"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
247476																																							1933	449	74	0	919	1054	0	6523	97061	71674	836	77510	0	327	5000	0	19551	0	97061	0	0	19940	0	0	0	362	3136	68538			0	50090	49763	-389	3325	0	0	0	19551	0	32659	
247551																																							12683	4053	69794	0	0	8037	0	7058	363461	309000	1012	331335	0	3234	21323	0	32126	300	363461	0	0	18087	0	0	16100	0	99294	209706			0	263609	260375	-2361	0	0	0	0	32126	0	1461	
247908																																							109608	23041	339954	0	1842	39122	0	68839	1877331	1697083	18355	1745498	0	13557	30060	0	131833	0	1877331	0	0	180715	9425	0	9000	0	791065	906018			0	1297056	1283499	-57882	0	0	0	0	131833	2001	0	
248240																																							78336	14607	190404	0	11034	27639	252	30055	1460170	1296075	10703	1343564	0	14039	27048	0	116606	901	1460170	0	0	91655	0	0	30494	540	227908	1068167			0	1121342	1107303	-6444	0	0	0	9738	116606	0	0	
248352																																							1607	2993	27163	0	668	5716	0	4793	164859	135312	376	153988	0	1433	18300	0	10871	250	164859	0	0	5739	0	0	9452	0	12230	123082			0	122926	121493	-4570	426	0	0	0	10871	0	0	
248455																																							5760	6715	316387	0	2057	4075	1530	9315	506593	460902	1181	462083	0	2860	0	0	44510	6600	506593	0	0	57344	0	0	8965	0	125763	335139			0	163419	160559	-28399	0	0	0	0	44510	195	0	
248633																																							1702	12672	79892	0	0	5924	29	6102	395288	338087	874	357961	0	2533	19000	0	37327	112	395288	0	0	42642	0	0	1469	0	52827	285260			0	263317	260784	-6896	0	26314	0	0	37327	795	1074	
248745																																							395	5808	71734	0	843	2977	0	10993	329562	295912	1802	297714	0	3867	0	0	31848	199	329562	0	0	33187	0	0	5801	403	79078	216834			0	236888	233021	-7339	3137	0	0	0	31848	251	0	
249416																																							15	2069	50200	0	0	2140	0	6101	169847	161734	1074	162808	0	877	0	0	7039	300	169847	0	0	13037	0	0	1631	0	50785	110949			0	86574	85697	-7929	23625	0	0	0	7039	0	0	
249612																																							698747	139212	2846124	0	274072	192225	180	495205	16809624	15129440	215530	15545722	0	55713	200694	0	1263902	1	16809624	167978	58	1247830	0	0	201270	0	1367777	13761663			0	11583917	11528204	-185199	0	0	0	0	1263902	4629	463048	
249658																																							11971	1180	39789	0	21	2205	0	4113	114392	105613	503	106116	0	712	0	0	8276	177	114392	0	0	-3189	0	0	14297	0	40518	65095			0	55825	55113	-3009	0	0	0	0	8276	0	0	
250430																																							990	3194	40173	0	0	4092	213	6299	120860	99837	1739	106576	0	618	0	0	14284	20	120860	0	0	18161	0	0	480	0	32825	67012			0	61812	61194	-4377	4205	0	5000	0	14284	0	500	
250476																																							9544	1194	3545	181	0	2146	0	2856	74114	63370	1089	64459	0	820	0	0	9655	0	74114	0	0	-4864	0	0	14850	0	8722	54648			0	55468	54648	-331	0	0	0	0	9655	0	0	
250850																																							1205	1064	66781	0	190	211	0	3131	116071	109103	433	109536	0	908	0	0	6535	1000	116071	0	0	12172	0	0	1000	0	29227	79876			0	41397	40489	-7637	3000	0	0	0	6535	0	0	
251352																																							24609	10166	93311	0	0	20801	671	14821	372657	351445	2039	353484	0	8580	0	0	19173	1000	372657	0	0	25957	325	0	12045	0	130341	221104			0	216511	207931	-19829	0	0	0	0	19173	22	0	
251558																																							10370	13035	183192	83	2309	5610	0	13152	400695	379268	751	380862	0	3211	843	0	19833	2160	400695	0	0	30443	0	0	2840	772	116458	262810			0	175383	172172	-15610	0	0	0	0	19833	0	0	
251745																																							7780	23575	142666	0	0	4957	0	5901	537264	494875	2658	497533	0	3919	0	0	39731	1250	537264	0	0	48569	0	0	2250	0	200203	294672			0	307778	303859	-12338	0	0	0	0	39731	193	48333	
251978																																							23356	7023	4322	0	0	10751	474	9736	485387	430799	7723	438522	0	6115	0	0	46865	1703	485387	0	0	46165	0	0	479	316	60753	370046			-1229	423371	417256	-253	5500	0	0	0	46865	0	6653	
252041																																							30372	2093	113310	0	1114	9069	109	6964	621471	560822	2063	573043	0	4541	10158	0	48428	554	621471	0	0	48449	0	0	6036	235	155110	405712			0	454208	449667	-6611	8538	0	0	0	48428	0	0	
252452																																							9043	3062	70642	0	97	2905	0	1166	134250	132651	113	132764	0	419	0	0	1486	112	134250	0	0	2340	0	0	8439	0	43375	89276			0	47754	47335	-9405	0	0	0	0	1486	0	0	
252658																																							22310	2925	5217	0	10528	3182	0	5445	294504	229746	2001	255747	0	2025	24000	0	38757	450	294504	0	0	5999	0	0	32445	0	81486	148260			0	246922	244897	-137	0	0	0	0	38757	0	0	
253356																																							33183	26213	506731	0	242	18930	0	48163	1656711	1352759	5428	1493187	0	14766	135000	0	163524	1500	1656711	0	0	216615	0	0	3500	0	734664	618095			0	1013215	998449	-58091	16457	0	0	0	163524	0	8343	
253468																																							115015	30301	621314	13576	0	13638	0	201439	3959962	3366834	147920	3619718	0	76920	104964	0	340244	39310	3959962	0	0	304928	0	0	2191	0	953740	2413094			0	3001599	2924679	-6185	0	40000	0	0	340244	0	0	
253646																																							187	6965	112001	0	5456	7095	0	9607	436508	398592	2089	409044	0	2762	0	0	27464	800	436508	0	0	20905	0	0	20200	0	88617	309975			0	281685	278923	-14441	16274	0	0	8363	27464	0	0	
253730																																							1014	4796	18385	0	0	2793	1219	4371	117664	106671	2386	109057	0	986	0	0	8607	300	117664	0	0	5604	0	0	6200	0	38928	67743			0	58227	57241	-3497	6653	10000	0	0	8607	0	11192	
253776																																							520	157	408	166	0	159	0	648	8519	8248	61	8309	0	44	0	0	210	0	8519	0	0	276	0	0	0	0	375	7873			0	6202	6158	-66	0	0	0	0	210	3	300	
254317																																							44323	3924	0	0	0	16999	0	18792	1468399	1159718	18936	1178654	0	1214	0	0	289745	5000	1468399	0	0	56571	0	0	228174	0	101514	1058204			0	104831	103617	0	0	0	0	0	289745	131674	1149070	
254504																																							11485	3007	80221	0	0	5418	0	15417	340581	299444	4885	314329	0	2772	10000	0	26252	400	340581	0	0	25832	0	0	9713	0	82529	216915			-560	207436	204664	-9133	0	0	0	0	26252	0	20369	
254849																																							2597	9155	93670	0	0	3030	0	77095	469349	363850	4085	423798	13530	2803	47863	0	32021	2281	469349	0	0	13805	0	0	25522	0	128937	234913			0	256541	253738	-9587	30064	0	0	8000	45551	0	0	
255350																																							25348	4032	35994	0	0	2454	310	5529	157736	143760	1624	145384	0	829	0	0	12352	200	157736	0	0	3429	0	0	11800	0	41666	102094			0	84059	83230	-3077	0	0	0	0	12352	0	839	
255547																																							4777	2505	14462	0	0	2756	0	2626	100276	86997	574	90708	0	1057	2400	0	9568	270	100276	0	0	10668	0	0	600	0	15418	71579			0	71293	70236	-1970	1206	0	0	737	9568	0	1708	
255556																																							19249	4447	66448	0	0	1838	0	9392	305937	260666	4835	292089	0	1580	18193	0	13848	1387	305937	0	0	20296	0	0	2029	0	83356	177310			0	162230	160650	-9864	2971	0	0	8395	13848	0	40942	
255574																																							111795	11760	271659	0	14995	46850	139	35094	1041703	852500	5633	888233	0	7806	30100	0	153470	0	1041703	0	0	170891	0	0	0	39704	194887	657613			0	517513	509707	-17421	0	0	0	0	153470	0	0	
255659																																							122676	74391	2253048	0	37029	81730	0	98930	6647180	6028813	28805	6216406	0	53877	24291	0	430774	5000	6647180	0	0	539794	8659	0	82229	7621	611558	5417255			0	4016973	3963096	-196249	0	0	0	134497	430774	0	0	
256058																																							5063	11817	159189	0	0	7511	0	8441	595875	538005	3204	556209	0	5756	15000	0	39666	1500	595875	0	0	47495	0	0	7795	0	130537	407468			0	396293	390537	-17124	13317	0	0	0	39666	0	0	
256076																																							11637	1109	20988	0	0	2504	0	5380	141580	129738	670	130408	0	1115	0	0	11172	0	141580	0	0	14135	0	0	0	0	27917	101821			0	101077	99962	-2963	0	0	0	0	11172	0	0	
256179																																							500	5317	22606	0	0	925	0	4298	141449	124338	1616	125954	0	1023	0	0	15495	672	141449	0	0	16802	0	0	689	0	49340	74998			0	71188	70165	-2668	36369	0	0	0	15495	0	1269	
256553																																							174048	56808	607131	0	13875	47317	540	128572	3517854	3161903	25473	3191376	0	36690	4000	0	326478	10765	3517854	0	0	316211	0	0	57067	1278	1348652	1813251			0	2524612	2487922	-57565	0	0	0	0	326478	363	0	
257233																																							14799	7352	186537	0	5785	17276	215	47194	859909	783134	5029	806737	0	7484	0	0	53172	1219	859909	0	0	65379	0	0	29878	0	112169	670965			0	588235	580751	-43304	0	0	18574	0	53172	0	0	
257345																																							5552	5811	102034	0	0	3719	0	1777	262352	250227	392	250844	0	1889	0	0	11508	327	262352	0	0	22408	0	0	1604	0	74712	175515			0	145348	143459	-12831	0	0	225	0	11508	0	0	
257578																																							22223	5837	37478	0	6769	8865	230	17119	555134	447245	5669	506914	0	4231	54000	0	48220	130	555134	0	0	50080	4652	0	2157	3281	72752	374493			0	452911	448680	-4147	0	0	0	0	48220	0	0	
257653																																							9541	1679	22603	0	0	66	0	421	62793	55949	119	56068	0	480	0	0	6725	200	62793	0	0	7813	0	0	300	0	14375	41574			0	21904	21424	-1588	7059	0	0	0	6725	0	0	
257756																																							1716	4375	37995	0	1015	3238	0	11760	261394	225668	1633	237262	0	2296	0	0	24132	400	261394	0	0	19415	0	0	9229	0	82751	142917			0	195087	192791	-4912	8504	0	0	9961	24132	0	0	
258146																																							3172	1145	12027	0	167	132	0	1621	43800	37971	34	38005	0	195	0	0	5795	270	43800	0	0	6345	0	0	270	0	11434	26537			0	25731	25536	-1090	0	0	0	0	5795	0	0	
258306																																							18917	5088	96547	0	34	5511	0	21285	561851	507708	15011	522784	0	4344	65	0	39067	0	561851	0	0	51342	0	0	3888	0	147081	360627			0	414682	410338	-16163	0	0	0	0	39067	0	4131	
258379																																							18239	3117	19307	0	0	836	0	7923	140101	128367	2420	130787	0	1162	0	0	9314	0	140101	0	0	13831	0	0	0	0	13800	114567			0	90270	89108	-4517	1571	0	0	0	9314	0	0	
258445																																							53057	5604	158745	0	7266	11428	0	3073	713971	619254	2909	644895	0	6929	0	0	69076	419	713971	0	0	47641	0	0	28236	137	173516	445738			0	481506	474577	-7220	0	0	0	22732	69076	0	84	
258539																																							2242	1433	11476	0	0	1190	0	1331	114463	100386	260	101511	0	1339	865	0	12952	338	114463	0	0	11497	0	0	1913	0	20284	80102			0	98130	96791	-796	0	0	0	0	12952	0	0	
258771																																							26739	24388	1283338	28429	123586	78853	2048	222357	9044497	6612938	107473	8296639	0	37606	1576228	0	747858	0	9044497	21115	0	364187	34102	0	489340	13787	1550672	5062266			0	7220262	7182656	-105669	0	0	0	0	747858	0	3099	
258874																																							10304	613	19915	0	0	576	0	2897	99704	83615	438	87553	0	295	3500	0	12151	0	99704	0	0	14179	0	0	0	0	4503	79112			0	65383	65088	-2028	246	0	0	0	12151	0	65	
259059																																							3940	1148	68630	0	0	1392	0	1101	136470	121913	140	125751	0	823	3698	0	10719	500	136470	0	0	4314	0	0	8700	0	33598	88315			0	59855	59032	-2795	1227	0	0	0	10719	0	0	
259330																																							25212	11608	143794	0	7856	24209	686	32688	989180	848777	8722	897605	0	9373	40000	0	91575	25	989180	0	0	79934	0	0	18828	0	180018	668759			0	750271	740898	-7212	120	0	0	106	91575	0	2109	
259442																																							12066	6849	63282	0	1460	5330	0	15216	449188	376650	2754	401404	0	6073	22000	0	47784	360	449188	0	0	40836	0	0	13600	0	65990	310660			0	346423	340350	-7012	2265	0	0	0	47784	0	2370	
259956																																							1089	8655	84513	1850	0	1964	0	4734	166341	148319	140	157527	0	683	5000	0	8814	500	166341	0	0	8492	0	0	7430	0	14512	133807			0	64219	63536	-7608	0	0	0	4068	8814	0	0	
260055																																							168028	106297	755042	38	17631	91258	0	195131	6264386	5687091	57437	5762419	432	41224	0	0	501535	4410	6264386	10865	10868	422722	0	0	159485	3503	2317462	3369628			0	3740535	3699311	-85082	0	0	0	7023	501967	0	1217282	
260831																																							15228	2347	5652	0	0	2491	0	1490	149664	134560	341	134901	0	2005	0	0	14763	200	149664	0	0	4357	0	0	10333	0	27759	106801			0	124461	122456	-127	0	0	0	0	14763	0	0	
261146																																							13980	5953	164533	0	15552	6931	0	9403	455984	386346	6069	412415	0	3244	20000	0	43569	100	455984	0	0	33890	0	0	22705	33961	47614	338732			0	176383	173139	-13126	32532	0	0	0	43569	0	0	
261360																																							77174	17508	214769	0	3050	19920	279	27218	981546	878661	10349	889010	0	5944	0	0	92536	1000	981546	0	0	86031	0	0	20368	220	168061	710600			0	615799	609855	-14863	0	0	0	0	92536	1451	10102	
261940																																							1883	16315	192447	0	4835	18898	0	26987	981251	906242	6173	913629	0	8465	1214	0	67622	300	981251	0	0	74386	0	0	19004	152	141014	765228			0	679799	671334	-26068	48400	0	0	0	67622	0	0	
262059																																							5620	3305	90709	0	0	9722	0	16614	462051	399302	2753	423055	0	6981	21000	0	38996	1000	462051	0	0	42032	0	0	5000	0	90539	308763			0	342062	335081	-9036	0	0	0	0	38996	0	1000	
262237																																							17575	10441	48516	0	0	7048	0	13154	407073	367746	2082	369828	0	4342	0	0	37245	756	407073	0	0	16315	0	0	25277	0	100857	266889			0	314681	310339	-5103	0	0	0	0	37245	0	0	
262358																																							38906	16324	21225	0	8035	28742	6382	24062	1025046	874390	3976	933366	0	6509	55000	0	91680	400	1025046	0	0	7290	0	0	85360	659	217469	656921			0	885764	879255	-1370	1073	0	0	0	91680	0	383	
262741																																							384	10216	65361	0	4511	11409	345	16047	580928	472029	2844	532798	0	3820	48000	0	48130	425	580928	0	0	18704	0	0	38686	0	108053	363976			0	474795	470975	-9685	0	0	9925	0	48130	0	1680	
262844																																							9896	3718	359254	0	6175	8806	0	24802	865054	772680	3224	807520	0	11280	10000	0	57534	750	865054	0	0	85929	0	0	17940	0	229967	542713			0	463576	452296	-47085	0	0	2098	19518	57534	107	0	
262956																																							412	5144	72736	676	1550	1691	143	9341	204132	182271	1667	188938	0	2285	0	0	15194	300	204132	0	0	5682	0	0	16000	0	65810	116461			0	112068	109783	-6788	0	0	5000	0	15194	211	2445	
263243																																							19771	9864	125963	0	745	10855	0	11464	550081	504261	3536	520376	0	5781	12579	0	29705	90	550081	0	0	22173	0	0	26301	0	132728	371533			0	321043	315262	-18859	0	0	0	0	29705	0	56157	
263627																																							3949	1417	0	0	0	1426	0	12296	220747	199600	5526	205678	0	583	0	0	15069	2500	220747	0	0	10069	0	0	2500	0	51590	148010			0	90048	89465	0	0	0	552	0	15069	0	112194	
264455																																							36176	9132	213102	199	0	10055	0	15685	696935	641215	5442	646657	0	5163	0	0	50278	4000	696935	0	0	47321	0	0	16000	0	278244	362971			0	417678	412515	-17043	71	0	0	0	50278	0	0	
264772																																							876421	20098	338096	0	125186	20898	0	324665	6299148	5188845	205814	5486495	0	303201	91671	0	812653	0	6299148	0	0	187743	0	0	671574	90058	320713	4868132			0	4806927	4503726	-46664	0	0	0	165	812653	0	0	
265340																																							0	5834	93892	0	0	4568	43	12411	293363	246174	419	269078	0	1524	16000	0	24285	180	293363	0	0	34740	0	0	3820	0	58247	187927			0	178139	176615	-14455	0	0	6485	0	24285	0	0	
265407																																							14437	25834	310354	0	26652	29910	0	79753	2400019	2088751	25084	2169297	0	22812	1080	0	230722	250	2400019	0	0	272479	34	0	0	315	592342	1496409			0	1923546	1900734	-42007	0	0	0	54382	230722	0	11996	
265452																																							1577	801	19747	0	740	1130	49	3274	101309	77879	195	90986	0	945	11288	0	10323	65	101309	0	0	9426	0	0	2750	0	15575	62304			0	68155	67210	-1918	0	0	0	1624	10323	0	6781	
265676																																							6691	2447	34788	0	0	2773	0	3432	128098	117181	515	117777	0	1260	81	0	10321	232	128098	0	0	12211	0	0	2591	0	51803	65378			-230	78210	76950	-4483	1017	0	0	0	10321	0	0	
266066																																							11460	7839	45961	0	0	3610	337	6959	268331	230244	1384	242628	0	3176	11000	0	25703	1000	268331	0	0	34918	0	0	1000	116	72965	157279			0	193110	189934	-11215	1000	0	0	0	25703	0	1115	
266244																																							21668	2739	88639	0	0	5159	71	10273	310119	234596	433	294529	0	2454	59500	0	15590	231	310119	0	0	23552	0	0	1731	0	38899	195697			0	184024	181570	-9924	0	0	0	0	15590	0	0	
266253																																							2216	2032	19493	0	0	1180	178	5689	120848	106386	583	107183	0	1893	214	0	13665	300	120848	0	0	10724	0	0	4642	0	22408	83978			0	88389	86496	-2001	3564	0	0	0	13665	0	0	
266655																																							5515	2165	18186	0	0	375	0	5763	100182	73496	630	87700	0	815	13574	0	12482	150	100182	0	0	2143	0	0	12175	0	12458	61038			0	68991	68176	-1986	0	0	0	0	12482	2	0	
266851																																							12676	1898	71157	0	304	10765	0	13063	321415	293837	1162	294999	0	1940	0	0	26416	100	321415	0	0	32586	0	0	1718	318	68177	225660			0	212650	210710	-7988	524	0	0	0	26416	0	0	
266945																																							28368	8012	258274	0	1016	24608	0	45324	1096397	955444	5384	1041267	0	8231	80439	0	55130	900	1096397	0	0	56291	0	0	34911	0	99367	856077			0	739026	730795	-36972	0	0	0	0	55130	0	0	
267652																																							12104	1019	49331	0	0	2636	806	5950	116122	112535	737	113272	0	1146	0	0	2850	270	116122	0	0	4522	0	0	8730	0	43965	68570			0	45422	44276	-10672	0	0	0	0	2850	0	0	
268006																																							11586	24099	435686	0	7941	31147	0	70163	2685566	2352806	23994	2489711	0	19448	80966	0	195855	250	2685566	9401	0	239419	0	0	0	7684	468131	1884675			0	2107307	2087859	-43814	0	0	0	31945	195855	0	0	
268136																																							60552	5455	21702	310	0	4877	0	8366	313317	280365	3334	283699	0	4802	0	0	29618	650	313317	0	0	19851	0	0	10470	0	88819	191546			0	216857	212055	-1353	0	0	0	0	29618	0	0	
268677																																							92321	3219	55042	0	157	17008	60	16928	756146	636445	17516	694076	0	5509	40115	0	62070	0	756146	0	0	-29503	0	0	105293	0	112922	523523			0	574409	568900	-13720	0	0	0	0	62070	0	2511	
268828																																							37272	6866	107401	0	0	5994	1561	19599	327116	271612	835	272447	0	2900	0	0	54669	10000	327116	0	0	53523	0	0	10000	0	83027	188585			0	151323	148423	-18854	0	0	0	0	54669	0	0	
268976																																							129039	2958	0	0	0	4177	0	12965	777491	674567	1615	678682	0	1342	2500	0	98809	0	777491	0	0	0	0	0	98809	0	50232	624334			0	491799	490457	0	0	0	0	0	98809	0	137895	
269049																																							12605	3086	42463	0	751	12593	0	7372	579524	467253	1411	521321	0	5723	47500	0	58203	12250	579524	0	0	18802	0	0	31297	444	108568	358685			0	503402	497679	-4146	0	0	1850	3307	58203	0	2531	
269058																																							5664	1843	90152	0	589	834	0	5868	206163	190742	1311	192053	0	1374	0	0	14110	500	206163	0	0	8504	0	0	14500	0	47941	142801			0	101087	99713	-9394	1500	0	0	0	14110	0	0	
269571																																							516	270	0	0	0	83	0	2581	92084	77952	391	79343	0	340	1000	0	12741	0	92084	0	0	12741	0	0	0	0	0	77952			0	49772	49432	0	0	0	0	0	12741	2667	36535	
269759																																							5700	1224	13270	0	0	224	0	2807	63346	56870	6	56876	0	784	0	0	6470	200	63346	0	0	1389	0	0	5300	0	23283	33587			0	40905	40121	-419	0	0	0	0	6470	0	0	
270148																																							8431	6058	55390	0	0	5692	64	4067	167931	156799	1176	157975	0	1097	0	0	9956	287	167931	0	0	13768	0	0	3003	0	57175	99624			0	87911	86814	-7102	1415	0	0	0	9956	0	0	
270353																																							13118	427	31353	0	0	333	0	1684	65478	64648	658	65306	0	279	0	0	172	175	65478	0	0	2481	0	0	3325	0	19205	45443			0	18842	18563	-5809	0	0	0	0	172	0	0	
270504																																							63499	13796	183834	3558	12455	13163	0	19683	1026347	904130	3225	944608	0	8432	4998	0	81739	350	1026347	0	0	84694	0	0	19254	130	211552	692578			0	724661	716229	-22559	0	0	0	32255	81739	0	0	
270531																																							40121	883	22103	0	0	1943	0	678	171328	153438	596	157034	0	1451	3000	0	14294	1000	171328	0	0	-17890	0	0	33479	0	87783	65655			0	106551	105100	-2295	0	0	0	0	14294	0	500	
270652																																							2570	869	37201	0	0	847	0	3359	99738	94157	170	94327	0	620	0	0	5411	150	99738	0	0	3705	0	0	5550	0	27261	66896			0	50512	49892	-3994	5000	0	0	0	5411	0	0	
271136																																							6636	1799	4602	0	0	9482	689	930	99723	90489	362	90851	0	1800	0	0	8872	1430	99723	0	0	3207	0	0	4617	0	43168	47321			0	46642	44842	-382	22500	0	0	0	8872	1809	6434	
271275																																							4864	2404	110512	0	157	6522	0	16600	436642	403326	4067	412393	0	3224	5000	0	24249	0	436642	0	0	2511	0	0	34169	0	136688	266638			0	294469	291245	-12431	0	0	0	0	24249	1722	2616	
271341																																							7629	1216	36202	0	171	3609	0	1733	113980	107114	388	107516	0	1036	14	0	6464	271	113980	0	0	4993	0	0	6400	0	36958	70156			0	61570	60534	-5200	2886	0	0	0	6464	0	0	
271529																																							75212	8807	266177	0	1989	15944	23	14056	705050	632435	10703	685310	0	3606	0	0	19740	1800	705050	0	0	34957	0	0	22228	2712	203307	429128			0	323736	320130	-39245	0	0	0	42172	19740	0	0	
272030																																							2343	3463	14677	0	0	3997	16	3154	147977	133462	350	136312	0	998	0	0	11665	77	147977	0	0	5974	0	4170	3608	0	42689	90773			0	121325	120327	-2164	0	0	2500	0	11665	0	0	
272058																																							524	893	16656	0	0	215	0	800	47738	40285	47	44582	0	502	4250	0	3156	66	47738	0	0	1205	0	0	5434	0	6150	34135			0	25742	25240	-3549	3400	0	0	0	3156	10	0	
272151																																							10134	630	25778	0	0	32	0	2285	45784	42946	15	42961	0	130	0	0	2823	155	45784	0	0	5747	0	0	155	0	16139	26807			0	7055	6925	-3234	0	0	0	0	2823	0	0	
272272																																							6885	45073	232870	0	9368	70144	1830	112620	3417982	2861871	20520	3107364	0	37418	224973	0	310618	1	3417982	0	0	136635	0	0	193560	1024	436680	2425191			0	2975586	2938168	-19578	0	0	0	0	310618	0	0	
272302																																							244834	12916	85309	0	10491	42163	0	184475	4763197	3711849	26282	4273624	0	14342	529885	0	489573	0	4763197	0	0	502783	11651	0	0	0	262265	3449584			0	3620607	3606265	-13210	27193	0	0	5608	489573	385269	152631	
273336																																							379622	34441	684763	0	7123	37039	0	106081	3210094	3015288	25852	3041140	0	19705	0	0	168954	2000	3210094	0	0	180295	0	0	76831	0	1446161	1569127			0	1534933	1515228	-90172	1	0	0	0	168954	1323	444473	
273550																																							2094	6338	229478	1769	3506	3818	0	25014	480028	426482	1757	445956	0	3349	14242	0	34072	430	480028	0	0	31257	0	0	22360	0	101525	324957			0	211321	207972	-19975	0	0	0	3475	34072	39	0	
273653																																							2656	21620	5446	0	0	845	0	553	78741	72868	150	73018	0	1305	0	0	5723	150	78741	0	0	2877	0	0	3725	0	17790	55078			0	48926	47621	-1029	0	0	0	0	5723	0	0	
273662																																							291956	19647	925391	0	1498	5305	0	56097	1866957	1769119	3945	1773064	0	8202	0	0	93893	1800	1866957	0	0	187989	0	0	27200	332	314589	1454530			0	574828	566626	-123096	0	0	0	0	93893	105	0	
273840																																							8285	6108	37428	0	1915	5094	368	8693	247228	224611	690	225301	0	2048	0	0	21927	746	247228	0	0	9060	0	0	14808	278	76409	148202			0	181054	179006	-2687	0	0	0	0	21927	53	0	
273859																																							248	1830	0	0	0	7	0	383	19486	17301	9	17310	0	76	0	0	2176	150	19486	0	0	1801	0	0	225	0	7592	9709			0	6256	6180	0	1785	0	0	0	2176	0	9053	
274025																																							3503	775	5037	0	0	116	0	410	21004	19325	10	19335	0	125	0	0	1669	250	21004	0	0	1603	0	0	250	0	6333	12992			0	10362	10237	-434	926	0	0	0	1669	0	0	
274052																																							5192	1095	9241	0	0	534	21	524	50755	46764	110	47854	0	418	980	0	2901	225	50755	0	0	2632	0	0	475	0	15287	31477			0	34566	34148	-431	0	0	0	0	2901	0	0	
274548																																							28046	6266	23293	0	1419	799	0	7178	262427	223059	666	230075	0	3706	6350	0	32352	655	262427	0	0	21679	0	0	11772	0	50546	172513			0	194434	190728	-1754	0	0	0	0	32352	0	4698	
274829																																							20091	3730	168057	0	0	8917	0	26868	550536	492032	3329	512831	0	4301	10000	0	37705	918	550536	0	0	47242	0	0	7628	0	142865	349167			0	327174	322873	-18083	0	0	0	7470	37705	0	0	
274856																																							20556	2082	57571	0	88	431	0	2505	141175	130771	141	131612	0	1310	700	0	9563	91	141175	0	0	8249	0	0	6900	0	15083	115688			0	59252	57942	-5677	0	0	0	0	9563	0	0	
275255																																							257	3262	21683	0	565	5114	88	4029	234881	205700	573	215273	0	2479	9000	0	19608	118	234881	0	0	11584	0	0	11361	2251	27113	178587			0	200111	197632	-3455	0	0	0	0	19608	0	0	
275358																																							18270	18028	244092	0	9515	14523	0	49389	1415148	1246586	9098	1302370	0	13326	30649	0	112778	1381	1415148	0	0	49196	0	0	93554	2722	317628	928958			0	1071792	1058466	-31353	16	0	0	16037	112778	127	0	
275479																																							8025	1779	49347	0	0	696	0	9237	210815	151414	5745	187159	0	803	30000	0	23656	0	210815	0	0	30905	0	0	0	0	26336	125078			0	131133	130330	-7249	1348	0	0	0	23656	0	10053	
275657																																							684	2077	43584	0	0	397	0	1836	70532	65696	30	65726	0	1015	0	0	4806	300	70532	0	0	11796	0	0	800	0	17657	48039			0	20135	19120	-8090	900	0	0	0	4806	0	1934	
276074																																							4284	1098	39655	0	0	5695	184	13270	229784	188944	1383	210043	0	1890	19716	0	19741	0	229784	0	0	21051	0	0	4338	0	31384	157560			0	167488	165598	-5648	0	0	0	0	19741	0	0	
276159																																							4782	2684	89171	0	0	2394	0	5329	172840	166318	309	166627	0	1141	0	0	6213	100	172840	0	0	16876	0	0	250	0	49000	117318			0	69621	68480	-11013	0	0	0	0	6213	0	0	
276551																																							9732	3955	45199	0	1005	1417	0	5509	149786	136784	578	139362	0	1306	2000	0	10424	100	149786	0	0	11718	0	0	4644	0	53839	82945			0	78114	76808	-6038	525	0	0	0	10424	5636	0	
276579																																							1291178	549007	23233136	120183	1080073	1307440	0	3519668	88474569	75994942	1568525	83778623	0	541048	3836522	515159	4695946	150	88474569	304872	33793	5610765	225336	439630	1799134	25215	39133147	36861795			-14080	53918502	53377454	-3139653	59318	2737383	690424	1139258	4695946	221299	423007	
276645																																							5880	8164	67537	0	210	3549	194	9016	289493	233729	1252	271220	0	2509	22312	0	18273	250	289493	0	0	20811	0	0	6800	0	41517	192212			0	197452	194943	-9588	0	0	0	13927	18273	0	0	
276654																																							248	1927	21911	0	304	809	0	1087	95694	81218	196	89696	0	792	8100	0	5998	100	95694	0	0	814	0	0	8062	0	14314	66904			0	70123	69331	-2978	0	0	182	0	5998	0	77	
276850																																							19673	21014	303998	0	10995	33172	0	31651	1636944	1410984	8510	1504494	0	14358	85000	0	132450	2000	1636944	133	0	74569	19	0	69000	757	281313	1129672			0	1226860	1212502	-13119	67	0	0	0	132450	0	2963	
