"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON3545	RCON3548	RCON8492	RCON8495	RCON8496	RCON8499	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONHT71	RCONJA22	RCONJF75	
	US TREAS SECS-HLD-TO-MAT-AMRTZ COST	US TREAS SECS-AVL-FOR-SLE-FAIR VALUE	OTHR PASS-THRU SECS-HLD-AMORTZD COST	OTHR PASS-THRU SECS-AVL-FAIR VALUE	MBS-CMOS&REMICS-ALL OTHER-HLD-AMRTZ	MBS-CMOS&REMICS-ALL OTHER-AVL-FAIR	HISTCL COST OF ALL OTH AVL-FOR-SALE	HELD-TO-MATURITY SECURITIES	AVAILABLE-FOR-SALE SECURITIES	NET DUE FROM FOREIGN OFFICES	TOTAL ASSETS	NET DUE TO FOREIGN OFFICES	TOTAL LIABILITIES, EXCL NET DUE TO	OTHER BORROWED MONEY	TOTAL TRADING ASSETS	TRADING LIABILITES	US GOVT AGCY&CORP OBLIGS-AMRTZ COST	US GOVT AGCY&CORP OBLIGS-FAIR VALUE	SECS ISSD BY US ST&POL SUBDYS-AMRTZ	SECS ISSD BY US ST&POL SUBDYS-FAIR	SECURS PURCHSD UDR AGRMNTS TO RESELL	SECURS SOLD UNDR AGRMNTS TO REPURCH	MBS PT SCTY ISS FFG AMRTZ HTM SCTY	MBS PT SCTY ISS FFGNMA FV AFS SCTY	OTHR MBS ISS FFG AMRTZ HTM SCTY	OTHR MBS ISS FFG FV AFS SCTY	OTHR DMSTC DEBT SCTY AMRTZ HTM SCTY	OTHR DMSTC DEBT SCTY FV AFS SCTY	FOREIGN DEBT SCTY AMRTZ HTM SCTY	FOREIGN DEBT SCTY FV AFS SCTY	Total loans held for trading	Equity securities with readily deter	Total amount of fair value option lo	
322449	0	0					474	0	13244					7000	0	0			0	5086	0	0										0		
322476	0	0					10	0	749					0	0	0			0	0	0	0										0		
322551	0	11171					51	3465	11216					0	0	0			3465	45	0	0										0		
323204	0	0					6940	37486	309042					44500	0	0			7932	81213	0	0										206		
323651	0	2907					587	0	48998					0	0	0			0	6449	0	0										0		
324153	0	0					611	0	83446					2000	0	0			0	50909	0	0										0		
324229	0	1215					354	0	17702					0	0	0			0	3594	0	0										51		
324256	18439	0					0	22394	0					0	0	0			1107	0	0	0										0		
324340	0	77554					8557	428205	530093					0	0	0			202406	223987	0	0										5358		
324854	0	5724					864	0	99868					0	0	0			0	89485	0	0										0		
324863	0	0					2220	200087	231997					0	0	0			168713	28271	0	0										0		
324975	0	0					630	0	55350					14000	0	0			0	26502	0	0										0		
325141	0	0					1073	0	84973					0	0	0			0	30054	0	0										0		
325459	0	0					173	0	16383					0	0	0			0	4780	0	0										66		
325534	0	14254					936	0	113562					21195	0	0			0	36347	0	0										0		
326054	0	13458					517	4128	69741					6000	0	0			0	8568	9809	47488										51		
326344	0	6440					1217	10832	194510					30296	0	0			10832	60573	0	11011										0		
326858	0	52938					3371	2927	338308					0	0	0			2927	36292	0	0										0		
326979	0	6159					1317	0	138229					9611	0	0			0	5465	0	0										0		
327220	0	0					424	0	38565					30	0	0			0	20367	0	0										0		
327305	0	1795					980	2	143882					1522	0	0			0	15639	0	0										404		
327435	0	22040					1469	12482	400449					0	0	0			2918	87289	0	0										0		
327556	0	6402					2259	0	115502					38540	0	0			0	19073	0	0										0		
327855	0	0					1395	0	63003					0	0	0			0	63003	0	0										0		
328058	0	1814					260	0	9911					0	0	0			0	839	0	0										0		
328357	0	0					2406	67505	6820					250	0	0			22708	0	0	0										0		
328656	0	0					578	0	13133					252	0	0			0	7824	0	0										0		
328777	0	0					7535	41491	638957					130000	0	0			15289	62849	0	0										0		
329149	0	1963					392	0	22943					5500	0	0			0	4420	0	7267										82		
329345	0	0					4492	0	144419					33433	0	0			0	47105	0	0										0		
329550	0	1926					2350	0	57555					14650	0	0			0	8735	0	0										0		
329952	0	77022					5249	0	343258					0	0	0			0	250581	0	0										0		
330239	0	18124					486	0	135601					0	0	0			0	11758	0	0										0		
330248	0	10553					278	0	68832					0	0	0			0	17048	0	0										0		
330855	0	0					10231	358972	308747					130000	5799	5799			0	293589	0	22850										2		
330873	997	0					603	12088	34453					8088	0	0			6090	13428	0	0										0		
330949	0	2690					1343	0	60214					14687	0	0			0	13782	0	0										0		
331076	0	0					1353	0	46981					0	0	0			0	12317	0	0										0		
331375	0	7135					619	0	27771					7000	0	0			0	756	0	0										409		
331544	0	4657					0	150	53935					0	0	0			150	8905	0	0										586		
331713	0	0					2225	0	108718					17700	0	0			0	86407	0	0										0		
332224	0	1679					205	4587	67515					92	0	0			827	10050	0	0										0		
332345	0	0					0	0	3078					0	0	0			0	0	0	0										0		
332402	0	12412					6583	0	44187					114720	0	0			0	350	0	0										0		
332671	0	0					2000	200	10455					8000	0	0			0	1075	0	0										0		
332756	0	0					225	0	18563					4300	0	0			0	2537	0	0										241		
333034	0	29816					128	103	33730					0	0	0			103	0	0	0										166		
333203	0	2523					1816	0	240779					25000	0	0			0	33843	0	0										1068		
333650	0	0					503	233	134896					0	0	0			233	100176	0	0										461		
333856	0	0					624	5000	65029					8000	0	0			0	19949	0	0										0		
333940	0	1097					84	24932	19681					1500	0	0			24932	3179	0	0										0		
334264	0	19195					1102	500	261773					0	0	0			0	103953	0	20581										0		
335346	0	0					1571	0	22953					30000	0	0			0	13418	0	0										0		
336147	2245	0					573	6534	22016					0	0	0			289	6900	0	0										0		
336361	3592	0					199	32842	1938					0	0	0			15546	228	0	0										0		
336576	0	0					1031	0	30850					0	0	0			0	25839	0	0										0		
336950	0	0					0	3600	0					0	0	0			0	0	0	0										0		
337340	0	46646					289	0	64350					0	0	0			0	9943	0	0										0		
338646	0	11828					1337	0	31174					32900	0	0			0	5750	0	0										46		
338851	0	15267					110	0	26809					0	0	0			0	2257	0	0										0		
338945	0	3285					80	0	5238					0	0	0			0	0	0	0										10		
339072	0	0					9014	0	42393					129431	0	0			0	0	0	0										5429		
339353	0	16837					103	0	34078					0	0	0			0	10302	0	0										0		
339456	0	18425					1235	7903	140855					0	0	0			3816	91436	0	0										0		
339607	0	0					4743	0	195439					99170	0	0			0	3270	0	0										14646		
339773	0	171044					34325	0	307512					188384	0	0			0	22977	0	0										0		
339858	0	890					100356	2571972	10040894					272720	3643473	570005			173113	619349	0	473539										14073		
339876	0	0					20	0	3491					0	0	0			0	1816	0	0										4		
340135	0	12812					6370	14369	212165					0	0	0			1850	49213	0	22587										0		
340144	0	0					3334	87993	188425					40000	0	0			87993	0	0	10449										0		
340256	0	0					756	0	94471					0	0	0			0	3726	0	0										0		
340443	0	0					436	0	63711					6000	0	0			0	48717	0	0										0		
340742	0	4931					1906	0	125830					0	0	0			0	22234	0	27480										2124		
340751	0	42577					1539	0	142969					0	0	0			0	29443	0	0										0		
341310	0	21630					615	37	251098					0	0	0			0	52092	0	0										0		
342054	9984	9041					685	13984	114167					0	0	0			0	0	0	18588										0		
342362	0	19509					3217	0	634572					0	0	0			0	540610	0	0										0		
342410	0	17115					6469	0	503211					1567	10987	10672			0	220036	0	21065										0		
342634	0	416278					38385	1156985	2444486					223172	9886	57259			4512	4763	0	79343										0		
343051	0	0					49	0	54836					0	0	0			0	0	0	0										0		
343248	0	5689					108	3263	11329					1555	0	0			3263	0	0	0										0		
343770	10	0					86	821	19088					0	0	0			640	3421	0	0										6		
343903	0	11659					1203	0	114471					6000	0	0			0	43004	0	0										0		
343958	0	0					610	0	110					483	0	0			0	110	0	0										0		
344647	4959	25113					3111	119635	381121					10000	0	0			32700	29329	0	121286										0		
344852	0	21956					40	0	71490					0	0	0			0	19427	0	0										0		
345309	0	0					3211	17318	346083					40125	0	0			0	24486	0	0										71570		
345345	0	0					1761	0	7955					28000	0	0			0	7955	0	0										0		
345747	0	11603					3060	26344	124682					20000	0	0			14916	3049	0	0										0		
345756	0	0					6583	0	46226					0	0	0			0	18599	0	0										0		
345877	0	4039					1970	2302	16870					6319	0	0			549	912	0	0										0		
346379	0	10716					2944	0	28249					24125	0	0			0	5106	0	0										105		
346566	0	4928					145	0	13041					0	0	0			0	0	0	0										0		
346771	88691	0					258	88696	30					0	0	0			0	0	0	0										0		
347022	0	15640					285	0	85363					0	0	0			0	0	0	0										0		
347639	0	4796					4950	114404	99609					110000	0	0			7709	28621	0	0										0		
347956	0	0					2861	0	50348					40000	0	0			0	12240	0	0										0		
348159	0	0					2951	0	32435					8421	0	0			0	13304	0	0										2		
348720	87881	0					537	109393	29525					0	0	0			0	0	0	0										0		
349129	890	0					190	130799	0					0	0	0			15612	0	0	0										0		
349343	0	4535					135	0	28707					0	0	0			0	9528	0	0										0		
350572	0	10858					246	0	102575					0	0	0			0	2887	0	0										0		
350657	0	4973					18	2100	18812					1295	0	0			1119	9416	0	0										0		
350750	0	2954					902	0	2958					1000	0	0			0	0	0	0										0		
351131	0	1352					0	0	30343					0	0	0			0	10430	0	0										0		
351560	1391	0					964	1391	0					0	0	0			0	0	0	0										0		
351878	0	29456					209	0	48111					2071	0	0			0	7879	0	0										0		
352370	0	1961					1439	25	47418					0	0	0			25	19514	0	0										9		
352651	0	40392					117	0	50724					0	1167	0			0	311	0	0										0		
352745	0	5159					895	5027	51259					13520	0	0			5027	22426	0	0										0		
352772	0	0					10828	1133246	2996173					0	67130	38801			496610	252812	300000	234006										657		
353238	0	21530					1049	19	95667					0	0	0			0	14697	0	0										0		
353546	0	3829					298	0	35930					0	0	0			0	18103	0	0										0		
353555	0	97824					5059	12	424133					6000	0	0			0	51066	0	64205										3951		
353957	0	0					169	0	32471					0	0	0			0	10428	0	0										0		
354057	0	1897					111	1100	120499					0	0	0			1100	25730	0	0										0		
354253	0	17222					352	0	36504					1800	0	0			0	3681	0	0										0		
354310	0	0					29475	159170	347479					123750	0	0			0	2258	0	11961										2223		
354552	0	5334					3561	0	449274					2078	0	0			0	100852	0	18687										39		
354851	0	689					320	0	3838					3500	0	0			0	1607	0	0										0		
355120	0	88387					395	1460	124753					0	0	0			1210	1401	0	0										0		
355559	0	85467					829	0	186058					438	0	0			0	37058	0	0										0		
355858	12114	24538					3812	56833	213009					0	0	0			19068	56017	0	7602										0		
356239	0	6454					661	70	125037					1725	0	0			70	48387	0	0										0		
356659	0	20524					345	89	28106					7500	0	0			89	0	0	0										0		
356752	0	0					900	36383	4090					0	0	0			70	0	0	0										0		
357526	0	0					2087	7654	5986					29339	0	0			6174	401	0	0										0		
357553	0	0					872	0	103575					16600	0	0			0	62552	0	3314										0		
357777	0	0					1166	51887	0					18000	0	0			0	0	0	0										0		
357937	13912	0					969	41635	32093					1500	0	0			14922	0	0	0										0		
358112	0	12894					366	0	51774					0	0	0			0	16499	0	17446										0		
358448	0	0					284	1268	40526					0	0	0			1268	14746	0	0										0		
358756	0	0					422	0	27452					7775	0	0			0	27452	0	0										0		
359472	0	0					73	0	269					0	0	0			0	0	0	0										1735		
359650	0	2485					81	0	4492					0	0	0			0	1144	0	0										0		
359744	0	0					109	0	42578					0	0	0			0	3254	0	0										0		
360777	0	0					18	0	0					0	0	0			0	0	0	0										0		
361055	0	3644					6897	162606	218230					102607	0	0			0	3146	0	89229										0		
361167	0	0					16904	1151205	1424562					243531	0	0			918216	1038332	0	40721										5224		
361279	0	0					833	0	6649					0	0	0			0	5347	0	0										0		
361354	0	7258					156	0	27128					0	0	0			0	12293	0	0										0		
361439	0	24515					819	0	129137					0	0	0			0	38330	0	0										0		
362043	0	0					64	0	19346					0	0	0			0	2526	0	0										0		
362155	0	13770					119	14	32261					0	0	0			0	0	0	0										0		
362717	0	33019					5207	0	333053					31500	0	0			0	154074	0	28382										0		
362856	0	0					808	0	112441					0	0	0			0	104926	0	0										0		
362940	0	6971					0	0	30128					0	0	0			0	11735	0	0										0		
363442	0	7769					2	0	7870					0	0	0			0	101	0	0										168		
363648	0	16767					460	0	84949					0	0	0			0	19009	0	0										41		
363657	0	102886					8565	0	596822					103675	0	0			0	303888	0	35529										447		
363778	0	0					350	203	0					4630	0	0			203	0	0	0										0		
364131	0	6582					156	17023	76089					0	0	0			0	18805	0	0										0		
364270	9953	0	0	0	0	0	323	9996	0	0	189675	22596	148814	0			0	0	0	0	0	0	43	0	0	0	0	0	0	0		0		
364430	0	8613					818	0	28475					0	0	0			0	10485	0	0										0		
364850	0	9998					496	0	10055					4061	0	0			0	0	0	0										0		
365325	0	457887					240644	1000	4630461					1010846	0	0			1000	691111	0	142476										5127		
365745	0	0					1049	1228	57377					4000	0	0			0	23345	0	1563										0		
365848	0	0					160	0	47582					0	0	0			0	17631	0	0										1		
365950	0	0					92	0	4325					0	0	0			0	0	0	0										0		
366078	0	0					8381	22307	63664					25000	0	0			0	17698	0	0										0		
366238	0	31924					1150	0	388694					0	0	0			0	120051	0	6209										2018		
366247	0	13934					220	9595	51909					0	0	0			9595	0	0	0										0		
366359	0	6920					26	74	28248					0	0	0			74	1625	0	0										0		
366658	0	4361					711	10227	42173					0	0	0			10227	0	0	0										0		
366854	0	0					283	0	0					0	0	0			0	0	0	0										0		
367150	0	0					430	0	21691					6027	0	0			0	15840	0	0										0		
367178	499	0					1100	9251	0					0	0	0			678	0	0	0										0		
367431	0	0					250	0	40613					0	0	0			0	3799	0	0										0		
367543	0	14448					662	0	128929					0	0	0			0	52775	0	0										36		
368054	0	0					793	0	71275					0	0	0			0	20710	0	0										0		
368344	0	8611					817	0	113836					0	0	0			0	0	0	10335										0		
368522	0	0					252	0	17051					0	0	0			0	12600	0	0										0		
368933	0	14947					174	0	32692					0	0	0			0	1880	0	0										0		
368951	0	53786					365	0	110525					1173	0	0			0	22125	0	0										260		
369453	0	0					808	1562	45364					11000	0	0			1562	23057	0	0										0		
369659	0	2359					2128	0	137655					0	0	0			0	36330	0	11881										0		
370020	0	14863					3003	0	106095					1416	0	0			0	43421	0	1658										0		
370347	0	2479					467	0	29498					2250	0	0			0	15705	0	0										0		
370721	0	1418					2377	0	50935					0	0	0			0	16625	0	0										0		
370833	0	17357					144	0	27271					2000	0	0			0	0	0	0										0		
370954	0	1938					184	0	7877					3000	0	0			0	409	0	0										0		
371223	0	0					2845	0	126584					50471	0	0			0	294	0	0										0		
371232	0	51183					406	0	76361					0	0	0			0	12422	0	5053										46		
371362	0	4749					2357	0	179596					0	0	0			0	48991	0	0										0		
371559	0	20939					337	0	79175					0	0	0			0	55505	0	0										0		
371755	0	1174					271	0	34049					1500	0	0			0	23303	0	0										0		
371849	0	0					0	1638	17758					0	0	0			136	7498	0	0										37		
371924	0	0					2784	0	191232					3000	0	0			0	13133	0	18108										873		
371942	0	0					398	0	21352					0	0	0			0	11957	0	0										0		
372444	0	0					358	0	34351					7500	0	0			0	5648	0	0										0		
372538	0	41700					2031	0	72455					41000	0	0			0	15869	0	0										0		
372640	0	0					984	0	74623					0	0	0			0	52471	0	0										0		
372855	0	837					738	0	20882					500	0	0			0	8565	0	0										0		
373272	0	0					250	0	2388					5500	0	0			0	0	0	0										0		
373553	23069	0					151	23069	0					3000	0	0			0	0	0	0										1763		
373601	0	92358					0	0	1109751					0	0	0			0	34281	0	0										5610		
374130	0	21813					215	0	61179					3000	0	0			0	15670	0	0										0		
374653	0	6378					12207	0	602532					155000	0	0			0	63615	0	0										388		
374774	0	0					893	0	29417					12000	0	0			0	27989	0	0										0		
375043	0	124791					5611	0	226769					88500	0	0			0	17352	0	0										0		
375379	0	1920					166	103	8490					0	0	0			0	1385	0	0										0		
375502	0	0					3628	0	29168					80500	0	0			0	10839	0	0										0		
375566	0	0					3862	883	62418					22954	1	0			883	47626	0	4000										0		
375650	0	2156					57	2677	47205					0	0	0			2677	37457	0	0										0		
376237	0	1984					131	0	32612					0	0	0			0	13603	0	0										0		
376273	24498	0					7915	396853	3					150000	0	0			7890	0	0	0										3986		
376442	0	83823					2412	595	202912					19010	0	0			595	38221	0	0										119		
376947	0	4234					218	0	21829					0	0	0			0	4820	0	0										0		
377663	0	0					609	0	53295					3000	0	0			0	20203	0	0										0		
377850	0	0					310	6	682					0	0	0			0	0	0	0										0		
378044	0	0					0	82	247					0	0	0			0	0	0	0										0		
378110	0	4996					205	0	25134					0	0	0			0	6398	0	0										0		
379050	0	3435					111	0	5914					1604	0	0			0	450	0	0										0		
379153	0	18253					162	9714	46524					0	0	0			9714	0	0	0										0		
379470	0	0					765	0	39806					2000	0	0			0	16551	0	0										0		
379649	0	487					521	4282	61854					0	0	0			4282	31731	0	0										0		
379920	500	255992					260494	3820608	3392202					930000	88564	419391			970951	28553	0	333015										0		
380346	0	1228					166	0	41041					0	0	0			0	35967	0	0										0		
380458	0	156280					9350	7000	919434					35195	0	0			0	329826	0	0										0		
380533	0	18540					279	6848	19983					170	0	0			6848	0	0	500										0		
380878	0	0					669	0	40063					0	0	0			0	3678	0	0										0		
380944	0	28284					100	0	44476					0	0	0			0	1713	0	0										0		
381026	0	0					229	0	38840					0	0	0			0	18709	0	0										0		
381343	0	43094					1277	0	228710					0	0	0			0	31625	0	29444										0		
381932	0	8728					178	0	46480					0	0	0			0	12279	0	0										0		
381950	0	42240					426	0	227599					0	0	0			0	75568	0	0										0		
382050	0	37075					865	0	162384					0	0	0			0	54856	0	0										959		
382069	0	19984					190	0	267897					0	0	0			0	0	0	10392										2612		
382256	0	16579					358	3079	21728					0	0	0			3079	0	0	0										0		
382274	0	0					0	30	0					450	0	0			0	0	0	0										0		
382443	0	0					306	0	40437					2100	0	0			0	23648	0	0										0		
382537	0	12097					113	0	64319					0	0	0			0	23415	0	0										0		
382649	0	0					2072	23306	270796					0	0	0			23306	54676	0	27554										0		
382658	0	0					337	5996	0					0	0	0			5496	0	0	0										0		
382742	0	0					816	0	5004					0	0	0			0	1903	0	0										0		
382854	0	4651					204	0	38540					0	0	0			0	21398	0	0										0		
384018	0	0					4180	35815	180473					51699	0	0			12173	1193	0	0										1726		
384278	0	124551					13174	0	2154408					209292	0	0			0	549284	0	0										207		
384353	2111	0					15	2761	0					300	0	0			0	0	0	0										0		
384652	0	1921					4508	66388	54931					40000	0	0			0	0	0	50513										0		
384830	0	0					301	0	22489					0	0	0			0	2010	0	0										617		
385350	4628	0					372	38385	0					1400	0	0			29769	0	0	0										0		
385471	0	1809					6520	96700	13807					13200	0	0			96700	0	0	0										0		
385547	1228	0					721	7090	35091					0	0	0			5862	33025	0	0										0		
385686	3950	0					295	106972	31891					0	0	0			0	0	0	0										0		
386432	0	3898					0	993	43593					0	0	0			493	15701	20800	0										0		
386450	19091	0					5122	266239	4160					50000	0	0			77894	4160	0	5542										0		
386731	0	0					1947	17	177724					41200	0	0			0	104531	0	0										65		
386825	0	16803					339	0	78650					0	0	0			0	11763	0	0										0		
387055	0	0					171	0	36507					62	0	0			0	9053	0	0										0		
387671	0	0					2472	0	70053					0	0	0			0	23949	0	0										56		
388155	0	0					488	0	55904					0	0	0			0	16191	0	0										0		
388258	0	1747					262	0	12472					0	0	0			0	6909	0	0										39		
388557	0	41920					706	0	81511					0	0	0			0	6482	0	0										0		
388744	0	0					471	0	20673					0	0	0			0	7573	0	0										0		
388753	0	2766					50	0	3000					0	0	0			0	234	0	0										0		
388874	10811	0					139	43448	0					1250	0	0			1172	0	0	0										0		
389358	19932	0					0	33215	0					0	0	0			2627	0	0	0										0		
389376	0	5268					157	0	14378					1711	0	0			0	988	0	0										153		
389826	0	2589					58	0	11709					0	0	0			0	5640	0	0										0		
390372	0	0					436	0	67927					5000	0	0			0	1378	0	0										0		
390840	0	19392					484	0	70648					2500	0	0			0	30696	0	0										0		
391418	0	3522					863	0	91570					12500	0	0			0	45099	0	0										0		
391557	0	0					83	5666	0					0	0	0			5066	0	0	0										0		
391575	0	31073	0	0	0	30288	19956	515020	716450	0	4830506	305846	4135491	217343			0	20091	0	159132	0	0	515020	474253	0	1613	0	0	0	0		0	0	
391959	0	0					589	0	1720					4806	0	0			0	253	0	0										0		
391977	0	36459					2170	319476	248909					25365	0	0			60178	64061	0	0										3756		
392152	0	0					393	0	0					1743	0	0			0	0	0	0										0		
392255	0	9769					361	998	29174					0	0	0			998	5413	0	0										0		
392778	0	499					636	25481	255801					1355	0	0			15814	22948	0	0										0		
393252	0	22483					96	0	35861					0	0	0			0	7737	0	0										0		
393355	0	14728					269	970	44269					0	0	0			970	10236	0	0										0		
393953	0	0					389	0	377883					0	0	0			0	124578	0	0										0		
394156	0	0					1149	0	21022					837	0	0			0	10899	0	0										0		
394259	0	0					2483	830	223008					11569	0	0			830	53439	0	0										0		
395238	0	467756					300979	0	9587508					4000238	80443	328057			0	0	14959	132513										14665		
396057	0	933					127	459	15139					0	0	0			459	3719	0	2614										19		
396244	0	0					1976	0	87957					5305	0	0			0	32002	0	0										0		
396253	0	116081					8247	0	161910					52478	0	0			0	17458	0	0										48		
396954	0	0					522	0	174607					0	0	0			0	77274	0	0										0		
397456	0	0					500	0	49180					0	0	0			0	27366	0	0										0		
397531	0	63255					2036	9678	149830					226	0	0			0	0	0	0										0		
397540	93385	259255					5862	198994	378593					3015	0	0			11134	0	0	0										199		
397559	0	0					2633	1448	58937					46523	0	0			294	13603	0	0										0		
397755	0	0					9705	0	9284					17650	0	0			0	8273	0	0										0		
397858	0	8053					0	7659	27042					0	0	0			7659	18739	0	0										0		
398051	0	0					659	0	8481					0	0	0			0	5779	0	0										21		
398248	0	92219					2039	0	148048					0	0	0			0	1887	0	41452										0		
398668																																		
398837	1035	878					2036	51325	26789					25600	0	0			24637	13523	0	0										0		
399357	0	0					114	315	3688					1700	0	0			315	968	0	0										0		
399517	109645	0					3252	408209	375158					0	0	0			0	95983	0	0										5103		
399731	0	4459					0	0	35645					0	0	0			0	6751	0	0										0		
399973	0	10223					803	0	43390					7037	0	0			0	17396	0	0										0		
400057	0	10760					332	0	37538					111	0	0			0	6858	0	5418										0		
400141	0	30974					1465	6923	161911					1508	0	0			6923	28554	0	0										0		
400365	0	3947					1288	0	118541					0	0	0			0	4007	0	0										0		
400767	0	13503					60	0	121107					0	0	0			0	34851	0	0										0		
401072	0	0					427	15154	34847					6000	0	0			5003	0	0	0										0		
401559	7196	0					233	69821	4451					1000	0	0			20267	0	0	0										0		
401755	0	0					309	0	0					0	0	0			0	0	0	0										0		
401906	0	8908					679	0	160900					3367	0	0			0	10855	0	0										11918		
401951	0	1830					328	0	4183					6000	0	0			0	1309	0	0										0		
402846	2500	0					0	56250	13191					0	0	0			53750	13190	0	0										0		
402873	0	3909					312	25	6145					2167	0	0			0	0	0	0										0		
403067	0	11739					1291	0	47177					0	0	0			0	10845	0	0										0		
403151	0	0					13350	207323	273940					160137	0	0			207323	1828	0	0										834		
403179	0	2355					12461	0	329436					249972	0	0			0	96130	0	0										0		
403254	0	0					418	0	651					0	0	0			0	0	0	0										0		
403656	0	7839					217	0	33373					0	0	0			0	539	0	0										0		
403870	0	3364					3340	0	206619					65036	0	0			0	3741	0	9720										0		
403946	0	4548					3994	800	127003					35341	0	0			0	0	0	0										0		
404653	0	0					1840	0	5862					2000	0	0			0	0	0	0										0		
404943	0	0					283	0	30409					0	0	0			0	16502	0	0										39		
406022	0	7773					257	0	113341					0	0	0			0	25023	0	0										0		
406059	0	8745					1076	0	11620					0	0	0			0	0	0	0										0		
406666	0	0					344	0	52832					0	0	0			0	38321	0	0										0		
406974	0	0					387	0	63374					0	0	0			0	35376	0	0										0		
407168	0	7923					1052	0	11666					71	0	0			0	65	0	0										38		
407506	0	308229					5197	0	428103					82496	13539	13340			0	20846	0	0										24106		
407645	0	21183					365	0	362812					0	0	0			0	140165	0	38130										0		
407850	2291	0					145	5968	0					0	0	0			2725	0	0	0										0		
408307	0	0					960	0	149422					13000	0	0			0	11952	0	0										24437		
408642	0	67556					10517	50	313313					188000	8707	1717			50	28473	0	0										0		
408875	0	83776					2825	0	86977					0	0	0			0	0	0	0										0		
409265	0	0					67	0	31692					0	0	0			0	16770	0	0										0		
410159	0	714					0	0	3921					0	0	0			0	1549	0	0										0		
410560	0	9128					1914	0	136876					0	0	0			0	28079	0	0										0		
410748	93897	0					631	96081	0					0	0	0			2184	0	0	0										0		
410917	0	25007					1122	0	262218					0	0	0			0	73446	0	46858										0		
410944	0	4684					73	0	19280					0	0	0			0	530	0	0										0		
411062	0	45550					281	41077	146563					0	0	0			39089	4999	0	0										0		
411174	0	0					598	0	0					0	0	0			0	0	0	0										0		
411231	0	5753					57	0	30735					0	0	0			0	5652	0	0										0		
411240	0	3178					150	0	49219					0	0	0			0	25147	0	0										0		
411512	0	0					1795	28800	11449					28569	0	0			18370	0	0	0										0		
411549	0	0					113	0	11905					0	0	0			0	4540	0	0										0		
411576	0	0					200	0	6733					0	0	0			0	2865	0	0										0		
411624	0	0					687	0	61616					12017	0	0			0	49994	0	0										54		
411651	0	58527					310	0	59017					380	0	0			0	0	0	0										49		
412153	0	21904					646	0	46439					10700	0	0			0	14268	0	0										0		
412452	0	25818					0	205	37023					0	0	0			205	2970	0	0										0		
412555	0	55864					2124	0	107867					22221	0	0			0	38562	0	0										0		
412667	0	0					309	19130	0					0	0	0			7103	0	0	0										0		
412751	0	16209					85350	1680004	380876					0	4394	4394			1046520	121530	0	0										0		
412845	0	39960					497	7476	156621					1942	0	0			2676	64168	0	3348										0		
412872	0	4554					360	0	46610					8000	0	0			0	15594	0	0										0		
413141	0	0					54492	0	86749					1169000	0	0			0	0	0	0										9822		
413208	0	8113423	0	118	867	0	782314	6654987	28081810	0	166764125	7197300	141877428	2739654	21096612	4835258	0	1892778	5113	0	29825381	0	4113211	12396406	2535796	3987976	0	106980	0	1584129	0	119614	145139	
413347	0	2619					80	779	21358					0	0	0			778	2474	0	0										0		
413543	0	16604					312	23434	39875					0	0	0			23434	0	0	0										39		
413646	0	0					5334	0	47885					3090	0	0			0	16553	0	4684										202		
413673	0	903					1013	5834	47826					0	0	0			0	870	0	0										40		
413758	0	1911					346	0	10743					2500	0	0			0	3296	0	0										0		
414102	6909	6963					470	81466	11735					0	0	0			56248	0	0	0										0		
414652	0	6385					1417	0	42080					1689	0	0			0	16493	0	0										0		
414764	0	0					2841	58459	66229					45631	0	0			58459	64293	0	0										0		
414858	0	3257					1386	0	49634					3000	0	0			0	26295	0	0										0		
416245	0	139862					125679	936328	2546060					4225	0	0			0	270835	0	234597										0		
416272	0	884					227	7374	24056					3750	0	0			4449	11131	0	0										0		
416339	0	0					136	0	11666					0	0	0			0	3558	0	0										0		
416357	0	0					0	3077	0					0	0	0			327	0	0	0										0		
416656	0	19137					1866	0	89351					0	0	0			0	63614	0	0										0		
416674	0	0					299	0	99055					0	0	0			0	38008	0	0										0		
417626	96387	0					39	96387	138470					0	0	0			0	12250	0	0										1285		
417710	0	969					353	0	14675					2000	0	0			0	7048	0	0										0		
418100	0	4493					342	0	68251					0	0	0			0	2182	0	0										0		
418249	0	43233					2994	54600	357309					20000	0	0			54600	11561	0	172738										1586		
418436	6022	0					0	12661	0					0	0	0			1909	0	0	627										0		
418856	0	15136					104	0	35854					0	0	0			0	9557	0	0										0		
419406	0	59903					45761	0	2037267					274520	0	0			0	118154	0	628100										11229		
419460	0	0					1190	0	6490					0	0	0			0	772	0	0										0		
419675	0	0					9902	7360	279350					187000	0	0			7360	129940	0	0										0		
419947	0	1341					0	0	9011					0	0	0			0	1042	0	0										0		
420578	0	0					1799	13480	67545					9153	0	0			471	4756	0	0										0		
420644	0	0					1514	33993	97570					0	0	0			20235	7486	0	0										0		
420653	0	5497					4347	0	17760					18823	0	0			0	4610	0	0										15169		
420877	0	934					421	3413	44886					0	0	0			0	29297	5528	0										0		
421445	0	0					323	0	94897					0	0	0			0	47066	0	0										0		
