"IDRSSD"	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
	STNDBY LTRS OF CRD ISSD BY FHLB BK B	1-4  FAM RES CNSTRCTN LN COMMITMNTS	CMRL RE OTHR CNSTRCTN LN & LND DEV L	NTL AMT REG CAP CVRD MRR SL PRTC	NTL AMT REG CAP CVRD MRR PURC PRTC	NTL AMT REG CAP OTHR SL PRTC	NTL AMT REG CAP OTHR PRTC REG CAP	NTL REG CAP OTHR PRTC NOT REG CAP	NTL SL CR PRTC INV MAT LE 1 YR.	NTL SL CR PRTC INV MAT 1T5 YR	NTL SL CR PRTC INV MAT GT 5 YR	NTL SL CR PRTC SUBINV MAT LE 1 YR.	NTL SL CR PRTC SUBINV MAT 1T5 YR	NTL SL CR PRTC SUBINV MAT GT 5 YR	NTL PURC CR PRTC INV MAT LE 1 YR.	NTL PURC CR PRTC INV MAT 1T5 YR	NTL PURC CR PRTC INV MAT GT 5 YR	NTL PURC CR PRTC SUBINV MAT LE 1 YR.	NTL PURC CR PRTC SUBINV MAT 1T5 YR	NTL PURC CR PRTC SUBINV MAT GT 5 YR	OTC DRVT CR EXP BK & SCTY FIRM	OTC DRVT CR EXP CORP OTHR CNTRPRTY	OTC FV CSH USD BK & SCTY FIRM	OTC FV CSH USD CORP OTHR CNTRPRTY	OTC FV CSH OTHR CUR BK & SCTY FIRM	OTC FV CSH OTHR CUR CORP OTHR CNTRPR	OTC FV US TREAS SCTY BK & SCTY FIRM	OTC FV US TREAS SCTY CORP OTHR CNTRP	OTC FV OTHR CLTRL BK & SCTY FIRM	OTC FV OTHR CLTRL CORP OTHR CNTRPRTY	OTC FV TOTAL FV CLTRL BK & SCTY FIRM	OTC FV TOTAL FV CLTRL CORP OTHR CNTR	Unused commitments, Revolving, open 	UNUSED CNSMR CR CARD LINE	OTHR UNUSED CNSMR CR CARD LINE	OTHR UNUSED CMTMT CMRL IND LN	OTHR UNUSED CMTMT LN FNCL INST	OTHR UNUSED CMTMT ALL OTHR	1ST CP OF OT OFF BALANCE SHEET LIABI	2ND CP OF OT OFF BALANCE SHEET LIABI	3RD CP OF OT OFF BALANCE SHEET LIABI	1ST ITMZD&DESCRPTN LINE CPNT OF 5591	2ND ITMZD&DESCRPTN LINE CPNT OF 5591	3RD ITMZD&DESCRPTN LINE CPNT OF 5591	4TH ITMZD&DESCRPTN LINE CPNT OF 5591	
244251		1184	58																																	24340	0	14924								
245016																																														
245276	0	888	54461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				880137	70762	77400								
245351		19321	5280																																	7632	0	12380								
245557		12525	11710																																	30971	0	27570								
246022	0	5482	19269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																58521	0	1317								
246134	0	9772	12130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7696	0	14461								
246451		2813	5881																																	3344	0	530								
246657	0	0	46309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																28741	0	1421								
246947		0	41																																	934	0	10								
246956		0	342																																	9184	0	64300								
247140		20101	64971																																	60084	0	33760								
247355		124433	101071																																	52610	0	39482								
247476		2039	0																																	26	0	127								
247551		4809	15372																																	5588	0	13630								
247908		24485	107848																																	124941	0	3551								
248240	0	28632	44948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																119474	3790	31871								
248352		1584	2534																																	2798	0	11090								
248455		944	7085																																	22097	0	7085								
248633		0	0																																	1539	0	40624								
248745		2694	26392																																	50861	0	6395								
249416		1007	0																																	1618	0	670								
249612	0	0	132329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113299	0	89945	0	0	0	0	0	0	0	89945	0				1181745	664505	16316								
249658		1039	1087																																	538	0	86								
250430		2182	350																																	20	0	1820								
250476		0	0																																	6301	0	86								
250850		0	0																																	3913	0	5476								
251352	0	2	872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7459	0	12783								
251558		5683	8424																																	34874	0	2988								
251745		30135	17263																																	14446	0	23870								
251978		8174	10947																																	14009	0	7912								
252041		10474	24669																																	14038	0	35181								
252452		370	997																																	950	0	3363								
252658		10037	19105																																	7588	0	50								
253356	0	7780	144985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																177203	0	3478								
253468	720000	0	23997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																250293	0	652								
253646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8971	0	12440								
253730		0	3575																																	1923	0	1126								
254317		0	4100																																	29259	0	1973								
254504		0	7726																																	18884	0	3604				FHLB of NY Unused LoC	Federal Reserve Bank Discount Window			
254849		0	10149																																	41652	0	5522								
255350		2214	766																																	754	0	345								
255547	0	2882	938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2194	0	378								
255556		2332	11221																																	4232	0	5835								
255574		96	33869																																	31229	0	2310								
255659	0	69933	280641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																192559	0	369325								
256058		6291	16147																																	8221	0	15632								
256076		3710	0																																	1726	0	397								
256179		7525	8311																																	0	0	3194								
256553	0	24425	219800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																284407	0	307225								
257233		8549	38937																																	40549	0	13786								
257345		1148	1097																																	3584	0	9808								
257578		15165	11649																																	5	0	750								
257653		0	0																																	634	0	1114								
257756		6108	2876																																	22191	0	2144	FHLB MPF Credit Enhancement							
258146		0	0																																	102	0	841								
258306		656	4994																																	14609	0	673								
258379		15800	2595																																	1456	0	4092								
258539		0	217																																	2820	0	10887								
258771	0	308179	184538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																201428	28518	49102	LOC outstanding with FHLB_Des Moines							
258874		698	256																																	0	0	695								
259059		2300	233																																	3790	0	20265								
259330	30000	0	80466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																36105	0	12474								
259442		5925	12565																																	6538	0	33618								
259956		2082	0																																	0	0	3453								
260055	0	125223	227249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																123940	0	78108								
260831		2597	1836																																	3956	0	2568								
261146	0	3447	31484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6791	0	11169								
261360		7563	16243																																	21717	0	6360								
261940		12927	23274																																	36615	0	30923								
262059		18981	18529																																	20190	0	25165								
262237		9611	20407																																	16163	0	3531								
262358		29367	27505																																	18721	0	2159								
262741		8797	31028																																	9417	3800	24407								
262844		2138	21485																																	58887	0	33072								
262956		601	1514																																	0	0	201								
263243	0	1931	8281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7949	0	9057								
263627		249	658																																	0	0	2152								
264455		8768	14637																																	7968	0	3401								
264772	0	0	65641	0	0	3799	0	0	0	0	0	0	3799	0	0	0	0	0	0	0																20355	0	1708								
265340		7634	2672																																	1604	0	5832								
265407		4040	93883																																	60684	0	33536								
265452		304	1																																	2328	0	3246								
265676		1677	2512																																	2961	0	1485								
266066		292	8713																																	23112	0	26930								
266244		594	2155																																	8933	0	4642								
266253		13	2374																																	2700	0	7358								
266655		0	113																																	4097	0	11155								
266851		5721	1527																																	864	0	8242								
266945		18946	62539																																	13700	6006	19130								
267652		144	879																																	3972	0	210								
268006	0	49964	94518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																78222	0	98627								
268136		5529	5238																																	9888	0	3382								
268677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2436	0	253								
268828	0	104	24537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9113	0	263								
268976		25997	345																																	0	0	13596								
269049		13810	47079																																	17900	0	28008								
269058	0	2382	3763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8977	0	159								
269571		736	0																																	0	0	1961								
269759		0	0																																	0	0	10650								
270148		218	84																																	526	0	6160								
270353		0	118																																	600	0	1561								
270504		6231	74210																																	58452	0	41050								
270531		927	9579																																	6765	0	44								
270652		0	0																																	2564	0	15221								
271136		0	0																																	0	0	1884								
271275	0	6251	9348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7584	0	2014								
271341		1048	9169																																	269	0	460								
271529		13965	1362																																	11993	0	7042								
272030		2875	1165																																	1365	0	2407								
272058		0	2056																																	210	0	2419								
272151		0	0																																	68	0	622								
272272		42280	336125																																	177887	0	118236								
272302	82300	2714	91894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4373	0	69251								
273336	0	21905	76759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																311437	5200	104935								
273550		1520	444																																	15471	0	54200								
273653		0	360																																	698	0	4446								
273662		21564	123548																																	20476	0	70983								
273840		555	0																																	8291	0	14668								
273859		0	0																																	0	0	1031								
274025		0	0																																	0	0	500								
274052		562	263																																	1136	0	1041								
274548		751	281																																	11884	0	48479								
274829	0	855	6221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																701	0	4478								
274856		640	100																																	1488	0	14967								
275255	18895	1889	5261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																11274	0	31022								
275358		430	78856																																	119189	0	150881								
275479		1836	25																																	405	0	3762								
275657		0	154																																	464	0	4237								
276074		617	1499																																	7145	0	240								
276159		0	479																																	1178	0	2695								
276551		427	236																																	1437	0	8670								
276579	0	1724492	3693347	0	0	500415	0	322380	0	0	39699	54829	276501	129386	0	0	3917	53097	218333	47033	620566	803	0	0	0	0	0	0	0	0	0	0				9737763	1878510	2722575								
276645		1825	618																																	13299	0	9916								
276654	0	0	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6385	0	8513								
276850		7928	53325																																	36069	6274	68721								
276953		380	350																																	62	0	1258								
277240		0	14384																																	0	0	45212								
277277	0	7948	6529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																10707	0	1136								
277679	0	708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	7								
277736		7853	5344																																	1226	0	5533								
277820		0	0																																	4944	0	18163								
278256		112	12531																																	4814	0	28388								
278555		125052	27642																																	81915	0	78510								
278733		6630	18687																																	1766	0	758								
278751		0	0																																	43	0	152								
278818	380850	58314	167302	0	0	7460	1499	0	0	0	0	0	0	7460	0	0	0	0	1499	0																230345	0	35079								
278872		7914	4043																																	7852	0	0								
279105	0	4387	27080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																48623	0	43274								
279842		5589	24977																																	27618	0	5155								
279954	0	8802	55975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																107511	11593	90653								
280110																																							FNMA DUS							
280138		297	2659																																	356	0	1390								
280352		1033	7676																																	13262	0	4187								
280558		1661	678																																	5847	0	2759								
282075	203000	47716	75281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																92175	0	3124								
282226		4262	12931																																	580	0	3950								
282824		1980	3339																																	44138	0	145								
283157		0	9																																	1623	0	6227								
283438	75000	638	18556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																28853	0	805								
283652		11518	4046																																	7598	0	147								
283737		23569	6758																																	68532	11324	30155								
283867		24187	169711																																	22590	0	304								
284154		14877	5553																																	5605	0	315								
284239		3208	0																																	1580	0	10166								
284556		3164	21678																																	4920	0	62470								
284752		1225	5000																																	1620	0	2226								
284958		0	0																																	1385	0	2704								
285151	0	1169	5941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9576	0	6644								
285348		513	4587																																	11779	0	5610								
285544	0	0	2714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8741	0	827								
285553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																605	0	4508								
285740	16300	8585	33698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																93561	0	5851								
285777		0	0																																	0	0	0								
285852		15519	30519																																	13807	0	2622								
285928		4832	15058																																	3301	0	843								
286251		0	0																																	404	0	609								
286457		14100	56705																																	125348	0	22988								
286840		0	0																																	686	0	6321								
287007		0	0																																	0	0	870								
287342	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5099	0	9834								
287922		0	0																																	245	0	0								
287959		668	178																																	3714	0	4109								
288152		0	0																																	0	0	3888								
288376	0	2888	1427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																16579	0	95								
288853	0	289883	718297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0				160835	0	461725								
289056		0	349																																	1166	0	1517								
289225		81	0																																	0	0	498								
289515		50009	113758																																	164244	0	4970								
289702		28449	85985																																	108413	0	24626								
289739		5170	3197																																	807	0	7274								
289757		143	3711																																	5458	0	32478								
290249	0	45033	61187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																51430	0	3613								
290838		521	25989																																	34436	0	876								
290922		418	0																																	201	0	76								
291059		3128	2551																																	1226	0	10861								
291330		1936	3412																																	331	0	1905								
291376	0	0	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																247	0	7								
291611		327	1400																																	579	0	8170								
291732		0	0																																	521	0	447								
292234		1788	1732																																	2137	0	5427								
292467		1708	102																																	0	0	390								
292850		0	0																																	0	0	55								
292908	0	1378	82797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																201800	0	25085								
293053		22096	72973																																	244897	0	48832								
293352		567	327																																	40	0	230								
293437		2839	4479																																	812	0	1433								
293651		0	0																																	2435	0	46108								
293754		1863	843																																	2941	0	249								
294023		790	14758																																	2427	0	8511								
294751	0	3625	18288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	6338								
294779	0	89128	65933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																51227	0	12364								
294827		635	52																																	3047	0	205								
295011	0	5890	7873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																19889	0	3137								
295057		0	5																																	1677	0	4285								
295646		0	0																																	111	0	0								
296456		5001	7449																																	5370	0	8933								
296474		2075	6974																																	1434	761	1583								
296559		1793	2113																																	11957	0	10818								
296755		5059	1259																																	6041	0	9998								
296858		652	520																																	1735	0	91								
297051		2521	605																																	1473	0	11023								
297761		0	1000																																	3965	0	256								
298049		128	3790																																	4044	0	6211								
298218		6339	9362																																	44089	0	5915								
298245	0	2173	1273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																14019	0	8487								
299868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
300009		0	4878																																	0	0	50207								
300063		3538	10428																																	0	0	0								
300353		13392	8830																																	14701	0	0								
300933	0	12333	22749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1980	0	5823								
300942	0	820	4797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2168	0	3092								
300960		22370	93738																																	43986	0	32356								
301574		183	11585																																	9124	0	4391								
301800	0	23351	4961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																34264	0	9428								
302030		3142	2060																																	4908	0	1816								
302133		0	0																																	0	0	0								
302553		6326	19954																																	17655	0	16095								
302656	0	12445	245106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																212706	0	317840								
303653		10928	3831																																	1751	0	332								
303701		1590	0																																	2860	0	194								
303747		1298	1112																																	3528	0	1007								
303952		1542	125																																	8619	0	35206								
304173		11786	0																																	70475	0	7367								
304520		3904	4957																																	3931	0	9923								
304575		0	0																																	0	0	344								
304762		163	464																																	3209	0	2309								
304913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
305059		0	2681																																	365	0	2969								
305077		2024	1387																																	268	0	156								
305237		559	996																																	6213	0	2828								
305442		6193	25089																																	20772	0	5646								
306056		96	0																																	663	0	1924								
306159	0	10536	6118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7429	0	1528								
306337		2461	2305																																	10357	0	20453								
306908		12233	16441																																	18176	0	14509								
307062		4018	16635																																	80666	0	1084								
307334		8590	6707																																	2724	0	478								
307361		14315	22799																																	30696	0	4371								
307679		11727	32086																																	83835	0	23584								
308256		22	0																																	2377	0	5138								
308340		3393	286																																	3927	0	31806								
308836		0	693																																	0	0	1265								
309150		9583	2254																																	218	0	21536								
309655		31821	45075																																	111277	34607	52032								
309851		150	118																																	1517	0	2243								
310754		15375	6642																																	2865	0	163565	Warehouse cred line collateralized by loans in 10b			Mort loans orig in 3rd party's name - saleable by bank				
310950		0	16																																	4235	0	3435								
310978	0	93904	11613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																11343	0	16511								
311050		8674	14601																																	65873	0	8923								
311144		0	0																																	1948	0	2295								
311256		6978	667																																	16177	0	11349								
311265		1555	9389																																	15676	0	4431								
311603		8827	43598																																	32149	0	15360								
311658		0	2139																																	666	0	50								
311845	579000	206854	208497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61338	226	0	0	0	0	0	0	0	0	0	0				1756998	0	1429921								
311939		2647	2721																																	6771	0	7021								
312244		5427	3936																																	31835	0	97992								
312356		1805	3445																																	2747	0	1235								
313009		10977	2828																																	3188	0	22								
313157		510	251																																	11446	0	5717								
313223		3163	9347																																	36413	0	2209								
313577		11493	9163																																	64432	0	84365								
314257		19265	25576																																	80994	0	2725								
314444		3446	1942																																	2161	0	1160								
315656		10246	14832																																	2768	0	240								
316840	0	78832	397001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																469385	564922	150422								
316859		583	1440																																	1720	0	968								
316934		0	0																																	8228	0	0								
317258		3231	37766																																	37375	0	28540								
317342	0	24271	507569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																906111	10500	139268								
317379		5692	12940																																	10439	0	4956								
317650		776	0																																	411	0	0								
318974		61852	19759																																	86054	1962	70989								
319047		6816	2745																																	8498	1013	4856								
319458	0	739	1653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2413	0	3057								
319551		50	23285																																	18929	0	64871								
320034		0	200																																	436	0	3763								
320052	0	15697	10629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7152	0	11643								
320070		562	4464																																	1920	0	5325								
320119	0	1837	199422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264997	3643	267318	0	0	0	0	0	0	0	267318	0				1743079	313136	183923								
321152	0	10948	13423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2789	0	2721								
321255	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																741	0	463								
321273		38338	10463																																	18621	0	6710								
321330		0	1																																	7360	0	17								
321947	0	13585	4810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																733	1750	37004								
322449		6290	677																																	150	0	2357								
322551		268	310																																	81	0	1081								
323204		22710	69236																																	102848	0	225046								
323651		300	10584																																	4360	0	4696								
324153		1670	3117																																	4641	0	4539								
324229		1084	0																																	1	0	144								
324256		0	0																																	10673	0	0								
324340	0	32923	138844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																178221	2833	30504								
324854		942	9973																																	5060	0	12277								
324863	0	26919	120383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																157816	0	279444								
324975		0	0																																	0	0	1502								
325141	0	2642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2452	0	1555								
325459		0	0																																	392	0	5128								
325534		1309	1618																																	2718	0	16591								
326054		9131	7352																																	42593	0	6734								
326344		4357	13021																																	34738	0	29299								
326858		2700	57652																																	157297	0	155033								
326979		2915	10346																																	13821	0	12646								
327220		281	239																																	12131	0	1059	Letter of credit to secure insurance policy for customer							
327305	0	12487	8343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																68882	0	15472								
327435		10358	24867																																	7721	0	693								
327556		920	3557																																	22321	0	25825								
327855		39649	65739																																	24793	0	10006								
328058	0	1625	1389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	433								
328357	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																501	0	0								
328656		628	1726																																	5785	0	21044								
328777	114000	45754	204936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																60948	0	19918								
329149		0	0																																	2541	0	26031								
329345		36912	31222																																	24082	1687	12728								
329550		10270	6152																																	34288	0	272								
329952	0	26016	11514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9313	0	4583								
330239		434	3689																																	9155	0	8601								
330248		0	0																																	672	0	10422								
330855	0	24456	112800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																107964	0	34552								
330873	0	4762	2118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																293	0	2002								
330949		6941	14646																																	548	0	6398								
331076		3060	11419																																	13319	0	0								
331375		16715	3921																																	6393	0	5514								
331544		0	368																																	4773	0	512								
331713		4913	8935																																	20335	0	17653								
332224		2391	12073																																	5823	0	4886								
332345		0	432																																	320	0	0								
332671		1259	1283																																	0	0	0								
332756		0	0																																	1328	0	3829								
333034		1235	4347																																	2525	0	1577								
333203	0	49594	79831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																20029	0	41439								
333650		191	43																																	6473	0	45415								
333856	0	25806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																10221	0	5257								
333940	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																682	0	2292								
334264		9756	59011																																	15294	0	17798								
335346		5785	24291																																	12926	0	27976								
336147		6878	2480																																	2103	0	9528								
336361		7042	2068																																	1576	0	1068								
336576		2213	5000																																	2593	0	1286								
337340		0	0																																	550	0	11								
338646		10976	26344																																	7930	0	21085								
338851	0	21	1265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3393	0	1215								
338945		0	145																																	2769	0	4596								
339072	0	37186	571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5176	0	1113								
339353		0	966																																	3811	0	3151								
339456	0	26192	42575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																33702	4286	4478								
339607		12906	38454																																	6142	0	13572								
339773	0	74345	550251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																217670	0	17377								
339858	0	42732	3556284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196059	470849	200301	1424	0	0	0	0	0	0	200301	1424				10015281	152817	4547701								
340135	180000	33688	107747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																70997	550	8999								
340144		17730	7888																																	152877	0	40290								
340256		20724	20202																																	24930	0	1914								
340443		939	235																																	0	0	1519								
340742	0	1456	23116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																43030	0	6351								
340751		19817	24460																																	25253	0	15097								
341310		16123	20027																																	49044	0	16267								
342054		12454	23382																																	5676	0	9194								
342362	0	4317	4877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																13519	0	16461								
342410	26609	80684	128755	0	0	32588	4864	0	0	0	0	0	16836	15752	0	0	0	0	0	4864																267203	0	68482								
342634	0	399725	2240981	0	0	282735	49088	0	32962	214932	34841	0	0	0	0	30224	18864	0	0	0	15584	419	11412	0	0	0	0	0	0	0	11412	0				1102415	0	488591								
343051		90	530																																	248	0	141								
343248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	11080								
343770		539	1775																																	509	0	920								
343903		11288	24045																																	8582	0	29806								
343958		0	35																																	1743	0	13297								
344647	0	7435	24666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																43299	0	36738								
344852		980	359																																	1333	0	782								
345309	0	16372	56236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																58065	0	71721								
345345	0	622	563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																29203	0	73609								
345747	0	3175	28117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																35312	2878	10921								
345756	0	5927	15692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																23901	0	0								
345877		17572	71119																																	24750	0	11290								
346379		9964	2690																																	9057	0	5549								
346566		1258	301																																	524	0	0								
346771		2138	649																																	4451	0	5377								
347022		2886	2933																																	2945	0	1388								
347639		210	3522																																	12401	0	0								
347956	21310	10008	34676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																50235	0	47114								
348159		5580	2646																																	10269	0	1691								
348720		73016	23400																																	17721	0	4070								
349129		1431	5058																																	1200	0	470								
349343		5290	3208																																	22107	0	9713								
350572		6052	1914																																	11540	0	1169								
350657		14	33																																	1717	0	1136								
350750		4129	5100																																	69	0	15972								
351131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																72	0	13478								
351560		1283	9139																																	29657	0	0								
351878		0	0																																	7163	0	869								
352370		1085	5040																																	2249	0	1205								
352651		9051	2000																																	23287	0	1183								
352745		0	0																																	2018	0	13465								
352772	0	577783	878717	0	0	45639	1108	0	0	0	0	0	18193	27446	0	0	0	0	1108	0	0	23820	18288	0	0	0	0	0	974	0	19262	0				1084929	0	210325								
353238		20913	11077																																	6761	0	6433								
353546		164	46																																	2664	0	6039								
353555	0	48626	117828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2330106	0	53143								
353957		0	0																																	0	0	6358								
354057		0	727																																	175	0	1344								
354253		0	0																																	1074	0	3624								
354310	1276000	53521	336411	0	0	880933	0	0	35436	334541	510956	0	0	0	0	0	0	0	0	0																923301	0	117464								
354552		3802	19038																																	14135	0	24734								
354851		235	3																																	2060	0	8753								
355120		7024	47598																																	22014	0	5450								
355559		2317	6348																																	35303	0	10658				Mortgage Loans sold	Trust Accounts			
355858	0	25086	63865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																55808	0	62422								
356239		1290	0																																	13519	0	40450								
356659		3953	169																																	0	0	3215								
356752		1050	6616																																	1528	0	0								
357526		1436	4589																																	5386	0	2110								
357553		0	729																																	5665	0	33960								
357777		0	0																																	12150	0	6646								
357937		6704	19737																																	9192	0	5533								
358112		547	4103																																	566	0	1362								
358448		233	860																																	316	0	1565								
358756		85	34																																	655	0	8271								
359472		388	624																																	0	0	0								
359744		172	474																																	1239	0	4751								
360777	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	715								
361055		18729	27257																																	40266	0	41959								
361167	0	141150	721176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																275321	11163	85068								
361279		6366	5164																																	6400	0	939								
361354		0	0																																	487	0	777								
361439	0	22605	13228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5557	0	2068								
362043		552	0																																	954	0	3035								
362155		1478	330																																	2285	0	1955								
362717	0	809	45272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																81667	0	14001								
362856		0	0																																	0	0	2474								
362940		0	0																																	407	0	264								
363442		0	0																																	0	0	0								
