"IDRSSD"	RCFDJJ03	RCONJJ03	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	RIADJH88	RIADJH89	RIADJH90	RIADJH91	RIADJH92	RIADJH93	RIADJH94	RIADJH95	RIADJH96	RIADJH97	RIADJH98	RIADJH99	RIADJJ00	RIADJJ01	RIADJJ02	RIADMG93	RIADMG94	
	Allowance for credit losses on other	Allowance for credit losses on other	ALLL_AMT	PROVISION FOR CREDIT LOSSES	RECOVERIES CREDITED TO RESERVES	WRITE DOWN ARISING FRM TRNSFR TO HFS	BEGIN BALANCE (MOST RECENT) IN ALLL	CHRG-OFFS ON ALLWNCE FOR L&L LOSSES	ADJUSTMENTS	SEPARATE VAL ALLOW CRED/FIN CHGS	AMT ALLOW LN&LSE LOSS CC/FIN CHGS	ALLOCATED TRANSFER RISK RESERVE	AMT OF ALLOWNCE FOR POST-ACQUISTN LO	Balance most recently reported for e	Recoveries, Held-to-maturity debt se	Provisions for credit losses, Held-t	Adjustments, Held-to-maturity debt s	Less: charge-offs, Held-to-maturity 	Balance end of current period, Held-	Balance most recently reported for e	Recoveries, Available-for-sale debt 	Provisions for credit losses, Availa	Adjustments, Available-for-sale debt	Less: charge-offs, Available-for-sal	Balance at end of current period, Av	Less: Write-downs arising from trans	Less: Write-downs arising from trans	Provisions for credit losses on othe	Provisions for credit losses on off-	Estimated amount of expected recover	
37		0	939	0	5	0	955	21	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
242		0	179	0	1	0	178	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
279		0	2934	197	7	0	1755	50	1025					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16		
354		0	531	-23	5	0	317	20	252					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6		
457		0	783	69	6	0	745	37	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
505		0	7953	360	20	0	8347	90	-684					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1155		0	5365	907	256	0	4243	41	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1351		0	1256	166	81	0	1250	255	14					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14		
1454		0	5722	50	24	0	5719	71	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1669		0	5020	367	39	0	4722	108	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1856		0	329	50	0	0	279	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
2161		0	2747	10	11	0	2828	102	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732		0	5022	0	0	0	5022	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
2750		0	511	0	2	0	509	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3252		0	3805	75	595	0	3618	512	29					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3458		0	750	0	7	0	578	10	175					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3720		0	1673	0	3	0	1794	0	-124					0	0	0	50	0	50	0	0	0	0	0	0	0	0	0	0		
3971		0	12498	1806	58	0	11799	3354	2189					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149		
4156		0	2581	30	7	0	3044	0	-500					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
4231		0	867	30	2	0	863	1	-27					0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0		
5069		0	13573	-134	5	0	12421	5	1286					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
5135		0	4968	618	10	0	4494	406	252					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
5210		0	19264	74	100	0	17861	389	1618					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227		
5461		0	6680	0	491	0	6213	24	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
5751		0	2371	-40	1	0	2410	0	0					0	0	40	0	0	40	0	0	0	0	0	0	0	0	0	0		
6039		0	4528	135	7	0	4401	15	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6329		0	22365	11200	2189	0	19520	10950	406					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7009		0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
7045		0	1131	0	6	0	1150	25	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7072		0	3085	-44	222	0	3000	62	-31					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
7456		0	910	10	0	0	900	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
7634		45	1310	90	79	0	1237	51	-45					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
8462		0	1995	0	1	0	1996	2	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
8631		1	401	1	0	0	400	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0		
9357		0	3453	-266	265	0	4112	18	-640					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20		
9553		0	1196	0	6	0	1212	22	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
9807		0	28653	0	666	0	27996	9	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9955		0	1813	0	3	0	1819	9	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
10250		0	4000	97	88	0	4734	55	-864					0	0	140	0	0	140	0	0	0	0	0	0	0	0	0	10		
10849		0	2758	145	19	0	2869	7	-268					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
11145		0	3836	335	52	0	2913	54	590					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11640		0	2880	2	55	0	2966	143	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
11837		0	993	0	0	0	1022	3	-26					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
12030		0	12658	0	4051	0	11961	3354	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
12142		0	2070	90	36	0	2020	76	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
12311	0		2207892	266251	142315	0	2121123	321797	0	0	5824	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10067	0	
12647		0	1134	45	4	0	1085	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
12946		0	27640	1750	393	0	25661	1331	1167					0	0	0	0	0	0	0	0	0	600	0	600	0	0	0	62		
13103			22346	393	19	0	22073	139	0				0																		
13251		0	717	45	21	0	708	57	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
13457		0	150	150	0	0	103	0	-103					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14155		0	4049	76	7	0	3836	39	169					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16		
14650		0	659	332	43	0	483	178	-21					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14753		0	559	0	2	0	557	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14865		0	6007	0	77	0	5435	5	500					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14977		0	652	45	6	0	603	2	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16551		0	4724	0	11	0	4257	29	485					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
17110		0	279	0	0	0	279	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17147		0	205782	5000	1835	0	223277	24330	0			0		245	0	0	0	0	245	0	0	0	0	0	0	0	0	0	-3000	1407	
17259		0	194	43	3	0	172	24	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
17950		0	5831	90	9	0	5845	113	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
17978		0	1437	0	0	0	1437	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
18050		0	6520	250	70	0	6619	271	-148					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-18		
18827		0	17508	312	91	0	14707	35	2433					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21		
18836		0	1700	111	54	0	1593	58	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
18854		0	20649	5680	8	0	14734	23	250					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-35	0	
19356		0	1187	87	0	0	1014	9	95					0	0	0	0	0	0	0	0	72	0	0	72	0	0	0	74		
19936		0	4216	75	27	0	4479	47	-318					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
19972		0	412	52	0	0	399	0	-39					0	0	-1	30	0	29	0	0	0	0	0	0	0	0	0	11		
20053			1763	180	9	0	1603	29	0																						
20633		0	2602	23	8	0	3078	491	-16					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
20857		0	1977	-81	0	0	1960	2	100					0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	144		
21256		0	68	0	0	0	71	3	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
21359		0	477	18	0	0	468	9	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
21658		0	2388	30	2	0	2381	25	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22048		0	3695	525	14	0	3465	164	-145					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
22543		0	2215	72	21	0	2273	302	151					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151		
22552		0	863	91	2	0	744	1	27					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
22730		0	1476	205	117	0	1353	199	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
23456		0	3030	210	31	0	2559	9	239					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
23504		0	72563	-860	913	0	83507	10997	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-90	0	
23643		0	1967	790	57	0	1408	288	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
23755		0	2206	-110	162	0	2231	77	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
24006		0	14881	14840	71	0	9296	30	-9296					0	0	0	0	0	0	0	0	461	0	0	461	0	0	0	1486		
24378		0	283	20	10	0	253	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
24659		0	553	0	20	0	523	1	11					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
24949		0	6186	0	62	0	6312	7	-181					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
25357		0	6012	2443	656	0	6163	2900	-350					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
25647		0	3516	450	0	0	3086	20	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26765		0	49189	11405	636	0	34829	3886	6205					0	0	27	0	0	27	0	0	0	0	0	0	0	0	0	-1636		
27070		0	5996	303	1	0	5698	6	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237		
27548		0	9265	5453	79	0	8713	60	-4920					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
27614		0	1660	-36	6	0	1362	15	343					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
27847		0	7527	106	530	0	7442	439	-112					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
28013		0	38480	1082	104	0	42617	5323	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28152		0	1549	106	0	0	1443	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28675		0	972	96	4	0	905	33	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28732		0	1190	120	5	0	1197	0	-132					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
29476		0	1395	240	4	0	1833	14	-668					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-104		
29636		0	6390	328	396	0	5264	232	634					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234		
29878		0	17571	301	0	0	17294	24	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30052		0	442	20	0	0	422	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30502		0	11122	0	119	0	11360	115	-242					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30650		0	1250	0	0	0	135	0	1115					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30810	0		8665000	4102938	662259	0	7374000	3406197	-68000	0	1164000			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	1857858	
31134		0	1664	180	60	0	1542	118	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31255		0	8966	637	83	0	8741	31	-464					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31657		0	1000	0	19	0	1011	30	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31826		0	4515	605	29	0	3938	40	-17					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31835		0	1954	0	58	0	1974	78	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
32234		0	777	130	38	0	321	53	341					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
32766		0	1902	831	2	0	1109	40	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
32971		79	2752	-204	22	0	2678	9	265					0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	208		
33147		0	5601	1545	2	0	4490	436	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67		
33259		0	11079	403	138	0	9928	2	612					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
33370		0	149	8	0	0	141	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
33839		0	103	0	0	0	103	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
33857			12530	952	24	0	11556	2	0				0																		
34434		0	3370	731	287	0	2730	730	352					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
34537		0	149661	33528	2827	0	113895	19468	18879					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34555		0	2369	90	21	0	2514	116	-140					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34742		0	4934	0	6	0	5008	0	-80					0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0		
35057		0	2084	47	25	0	2130	22	-96			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35301	0		119000	37000	0	0	96000	14000	0			0		0	0	1000	0	0	1000	2000	0	-2000	0	0	0	0	0	0	-10000	0	
35646		0	480	48	0	0	434	2	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
35879		0	888	0	2	0	909	23	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
36456		0	1895	-943	11	0	2831	4	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
36933		0	3430	260	35	0	3159	24	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100		
37051		0	925	1	0	0	989	0	-65					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
37341		0	1156	90	17	0	1067	18	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
37435		0	15109	523	607	0	15109	1130	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
37640		0	44646	2550	665	0	44168	2737	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37659		0	543	47	2	0	509	15	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37949		0	2454	180	422	0	1874	22	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
38740		0	2741	180	5	0	2066	94	584					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
39327		0	3483	401	91	0	2624	85	452					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61		
39756		0	6724	760	145	0	6078	259	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	
40033		0	861	0	4	0	860	3	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
40499		0	48312	5718	397	0	45236	3039	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-683	0	
40855		0	1421	8	0	0	1413	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
41553		0	751	154	2	0	643	3	-45					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
41629		0	2363	54	249	0	2117	214	157					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4		
41825		0	7337	-849	9	0	7330	20	867					0	0	-7	154	0	147	0	0	0	0	0	0	0	0	0	-166	0	
42037		0	791	41	53	0	500	53	250					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
42354		0	2501	369	2	0	2146	16	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
42372		0	3618	59	20	0	2627	12	924					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4		
42420		0	134337	18040	2010	0	102906	15824	27205					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1362	0	
42448		0	22911	2382	503	0	25681	6441	786			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42457		0	549	225	0	0	685	361	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
43052			1298	90	7	0	1325	124	0																						
43351		0	6038	1800	79	0	4623	164	-300					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
43856		0	677	133	21	0	556	33	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
43959		0	964	112	3	0	830	61	80					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
44040		0	4749	0	4	0	4753	8	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
44433		0	7250	367	3	0	6880	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44741		0	5411	238	61	0	4785	69	396					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6		
44750		0	2108	0	3	0	2148	43	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
44929		0	1154	45	23	0	1142	56	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45038		0	1525	218	15	0	1916	1040	416			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	
45047		0	2632	260	100	0	2680	312	-96					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8		
45056		0	478	0	0	0	478	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
45430		0	862	40	7	0	821	6	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
45458		0	1534	-173	9	0	1872	10	-164					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3		
45551		0	7856	665	69	0	9504	842	-1540					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1540		
45560		0	15747	333	89	0	15444	240	121					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45775		0	986	0	0	0	974	0	12					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		
46053		0	2974	229	154	0	2895	304	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
46941		0	1820	18	27	0	1839	64	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
47247		0	14159	600	24	0	8725	40	4850					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47500		0	4168	208	25	0	4254	6	-313					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-43		
48057		0	784	10	3	0	775	4	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
48150		0	242	16	0	0	224	8	10					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
48374		0	12703	2230	617	0	11414	1663	105					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50		
48440		0	1705	0	0	0	1716	11	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
49054		0	3287	0	10	0	3277	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
49148		0	699	0	0	0	699	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
49241		0	12574	100	192	0	9944	631	2969					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
49652		0	2435	30	82	0	2888	565	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
49858		0	1685	32	32	0	1621	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
49951		0	1000	3	3	0	463	7	538					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
50144			563	20	31	0	570	58	0																						
50461		0	5295	200	0	0	5095	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
51253		0	11866	150	165	0	12062	511	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
51356		0	210	90	6	0	114	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
51459		0	1493	7	20	0	1589	12	-111					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25		
51842		0	13153	-1750	93	0	14215	5	600					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52719		0	0	0	0	0	0	0	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52951		0	4199	827	283	0	3777	688	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
53051		0	699	0	0	0	700	1	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
54058		0	6766	0	129	0	8988	51	-2300					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
54656		0	3845	-440	43	0	4344	102	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440	0	
54973		0	76366	9353	4214	0	72216	9417	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700	0	
55336		0	3967	496	93	0	3831	277	-176					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-32		
55635		0	906	0	65	0	954	227	114					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
55653		0	911	0	18	0	958	65	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
55970			6561	-360	0	0	6956	35	0																						
56258		0	2358	180	5	0	2582	9	-400					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
56351		0	32572	2400	304	0	28647	1279	2500					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
56548		0	8970	-400	8	0	9412	50	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
56717		0	11031	549	266	0	10588	309	-63					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
57040		0	1702	0	0	0	1702	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
57451		0	6551	503	2	0	4946	18	1118					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
58225		0	2726	75	23	0	2749	121	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
58243		0	84203	0	2286	0	77268	507	5156					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
58355		0	539	44	0	0	504	9	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
58551		0	2786	360	215	0	3143	932	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
58636		0	4906	195	213	0	4735	237	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50		
58757		0	1915	282	2	0	1888	257	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233		
58971		0	144378	8100	1091	0	120839	1906	16254					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1750	0	
59316		0	16086	-482	102	0	16999	2999	2466					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-86		
59352		0	6627	360	1	0	6266	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
59370		0	4417	0	74	0	2503	20	1860					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
59754		0	1035	551	1	0	455	39	67					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24		
60143	0		694000	86000	35000	0	610000	37000	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9000	0	
60330		0	13724	1729	611	0	12917	1068	-465			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	
60545		0	2330	0	1	0	2336	7	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
60554		0	911	45	2	0	868	4	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
60648		0	4545	0	69	0	4641	165	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
61122		0	17146	1170	398	0	14636	1124	2066			0		0	0	45	0	0	45	0	0	0	0	0	0	0	0	0	-14	0	
61355		0	18255	5434	461	0	21707	8870	-477					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
61476		0	4730	1061	0	0	4561	1	-891					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218		
61757		0	5939	0	13	0	5926	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
61832		0	1902	50	0	0	2315	18	-445					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-50		
61953		0	654	356	2	0	673	377	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
62044		0	647	353	0	0	261	0	33					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49		
62110		0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
62147		0	690	1	3	0	720	14	-20					0	0	0	20	0	20	0	0	0	0	0	0	0	0	0	0		
63050		0	3431	250	19	0	3200	38	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
63069			668996	132703	6913	0	599115	70181	446			0	3223																		
63201		0	2248	135	2	0	2133	22	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20		
63573		0	6856	45	0	0	6811	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
63733		0	11123	625	221	0	11819	269	-1273					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	
64150		0	2245	0	3	0	2242	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
64552		0	4217	40	14	0	4526	363	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	
64730		0	1414	50	26	0	2133	3	-792					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50		
65205		0	5505	244	0	0	5576	42	-273					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131		
65513	0		47	0	0	0	47	0	0					5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	
65559		0	5033	471	1	0	4572	11	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65858		0	15613	620	321	0	16314	866	-776					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
66154		0	1785	417	2	0	1451	85	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-243		
66275		0	6713	1260	103	0	6048	698	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50		
66677		0	1870	15	0	0	1855	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
67142		0	1298	235	1	0	441	11	632					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
67151		0	15371	0	631	0	14775	35	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
67209		0	13083	2755	354	0	12028	2396	342					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-100		
