IDRSSD,RCFD3353,RCFD3355,RCFD3365,RCFD3368,RCFD3381,RCFD3401,RCFD3484,RCFDB558,RCFDB559,RCFDB560,RCFN3360,RCFN3404,RCON3353,RCON3355,RCON3360,RCON3365,RCON3368,RCON3381,RCON3386,RCON3387,RCON3401,RCON3465,RCON3466,RCON3484,RCON3485,RCONB558,RCONB559,RCONB560,RCONB561,RCONB562,RCONB563,RCONHK16,RCONHK17
37.0,,,,,,,,,,,,,0.0,,24872.0,0.0,81296.0,6723.0,,3631.0,,10813.0,2735.0,0.0,10927.0,2250.0,8412.0,34854.0,0.0,3744.0,11936.0,21295.0,1144.0
242.0,,,,,,,,,,,,,0.0,,25069.0,6204.0,47993.0,3067.0,2562.0,1569.0,,10540.0,7307.0,0.0,5702.0,3757.0,0.0,8022.0,0.0,2681.0,12098.0,6826.0,3836.0
279.0,,,,,,,,,,,,,0.0,32907.0,207913.0,2176.0,289065.0,13560.0,,10211.0,,140166.0,42553.0,198.0,50846.0,217.0,43462.0,7422.0,0.0,4310.0,63955.0,65788.0,10091.0
354.0,,,,,,,,,,,,,0.0,,11405.0,2015.0,15503.0,615.0,1379.0,2611.0,,5781.0,484.0,0.0,0.0,524.0,34.0,0.0,0.0,882.0,4384.0,2436.0,259.0
457.0,,,,,,,,,,,,,0.0,,44729.0,1062.0,57339.0,8740.0,5612.0,8636.0,,13880.0,13051.0,0.0,2783.0,0.0,1.0,31.0,0.0,2807.0,19901.0,9477.0,1226.0
505.0,,,,,,,,,,,,,0.0,15897.0,508681.0,1550.0,633094.0,31914.0,0.0,37476.0,,215968.0,192334.0,0.0,16248.0,0.0,42680.0,21687.0,0.0,28748.0,336920.0,30543.0,29389.0
1155.0,,,,,,,,,,,,,32.0,0.0,213011.0,2609.0,270999.0,15436.0,,60236.0,,53619.0,72776.0,0.0,139574.0,682.0,0.0,16956.0,388.0,5560.0,21156.0,43360.0,10625.0
1351.0,,,,,,,,,,,,,0.0,0.0,107872.0,0.0,184102.0,16942.0,9832.0,21143.0,,21688.0,37697.0,0.0,20443.0,28611.0,3224.0,16440.0,0.0,13006.0,34017.0,62674.0,14651.0
1454.0,,,,,,,,,,,,,0.0,0.0,347103.0,0.0,867115.0,176167.0,4471.0,83350.0,,108062.0,136667.0,955.0,160343.0,83771.0,144662.0,86266.0,0.0,15792.0,258730.0,51475.0,36187.0
1669.0,,,,,,,,,,,,,0.0,0.0,191907.0,0.0,330969.0,27395.0,,23881.0,,96670.0,44214.0,950.0,77423.0,54144.0,4275.0,27915.0,0.0,20909.0,62275.0,43023.0,11955.0
1856.0,,,,,,,,,,,,,0.0,34191.0,37001.0,1350.0,92606.0,13136.0,,9097.0,,10540.0,11482.0,0.0,3387.0,3473.0,10632.0,23397.0,0.0,4026.0,10761.0,18601.0,5318.0
2161.0,,,,,,,,,,,,,353.0,45340.0,166447.0,12437.0,262546.0,44767.0,2759.0,59522.0,,55918.0,58357.0,0.0,43852.0,0.0,3144.0,13804.0,270.0,2719.0,60430.0,20600.0,5538.0
2732.0,,,,,,,,,,,,,0.0,0.0,423598.0,0.0,671509.0,184542.0,0.0,57765.0,,24857.0,341538.0,0.0,51254.0,23653.0,0.0,20777.0,0.0,337.0,183957.0,73849.0,106552.0
2750.0,,,,,,,,,,,,,51.0,,43273.0,214.0,61967.0,1502.0,20272.0,3596.0,,1971.0,13420.0,0.0,9778.0,0.0,498.0,12717.0,0.0,593.0,17781.0,19153.0,1576.0
3252.0,,,,,,,,,,,,,0.0,5208.0,107580.0,8835.0,233323.0,6687.0,50511.0,13657.0,,207.0,33784.0,799.0,64538.0,2390.0,72645.0,21188.0,0.0,4980.0,52999.0,25289.0,17534.0
3458.0,,,,,,,,,,,,,500.0,,44758.0,888.0,63564.0,976.0,10121.0,13310.0,,8128.0,11749.0,0.0,6555.0,503.0,3709.0,4283.0,0.0,2880.0,5952.0,26975.0,5182.0
3720.0,,,,,,,,,,,,,3689.0,0.0,160508.0,0.0,310603.0,53181.0,7382.0,14464.0,,36085.0,82034.0,0.0,94386.0,6150.0,45423.0,22110.0,0.0,7817.0,61300.0,28985.0,10734.0
3971.0,,,,,,,,,,,,,0.0,104963.0,665436.0,2005.0,816327.0,68883.0,4721.0,139679.0,,111531.0,378202.0,28683.0,84535.0,1448.0,20691.0,15833.0,0.0,1074.0,218856.0,127146.0,19578.0
4156.0,,,,,,,,,,,,,7617.0,12522.0,173433.0,25350.0,264236.0,7874.0,5459.0,28616.0,,58533.0,78647.0,366.0,55000.0,5018.0,7897.0,22453.0,0.0,1812.0,60455.0,41810.0,6705.0
4231.0,,,,,,,,,,,,,0.0,0.0,46384.0,0.0,128327.0,30351.0,,4511.0,,12614.0,22884.0,0.0,17518.0,1494.0,20230.0,23441.0,0.0,2829.0,26247.0,27957.0,3653.0
5069.0,,,,,,,,,,,,,0.0,0.0,244327.0,0.0,419548.0,122223.0,0.0,6918.0,,35115.0,223376.0,0.0,1278.0,0.0,0.0,14643.0,0.0,0.0,45840.0,86258.0,35003.0
5135.0,,,,,,,,,,,,,0.0,31375.0,385511.0,0.0,554788.0,47948.0,111868.0,42580.0,,68546.0,140740.0,0.0,77262.0,83843.0,0.0,2976.0,588.0,11348.0,73236.0,151716.0,46132.0
5210.0,,,,,,,,,,,,,40445.0,49520.0,1723978.0,0.0,2431306.0,249251.0,6471.0,277307.0,,546422.0,815793.0,0.0,88943.0,144375.0,109183.0,33350.0,0.0,13675.0,1429305.0,367284.0,94036.0
5461.0,,,,,,,,,,,,,0.0,11288.0,522535.0,0.0,762097.0,42867.0,20321.0,102767.0,,43266.0,350839.0,0.0,14128.0,26564.0,48013.0,80295.0,0.0,8761.0,593082.0,12106.0,11150.0
5751.0,,,,,,,,,,,,,0.0,0.0,161711.0,2566.0,234769.0,4773.0,22570.0,47325.0,,29084.0,57182.0,934.0,33533.0,4401.0,9311.0,37903.0,0.0,4075.0,84570.0,35591.0,5341.0
6039.0,,,,,,,,,,,,,0.0,0.0,236004.0,20557.0,340173.0,43526.0,3640.0,38341.0,,35899.0,149876.0,0.0,54819.0,3027.0,20052.0,3268.0,462.0,5830.0,77199.0,60872.0,6575.0
6329.0,,,,,,,,,,,,,22.0,5000.0,869928.0,2.0,1141312.0,149772.0,1450.0,144922.0,,144142.0,283929.0,0.0,85110.0,26820.0,17544.0,8197.0,0.0,293228.0,270007.0,249709.0,61570.0
7009.0,,,,,,,,,,,,,0.0,0.0,351612.0,0.0,939536.0,253766.0,0.0,93154.0,,0.0,0.0,0.0,0.0,231795.0,0.0,86758.0,0.0,248491.0,517403.0,0.0,0.0
7045.0,,,,,,,,,,,,,0.0,0.0,86796.0,0.0,238130.0,13978.0,7074.0,5146.0,,44197.0,17310.0,0.0,90865.0,849.0,74253.0,54367.0,452.0,10326.0,51119.0,30804.0,3489.0
7072.0,,,,,,,,,,,,,0.0,16629.0,272718.0,16613.0,356251.0,541.0,147.0,18382.0,,170257.0,78560.0,0.0,2706.0,0.0,19293.0,13955.0,0.0,3840.0,129006.0,62056.0,16497.0
7456.0,,,,,,,,,,,,,0.0,,71756.0,8476.0,111689.0,3221.0,29961.0,13328.0,,5631.0,20985.0,0.0,28992.0,0.0,2582.0,19226.0,0.0,1767.0,28789.0,19571.0,2546.0
7634.0,,,,,,,,,,,,,0.0,,53934.0,0.0,77723.0,11051.0,6759.0,7287.0,,15776.0,17228.0,0.0,5260.0,322.0,6264.0,4524.0,0.0,7145.0,10515.0,28447.0,7319.0
8033.0,,,,,,,,,,,,,0.0,12136.0,280092.0,14105.0,337512.0,22373.0,,34053.0,,117567.0,114416.0,0.0,31039.0,435.0,0.0,3374.0,0.0,5627.0,27403.0,110490.0,32191.0
8462.0,,,,,,,,,,,,,0.0,0.0,62820.0,5917.0,180341.0,6318.0,11606.0,20422.0,,9071.0,14242.0,0.0,41485.0,36248.0,44164.0,15023.0,0.0,7480.0,4234.0,18151.0,13024.0
