IDRSSD,RIAD0093,RIAD3196,RIAD3521,RIAD4010,RIAD4012,RIAD4020,RIAD4024,RIAD4056,RIAD4058,RIAD4059,RIAD4060,RIAD4065,RIAD4069,RIAD4070,RIAD4073,RIAD4074,RIAD4079,RIAD4080,RIAD4092,RIAD4093,RIAD4107,RIAD4115,RIAD4135,RIAD4150,RIAD4172,RIAD4180,RIAD4185,RIAD4200,RIAD4217,RIAD4300,RIAD4301,RIAD4302,RIAD4313,RIAD4340,RIAD4435,RIAD4436,RIAD4507,RIAD4508,RIAD4513,RIAD4518,RIAD5415,RIAD5416,RIAD8431,RIAD8757,RIAD8758,RIAD8759,RIAD8760,RIAD9106,RIADA220,RIADA251,RIADA530,RIADB485,RIADB486,RIADB487,RIADB488,RIADB489,RIADB491,RIADB492,RIADB493,RIADB496,RIADB497,RIADC216,RIADC232,RIADC386,RIADC387,RIADC886,RIADC887,RIADC888,RIADC889,RIADC890,RIADF186,RIADF228,RIADF551,RIADF552,RIADF553,RIADF554,RIADFT28,RIADFT36,RIADFT37,RIADFT38,RIADFT39,RIADFT40,RIADG103,RIADG104,RIADGW44,RIADH032,RIADH033,RIADH034,RIADH035,RIADHK03,RIADHK04,RIADHT69,RIADHT70,RIADHT73,RIADHT74,RIADJ321,RIADJJ33
313223.0,752.0,-75.0,0.0,7782.0,4223.0,44.0,144.0,,178.0,,884.0,0.0,,0.0,2218.0,6716.0,636.0,67.0,1702.0,4921.0,8934.0,31.0,2826.0,58.0,,0.0,,,392.0,2075.0,2383.0,308.0,33.0,2075.0,1097.0,2172.0,822.0,19.0,,116.0,0.0,89.0,,,,,,0.0,,,false,0.0,112.0,,0.0,77.0,,227.0,,0.0,250.0,0.0,1.0,,,,,,,,,,80.0,,0.0,,0.0,,,,,,0.0,2075.0,435.0,,,,,789.0,223.0,2356.0,27.0,3.0,0.0,,0.0
313577.0,2092.0,-234.0,0.0,16920.0,2947.0,0.0,1132.0,,1340.0,,309.0,0.0,,0.0,4569.0,14333.0,4613.0,391.0,3669.0,14806.0,18902.0,119.0,8504.0,168.0,,62.0,,,2351.0,2760.0,3606.0,846.0,208.0,2760.0,3477.0,8260.0,285.0,327.0,,70.0,0.0,119.0,,,,,,0.0,,,false,14.0,882.0,,490.0,994.0,,373.0,,-16.0,1270.0,0.0,282.0,,,,,,,,,,,,,,0.0,,,,,,0.0,2760.0,749.0,,,,,806.0,533.0,3606.0,0.0,949.0,1527.0,,300.0
314257.0,1798.0,0.0,0.0,19929.0,5098.0,0.0,0.0,,283.0,,104.0,0.0,,0.0,4080.0,17943.0,1908.0,430.0,3672.0,13303.0,22023.0,156.0,7816.0,171.0,,0.0,,,1470.0,5860.0,6157.0,297.0,283.0,5860.0,6730.0,7013.0,5.0,440.0,,121.0,0.0,121.0,,,,,,0.0,,,true,0.0,805.0,,1518.0,195.0,,316.0,,0.0,1041.0,0.0,345.0,,,,,,,,,,100.0,,-25.0,,0.0,,,,,,0.0,5860.0,1448.0,,,,,315.0,79.0,6157.0,0.0,0.0,0.0,,391.0
314444.0,129.0,-22.0,0.0,3552.0,893.0,0.0,,,215.0,,723.0,101.0,,0.0,1435.0,4046.0,1502.0,408.0,1487.0,3483.0,5481.0,779.0,1464.0,43.0,,0.0,,,532.0,2043.0,2043.0,0.0,0.0,2043.0,931.0,1054.0,547.0,80.0,,28.0,0.0,0.0,,,,,,0.0,,,true,0.0,459.0,,0.0,298.0,,0.0,,0.0,1057.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,2043.0,92.0,,,,,609.0,525.0,2043.0,0.0,0.0,37.0,,0.0
315656.0,142.0,0.0,0.0,4829.0,560.0,14.0,,,6.0,,0.0,0.0,,0.0,567.0,4760.0,950.0,676.0,947.0,3875.0,5327.0,260.0,2569.0,63.0,,0.0,,,359.0,1768.0,1835.0,67.0,0.0,1768.0,1478.0,2732.0,0.0,50.0,,7.0,0.0,0.0,,,,,,0.0,,,true,0.0,53.0,,217.0,0.0,,0.0,,0.0,274.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,1768.0,0.0,,,,,131.0,244.0,1835.0,0.0,0.0,0.0,,0.0
316840.0,12523.0,4.0,0.0,163016.0,13659.0,27.0,0.0,,15314.0,,355.0,1793.0,,0.0,22245.0,156915.0,42326.0,6790.0,33848.0,104169.0,179160.0,4185.0,60590.0,1043.0,,422.0,5723.0,0.0,9600.0,48334.0,61891.0,13557.0,614.0,48334.0,36852.0,41921.0,1.0,350.0,0.0,955.0,-105.0,6189.0,0.0,,,,,0.0,189.0,0.0,false,702.0,54568.0,,6181.0,2648.0,0.0,747.0,0.0,0.0,28259.0,0.0,131.0,0.0,257.0,0.0,0.0,0.0,,,,,1869.0,0.0,0.0,0.0,0.0,,,,,,0.0,48334.0,,2923.0,288.0,381.0,3197.0,2357.0,870.0,61891.0,0.0,,,,33185.0
316859.0,46.0,0.0,0.0,1733.0,501.0,46.0,,,100.0,,765.0,56.0,,0.0,388.0,2535.0,518.0,460.0,654.0,2095.0,2923.0,170.0,1152.0,31.0,,0.0,,,289.0,823.0,958.0,135.0,85.0,823.0,371.0,722.0,363.0,66.0,,8.0,0.0,0.0,,,,,,0.0,,,false,0.0,39.0,,145.0,0.0,,0.0,,0.0,58.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,823.0,5.0,,,,,167.0,104.0,958.0,0.0,0.0,0.0,,0.0
316934.0,60.0,0.0,0.0,580.0,118.0,153.0,196.0,,196.0,,35.0,0.0,,0.0,84.0,961.0,40.0,17.0,198.0,512.0,1045.0,157.0,269.0,7.0,,0.0,,,45.0,357.0,489.0,132.0,5.0,357.0,-6.0,248.0,9.0,3.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,24.0,,120.0,0.0,,0.0,,0.0,23.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,357.0,0.0,,,,,17.0,4.0,489.0,0.0,0.0,0.0,,0.0
317258.0,923.0,0.0,0.0,12637.0,1947.0,0.0,1622.0,,1625.0,,495.0,0.0,,0.0,5239.0,9105.0,2274.0,662.0,3103.0,8050.0,14344.0,192.0,4268.0,105.0,,89.0,,,679.0,3065.0,3065.0,0.0,2.0,3065.0,1593.0,6779.0,313.0,2092.0,,29.0,0.0,125.0,,,,,,0.0,,,true,0.0,693.0,,207.0,784.0,,99.0,,26.0,1349.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,3065.0,41.0,,,,,1529.0,565.0,3041.0,24.0,0.0,13.0,,288.0
317342.0,9418.0,0.0,0.0,140900.0,36734.0,29.0,143.0,,2187.0,,1523.0,313.0,,19665.0,37454.0,125012.0,44642.0,8504.0,25282.0,89348.0,162466.0,3199.0,52839.0,1064.0,,1179.0,5696.0,0.0,8875.0,57525.0,75330.0,17805.0,1058.0,57525.0,27336.0,70275.0,887.0,14534.0,196.0,440.0,0.0,1386.0,1558.0,,,,,0.0,0.0,0.0,false,130.0,4238.0,,5294.0,10768.0,0.0,784.0,0.0,-4.0,12741.0,0.0,2352.0,0.0,8.0,1558.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,57525.0,,2967.0,1201.0,15.0,4321.0,4981.0,1646.0,75330.0,0.0,,,,4976.0
317379.0,180.0,0.0,0.0,8352.0,789.0,0.0,330.0,,505.0,,94.0,0.0,,0.0,2560.0,6619.0,1370.0,294.0,2288.0,5820.0,9179.0,7.0,2905.0,69.0,,3.0,,,583.0,1802.0,2160.0,358.0,0.0,1802.0,2584.0,3806.0,34.0,1212.0,,77.0,0.0,48.0,,,,,,0.0,,,false,0.0,668.0,,0.0,649.0,,124.0,,12.0,799.0,0.0,44.0,,,,,,,,,,,,,,0.0,,,,,,0.0,1802.0,160.0,,,,,731.0,274.0,2160.0,0.0,83.0,10.0,,9.0
