IDRSSD,RIAD0093,RIAD3196,RIAD3521,RIAD4010,RIAD4012,RIAD4020,RIAD4024,RIAD4056,RIAD4058,RIAD4059,RIAD4060,RIAD4065,RIAD4069,RIAD4070,RIAD4073,RIAD4074,RIAD4079,RIAD4080,RIAD4092,RIAD4093,RIAD4107,RIAD4115,RIAD4135,RIAD4150,RIAD4172,RIAD4180,RIAD4185,RIAD4200,RIAD4217,RIAD4300,RIAD4301,RIAD4302,RIAD4313,RIAD4340,RIAD4435,RIAD4436,RIAD4507,RIAD4508,RIAD4513,RIAD4518,RIAD5415,RIAD5416,RIAD8431,RIAD8757,RIAD8758,RIAD8759,RIAD8760,RIAD9106,RIADA220,RIADA251,RIADA530,RIADB485,RIADB486,RIADB487,RIADB488,RIADB489,RIADB491,RIADB492,RIADB493,RIADB496,RIADB497,RIADC216,RIADC232,RIADC386,RIADC387,RIADC886,RIADC887,RIADC888,RIADC889,RIADC890,RIADF186,RIADF228,RIADF551,RIADF552,RIADF553,RIADF554,RIADFT28,RIADFT36,RIADFT37,RIADFT38,RIADFT39,RIADFT40,RIADG103,RIADG104,RIADGW44,RIADH032,RIADH033,RIADH034,RIADH035,RIADHK03,RIADHK04,RIADHT69,RIADHT70,RIADHT73,RIADHT74,RIADJ321,RIADJJ33
37.0,30.0,111.0,0.0,1733.0,226.0,0.0,,,138.0,,877.0,0.0,,0.0,338.0,2514.0,264.0,102.0,907.0,2431.0,2852.0,33.0,1343.0,20.0,,0.0,,,181.0,509.0,458.0,-51.0,132.0,509.0,691.0,180.0,747.0,17.0,,5.0,0.0,0.0,,,,,,0.0,,,false,0.0,498.0,,57.0,147.0,,0.0,,0.0,162.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,509.0,0.0,,,,,276.0,15.0,458.0,0.0,0.0,0.0,0.0,0.0
242.0,26.0,0.0,0.0,1372.0,78.0,11.0,0.0,,128.0,,199.0,0.0,,0.0,272.0,1490.0,154.0,74.0,214.0,1058.0,1762.0,67.0,710.0,11.0,,0.0,,,134.0,580.0,586.0,6.0,9.0,580.0,533.0,403.0,126.0,8.0,,0.0,0.0,0.0,,,,,,0.0,,,true,0.0,230.0,,113.0,0.0,,0.0,,0.0,72.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,580.0,100.0,,,,,108.0,30.0,586.0,0.0,3.0,5.0,0.0,0.0
279.0,325.0,0.0,0.0,9505.0,288.0,5.0,,,742.0,,169.0,8.0,,0.0,2505.0,8183.0,1678.0,466.0,2618.0,8369.0,10688.0,241.0,4913.0,63.0,,0.0,,,706.0,834.0,1008.0,174.0,8.0,834.0,6376.0,1723.0,169.0,177.0,,38.0,0.0,0.0,,,,,,0.0,,,false,0.0,376.0,,0.0,722.0,,-3.0,,0.0,1215.0,0.0,132.0,,,,,,,,,,,,,,0.0,,,,,,0.0,834.0,691.0,,,,,1165.0,147.0,1008.0,0.0,0.0,0.0,0.0,484.0
354.0,23.0,0.0,0.0,622.0,196.0,8.0,69.0,,69.0,,0.0,0.0,,0.0,55.0,598.0,759.0,37.0,399.0,1157.0,653.0,13.0,717.0,7.0,,0.0,,,41.0,126.0,195.0,69.0,0.0,126.0,263.0,28.0,0.0,0.0,,0.0,-4.0,698.0,,,,,,0.0,,,false,0.0,66.0,,9.0,1.0,,0.0,,10.0,18.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,126.0,0.0,,,,,32.0,0.0,195.0,0.0,0.0,0.0,0.0,5.0
457.0,105.0,0.0,0.0,2712.0,482.0,11.0,298.0,,335.0,,23.0,0.0,,0.0,445.0,2330.0,176.0,71.0,420.0,1534.0,2775.0,29.0,956.0,10.0,,0.0,,,158.0,975.0,975.0,0.0,38.0,975.0,968.0,735.0,1.0,4.0,,0.0,24.0,29.0,,,,,,0.0,,,true,0.0,192.0,,0.0,0.0,,0.0,,2.0,50.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,975.0,139.0,,,,,165.0,32.0,972.0,3.0,0.0,0.0,0.0,0.0
505.0,901.0,1.0,0.0,21262.0,2564.0,3.0,0.0,,230.0,,525.0,0.0,,785.0,2295.0,20758.0,4401.0,643.0,5269.0,17967.0,23053.0,123.0,10992.0,118.0,,0.0,,,1706.0,4982.0,6026.0,1044.0,131.0,4982.0,8781.0,8289.0,225.0,161.0,,249.0,6.0,1472.0,,,,,,0.0,,,false,0.0,1398.0,,0.0,891.0,,33.0,,0.0,1312.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,4982.0,476.0,,,,,323.0,434.0,6026.0,0.0,120.0,30.0,0.0,1167.0
1155.0,67.0,0.0,0.0,11116.0,3128.0,16.0,,,1000.0,,383.0,0.0,,266.0,1238.0,10884.0,2426.0,492.0,2914.0,8228.0,12122.0,414.0,4578.0,62.0,,0.0,,,736.0,4617.0,4730.0,113.0,246.0,4617.0,2992.0,3511.0,370.0,197.0,,5.0,7.0,238.0,,,,,,0.0,,,true,33.0,452.0,,188.0,0.0,,0.0,,0.0,1228.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,4617.0,0.0,,,,,775.0,199.0,4730.0,0.0,186.0,9.0,0.0,352.0
1351.0,191.0,0.0,0.0,7417.0,1543.0,25.0,680.0,,680.0,,426.0,0.0,,0.0,2073.0,6238.0,551.0,297.0,1183.0,4024.0,8311.0,0.0,2289.0,36.0,,0.0,,,552.0,2177.0,2177.0,0.0,0.0,2177.0,1252.0,2478.0,426.0,171.0,,6.0,-37.0,0.0,,,,,,0.0,,,true,0.0,1464.0,,437.0,0.0,,0.0,,5.0,267.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,2177.0,0.0,,,,,1375.0,336.0,2177.0,0.0,0.0,19.0,0.0,588.0
1454.0,454.0,12.0,0.0,16147.0,3481.0,0.0,221.0,,221.0,,2674.0,18.0,,3795.0,1213.0,22102.0,9532.0,475.0,5827.0,20195.0,23315.0,589.0,11611.0,135.0,,0.0,,,2757.0,9877.0,9877.0,0.0,18.0,9877.0,4569.0,7088.0,961.0,102.0,,81.0,0.0,1144.0,,,,,,0.0,,,true,0.0,788.0,,1789.0,2017.0,,150.0,,0.0,3881.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,9877.0,0.0,,,,,509.0,148.0,9821.0,56.0,85.0,2.0,0.0,1630.0
1669.0,115.0,0.0,0.0,9879.0,850.0,0.0,,,403.0,,647.0,28.0,,0.0,1125.0,10428.0,2289.0,440.0,2187.0,6853.0,11553.0,58.0,3828.0,50.0,,0.0,,,838.0,4322.0,5117.0,795.0,28.0,4322.0,4922.0,2244.0,590.0,171.0,,11.0,0.0,0.0,,,,,,0.0,,,false,0.0,1460.0,,881.0,49.0,,0.0,,25.0,1824.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,4322.0,0.0,,,,,633.0,206.0,5117.0,0.0,0.0,0.0,0.0,747.0
