IDRSSD,RCFD3353,RCFD3355,RCFD3365,RCFD3368,RCFD3381,RCFD3401,RCFD3484,RCFDB558,RCFDB559,RCFDB560,RCFN3360,RCFN3404,RCON3353,RCON3355,RCON3360,RCON3365,RCON3368,RCON3381,RCON3386,RCON3387,RCON3401,RCON3465,RCON3466,RCON3484,RCON3485,RCONB558,RCONB559,RCONB560,RCONB561,RCONB562,RCONB563,RCONHK16,RCONHK17
37.0,,,,,,,,,,,,,0.0,,23731.0,0.0,76490.0,3043.0,,3307.0,,7797.0,2425.0,0.0,10986.0,6696.0,6497.0,42456.0,0.0,5518.0,13957.0,19394.0,964.0
242.0,,,,,,,,,,,,,0.0,,28892.0,1290.0,53464.0,2842.0,1440.0,1783.0,,13023.0,7727.0,0.0,7200.0,10379.0,0.0,10777.0,0.0,4295.0,14037.0,8566.0,4740.0
279.0,,,,,,,,,,,,,0.0,76435.0,274184.0,4649.0,431585.0,5552.0,126.0,7361.0,,168795.0,91143.0,36.0,54914.0,1803.0,104292.0,24061.0,0.0,4706.0,87165.0,88697.0,22445.0
354.0,,,,,,,,,,,,,0.0,,51259.0,4040.0,59543.0,818.0,1002.0,3162.0,,26899.0,18123.0,0.0,0.0,948.0,43.0,0.0,0.0,2066.0,6139.0,25947.0,7130.0
457.0,,,,,,,,,,,,,16.0,,70553.0,353.0,75131.0,993.0,7712.0,9592.0,,24678.0,20486.0,0.0,2841.0,1412.0,1.0,10.0,0.0,6663.0,28052.0,13906.0,3381.0
505.0,,,,,,,,,,,,,0.0,72397.0,677578.0,0.0,818306.0,32219.0,0.0,25881.0,,298890.0,300573.0,0.0,121454.0,26651.0,20584.0,28780.0,0.0,40453.0,288566.0,32538.0,44031.0
1155.0,,,,,,,,,,,,,0.0,0.0,355197.0,5065.0,480627.0,15259.0,13752.0,74051.0,,98288.0,157594.0,0.0,263262.0,12722.0,3594.0,55355.0,474.0,6265.0,38165.0,41801.0,12752.0
1351.0,,,,,,,,,,,,,0.0,0.0,107190.0,0.0,210699.0,11136.0,5570.0,21296.0,,20455.0,44340.0,0.0,24110.0,74231.0,947.0,9086.0,0.0,15137.0,42738.0,60494.0,21633.0
1454.0,,,,,,,,,,,,,0.0,0.0,467200.0,0.0,1067683.0,45361.0,5800.0,67013.0,,117472.0,239910.0,787.0,209211.0,186334.0,188358.0,151977.0,0.0,15857.0,283086.0,56156.0,37959.0
1669.0,,,,,,,,,,,,,120.0,9391.0,286060.0,0.0,411987.0,10740.0,7785.0,30082.0,,155844.0,77274.0,462.0,97509.0,51536.0,20790.0,24599.0,0.0,18945.0,68639.0,54162.0,29209.0
