IDRSSD,RCFD3353,RCFD3355,RCFD3365,RCFD3368,RCFD3381,RCFD3401,RCFD3484,RCFDB558,RCFDB559,RCFDB560,RCFN3360,RCFN3404,RCON3353,RCON3355,RCON3360,RCON3365,RCON3368,RCON3381,RCON3386,RCON3387,RCON3401,RCON3465,RCON3466,RCON3484,RCON3485,RCONB558,RCONB559,RCONB560,RCONB561,RCONB562,RCONB563,RCONHK16,RCONHK17
1856.0,,,,,,,,,,,,,0.0,,33846.0,3687.0,76995.0,17045.0,,7524.0,,7042.0,10422.0,0.0,3358.0,222.0,6656.0,9895.0,0.0,3967.0,12231.0,17431.0,5263.0
2161.0,,,,,,,,,,,,,0.0,26984.0,166307.0,7282.0,277936.0,46503.0,2078.0,40602.0,,62029.0,58603.0,0.0,40653.0,0.0,9641.0,32199.0,251.0,2088.0,95611.0,16860.0,7103.0
2732.0,,,,,,,,,,,,,0.0,0.0,434106.0,0.0,684771.0,185527.0,0.0,47824.0,,28438.0,358400.0,0.0,58505.0,26557.0,0.0,19513.0,0.0,165.0,180947.0,68276.0,105268.0
2750.0,,,,,,,,,,,,,8.0,,40495.0,1419.0,67678.0,1251.0,18259.0,3370.0,,1235.0,14153.0,0.0,11074.0,56.0,391.0,20110.0,0.0,603.0,20184.0,17490.0,2307.0
3252.0,,,,,,,,,,,,,0.0,5100.0,100825.0,20011.0,237912.0,4642.0,41579.0,14794.0,,154.0,33485.0,847.0,74499.0,15878.0,48706.0,31848.0,0.0,5099.0,47145.0,22455.0,16412.0
3458.0,,,,,,,,,,,,,1228.0,,43455.0,862.0,67187.0,349.0,9779.0,12054.0,,8731.0,11471.0,0.0,7277.0,0.0,4768.0,7256.0,0.0,2755.0,7040.0,27526.0,5929.0
3720.0,,,,,,,,,,,,,0.0,0.0,156737.0,0.0,335721.0,73897.0,,18930.0,,33288.0,78568.0,0.0,106181.0,7815.0,48786.0,24796.0,0.0,7952.0,70370.0,27904.0,9684.0
3971.0,,,,,,,,,,,,,0.0,92379.0,692114.0,1818.0,861414.0,37957.0,4325.0,156402.0,,109167.0,357351.0,30377.0,100869.0,35873.0,16363.0,31931.0,0.0,34215.0,225681.0,131502.0,21010.0
4156.0,,,,,,,,,,,,,8878.0,7483.0,162480.0,38512.0,277147.0,9499.0,,18802.0,,59395.0,77470.0,278.0,62114.0,8917.0,8087.0,27192.0,0.0,1627.0,66241.0,41638.0,5786.0
4231.0,,,,,,,,,,,,,10.0,0.0,43252.0,0.0,137591.0,43686.0,,3754.0,,11828.0,22536.0,0.0,22988.0,600.0,15333.0,30663.0,0.0,2525.0,28748.0,27308.0,4252.0
5069.0,,,,,,,,,,,,,0.0,0.0,308176.0,0.0,440956.0,82307.0,0.0,11118.0,,71986.0,225072.0,0.0,1569.0,0.0,0.0,12881.0,0.0,0.0,39800.0,108204.0,25632.0
5135.0,,,,,,,,,,,,,0.0,21349.0,351901.0,0.0,542789.0,66203.0,94216.0,50117.0,,69475.0,140709.0,0.0,82784.0,87627.0,0.0,2048.0,647.0,10738.0,79044.0,128000.0,41588.0
5210.0,,,,,,,,,,,,,34035.0,38649.0,1636152.0,0.0,2539439.0,392273.0,5477.0,246558.0,,492821.0,809610.0,0.0,105933.0,187192.0,115991.0,45764.0,0.0,12767.0,1556513.0,337862.0,99168.0
5461.0,,,,,,,,,,,,,0.0,5000.0,513704.0,0.0,777992.0,47068.0,22034.0,92992.0,,39907.0,341129.0,0.0,14854.0,35506.0,50358.0,90097.0,0.0,14534.0,610883.0,11502.0,12475.0
5751.0,,,,,,,,,,,,,0.0,0.0,147804.0,0.0,245266.0,9778.0,16944.0,42267.0,,28219.0,54282.0,805.0,42926.0,4697.0,14864.0,54152.0,0.0,4721.0,85769.0,32633.0,3878.0
6039.0,,,,,,,,,,,,,0.0,0.0,236921.0,26950.0,346241.0,29928.0,4155.0,29069.0,,39955.0,156224.0,0.0,60089.0,7862.0,16465.0,3249.0,477.0,5554.0,77402.0,60110.0,6336.0
6329.0,,,,,,,,,,,,,0.0,5000.0,910305.0,2.0,1149908.0,105030.0,821.0,122760.0,,157954.0,314759.0,0.0,107019.0,15782.0,39420.0,11248.0,0.0,312705.0,294528.0,210910.0,62945.0
7009.0,,,,,,,,,,,,,0.0,0.0,365016.0,0.0,786597.0,125206.0,0.0,97081.0,,0.0,0.0,0.0,0.0,187566.0,0.0,94714.0,0.0,257413.0,419817.0,0.0,0.0
7045.0,,,,,,,,,,,,,0.0,0.0,86378.0,0.0,248231.0,10168.0,6224.0,4986.0,,45950.0,16703.0,0.0,100252.0,736.0,85845.0,56247.0,444.0,10050.0,52718.0,29751.0,3534.0
7072.0,,,,,,,,,,,,,0.0,13241.0,264397.0,17469.0,358208.0,945.0,144.0,17067.0,,167743.0,75822.0,0.0,28340.0,0.0,23121.0,13412.0,0.0,3222.0,137627.0,58904.0,16842.0
7456.0,,,,,,,,,,,,,0.0,0.0,71351.0,2193.0,113665.0,8235.0,34393.0,10662.0,,4811.0,19564.0,0.0,29127.0,524.0,1993.0,22766.0,0.0,1827.0,27335.0,20237.0,2664.0
7634.0,,,,,,,,,,,,,0.0,,54590.0,0.0,79798.0,10970.0,6975.0,7191.0,,16006.0,17516.0,0.0,6154.0,321.0,5718.0,6518.0,0.0,7175.0,11090.0,28497.0,7644.0
8033.0,,,,,,,,,,,,,0.0,12136.0,283347.0,9163.0,359935.0,45970.0,5079.0,33255.0,,124826.0,114791.0,0.0,35922.0,0.0,0.0,2416.0,0.0,5396.0,30464.0,111117.0,33397.0
8462.0,,,,,,,,,,,,,0.0,0.0,57725.0,5169.0,169471.0,6168.0,9246.0,18868.0,,8383.0,13489.0,0.0,48209.0,33638.0,38769.0,15450.0,0.0,7740.0,4709.0,17866.0,14958.0
8631.0,,,,,,,,,,,,,0.0,,38107.0,6294.0,67959.0,9021.0,,3215.0,,18250.0,9855.0,0.0,5784.0,4139.0,2060.0,832.0,0.0,5592.0,21435.0,10118.0,1768.0
9357.0,,,,,,,,,,,,,7478.0,71606.0,635180.0,219.0,788338.0,70629.0,0.0,223860.0,,1319.0,92125.0,15457.0,49624.0,25320.0,15441.0,1002.0,0.0,3107.0,483107.0,8366.0,1454.0
9553.0,,,,,,,,,,,,,0.0,56665.0,101276.0,28621.0,211545.0,2353.0,39060.0,6203.0,,6417.0,44227.0,0.0,25723.0,198.0,25660.0,42045.0,0.0,1487.0,30582.0,52077.0,6276.0
9807.0,,,,,,,,,,,,,37931.0,0.0,1696547.0,0.0,2659541.0,437108.0,0.0,137602.0,,271636.0,1285913.0,0.0,12441.0,64521.0,5828.0,288810.0,0.0,299.0,1768416.0,192696.0,163599.0
9955.0,,,,,,,,,,,,,0.0,19552.0,89749.0,2630.0,192548.0,32389.0,3223.0,17554.0,,3096.0,57758.0,7007.0,21568.0,7415.0,1895.0,49378.0,0.0,1110.0,68004.0,11472.0,1833.0
10250.0,,,,,,,,,,,,,0.0,0.0,348060.0,0.0,593361.0,71314.0,0.0,125696.0,,53458.0,158847.0,0.0,35910.0,4612.0,73283.0,74159.0,128.0,9931.0,387996.0,65928.0,17856.0
10849.0,,,,,,,,,,,,,0.0,0.0,162900.0,0.0,262612.0,23901.0,5810.0,11541.0,,36736.0,113576.0,0.0,13801.0,6055.0,39940.0,16314.0,0.0,873.0,125619.0,69518.0,17265.0
11145.0,,,,,,,,,,,,,0.0,24775.0,215289.0,0.0,357159.0,71257.0,,12626.0,,59830.0,73388.0,0.0,85279.0,2324.0,6858.0,28262.0,0.0,55149.0,89000.0,27123.0,24078.0
11640.0,,,,,,,,,,,,,0.0,0.0,181474.0,0.0,405510.0,65998.0,33910.0,22293.0,,29427.0,86509.0,0.0,126445.0,18236.0,28820.0,80605.0,0.0,9286.0,52070.0,59800.0,17839.0
11837.0,,,,,,,,,,,,,0.0,0.0,56778.0,0.0,132769.0,8345.0,,8282.0,,19401.0,24800.0,0.0,64996.0,13322.0,41041.0,10698.0,75.0,865.0,19466.0,19378.0,1566.0
12030.0,,,,,,,,,,,,,0.0,0.0,326380.0,9864.0,463081.0,38307.0,3358.0,52021.0,,39642.0,211991.0,0.0,39162.0,32842.0,5149.0,735.0,504.0,22304.0,111596.0,95751.0,18928.0
12142.0,,,,,,,,,,,,,63.0,0.0,127907.0,4494.0,287549.0,17460.0,,25822.0,,38846.0,49915.0,228.0,70339.0,12084.0,51680.0,51658.0,0.0,11889.0,50827.0,31144.0,5534.0
12311.0,61504.0,4090946.0,0.0,122374724.0,6335355.0,744956.0,2314970.0,301623.0,21438161.0,3769786.0,,,,,79292764.0,,,,54123.0,25510040.0,,22011512.0,10433847.0,,2021929.0,,,,555336.0,17640116.0,90357481.0,1695988.0,219011.0
12647.0,,,,,,,,,,,,,0.0,4000.0,111663.0,16634.0,184273.0,16976.0,4371.0,12149.0,,23918.0,55669.0,0.0,8022.0,3073.0,2704.0,23373.0,325.0,539.0,64838.0,16546.0,9572.0
12656.0,,,,,,,,,,,,,0.0,,11309.0,0.0,20630.0,5560.0,885.0,1330.0,,6478.0,1376.0,0.0,3315.0,280.0,0.0,2015.0,0.0,1239.0,4679.0,3955.0,524.0
12946.0,,,,,,,,,,,,,0.0,53662.0,1371063.0,0.0,1810955.0,62723.0,20360.0,259805.0,,280866.0,781826.0,0.0,379270.0,20658.0,46957.0,197017.0,1541.0,21358.0,639947.0,284709.0,236066.0
13103.0,,,,,,,,,,,,,553.0,69674.0,2057008.0,0.0,2808446.0,215105.0,0.0,297622.0,,825627.0,647361.0,0.0,174652.0,21306.0,108012.0,284454.0,0.0,286399.0,1706014.0,233208.0,111155.0
13251.0,,,,,,,,,,,,,0.0,,36739.0,640.0,60360.0,16288.0,2368.0,4277.0,,12482.0,14244.0,0.0,5622.0,882.0,1.0,1510.0,0.0,3368.0,31127.0,5114.0,0.0
13457.0,,,,,,,,,,,,,0.0,,9496.0,0.0,26461.0,9103.0,3229.0,610.0,,4.0,5415.0,0.0,4450.0,2040.0,0.0,4150.0,0.0,233.0,5735.0,3257.0,502.0
14155.0,,,,,,,,,,,,,0.0,3994.0,217741.0,0.0,273389.0,18048.0,29563.0,16817.0,,73828.0,83238.0,0.0,86193.0,0.0,1044.0,16558.0,0.0,5081.0,78697.0,32309.0,3938.0
14650.0,,,,,,,,,,,,,0.0,,34348.0,4507.0,47329.0,1605.0,,11471.0,,1838.0,2005.0,0.0,6637.0,92.0,8.0,4021.0,0.0,17409.0,10398.0,11485.0,1385.0
14753.0,,,,,,,,,,,,,0.0,,20921.0,18455.0,57857.0,4500.0,12077.0,4039.0,,650.0,4010.0,164.0,0.0,28.0,1565.0,8812.0,0.0,386.0,20346.0,9902.0,1221.0
14865.0,,,,,,,,,,,,,0.0,0.0,499487.0,0.0,649054.0,102326.0,107485.0,120018.0,,23735.0,234305.0,0.0,143401.0,5812.0,5526.0,1287.0,790.0,2716.0,228133.0,39496.0,3990.0
14977.0,,,,,,,,,,,,,0.0,,39989.0,1255.0,53750.0,9361.0,10347.0,4978.0,,7604.0,11049.0,0.0,4817.0,0.0,0.0,0.0,0.0,4968.0,7074.0,17115.0,4701.0
16551.0,,,,,,,,,,,,,51.0,0.0,242201.0,0.0,395148.0,6085.0,0.0,27140.0,,75551.0,119202.0,0.0,62203.0,20703.0,1456.0,45613.0,441.0,11417.0,115532.0,66555.0,10291.0
17110.0,,,,,,,,,,,,,0.0,0.0,61635.0,0.0,171774.0,29654.0,,1339.0,,70.0,0.0,0.0,0.0,100.0,0.0,74092.0,0.0,60226.0,0.0,72666.0,62864.0
17147.0,,,,,,,,,,,,,195987.0,360726.0,9236421.0,411.0,14197498.0,436050.0,73134.0,3252903.0,0.0,1172905.0,3930272.0,0.0,4616989.0,44363.0,1342667.0,1956167.0,0.0,133878.0,3746850.0,735296.0,124037.0
17259.0,,,,,,,,,,,,,0.0,,31873.0,4684.0,62209.0,4592.0,1208.0,5009.0,,8674.0,10779.0,43.0,7029.0,2293.0,3469.0,9468.0,0.0,4898.0,17253.0,14626.0,3006.0
17950.0,,,,,,,,,,,,,0.0,0.0,303589.0,0.0,711997.0,49607.0,39017.0,47163.0,,54497.0,151571.0,251.0,131659.0,17245.0,229073.0,76868.0,0.0,13335.0,289120.0,61366.0,15041.0
17978.0,,,,,,,,,,,,,0.0,306.0,132956.0,0.0,311584.0,47428.0,,0.0,,104347.0,26832.0,0.0,36997.0,108826.0,0.0,9642.0,0.0,1777.0,66923.0,68411.0,14427.0
18050.0,,,,,,,,,,,,,0.0,0.0,388014.0,12775.0,754113.0,66529.0,4688.0,27734.0,,105322.0,238738.0,0.0,107511.0,0.0,142654.0,119283.0,0.0,10578.0,170350.0,73951.0,54605.0
18827.0,,,,,,,,,,,,,0.0,50289.0,1398441.0,0.0,1691517.0,67029.0,0.0,196029.0,,386335.0,641290.0,96.0,53822.0,34534.0,41021.0,48119.0,0.0,128120.0,1181211.0,120631.0,50676.0
18836.0,,,,,,,,,,,,,0.0,3385.0,137282.0,0.0,184848.0,16602.0,458.0,6054.0,,69708.0,45003.0,0.0,13491.0,3892.0,5229.0,9452.0,0.0,14273.0,41976.0,57225.0,4249.0
18854.0,,,,,,,,,,,,,0.0,0.0,850792.0,0.0,981634.0,111255.0,16685.0,358614.0,,39935.0,437670.0,0.0,233772.0,0.0,0.0,0.0,0.0,1389.0,206124.0,130192.0,75575.0
19356.0,,,,,,,,,,,,,163.0,,72295.0,1103.0,93537.0,43.0,0.0,9193.0,,26494.0,27727.0,0.0,19519.0,0.0,0.0,12012.0,0.0,3956.0,16782.0,14557.0,6018.0
19936.0,,,,,,,,,,,,,0.0,6683.0,185164.0,0.0,393752.0,106893.0,11174.0,44443.0,,32277.0,92005.0,0.0,103925.0,18284.0,54873.0,16298.0,0.0,4735.0,122711.0,32783.0,7581.0
19972.0,,,,,,,,,,,,,0.0,0.0,45382.0,0.0,118869.0,24534.0,,182.0,,45382.0,1290.0,0.0,0.0,0.0,69.0,26819.0,0.0,0.0,95915.0,0.0,0.0
20053.0,,,,,,,,,,,,,0.0,4000.0,109959.0,4607.0,138809.0,7666.0,5786.0,13020.0,,21322.0,64115.0,0.0,10196.0,1115.0,3339.0,4947.0,53.0,1912.0,37017.0,35764.0,6019.0
20633.0,,,,,,,,,,,,,19.0,7033.0,231326.0,215.0,324508.0,17866.0,0.0,15551.0,,70537.0,142414.0,0.0,95023.0,6184.0,16326.0,22523.0,0.0,2306.0,84193.0,56000.0,8607.0
20857.0,,,,,,,,,,,,,0.0,8049.0,75803.0,0.0,166896.0,27749.0,30604.0,11939.0,,3757.0,28788.0,0.0,60419.0,16065.0,2263.0,42034.0,0.0,695.0,50197.0,9724.0,826.0
21256.0,,,,,,,,,,,,,0.0,,3697.0,0.0,12164.0,3332.0,,829.0,,1767.0,657.0,165.0,4216.0,3346.0,21.0,0.0,0.0,354.0,1721.0,751.0,868.0
21359.0,,,,,,,,,,,,,0.0,,34360.0,0.0,69896.0,20440.0,9123.0,5475.0,,6579.0,9694.0,0.0,7751.0,676.0,6553.0,1724.0,0.0,3203.0,33983.0,5467.0,253.0
21658.0,,,,,,,,,,,,,0.0,5469.0,122990.0,44.0,206298.0,13061.0,12528.0,5014.0,,31800.0,61916.0,0.0,56641.0,12460.0,22766.0,26476.0,51.0,5579.0,41853.0,43176.0,6370.0
22048.0,,,,,,,,,,,,,1.0,9631.0,190401.0,0.0,255327.0,15241.0,418.0,49644.0,,47704.0,80728.0,0.0,63653.0,3752.0,9156.0,19452.0,0.0,11907.0,30969.0,51378.0,20969.0
22543.0,,,,,,,,,,,,,0.0,20000.0,222725.0,32328.0,318958.0,18506.0,,31311.0,,80885.0,107509.0,0.0,47662.0,30326.0,0.0,2381.0,0.0,1135.0,109158.0,17709.0,2210.0
22552.0,,,,,,,,,,,,,0.0,9787.0,82753.0,0.0,116514.0,5719.0,17732.0,11940.0,,8490.0,41525.0,0.0,18797.0,142.0,1029.0,344.0,0.0,1445.0,20819.0,31690.0,2136.0
22730.0,,,,,,,,,,,,,8023.0,332.0,94886.0,106.0,215188.0,6484.0,,9668.0,,17346.0,42699.0,7619.0,36131.0,1421.0,44375.0,57243.0,0.0,17554.0,61852.0,12359.0,3234.0
23456.0,,,,,,,,,,,,,0.0,301.0,156867.0,10718.0,266877.0,5099.0,9345.0,16587.0,,41284.0,75795.0,0.0,89029.0,500.0,52265.0,35375.0,472.0,13338.0,42250.0,55752.0,14171.0
23504.0,,,,,,,,,,,,,15021.0,923051.0,8809150.0,0.0,10652586.0,329305.0,0.0,1634702.0,,846518.0,6291308.0,0.0,215253.0,71796.0,665190.0,124337.0,108.0,15499.0,5858238.0,1139793.0,382224.0
23643.0,,,,,,,,,,,,,0.0,0.0,134633.0,8305.0,239690.0,2663.0,,39091.0,,28455.0,49929.0,0.0,53293.0,500.0,35258.0,43406.0,0.0,15104.0,18000.0,59570.0,35655.0
23755.0,,,,,,,,,,,,,0.0,4000.0,166993.0,85.0,277954.0,25176.0,,17329.0,,52177.0,73970.0,0.0,69540.0,0.0,27876.0,40156.0,0.0,6689.0,95178.0,15747.0,2376.0
24006.0,,,,,,,,,,,,,0.0,104557.0,1236810.0,2501.0,1804934.0,149666.0,0.0,93930.0,,261349.0,878837.0,0.0,190255.0,33398.0,192608.0,107968.0,0.0,332.0,642967.0,339731.0,72792.0
24378.0,,,,,,,,,,,,,0.0,,44947.0,2062.0,69157.0,7743.0,,5152.0,,37227.0,1626.0,0.0,6449.0,0.0,6922.0,2301.0,0.0,926.0,25315.0,19851.0,626.0
24453.0,,,,,,,,,,,,,0.0,0.0,265003.0,854.0,418998.0,122133.0,0.0,64420.0,,75617.0,103147.0,0.0,120890.0,4920.0,8205.0,0.0,51.0,21772.0,173113.0,35555.0,3755.0
24659.0,,,,,,,,,,,,,0.0,,54164.0,14144.0,113898.0,36583.0,9278.0,14565.0,,5411.0,20362.0,0.0,24046.0,1041.0,0.0,4965.0,18.0,4471.0,40976.0,10806.0,710.0
24668.0,,,,,,,,,,,,,3714.0,0.0,1305441.0,0.0,1991236.0,271234.0,1031.0,670042.0,,277760.0,343629.0,0.0,154652.0,105899.0,6652.0,256639.0,0.0,12590.0,674239.0,347800.0,198707.0
24949.0,,,,,,,,,,,,,0.0,12887.0,291400.0,719.0,494376.0,151396.0,17.0,51728.0,,39131.0,188169.0,0.0,72048.0,224.0,28396.0,266.0,176.0,4048.0,131353.0,94138.0,6745.0
25357.0,,,,,,,,,,,,,0.0,0.0,378171.0,1242.0,459472.0,18435.0,62459.0,27488.0,,73630.0,200339.0,0.0,36914.0,0.0,35502.0,4981.0,0.0,7774.0,279532.0,72080.0,11066.0
25647.0,,,,,,,,,,,,,0.0,98520.0,331101.0,0.0,392667.0,36182.0,,142796.0,,48592.0,125609.0,0.0,14242.0,0.0,9735.0,12677.0,0.0,2791.0,41726.0,120156.0,29119.0
26176.0,,,,,,,,,,,,,0.0,110500.0,361494.0,0.0,482057.0,98003.0,0.0,55.0,,46556.0,314876.0,0.0,16758.0,2683.0,5325.0,2000.0,0.0,6.0,148060.0,105441.0,11979.0
26457.0,,,,,,,,,,,,,0.0,,21287.0,7.0,42474.0,6358.0,1197.0,1150.0,,4579.0,13666.0,0.0,4928.0,13631.0,0.0,0.0,0.0,706.0,18367.0,7211.0,1270.0
26765.0,,,,,,,,,,,,,0.0,0.0,2017098.0,0.0,2565458.0,307135.0,3571.0,459266.0,,128864.0,1407731.0,0.0,133729.0,2363.0,88486.0,3412.0,0.0,8088.0,1541534.0,233939.0,316255.0
27070.0,,,,,,,,,,,,,11.0,12033.0,571308.0,890.0,859636.0,48650.0,3411.0,57637.0,,341842.0,155541.0,0.0,84847.0,4750.0,72255.0,90342.0,0.0,829.0,291944.0,212852.0,37073.0
27548.0,,,,,,,,,,,,,30.0,13783.0,685654.0,139.0,1176449.0,66214.0,2221.0,303668.0,,111845.0,248709.0,0.0,284527.0,51702.0,219211.0,89073.0,0.0,21432.0,356865.0,70138.0,11668.0
27614.0,,,,,,,,,,,,,0.0,15389.0,254295.0,0.0,531574.0,17166.0,0.0,16806.0,,162981.0,19636.0,15944.0,105250.0,25147.0,98093.0,104079.0,0.0,3383.0,164760.0,50677.0,16402.0
27847.0,,,,,,,,,,,,,0.0,10014.0,505791.0,0.0,708649.0,16795.0,10956.0,53866.0,,121697.0,303320.0,0.0,110344.0,0.0,53679.0,92802.0,0.0,14450.0,116643.0,205103.0,49464.0
28013.0,,,,,,,,,,,,,75000.0,579631.0,3884209.0,0.0,5561487.0,131133.0,0.0,227770.0,11941.0,305913.0,3347264.0,0.0,920646.0,0.0,1116281.0,89526.0,0.0,3262.0,1861328.0,517921.0,93346.0
28152.0,,,,,,,,,,,,,0.0,0.0,121839.0,0.0,189890.0,20422.0,12058.0,17517.0,,28024.0,57936.0,616.0,21979.0,9274.0,6741.0,22735.0,0.0,4951.0,75783.0,22533.0,1592.0
28675.0,,,,,,,,,,,,,0.0,26258.0,85731.0,0.0,190431.0,3936.0,,6065.0,,36044.0,38320.0,0.0,38347.0,2488.0,80570.0,3423.0,0.0,1852.0,36558.0,56115.0,2874.0
28732.0,,,,,,,,,,,,,0.0,0.0,73837.0,2175.0,124784.0,24781.0,,8864.0,,33872.0,24625.0,0.0,7133.0,241.0,3121.0,6039.0,0.0,5015.0,34611.0,15247.0,5734.0
29476.0,,,,,,,,,,,,,0.0,,65868.0,17804.0,95668.0,717.0,7245.0,3730.0,,9546.0,46096.0,0.0,16317.0,0.0,0.0,5393.0,0.0,504.0,4287.0,46753.0,5963.0
29636.0,,,,,,,,,,,,,205292.0,7556.0,652590.0,0.0,1489317.0,51206.0,1144.0,98075.0,,115841.0,401492.0,0.0,86802.0,11736.0,533679.0,129120.0,1742.0,10930.0,722936.0,172156.0,70861.0
29878.0,,,,,,,,,,,,,0.0,12000.0,1801006.0,0.0,2064443.0,183512.0,0.0,0.0,,977233.0,824357.0,0.0,124765.0,36921.0,0.0,0.0,0.0,115.0,739004.0,370948.0,70221.0
30052.0,,,,,,,,,,,,,0.0,,24070.0,3964.0,40239.0,6088.0,,1285.0,,1401.0,20975.0,0.0,2937.0,0.0,0.0,3029.0,0.0,409.0,12588.0,4411.0,874.0
30502.0,,,,,,,,,,,,,93580.0,0.0,759758.0,0.0,1139883.0,160942.0,0.0,79511.0,,233886.0,342861.0,0.0,309821.0,444.0,140537.0,41287.0,0.0,14342.0,312916.0,79163.0,15305.0
30650.0,,,,,,,,,,,,,0.0,2711.0,92400.0,869.0,144845.0,30638.0,,13323.0,,15062.0,63636.0,0.0,21630.0,0.0,12064.0,6313.0,0.0,380.0,44590.0,14516.0,6270.0
30810.0,1403.0,17027225.0,0.0,112029409.0,17333712.0,0.0,0.0,9567253.0,527001.0,126576.0,,,,,87905562.0,,,,0.0,154879.0,,1843142.0,0.0,,136071.0,,,,68567941.0,17286311.0,50783698.0,24668373.0,2369880.0
31134.0,,,,,,,,,,,,,0.0,0.0,91273.0,0.0,181183.0,59504.0,4509.0,11262.0,,45334.0,16170.0,0.0,44379.0,75.0,6276.0,16508.0,273.0,13739.0,29785.0,24411.0,5122.0
31255.0,,,,,,,,,,,,,0.0,111.0,621480.0,0.0,844899.0,36159.0,0.0,105563.0,,227295.0,241691.0,0.0,48351.0,466.0,24884.0,121288.0,0.0,2079.0,402523.0,65988.0,102062.0
31657.0,,,,,,,,,,,,,0.0,0.0,73575.0,10896.0,173680.0,0.0,5286.0,11290.0,,28055.0,21345.0,0.0,38415.0,0.0,69107.0,11914.0,0.0,4764.0,17447.0,34780.0,20649.0
31826.0,,,,,,,,,,,,,0.0,0.0,237080.0,0.0,386535.0,95440.0,1899.0,33975.0,,83614.0,89935.0,0.0,41997.0,3010.0,4560.0,25513.0,0.0,10139.0,85813.0,72151.0,14620.0
31835.0,,,,,,,,,,,,,0.0,1600.0,72006.0,36442.0,171911.0,3286.0,29767.0,9922.0,,10153.0,16158.0,0.0,25533.0,18322.0,6600.0,12455.0,0.0,5667.0,18662.0,42407.0,12486.0
32234.0,,,,,,,,,,,,,0.0,10993.0,31572.0,21491.0,205916.0,646.0,,11242.0,,9275.0,10017.0,0.0,43205.0,64.0,19273.0,123741.0,0.0,448.0,23611.0,41923.0,16131.0
32766.0,,,,,,,,,,,,,0.0,0.0,94057.0,6806.0,177026.0,70088.0,,34075.0,,5137.0,52573.0,0.0,7149.0,0.0,0.0,0.0,0.0,2043.0,29979.0,4933.0,1926.0
32971.0,,,,,,,,,,,,,0.0,15000.0,244574.0,0.0,325889.0,27375.0,,21804.0,,110655.0,103098.0,0.0,76445.0,381.0,1776.0,26558.0,0.0,2507.0,104463.0,35499.0,7503.0
33147.0,,,,,,,,,,,,,0.0,0.0,210250.0,25000.0,318615.0,54694.0,26484.0,38316.0,,52707.0,84628.0,0.0,6953.0,897.0,7452.0,5806.0,0.0,8115.0,142497.0,82732.0,41872.0
33259.0,,,,,,,,,,,,,0.0,0.0,689403.0,0.0,935777.0,153923.0,0.0,109253.0,,62859.0,502617.0,208.0,168063.0,65557.0,1002.0,4372.0,0.0,1842.0,302740.0,133628.0,20776.0
