IDRSSD,RIAD0093,RIAD3196,RIAD3521,RIAD4010,RIAD4012,RIAD4020,RIAD4024,RIAD4056,RIAD4058,RIAD4059,RIAD4060,RIAD4065,RIAD4069,RIAD4070,RIAD4073,RIAD4074,RIAD4079,RIAD4080,RIAD4092,RIAD4093,RIAD4107,RIAD4115,RIAD4135,RIAD4150,RIAD4172,RIAD4180,RIAD4185,RIAD4200,RIAD4217,RIAD4300,RIAD4301,RIAD4302,RIAD4313,RIAD4340,RIAD4435,RIAD4436,RIAD4507,RIAD4508,RIAD4513,RIAD4518,RIAD5415,RIAD5416,RIAD8431,RIAD8757,RIAD8758,RIAD8759,RIAD8760,RIAD9106,RIADA220,RIADA251,RIADA530,RIADB485,RIADB486,RIADB487,RIADB488,RIADB489,RIADB491,RIADB492,RIADB493,RIADB496,RIADB497,RIADC216,RIADC232,RIADC386,RIADC387,RIADC886,RIADC887,RIADC888,RIADC889,RIADC890,RIADF186,RIADF228,RIADF551,RIADF552,RIADF553,RIADF554,RIADFT28,RIADFT36,RIADFT37,RIADFT38,RIADFT39,RIADFT40,RIADG103,RIADG104,RIADGW44,RIADH032,RIADH033,RIADH034,RIADH035,RIADHK03,RIADHK04,RIADHT69,RIADHT70,RIADHT73,RIADHT74,RIADJ321,RIADJJ33
1856.0,34.0,0.0,0.0,588.0,79.0,4.0,91.0,,91.0,,79.0,0.0,,0.0,104.0,674.0,44.0,13.0,211.0,501.0,778.0,25.0,205.0,6.0,,0.0,,,85.0,217.0,217.0,0.0,0.0,217.0,124.0,186.0,0.0,2.0,,5.0,0.0,0.0,,,,,,0.0,,,true,0.0,108.0,,3.0,74.0,,0.0,,0.0,34.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,217.0,3.0,,,,,57.0,8.0,217.0,0.0,0.0,-3.0,0.0,0.0
2161.0,139.0,0.0,0.0,5179.0,1025.0,23.0,26.0,,34.0,,542.0,0.0,,0.0,419.0,5978.0,820.0,318.0,2077.0,5569.0,6397.0,33.0,2717.0,55.0,,0.0,3.0,0.0,775.0,656.0,806.0,150.0,0.0,656.0,1790.0,2218.0,372.0,115.0,0.0,47.0,0.0,0.0,,,,,,0.0,0.0,,false,14.0,98.0,,10.0,563.0,0.0,0.0,0.0,17.0,484.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,656.0,,,,,,132.0,30.0,789.0,17.0,,,0.0,440.0
2732.0,123.0,0.0,0.0,10012.0,837.0,0.0,0.0,,1.0,,132.0,0.0,,113.0,696.0,9995.0,412.0,187.0,1399.0,6262.0,10691.0,416.0,4012.0,64.0,,0.0,,,851.0,2795.0,4145.0,1350.0,0.0,2795.0,590.0,8580.0,128.0,57.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,4.0,,131.0,0.0,,0.0,,0.0,99.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,2795.0,0.0,,,,,144.0,372.0,4145.0,0.0,13.0,0.0,0.0,0.0
2750.0,35.0,0.0,0.0,1106.0,103.0,1.0,510.0,,567.0,,101.0,0.0,,0.0,99.0,1175.0,78.0,11.0,287.0,867.0,1274.0,8.0,511.0,9.0,,1.0,,,69.0,311.0,311.0,0.0,4.0,311.0,25.0,387.0,100.0,8.0,,8.0,0.0,0.0,,,,,,0.0,,,true,0.0,24.0,,48.0,2.0,,12.0,,1.0,54.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,311.0,6.0,,,,,37.0,12.0,386.0,-75.0,0.0,0.0,0.0,0.0
3252.0,35.0,0.0,0.0,3135.0,245.0,11.0,1259.0,,1279.0,,337.0,10.0,,0.0,234.0,3610.0,760.0,410.0,701.0,2335.0,3844.0,3.0,1543.0,38.0,,2.0,,,91.0,1975.0,2035.0,60.0,28.0,1975.0,1.0,1159.0,282.0,10.0,,8.0,0.0,0.0,,,,,,0.0,,,true,0.0,451.0,,236.0,104.0,,143.0,,-20.0,227.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,1975.0,46.0,,,,,100.0,41.0,2035.0,0.0,0.0,0.0,0.0,0.0
3458.0,40.0,0.0,0.0,1270.0,172.0,1.0,172.0,,172.0,,106.0,3.0,,0.0,222.0,1231.0,116.0,52.0,261.0,1035.0,1453.0,13.0,600.0,18.0,,7.0,,,174.0,219.0,272.0,53.0,3.0,219.0,296.0,520.0,53.0,13.0,,6.0,0.0,0.0,,,,,,0.0,,,false,0.0,110.0,,6.0,48.0,,0.0,,0.0,61.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,219.0,13.0,,,,,104.0,45.0,272.0,0.0,0.0,3.0,0.0,40.0
3720.0,57.0,0.0,0.0,3972.0,537.0,0.0,68.0,,95.0,,343.0,0.0,,0.0,174.0,5069.0,1241.0,362.0,1342.0,4074.0,5243.0,164.0,2384.0,59.0,,0.0,,,348.0,1860.0,2225.0,365.0,22.0,1860.0,945.0,2119.0,301.0,67.0,,5.0,26.0,59.0,,,,,,0.0,,,false,0.0,276.0,,181.0,578.0,,0.0,,0.0,703.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,1860.0,0.0,,,,,40.0,10.0,2225.0,0.0,91.0,0.0,0.0,11.0
3971.0,134.0,0.0,0.0,18199.0,2849.0,6.0,138.0,,138.0,,676.0,923.0,,0.0,1789.0,19009.0,2271.0,431.0,4271.0,12259.0,20798.0,60.0,6557.0,118.0,,0.0,,,817.0,5446.0,7554.0,2108.0,0.0,5446.0,4267.0,9569.0,38.0,29.0,,349.0,0.0,0.0,,,,,,0.0,,,false,0.0,1376.0,,449.0,136.0,,160.0,,0.0,1039.0,0.0,614.0,,,,,,,,,,,,,,0.0,,,,,,0.0,5446.0,755.0,,,,,757.0,114.0,7632.0,-78.0,9.0,632.0,0.0,1389.0
4156.0,71.0,0.0,0.0,3728.0,305.0,47.0,,,131.0,,341.0,5.0,,0.0,326.0,4063.0,663.0,196.0,1326.0,4237.0,4389.0,98.0,2383.0,55.0,,12.0,,,528.0,455.0,490.0,35.0,5.0,455.0,1293.0,1936.0,213.0,65.0,,5.0,0.0,41.0,,,,,,0.0,,,true,0.0,63.0,,78.0,87.0,,0.0,,0.0,376.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,455.0,9.0,,,,,147.0,22.0,489.0,1.0,50.0,0.0,0.0,0.0
4231.0,47.0,0.0,0.0,1224.0,98.0,0.0,,,41.0,,341.0,0.0,,0.0,184.0,1680.0,331.0,173.0,585.0,1351.0,1864.0,99.0,684.0,21.0,,0.0,,,82.0,585.0,660.0,75.0,0.0,585.0,356.0,637.0,263.0,14.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,92.0,,42.0,158.0,,0.0,,0.0,158.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,585.0,0.0,,,,,101.0,22.0,660.0,0.0,0.0,0.0,0.0,0.0
5069.0,197.0,0.0,0.0,15953.0,704.0,0.0,0.0,,0.0,,140.0,0.0,,0.0,683.0,15556.0,97.0,1.0,663.0,2003.0,16239.0,146.0,4429.0,24.0,,0.0,,,-3089.0,11613.0,12607.0,994.0,0.0,11613.0,3323.0,11926.0,38.0,0.0,,0.0,0.0,0.0,,,,,,0.0,,,true,0.0,0.0,,0.0,0.0,,86.0,,0.0,10.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,11613.0,0.0,,,,,326.0,160.0,12686.0,-79.0,0.0,0.0,0.0,964.0
5135.0,171.0,0.0,0.0,9744.0,1151.0,0.0,2211.0,,2268.0,,17.0,0.0,,0.0,874.0,9299.0,913.0,449.0,1344.0,6616.0,10173.0,246.0,4523.0,98.0,,0.0,,,749.0,2821.0,3571.0,750.0,52.0,2821.0,1810.0,4059.0,17.0,141.0,,21.0,5.0,0.0,,,,,,0.0,,,false,35.0,421.0,,145.0,0.0,,0.0,,0.0,457.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,2821.0,72.0,,,,,387.0,103.0,3571.0,0.0,0.0,2.0,0.0,25.0
5210.0,259.0,0.0,0.0,32860.0,3628.0,0.0,121.0,,636.0,,902.0,0.0,,1362.0,1470.0,37265.0,6783.0,1964.0,4953.0,24901.0,38735.0,1147.0,14661.0,341.0,,19.0,,,4896.0,15136.0,19086.0,3950.0,515.0,15136.0,9112.0,19096.0,429.0,373.0,,27.0,0.0,426.0,,,,,,0.0,,,false,0.0,388.0,,1430.0,2369.0,,0.0,,8.0,2759.0,0.0,391.0,,,,,,,,,,,,,,0.0,,,,,,0.0,15136.0,68.0,,,,,587.0,164.0,19147.0,-61.0,264.0,0.0,0.0,0.0
5461.0,438.0,4.0,0.0,8856.0,630.0,0.0,303.0,,377.0,,1324.0,0.0,,0.0,469.0,11563.0,1141.0,465.0,2509.0,9766.0,12032.0,74.0,5671.0,107.0,,0.0,,,1580.0,3272.0,3342.0,70.0,0.0,3272.0,673.0,7052.0,1324.0,10.0,,99.0,0.0,0.0,,,,,,0.0,,,true,0.0,124.0,,537.0,1142.0,,4.0,,0.0,672.0,0.0,6.0,,,,,,,,,,,,,,0.0,,,,,,0.0,3272.0,3.0,,,,,10.0,8.0,3342.0,0.0,0.0,0.0,0.0,-400.0
5751.0,139.0,0.0,0.0,3619.0,954.0,0.0,349.0,,380.0,,835.0,17.0,,273.0,322.0,4242.0,1281.0,147.0,976.0,3168.0,4564.0,21.0,2027.0,45.0,,1.0,,,164.0,2278.0,2355.0,77.0,32.0,2278.0,712.0,1400.0,219.0,36.0,,6.0,0.0,47.0,,,,,,0.0,,,true,0.0,173.0,,9.0,57.0,,0.0,,0.0,806.0,0.0,1.0,,,,,,,,,,0.0,,0.0,,0.0,,,,,,0.0,2278.0,1.0,,,,,122.0,23.0,2355.0,0.0,0.0,8.0,0.0,0.0
6039.0,83.0,0.0,0.0,7520.0,681.0,128.0,151.0,,196.0,,16.0,0.0,,0.0,304.0,7561.0,1291.0,421.0,1718.0,6551.0,7865.0,76.0,4070.0,104.0,,0.0,0.0,0.0,763.0,1606.0,2058.0,452.0,18.0,1606.0,1371.0,5010.0,16.0,37.0,1.0,4.0,26.0,256.0,,,,,,0.0,0.0,0.0,false,25.0,237.0,,120.0,1.0,0.0,0.0,0.0,0.0,571.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,1606.0,,,,,,157.0,27.0,2058.0,0.0,,,0.0,243.0
6329.0,457.0,0.0,0.0,43307.0,2225.0,0.0,14.0,,102.0,,116.0,0.0,,0.0,1197.0,43705.0,8752.0,1863.0,11511.0,30416.0,44902.0,431.0,15318.0,375.0,,0.0,3.0,0.0,3587.0,13407.0,17491.0,4084.0,11.0,13407.0,7589.0,9059.0,116.0,101.0,2.0,14.0,49.0,2552.0,167.0,,,,,0.0,0.0,0.0,false,0.0,24332.0,,120.0,914.0,0.0,0.0,0.0,107.0,3397.0,0.0,0.0,0.0,585.0,67.0,132.0,0.0,,,,,,,,,0.0,,,,,,0.0,13407.0,,1789.0,25.0,0.0,49.0,455.0,181.0,17491.0,0.0,,,0.0,4550.0
7009.0,213.0,0.0,0.0,5261.0,984.0,0.0,0.0,,72.0,,395.0,0.0,,51967.0,213.0,6188.0,52403.0,0.0,24367.0,39957.0,6401.0,302.0,14488.0,145.0,,0.0,,,1102.0,14483.0,14863.0,380.0,0.0,14483.0,0.0,0.0,395.0,0.0,,0.0,0.0,0.0,,,,,,0.0,,,true,0.0,4205.0,,443.0,0.0,,0.0,,0.0,429.0,0.0,0.0,,,,,,,,,,-3771.0,,0.0,,0.0,,,,,,0.0,14483.0,0.0,,,,,0.0,0.0,18634.0,-3771.0,7.0,0.0,0.0,0.0
7045.0,42.0,0.0,0.0,1941.0,113.0,0.0,94.0,,94.0,,894.0,0.0,,4.0,291.0,3055.0,465.0,90.0,884.0,2720.0,3346.0,27.0,1613.0,50.0,,0.0,4.0,0.0,223.0,761.0,800.0,39.0,0.0,761.0,1061.0,352.0,737.0,84.0,0.0,6.0,0.0,0.0,,,,,,0.0,0.0,,false,19.0,302.0,,9.0,469.0,0.0,0.0,0.0,0.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,761.0,,,,,,139.0,22.0,800.0,0.0,,,0.0,0.0
7072.0,221.0,0.0,0.0,5943.0,522.0,30.0,0.0,,16.0,,504.0,0.0,,0.0,593.0,6203.0,626.0,234.0,2069.0,6151.0,6796.0,1.0,3067.0,73.0,,0.0,,,958.0,552.0,678.0,126.0,0.0,552.0,2856.0,2499.0,83.0,66.0,,69.0,0.0,51.0,,,,,,0.0,,,false,0.0,50.0,,52.0,197.0,,42.0,,0.0,299.0,0.0,57.0,,,,,,,,,,,,,,0.0,,,,,,0.0,552.0,50.0,,,,,217.0,39.0,678.0,0.0,0.0,0.0,0.0,0.0
7456.0,60.0,0.0,0.0,1943.0,294.0,20.0,874.0,,878.0,,230.0,0.0,,0.0,206.0,2047.0,225.0,42.0,407.0,1577.0,2253.0,9.0,1033.0,23.0,,0.0,,,137.0,668.0,695.0,27.0,1.0,668.0,112.0,610.0,195.0,82.0,,2.0,0.0,0.0,,,,,,0.0,,,true,0.0,49.0,,43.0,6.0,,46.0,,0.0,137.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,668.0,1.0,,,,,53.0,10.0,695.0,0.0,0.0,0.0,0.0,0.0
7634.0,26.0,2.0,0.0,1637.0,258.0,0.0,186.0,,186.0,,83.0,0.0,,0.0,175.0,1633.0,110.0,65.0,436.0,1072.0,1808.0,31.0,574.0,13.0,,0.0,,,62.0,643.0,643.0,0.0,0.0,643.0,416.0,478.0,28.0,8.0,,1.0,0.0,0.0,,,,,,0.0,,,true,0.0,299.0,,7.0,49.0,,0.0,,0.0,44.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,643.0,0.0,,,,,110.0,31.0,643.0,0.0,0.0,1.0,0.0,30.0
8033.0,17.0,0.0,0.0,7793.0,454.0,24.0,257.0,,257.0,,17.0,0.0,,0.0,928.0,7087.0,582.0,199.0,885.0,3404.0,8015.0,139.0,2067.0,47.0,,0.0,,,452.0,3378.0,4265.0,887.0,0.0,3378.0,3561.0,3376.0,13.0,117.0,,1.0,141.0,0.0,,,,,,0.0,,,false,0.0,145.0,,41.0,0.0,,0.0,,0.0,223.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,3378.0,49.0,,,,,527.0,218.0,4265.0,0.0,19.0,0.0,0.0,0.0
8462.0,3.0,0.0,0.0,1529.0,459.0,13.0,205.0,,205.0,,232.0,0.0,,0.0,105.0,2246.0,386.0,124.0,619.0,1488.0,2351.0,20.0,827.0,20.0,,0.0,,,42.0,1144.0,1144.0,0.0,0.0,1144.0,218.0,324.0,232.0,30.0,,0.0,0.0,22.0,,,,,,0.0,,,true,0.0,323.0,,218.0,339.0,,0.0,,0.0,240.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,1144.0,0.0,,,,,41.0,31.0,1144.0,0.0,0.0,0.0,0.0,0.0
8631.0,8.0,0.0,0.0,826.0,93.0,7.0,,,18.0,,4.0,0.0,,0.0,61.0,930.0,127.0,13.0,350.0,992.0,991.0,47.0,535.0,13.0,,0.0,,,107.0,55.0,65.0,10.0,15.0,55.0,426.0,204.0,4.0,1.0,,1.0,0.0,0.0,,,,,,0.0,,,false,0.0,85.0,,53.0,53.0,,0.0,,0.0,114.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,55.0,0.0,,,,,45.0,7.0,65.0,0.0,0.0,0.0,0.0,0.0
9357.0,165.0,0.0,0.0,10829.0,6551.0,0.0,0.0,,2215.0,,6.0,312.0,,0.0,187.0,11497.0,1022.0,296.0,1871.0,8431.0,11684.0,262.0,5567.0,80.0,,0.0,,,661.0,4011.0,4011.0,0.0,0.0,4011.0,29.0,1976.0,0.0,17.0,,18.0,0.0,0.0,,,,,,0.0,,,true,0.0,58.0,,209.0,48.0,,0.0,,0.0,719.0,0.0,332.0,,,,,,,,,,,,,,0.0,,,,,,0.0,4011.0,0.0,,,,,3.0,2.0,4088.0,-77.0,0.0,7.0,0.0,0.0
9553.0,33.0,0.0,0.0,2499.0,218.0,44.0,857.0,,922.0,,663.0,0.0,,0.0,1214.0,2354.0,109.0,20.0,392.0,1167.0,3568.0,30.0,680.0,13.0,,0.0,,,95.0,1285.0,1296.0,11.0,0.0,1285.0,255.0,1072.0,618.0,22.0,,83.0,0.0,0.0,,,,,,0.0,,,true,0.0,32.0,,15.0,234.0,,0.0,,0.0,89.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,1285.0,923.0,,,,,199.0,37.0,1296.0,0.0,0.0,0.0,0.0,0.0
9807.0,2138.0,0.0,0.0,33964.0,650.0,0.0,0.0,,0.0,,2447.0,0.0,,270.0,2694.0,35683.0,-5632.0,685.0,5993.0,19487.0,38377.0,1222.0,10489.0,217.0,,28.0,0.0,0.0,3005.0,10465.0,10465.0,0.0,0.0,10465.0,4784.0,28523.0,1894.0,46.0,0.0,160.0,2321.0,0.0,0.0,,,,,0.0,0.0,0.0,true,0.0,7.0,,529.0,55.0,0.0,79.0,0.0,0.0,-8948.0,0.0,0.0,0.0,-39.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,10465.0,,86.0,98.0,325.0,176.0,319.0,163.0,10564.0,-99.0,,,0.0,0.0
9955.0,82.0,148.0,0.0,2201.0,312.0,0.0,,,58.0,,306.0,234.0,,0.0,240.0,2783.0,260.0,160.0,477.0,1983.0,3023.0,67.0,1254.0,22.0,,0.0,,,252.0,1161.0,1208.0,47.0,238.0,1161.0,74.0,1732.0,306.0,28.0,,85.0,0.0,0.0,,,,,,0.0,,,true,0.0,25.0,,130.0,0.0,,1.0,,0.0,99.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,1161.0,110.0,,,,,19.0,1.0,1208.0,0.0,0.0,0.0,0.0,0.0
10250.0,150.0,0.0,0.0,7047.0,1898.0,24.0,0.0,,0.0,,1109.0,0.0,,0.0,425.0,8944.0,2424.0,670.0,2321.0,8237.0,9369.0,25.0,5226.0,97.0,,0.0,,,690.0,3421.0,3631.0,210.0,0.0,3421.0,1304.0,3538.0,1013.0,12.0,,67.0,0.0,167.0,,,,,,0.0,,,true,3.0,304.0,,202.0,895.0,,0.0,,195.0,1219.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,3421.0,0.0,,,,,176.0,87.0,3631.0,0.0,100.0,73.0,0.0,-500.0
10849.0,215.0,0.0,0.0,4153.0,236.0,0.0,,,270.0,,270.0,0.0,,0.0,513.0,4472.0,339.0,173.0,928.0,3083.0,4985.0,81.0,1820.0,48.0,,0.0,,,335.0,1597.0,1668.0,71.0,30.0,1597.0,953.0,2657.0,2.0,10.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,37.0,,146.0,335.0,,0.0,,0.0,144.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,1597.0,0.0,,,,,224.0,64.0,1668.0,0.0,22.0,0.0,0.0,60.0
11145.0,27.0,0.0,0.0,5116.0,516.0,7.0,0.0,,20.0,,917.0,0.0,,0.0,450.0,6200.0,1074.0,327.0,1317.0,4711.0,6650.0,70.0,2569.0,74.0,,0.0,249.0,0.0,825.0,2083.0,2554.0,471.0,20.0,2083.0,1489.0,1914.0,281.0,22.0,0.0,0.0,0.0,16.0,,,,,,0.0,0.0,0.0,false,0.0,1177.0,,0.0,540.0,0.0,17.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,2083.0,,,,,,83.0,69.0,2554.0,0.0,,,0.0,9.0
11640.0,31.0,12.0,0.0,4488.0,425.0,0.0,964.0,,966.0,,1024.0,0.0,,279.0,389.0,5660.0,1449.0,338.0,692.0,4441.0,6049.0,96.0,3060.0,49.0,,0.0,,,689.0,2165.0,2665.0,500.0,0.0,2165.0,732.0,2079.0,704.0,130.0,,54.0,0.0,0.0,,,,,,0.0,,,false,0.0,286.0,,106.0,281.0,,0.0,,0.0,832.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,2165.0,0.0,,,,,176.0,52.0,2665.0,0.0,0.0,0.0,0.0,15.0
