IDRSSD,RCFD3353,RCFD3355,RCFD3365,RCFD3368,RCFD3381,RCFD3401,RCFD3484,RCFDB558,RCFDB559,RCFDB560,RCFN3360,RCFN3404,RCON3353,RCON3355,RCON3360,RCON3365,RCON3368,RCON3381,RCON3386,RCON3387,RCON3401,RCON3465,RCON3466,RCON3484,RCON3485,RCONB558,RCONB559,RCONB560,RCONB561,RCONB562,RCONB563,RCONHK16,RCONHK17
37.0,,,,,,,,,,,,,0.0,,23817.0,0.0,78117.0,1475.0,,4908.0,,7729.0,1914.0,0.0,13709.0,5196.0,6936.0,45959.0,0.0,5080.0,14380.0,19192.0,1205.0
242.0,,,,,,,,,,,,,0.0,,29193.0,708.0,55347.0,2798.0,2320.0,1839.0,,12844.0,7622.0,0.0,7189.0,11624.0,0.0,11039.0,0.0,3923.0,14128.0,6362.0,7976.0
279.0,,,,,,,,,,,,,0.0,49802.0,250364.0,2031.0,396472.0,668.0,186.0,7406.0,,161536.0,75678.0,64.0,69341.0,13700.0,86051.0,21443.0,0.0,4528.0,94285.0,56475.0,21403.0
354.0,,,,,,,,,,,,,0.0,,45585.0,0.0,51391.0,3408.0,1552.0,1501.0,,32030.0,9634.0,0.0,0.0,1096.0,52.0,0.0,0.0,867.0,10446.0,12258.0,1029.0
457.0,,,,,,,,,,,,,0.0,,66942.0,311.0,71525.0,1491.0,7250.0,8819.0,,21913.0,21158.0,0.0,3747.0,1385.0,1.0,3.0,0.0,6326.0,29087.0,11170.0,972.0
505.0,,,,,,,,,,,,,0.0,10293.0,608468.0,0.0,767886.0,48276.0,0.0,30260.0,,261364.0,271715.0,0.0,118144.0,20499.0,25654.0,32365.0,0.0,35456.0,361746.0,28313.0,12922.0
1155.0,,,,,,,,,,,,,0.0,0.0,328187.0,9012.0,456927.0,14967.0,,66936.0,,85035.0,150917.0,0.0,239390.0,11410.0,4488.0,56465.0,494.0,6383.0,39927.0,38049.0,11851.0
1351.0,,,,,,,,,,,,,0.0,0.0,103718.0,0.0,198141.0,9629.0,5677.0,20100.0,,20045.0,43335.0,0.0,21831.0,67653.0,1104.0,9436.0,0.0,13782.0,43755.0,56060.0,14861.0
1454.0,,,,,,,,,,,,,2880.0,0.0,427810.0,0.0,1054500.0,36547.0,3900.0,63403.0,,120989.0,203488.0,887.0,199445.0,193637.0,202565.0,167555.0,0.0,14871.0,312062.0,52427.0,42489.0
1669.0,,,,,,,,,,,,,5061.0,2107.0,267840.0,0.0,393521.0,8154.0,0.0,25641.0,,142937.0,72201.0,586.0,98318.0,52475.0,22294.0,27429.0,0.0,20128.0,80867.0,41073.0,13599.0
1856.0,,,,,,,,,,,,,1.0,,25135.0,94.0,45021.0,6114.0,3761.0,3177.0,,6428.0,8863.0,0.0,4099.0,222.0,1772.0,3000.0,0.0,2906.0,17038.0,9822.0,2283.0
2161.0,,,,,,,,,,,,,0.0,1902.0,208204.0,0.0,378601.0,11073.0,723.0,20117.0,,86691.0,98186.0,0.0,99638.0,1995.0,71347.0,53786.0,430.0,2487.0,93588.0,37396.0,5549.0
2732.0,,,,,,,,,,,,,0.0,0.0,523037.0,0.0,750679.0,151518.0,0.0,21900.0,,33641.0,467149.0,0.0,53466.0,29419.0,0.0,29067.0,0.0,134.0,228448.0,53648.0,105897.0
2750.0,,,,,,,,,,,,,140.0,,44292.0,415.0,68352.0,511.0,17677.0,2895.0,,937.0,17811.0,0.0,14227.0,7997.0,218.0,9172.0,0.0,781.0,21790.0,10952.0,1666.0
3252.0,,,,,,,,,,,,,200.0,3000.0,108151.0,7863.0,319649.0,250.0,48984.0,9026.0,,58.0,43990.0,129.0,128147.0,87495.0,45631.0,52631.0,0.0,5367.0,37758.0,22944.0,40492.0
3458.0,,,,,,,,,,,,,2261.0,,48905.0,124.0,76220.0,869.0,6386.0,5531.0,,12544.0,24368.0,0.0,7000.0,1625.0,7221.0,12500.0,0.0,2635.0,14804.0,27414.0,5773.0
3720.0,,,,,,,,,,,,,0.0,0.0,178045.0,5.0,389869.0,62218.0,3007.0,22491.0,,42265.0,99101.0,0.0,121557.0,35200.0,68236.0,34732.0,0.0,8140.0,89562.0,23888.0,9345.0
3971.0,,,,,,,,,,,,,0.0,81644.0,888034.0,2769.0,1118474.0,33634.0,6146.0,206677.0,,124540.0,451532.0,29456.0,107634.0,78088.0,9947.0,48856.0,0.0,68524.0,260958.0,343299.0,36663.0
4156.0,,,,,,,,,,,,,7329.0,1500.0,185274.0,3332.0,282752.0,7123.0,,15665.0,,70661.0,92191.0,21.0,65501.0,14757.0,9785.0,42601.0,0.0,2010.0,76876.0,38913.0,9083.0
4231.0,,,,,,,,,,,,,0.0,0.0,46067.0,0.0,154017.0,44245.0,,2958.0,,11970.0,25737.0,0.0,27920.0,15043.0,17303.0,32117.0,0.0,2583.0,40850.0,24525.0,5358.0
5069.0,,,,,,,,,,,,,0.0,172.0,435251.0,0.0,564165.0,89119.0,0.0,10572.0,,85411.0,339268.0,0.0,2548.0,0.0,0.0,9299.0,0.0,0.0,86693.0,156390.0,55093.0
5135.0,,,,,,,,,,,,,0.0,23248.0,377070.0,0.0,576145.0,70220.0,83605.0,48086.0,,70048.0,168494.0,0.0,91256.0,96426.0,0.0,1855.0,780.0,10255.0,95119.0,125723.0,29317.0
5210.0,,,,,,,,,,,,,41257.0,3323.0,1538104.0,0.0,2624601.0,268942.0,7110.0,98041.0,,443775.0,904040.0,0.0,653369.0,245462.0,307337.0,100800.0,0.0,11594.0,744919.0,257914.0,59881.0
5461.0,,,,,,,,,,,,,0.0,0.0,412816.0,0.0,872467.0,71376.0,13964.0,23281.0,,34621.0,335393.0,0.0,16379.0,105465.0,133686.0,105008.0,0.0,5290.0,717255.0,9596.0,8033.0
5751.0,,,,,,,,,,,,,5.0,8109.0,154822.0,0.0,263962.0,728.0,17183.0,32385.0,,32123.0,64929.0,405.0,38530.0,4688.0,20053.0,77684.0,0.0,5140.0,93531.0,30759.0,10436.0
6039.0,,,,,,,,,,,,,0.0,0.0,290198.0,45554.0,403562.0,18889.0,2858.0,21910.0,,67056.0,189465.0,0.0,74658.0,34840.0,336.0,1546.0,509.0,6270.0,89688.0,59455.0,7949.0
