IDRSSD,RCFD0071,RCFD0081,RCFD1773,RCFD2130,RCFD2143,RCFD2145,RCFD2150,RCFD2160,RCFD2170,RCFD2930,RCFD2948,RCFD3000,RCFD3123,RCFD3190,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3545,RCFD3548,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN2200,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON1773,RCON2130,RCON2143,RCON2145,RCON2150,RCON2160,RCON2170,RCON2200,RCON2930,RCON2948,RCON3000,RCON3123,RCON3190,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCON8678,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34
37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4644.0,2322.0,57459.0,0.0,0.0,214.0,0.0,835.0,88018.0,70110.0,159.0,70269.0,0.0,953.0,0.0,0.0,17749.0,1200.0,88018.0,0.0,0.0,11588.0,0.0,0.0,3500.0,0.0,20656.0,49454.0,,,0.0,23497.0,22544.0,1461.0,0.0,0.0,0.0,0.0,17749.0,0.0,0.0
242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3565.0,3428.0,16965.0,0.0,0.0,556.0,0.0,428.0,51823.0,42191.0,20.0,46561.0,0.0,176.0,4350.0,0.0,5262.0,120.0,51823.0,0.0,0.0,4945.0,0.0,0.0,120.0,0.0,11464.0,30727.0,,,0.0,25158.0,24982.0,77.0,1899.0,0.0,0.0,0.0,5262.0,0.0,0.0
279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18571.0,5673.0,35954.0,0.0,570.0,6777.0,209.0,9351.0,358867.0,277920.0,5931.0,311935.0,0.0,1592.0,28084.0,0.0,46932.0,1.0,358867.0,0.0,0.0,31519.0,0.0,0.0,15276.0,0.0,53583.0,224337.0,,,0.0,218430.0,216838.0,136.0,28885.0,0.0,0.0,0.0,46932.0,0.0,36039.0
354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.0,689.0,0.0,0.0,0.0,101.0,0.0,189.0,21168.0,18208.0,95.0,18303.0,0.0,178.0,0.0,0.0,2865.0,100.0,21168.0,0.0,0.0,729.0,0.0,0.0,2036.0,2063.0,9061.0,9147.0,,,0.0,7813.0,7635.0,0.0,9456.0,0.0,0.0,0.0,2865.0,0.0,575.0
457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6735.0,664.0,1013.0,0.0,0.0,213.0,31.0,1654.0,63044.0,49234.0,167.0,57901.0,0.0,675.0,8500.0,0.0,5143.0,60.0,63044.0,0.0,0.0,1143.0,0.0,0.0,3940.0,0.0,10950.0,38284.0,,,0.0,53030.0,52355.0,0.0,345.0,0.0,0.0,0.0,5143.0,10.0,24.0
505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125869.0,6876.0,77923.0,0.0,1951.0,9443.0,0.0,16509.0,760631.0,681116.0,9993.0,701109.0,58.0,7927.0,10000.0,0.0,59464.0,6480.0,760631.0,0.0,0.0,36830.0,0.0,0.0,18403.0,285.0,176059.0,505057.0,,,0.0,528552.0,520625.0,-2249.0,1150.0,0.0,0.0,0.0,59522.0,0.0,0.0
1155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33606.0,8771.0,26911.0,0.0,0.0,4781.0,0.0,7835.0,289321.0,258590.0,1910.0,260500.0,0.0,4176.0,0.0,0.0,28821.0,1600.0,289321.0,0.0,0.0,21924.0,0.0,0.0,4900.0,1079.0,36907.0,221683.0,,,0.0,210514.0,206338.0,397.0,0.0,0.0,0.0,0.0,28821.0,0.0,0.0
1351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12928.0,4738.0,6145.0,0.0,0.0,4593.0,101.0,1882.0,194290.0,164845.0,614.0,165459.0,0.0,1233.0,0.0,0.0,28831.0,240.0,194290.0,0.0,0.0,28054.0,0.0,0.0,530.0,0.0,29735.0,135110.0,,,0.0,105258.0,104025.0,7.0,0.0,0.0,0.0,0.0,28831.0,0.0,59878.0
1454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216119.0,10755.0,495307.0,0.0,0.0,4507.0,0.0,15424.0,1119110.0,1005855.0,3738.0,1009593.0,0.0,5042.0,0.0,0.0,109517.0,1000.0,1119110.0,0.0,0.0,105427.0,0.0,0.0,1214.0,2472.0,379363.0,626492.0,,,0.0,379479.0,374437.0,1876.0,0.0,0.0,0.0,0.0,109517.0,89.0,0.0
1669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15220.0,11907.0,93085.0,0.0,0.0,3862.0,0.0,16581.0,376437.0,323105.0,401.0,323506.0,0.0,3842.0,0.0,0.0,52931.0,800.0,376437.0,0.0,0.0,51026.0,0.0,0.0,800.0,0.0,81152.0,241953.0,,,0.0,208941.0,205099.0,305.0,0.0,0.0,0.0,0.0,52931.0,0.0,30683.0
