IDRSSD,RIAD0093,RIAD3196,RIAD3521,RIAD4010,RIAD4012,RIAD4020,RIAD4024,RIAD4056,RIAD4058,RIAD4059,RIAD4060,RIAD4065,RIAD4069,RIAD4070,RIAD4073,RIAD4074,RIAD4079,RIAD4080,RIAD4092,RIAD4093,RIAD4107,RIAD4115,RIAD4135,RIAD4150,RIAD4172,RIAD4180,RIAD4185,RIAD4200,RIAD4217,RIAD4300,RIAD4301,RIAD4302,RIAD4313,RIAD4340,RIAD4435,RIAD4436,RIAD4507,RIAD4508,RIAD4513,RIAD4518,RIAD5415,RIAD5416,RIAD8431,RIAD8757,RIAD8758,RIAD8759,RIAD8760,RIAD9106,RIADA220,RIADA251,RIADA530,RIADB485,RIADB486,RIADB487,RIADB488,RIADB489,RIADB491,RIADB492,RIADB493,RIADB496,RIADB497,RIADC216,RIADC232,RIADC386,RIADC387,RIADC886,RIADC887,RIADC888,RIADC889,RIADC890,RIADF186,RIADF228,RIADF551,RIADF552,RIADF553,RIADF554,RIADFT28,RIADFT36,RIADFT37,RIADFT38,RIADFT39,RIADFT40,RIADG103,RIADG104,RIADGW44,RIADH032,RIADH033,RIADH034,RIADH035,RIADHK03,RIADHK04,RIADHT69,RIADHT70,RIADHT73,RIADHT74,RIADJ321,RIADJJ33
37.0,8.0,0.0,0.0,364.0,55.0,0.0,,,13.0,,249.0,0.0,,0.0,72.0,571.0,76.0,26.0,227.0,592.0,643.0,0.0,319.0,20.0,,0.0,,,46.0,55.0,55.0,0.0,12.0,55.0,150.0,35.0,200.0,5.0,,4.0,0.0,0.0,,,,,,0.0,,,false,0.0,111.0,,7.0,19.0,,0.0,,0.0,50.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,55.0,0.0,,,,,56.0,3.0,55.0,0.0,0.0,0.0,,0.0
242.0,3.0,0.0,0.0,315.0,19.0,1.0,0.0,,18.0,,49.0,0.0,,0.0,55.0,338.0,65.0,16.0,53.0,235.0,393.0,16.0,151.0,10.0,,0.0,,,31.0,161.0,168.0,7.0,5.0,161.0,135.0,80.0,24.0,1.0,,0.0,0.0,0.0,,,,,,0.0,,,true,0.0,63.0,,12.0,0.0,,0.0,,0.0,42.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,161.0,24.0,,,,,22.0,5.0,168.0,0.0,1.0,6.0,,0.0
279.0,71.0,0.0,0.0,2412.0,68.0,0.0,,,172.0,,36.0,2.0,,0.0,562.0,2052.0,372.0,110.0,684.0,2129.0,2614.0,20.0,1230.0,62.0,,0.0,,,182.0,244.0,293.0,49.0,2.0,244.0,1640.0,452.0,36.0,54.0,,4.0,0.0,0.0,,,,,,0.0,,,false,0.0,80.0,,0.0,140.0,,-1.0,,0.0,263.0,0.0,33.0,,,,,,,,,,,,,,0.0,,,,,,0.0,244.0,160.0,,,,,245.0,32.0,293.0,0.0,0.0,0.0,,2.0
354.0,9.0,0.0,0.0,172.0,70.0,2.0,54.0,,54.0,,0.0,0.0,,0.0,13.0,163.0,41.0,7.0,84.0,204.0,176.0,1.0,109.0,7.0,,0.0,,,11.0,0.0,0.0,0.0,0.0,0.0,30.0,4.0,0.0,0.0,,0.0,0.0,30.0,,,,,,0.0,,,false,0.0,14.0,,1.0,0.0,,0.0,,-3.0,7.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,,,,,4.0,0.0,0.0,0.0,0.0,0.0,,0.0
457.0,19.0,0.0,0.0,606.0,107.0,0.0,61.0,,71.0,,4.0,0.0,,0.0,92.0,529.0,40.0,18.0,128.0,398.0,621.0,11.0,236.0,10.0,,0.0,,,34.0,174.0,174.0,0.0,9.0,174.0,243.0,136.0,1.0,1.0,,0.0,0.0,8.0,,,,,,0.0,,,true,0.0,49.0,,0.0,0.0,,0.0,,0.0,14.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,174.0,35.0,,,,,34.0,3.0,171.0,3.0,0.0,0.0,,0.0
505.0,101.0,0.0,0.0,5293.0,733.0,0.0,0.0,,59.0,,162.0,0.0,,225.0,339.0,5368.0,897.0,143.0,1210.0,4573.0,5707.0,14.0,2944.0,119.0,,0.0,,,419.0,1191.0,1479.0,288.0,31.0,1191.0,2122.0,2038.0,58.0,2.0,,66.0,0.0,143.0,,,,,,0.0,,,false,0.0,341.0,,0.0,172.0,,22.0,,0.0,310.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,1191.0,125.0,,,,,38.0,73.0,1479.0,0.0,34.0,20.0,,213.0
1155.0,6.0,0.0,0.0,2506.0,648.0,0.0,74.0,,184.0,,96.0,0.0,,72.0,204.0,2525.0,688.0,109.0,697.0,1913.0,2729.0,102.0,1050.0,60.0,,0.0,,,166.0,1223.0,1249.0,26.0,70.0,1223.0,645.0,915.0,89.0,38.0,,1.0,37.0,86.0,,,,,,0.0,,,true,8.0,106.0,,24.0,0.0,,0.0,,5.0,314.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,1223.0,0.0,,,,,140.0,20.0,1249.0,0.0,62.0,3.0,,51.0
1351.0,41.0,0.0,0.0,1840.0,406.0,0.0,196.0,,196.0,,84.0,0.0,,0.0,388.0,1635.0,127.0,70.0,256.0,1000.0,2023.0,0.0,594.0,35.0,,0.0,,,150.0,687.0,687.0,0.0,0.0,687.0,291.0,576.0,84.0,37.0,,1.0,0.0,0.0,,,,,,0.0,,,true,0.0,371.0,,98.0,0.0,,0.0,,0.0,54.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,687.0,0.0,,,,,248.0,62.0,687.0,0.0,0.0,3.0,,75.0
1454.0,71.0,104.0,0.0,4312.0,971.0,0.0,30.0,,30.0,,884.0,6.0,,907.0,206.0,5595.0,2430.0,116.0,1559.0,5017.0,5801.0,39.0,2720.0,135.0,,0.0,,,738.0,3132.0,3132.0,0.0,6.0,3132.0,1252.0,1886.0,221.0,22.0,,19.0,0.0,311.0,,,,,,0.0,,,true,0.0,173.0,,275.0,266.0,,40.0,,0.0,1054.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,3132.0,0.0,,,,,78.0,35.0,3112.0,20.0,1.0,1.0,,0.0
1669.0,25.0,0.0,0.0,2603.0,226.0,0.0,,,94.0,,176.0,6.0,,0.0,162.0,2832.0,556.0,92.0,536.0,1597.0,2994.0,9.0,904.0,50.0,,0.0,,,157.0,1374.0,1660.0,286.0,6.0,1374.0,1342.0,590.0,139.0,24.0,,0.0,1.0,0.0,,,,,,0.0,,,false,0.0,351.0,,170.0,30.0,,0.0,,15.0,448.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,1374.0,0.0,,,,,90.0,23.0,1660.0,0.0,0.0,0.0,,131.0
1856.0,22.0,0.0,0.0,433.0,185.0,1.0,,,24.0,,71.0,1.0,,0.0,140.0,455.0,20.0,5.0,113.0,302.0,595.0,20.0,144.0,9.0,,0.0,,,45.0,171.0,171.0,0.0,0.0,171.0,53.0,124.0,0.0,2.0,,12.0,0.0,0.0,,,,,,0.0,,,true,0.0,47.0,,1.0,56.0,,0.0,,0.0,15.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,171.0,34.0,,,,,66.0,16.0,171.0,0.0,0.0,0.0,,2.0
2161.0,66.0,0.0,0.0,2387.0,590.0,1.0,19.0,,46.0,,126.0,0.0,,0.0,189.0,2388.0,308.0,98.0,708.0,2211.0,2577.0,38.0,1292.0,56.0,,0.0,28.0,0.0,211.0,417.0,485.0,68.0,0.0,417.0,755.0,954.0,126.0,45.0,0.0,15.0,0.0,0.0,,,,,,0.0,0.0,,false,6.0,36.0,,0.0,10.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,417.0,,,,,,16.0,34.0,485.0,0.0,,,0.0,0.0
2732.0,47.0,0.0,0.0,4587.0,569.0,0.0,0.0,,0.0,,65.0,0.0,,55.0,555.0,4281.0,195.0,81.0,761.0,3105.0,4836.0,52.0,1920.0,64.0,,0.0,,,424.0,951.0,1371.0,420.0,0.0,951.0,289.0,3727.0,63.0,22.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,2.0,,132.0,0.0,,0.0,,0.0,49.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,951.0,0.0,,,,,171.0,315.0,1371.0,0.0,10.0,0.0,,0.0
2750.0,16.0,0.0,0.0,699.0,68.0,0.0,412.0,,428.0,,50.0,0.0,,0.0,110.0,658.0,35.0,5.0,139.0,422.0,768.0,8.0,247.0,9.0,,0.0,,,36.0,160.0,160.0,0.0,3.0,160.0,17.0,174.0,49.0,4.0,,9.0,0.0,0.0,,,,,,0.0,,,true,0.0,12.0,,0.0,2.0,,4.0,,0.0,26.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,160.0,6.0,,,,,73.0,11.0,206.0,-46.0,0.0,0.0,,65.0
3252.0,22.0,0.0,0.0,2130.0,936.0,5.0,485.0,,513.0,,166.0,10.0,,0.0,149.0,2213.0,105.0,168.0,397.0,1200.0,2362.0,6.0,766.0,35.0,,0.0,,,37.0,944.0,968.0,24.0,50.0,944.0,2.0,468.0,159.0,9.0,,1.0,0.0,0.0,,,,,,0.0,,,true,0.0,211.0,,11.0,33.0,,58.0,,-152.0,31.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,944.0,37.0,,,,,66.0,15.0,968.0,0.0,0.0,0.0,,150.0
3458.0,8.0,0.0,0.0,619.0,162.0,0.0,108.0,,137.0,,35.0,1.0,,0.0,155.0,509.0,31.0,15.0,113.0,494.0,664.0,3.0,310.0,19.0,,1.0,,,71.0,12.0,6.0,-6.0,2.0,12.0,108.0,158.0,23.0,6.0,,4.0,0.0,0.0,,,,,,0.0,,,false,0.0,54.0,,0.0,2.0,,0.0,,0.0,16.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,12.0,12.0,,,,,104.0,24.0,6.0,0.0,0.0,0.0,,40.0
3720.0,19.0,3.0,0.0,2043.0,283.0,0.0,,,77.0,,141.0,0.0,,0.0,105.0,2344.0,683.0,184.0,611.0,1850.0,2449.0,41.0,1056.0,57.0,,0.0,,,183.0,945.0,1181.0,236.0,10.0,945.0,470.0,1050.0,134.0,30.0,,3.0,0.0,111.0,,,,,,0.0,,,false,0.0,163.0,,33.0,188.0,,0.0,,0.0,349.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,945.0,0.0,,,,,45.0,11.0,1181.0,0.0,39.0,0.0,,-1.0
3971.0,71.0,0.0,0.0,8577.0,2041.0,0.0,33.0,,34.0,,267.0,496.0,,0.0,1171.0,8454.0,1027.0,168.0,1941.0,5686.0,9625.0,9.0,3007.0,107.0,,0.0,,,399.0,2551.0,3476.0,925.0,0.0,2551.0,1497.0,4120.0,13.0,12.0,,75.0,5.0,0.0,,,,,,0.0,,,false,0.0,885.0,,111.0,90.0,,27.0,,1.0,593.0,0.0,339.0,,,,,,,,,,,,,,0.0,,,,,,0.0,2551.0,577.0,,,,,424.0,87.0,3494.0,-18.0,4.0,229.0,,301.0
4156.0,28.0,0.0,0.0,1827.0,216.0,27.0,,,67.0,,120.0,3.0,,0.0,204.0,1877.0,404.0,61.0,533.0,1790.0,2081.0,51.0,1064.0,51.0,,6.0,,,193.0,464.0,491.0,27.0,3.0,464.0,631.0,887.0,99.0,34.0,,5.0,0.0,110.0,,,,,,0.0,,,true,0.0,26.0,,24.0,24.0,,0.0,,0.0,198.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,464.0,23.0,,,,,95.0,18.0,491.0,0.0,35.0,0.0,,0.0
4231.0,20.0,0.0,0.0,642.0,55.0,0.0,,,18.0,,166.0,0.0,,0.0,116.0,773.0,689.0,73.0,296.0,709.0,889.0,28.0,368.0,25.0,,0.0,,,45.0,633.0,753.0,120.0,0.0,633.0,199.0,322.0,139.0,10.0,,0.0,567.0,0.0,,,,,,0.0,,,false,0.0,48.0,,1.0,52.0,,0.0,,0.0,49.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,633.0,0.0,,,,,73.0,13.0,753.0,0.0,0.0,0.0,,0.0
5069.0,35.0,391.0,0.0,6119.0,287.0,0.0,0.0,,0.0,,133.0,0.0,,0.0,401.0,5870.0,5.0,0.0,346.0,1041.0,6271.0,19.0,1915.0,24.0,,0.0,,,-1220.0,5032.0,5207.0,175.0,0.0,5032.0,1078.0,4754.0,19.0,0.0,,0.0,0.0,0.0,,,,,,0.0,,,true,0.0,0.0,,0.0,0.0,,0.0,,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,5032.0,0.0,,,,,268.0,98.0,5225.0,-18.0,0.0,0.0,,0.0
