IDRSSD,RCFD0071,RCFD0081,RCFD1773,RCFD2130,RCFD2143,RCFD2145,RCFD2150,RCFD2160,RCFD2170,RCFD2930,RCFD2948,RCFD3000,RCFD3123,RCFD3190,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3545,RCFD3548,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN2200,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON1773,RCON2130,RCON2143,RCON2145,RCON2150,RCON2160,RCON2170,RCON2200,RCON2930,RCON2948,RCON3000,RCON3123,RCON3190,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCON8678,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34
37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3112.0,1274.0,49805.0,0.0,0.0,279.0,0.0,2686.0,78959.0,67565.0,140.0,67705.0,0.0,956.0,0.0,0.0,11254.0,1200.0,78959.0,0.0,0.0,12270.0,0.0,0.0,3500.0,0.0,22125.0,45441.0,,,0.0,22759.0,21803.0,-5716.0,0.0,0.0,0.0,0.0,11254.0,0.0,0.0
242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2850.0,1490.0,18893.0,0.0,0.0,515.0,0.0,518.0,53708.0,47421.0,79.0,50443.0,0.0,179.0,2943.0,0.0,3265.0,120.0,53708.0,0.0,0.0,5322.0,0.0,0.0,120.0,0.0,12976.0,34445.0,,,0.0,28403.0,28224.0,-2297.0,1218.0,0.0,0.0,0.0,3265.0,0.0,0.0
279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166.0,5400.0,95832.0,0.0,338.0,9844.0,0.0,13865.0,431677.0,314933.0,3328.0,390117.0,0.0,2969.0,71856.0,0.0,41560.0,1.0,431677.0,0.0,0.0,32061.0,0.0,0.0,15645.0,0.0,60445.0,254488.0,,,0.0,271731.0,268762.0,-6147.0,4600.0,0.0,0.0,0.0,41560.0,0.0,27870.0
354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.0,831.0,956.0,0.0,0.0,527.0,0.0,1435.0,58652.0,41412.0,469.0,51857.0,0.0,549.0,9976.0,0.0,6795.0,100.0,58652.0,0.0,0.0,-544.0,0.0,0.0,7267.0,228.0,6327.0,35085.0,,,0.0,50103.0,49554.0,-28.0,4533.0,0.0,0.0,0.0,6795.0,0.0,0.0
457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.0,975.0,1407.0,0.0,0.0,600.0,31.0,1017.0,74240.0,59110.0,217.0,68027.0,0.0,762.0,8700.0,0.0,6213.0,60.0,74240.0,0.0,0.0,2313.0,0.0,0.0,3940.0,0.0,11321.0,47789.0,,,0.0,69631.0,68869.0,-100.0,338.0,0.0,0.0,0.0,6213.0,10.0,0.0
505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16584.0,9170.0,73851.0,0.0,1780.0,10153.0,0.0,23767.0,798423.0,624527.0,9610.0,736637.0,53.0,7853.0,102500.0,0.0,61733.0,6480.0,798423.0,0.0,0.0,40397.0,0.0,0.0,18403.0,0.0,183733.0,440794.0,,,0.0,670971.0,663118.0,-3547.0,0.0,0.0,0.0,0.0,61786.0,0.0,0.0
1155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15341.0,12550.0,65645.0,0.0,9322.0,7401.0,0.0,12308.0,470541.0,422110.0,2624.0,424734.0,0.0,5073.0,0.0,0.0,45807.0,1600.0,470541.0,0.0,0.0,26811.0,0.0,0.0,23696.0,0.0,72028.0,350082.0,,,0.0,350116.0,345043.0,-6300.0,2931.0,0.0,0.0,0.0,45807.0,0.0,0.0
1351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11852.0,4053.0,13981.0,0.0,0.0,4215.0,39.0,2355.0,210997.0,180421.0,1114.0,181535.0,0.0,1253.0,0.0,0.0,29462.0,240.0,210997.0,0.0,0.0,29576.0,0.0,0.0,530.0,0.0,30668.0,149753.0,,,0.0,107921.0,106668.0,-884.0,0.0,0.0,0.0,0.0,29462.0,0.0,67834.0
1454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38803.0,12786.0,455334.0,0.0,0.0,3845.0,0.0,23564.0,991820.0,934506.0,5489.0,939995.0,0.0,5738.0,0.0,0.0,51825.0,1000.0,991820.0,0.0,0.0,124207.0,0.0,0.0,1214.0,0.0,351821.0,582685.0,,,0.0,463118.0,457380.0,-74596.0,0.0,0.0,0.0,0.0,51825.0,108.0,0.0
1669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6209.0,4405.0,66307.0,0.0,0.0,3528.0,0.0,21525.0,403217.0,355370.0,1547.0,356917.0,0.0,4890.0,0.0,0.0,46300.0,800.0,403217.0,0.0,0.0,51134.0,0.0,0.0,800.0,0.0,80492.0,274878.0,,,0.0,280488.0,275598.0,-6434.0,0.0,0.0,0.0,0.0,46300.0,0.0,25645.0
