IDRSSD,RIAD0093,RIAD3196,RIAD3521,RIAD4010,RIAD4012,RIAD4020,RIAD4024,RIAD4056,RIAD4058,RIAD4059,RIAD4060,RIAD4065,RIAD4069,RIAD4070,RIAD4073,RIAD4074,RIAD4079,RIAD4080,RIAD4092,RIAD4093,RIAD4107,RIAD4115,RIAD4135,RIAD4150,RIAD4172,RIAD4180,RIAD4185,RIAD4200,RIAD4217,RIAD4300,RIAD4301,RIAD4302,RIAD4313,RIAD4340,RIAD4435,RIAD4436,RIAD4507,RIAD4508,RIAD4513,RIAD4518,RIAD5415,RIAD5416,RIAD8431,RIAD8757,RIAD8758,RIAD8759,RIAD8760,RIAD9106,RIADA220,RIADA251,RIADA530,RIADB485,RIADB486,RIADB487,RIADB488,RIADB489,RIADB491,RIADB492,RIADB493,RIADB496,RIADB497,RIADC216,RIADC232,RIADC386,RIADC387,RIADC886,RIADC887,RIADC888,RIADC889,RIADC890,RIADF186,RIADF228,RIADF551,RIADF552,RIADF553,RIADF554,RIADFT28,RIADFT36,RIADFT37,RIADFT38,RIADFT39,RIADFT40,RIADG103,RIADG104,RIADGW44,RIADH032,RIADH033,RIADH034,RIADH035,RIADHK03,RIADHK04,RIADHT69,RIADHT70,RIADHT73,RIADHT74,RIADJ321,RIADJJ33
1856.0,45.0,0.0,0.0,825.0,310.0,1.0,,,51.0,,133.0,1.0,,0.0,347.0,768.0,40.0,10.0,475.0,851.0,1115.0,35.0,289.0,9.0,,0.0,,,87.0,-47.0,-47.0,0.0,0.0,-47.0,104.0,255.0,0.0,3.0,,12.0,0.0,0.0,,,,,,0.0,,,true,0.0,105.0,,3.0,105.0,,0.0,,0.0,30.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,-47.0,154.0,,,,,117.0,28.0,-47.0,0.0,0.0,0.0,0.0,4.0
2161.0,125.0,0.0,0.0,4792.0,1011.0,1.0,85.0,,553.0,,297.0,0.0,,0.0,405.0,4774.0,702.0,221.0,1499.0,4451.0,5179.0,42.0,2509.0,64.0,,0.0,96.0,0.0,443.0,606.0,840.0,234.0,0.0,606.0,1474.0,1678.0,284.0,89.0,0.0,26.0,0.0,0.0,,,,,,0.0,0.0,,false,12.0,64.0,,0.0,21.0,0.0,0.0,0.0,0.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,606.0,,,,,,38.0,57.0,840.0,0.0,,,0.0,185.0
2732.0,94.0,0.0,0.0,9361.0,1072.0,0.0,0.0,,0.0,,134.0,0.0,,107.0,1055.0,8780.0,397.0,168.0,1276.0,5928.0,9835.0,97.0,3788.0,62.0,,0.0,,,864.0,2229.0,3249.0,1020.0,0.0,2229.0,559.0,7725.0,130.0,43.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,5.0,,243.0,0.0,,0.0,,0.0,102.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,2229.0,0.0,,,,,325.0,593.0,3249.0,0.0,20.0,0.0,0.0,0.0
2750.0,33.0,0.0,0.0,1351.0,152.0,0.0,760.0,,793.0,,98.0,0.0,,0.0,192.0,1307.0,74.0,9.0,275.0,841.0,1499.0,15.0,504.0,9.0,,0.0,,,62.0,438.0,438.0,0.0,7.0,438.0,31.0,351.0,97.0,7.0,,16.0,0.0,0.0,,,,,,0.0,,,true,0.0,24.0,,16.0,3.0,,17.0,,0.0,48.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,438.0,9.0,,,,,125.0,18.0,475.0,-37.0,0.0,0.0,0.0,65.0
3252.0,37.0,0.0,0.0,4825.0,2374.0,8.0,896.0,,1008.0,,309.0,13.0,,0.0,282.0,5007.0,219.0,326.0,734.0,2326.0,5289.0,10.0,1508.0,35.0,,0.0,,,84.0,2652.0,2700.0,48.0,120.0,2652.0,4.0,995.0,295.0,13.0,,4.0,0.0,0.0,,,,,,0.0,,,true,0.0,444.0,,63.0,57.0,,92.0,,-250.0,51.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,2652.0,75.0,,,,,126.0,31.0,2700.0,0.0,0.0,0.0,0.0,200.0
3458.0,20.0,0.0,0.0,1330.0,324.0,0.0,275.0,,275.0,,73.0,3.0,,0.0,298.0,1124.0,82.0,36.0,248.0,1035.0,1422.0,6.0,621.0,19.0,,4.0,,,166.0,100.0,106.0,6.0,3.0,100.0,214.0,406.0,45.0,12.0,,7.0,0.0,0.0,,,,,,0.0,,,false,0.0,111.0,,0.0,3.0,,0.0,,0.0,40.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,100.0,23.0,,,,,193.0,46.0,106.0,0.0,0.0,6.0,0.0,65.0
3720.0,39.0,3.0,0.0,4021.0,564.0,0.0,,,149.0,,288.0,0.0,,0.0,190.0,4643.0,1242.0,347.0,1221.0,3744.0,4833.0,88.0,2163.0,58.0,,0.0,,,360.0,1725.0,2144.0,419.0,20.0,1725.0,912.0,2074.0,269.0,60.0,,6.0,0.0,143.0,,,,,,0.0,,,false,0.0,322.0,,77.0,353.0,,0.0,,0.0,678.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,1725.0,0.0,,,,,73.0,18.0,2144.0,0.0,74.0,0.0,0.0,0.0
3971.0,137.0,0.0,0.0,16909.0,4202.0,0.0,88.0,,89.0,,478.0,1014.0,,0.0,2255.0,16934.0,2341.0,353.0,4076.0,11485.0,19189.0,16.0,5940.0,113.0,,0.0,,,771.0,5157.0,7122.0,1965.0,0.0,5157.0,2920.0,7988.0,32.0,26.0,,316.0,5.0,0.0,,,,,,0.0,,,false,0.0,1710.0,,282.0,174.0,,96.0,,3.0,1377.0,0.0,698.0,,,,,,,,,,,,,,0.0,,,,,,0.0,5157.0,1140.0,,,,,789.0,163.0,7137.0,-15.0,6.0,501.0,0.0,653.0
4156.0,54.0,-35.0,0.0,3828.0,531.0,49.0,,,136.0,,288.0,5.0,,0.0,377.0,4012.0,732.0,135.0,1231.0,3599.0,4389.0,103.0,1953.0,54.0,,12.0,,,415.0,1058.0,1112.0,54.0,6.0,1058.0,1279.0,1827.0,207.0,66.0,,7.0,0.0,139.0,,,,,,0.0,,,true,0.0,55.0,,62.0,47.0,,0.0,,0.0,395.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,1058.0,37.0,,,,,176.0,32.0,1110.0,2.0,63.0,0.0,0.0,0.0
4231.0,39.0,1.0,0.0,1332.0,172.0,0.0,,,38.0,,340.0,0.0,,0.0,218.0,1629.0,822.0,147.0,585.0,1445.0,1847.0,51.0,767.0,23.0,,0.0,,,93.0,796.0,954.0,158.0,0.0,796.0,404.0,624.0,278.0,16.0,,0.0,567.0,0.0,,,,,,0.0,,,false,0.0,94.0,,2.0,122.0,,0.0,,0.0,108.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,796.0,0.0,,,,,137.0,26.0,954.0,0.0,0.0,0.0,0.0,53.0
5069.0,66.0,391.0,0.0,12401.0,525.0,0.0,0.0,,0.0,,196.0,0.0,,0.0,755.0,11881.0,13.0,1.0,675.0,2090.0,12636.0,39.0,3874.0,24.0,,0.0,,,-2459.0,10166.0,10180.0,14.0,0.0,10166.0,2394.0,9482.0,38.0,0.0,,0.0,0.0,0.0,,,,,,0.0,,,true,0.0,0.0,,0.0,0.0,,0.0,,0.0,12.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,10166.0,0.0,,,,,503.0,186.0,10195.0,-15.0,0.0,0.0,0.0,0.0
5135.0,176.0,0.0,0.0,10404.0,1499.0,0.0,2447.0,,2484.0,,24.0,0.0,,0.0,1140.0,9391.0,1182.0,380.0,1356.0,6319.0,10531.0,29.0,4232.0,99.0,,0.0,,,731.0,3096.0,4004.0,908.0,37.0,3096.0,2098.0,3850.0,24.0,167.0,,26.0,-98.0,0.0,,,,,,0.0,,,false,31.0,442.0,,48.0,0.0,,0.0,,-15.0,912.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,3096.0,69.0,,,,,558.0,170.0,4004.0,0.0,0.0,3.0,0.0,250.0
5210.0,830.0,0.0,0.0,36746.0,6768.0,0.0,121.0,,768.0,,584.0,0.0,,1221.0,3386.0,36562.0,8256.0,1528.0,4415.0,24770.0,39948.0,210.0,15401.0,362.0,,18.0,,,4509.0,15721.0,19982.0,4261.0,647.0,15721.0,10084.0,18809.0,264.0,81.0,,61.0,0.0,2197.0,,,,,,0.0,,,false,0.0,317.0,,1391.0,956.0,,0.0,,41.0,2963.0,0.0,445.0,,,,,,,,,,,,,,0.0,,,,,,0.0,15721.0,424.0,,,,,911.0,1122.0,19998.0,-16.0,305.0,1.0,0.0,50.0
5461.0,396.0,11.0,0.0,10948.0,1982.0,0.0,421.0,,561.0,,1079.0,0.0,,0.0,434.0,12410.0,1074.0,400.0,2217.0,9131.0,12844.0,21.0,5076.0,116.0,,0.0,,,1832.0,4210.0,4364.0,154.0,0.0,4210.0,714.0,7488.0,1079.0,12.0,,86.0,0.0,0.0,,,,,,0.0,,,true,0.0,203.0,,227.0,483.0,,4.0,,0.0,670.0,0.0,6.0,,,,,,,,,,,,,,0.0,,,,,,0.0,4210.0,3.0,,,,,12.0,11.0,4364.0,0.0,0.0,0.0,0.0,0.0
5751.0,119.0,0.0,0.0,4214.0,1561.0,0.0,436.0,,443.0,,582.0,23.0,,285.0,347.0,4579.0,782.0,133.0,868.0,2957.0,4926.0,15.0,1853.0,45.0,,1.0,,,212.0,2311.0,2410.0,99.0,7.0,2311.0,702.0,1344.0,235.0,39.0,,5.0,83.0,83.0,,,,,,0.0,,,true,0.0,164.0,,26.0,61.0,,0.0,,0.0,189.0,0.0,24.0,,,,,,,,,,6.0,,0.0,,0.0,,,,,,0.0,2311.0,0.0,,,,,164.0,24.0,2404.0,6.0,0.0,9.0,0.0,0.0
6039.0,79.0,163.0,0.0,7233.0,1348.0,40.0,147.0,,183.0,,34.0,0.0,,0.0,324.0,7031.0,2312.0,396.0,1420.0,6198.0,7355.0,59.0,4067.0,99.0,,0.0,0.0,0.0,711.0,2326.0,2983.0,657.0,11.0,2326.0,1138.0,4319.0,34.0,31.0,0.0,6.0,0.0,722.0,,,,,,0.0,0.0,,false,26.0,219.0,,9.0,-26.0,0.0,0.0,0.0,17.0,1161.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,2326.0,,,,,,189.0,25.0,2983.0,0.0,,,0.0,325.0
6329.0,314.0,0.0,0.0,40326.0,4210.0,0.0,26.0,,88.0,,106.0,0.0,,0.0,1483.0,39459.0,8217.0,1434.0,10455.0,27029.0,40942.0,59.0,13398.0,336.0,,0.0,10.0,0.0,3176.0,12596.0,16447.0,3851.0,13.0,12596.0,6454.0,8117.0,106.0,67.0,3.0,18.0,115.0,2935.0,,,,,,0.0,0.0,0.0,false,0.0,21457.0,,23.0,410.0,0.0,0.0,0.0,76.0,2987.0,0.0,0.0,0.0,540.0,37.0,93.0,0.0,,,,,,,,,0.0,,,,,,0.0,12596.0,,,,,,819.0,273.0,16447.0,0.0,,,0.0,4200.0
7009.0,39.0,0.0,0.0,3931.0,748.0,0.0,0.0,,61.0,,508.0,0.0,,46472.0,39.0,4617.0,47138.0,0.0,22987.0,37361.0,4656.0,92.0,13382.0,139.0,,0.0,,,992.0,15590.0,15597.0,7.0,0.0,15590.0,0.0,0.0,507.0,0.0,,0.0,0.0,0.0,,,,,,0.0,,,true,0.0,3122.0,,125.0,0.0,,0.0,,0.0,666.0,0.0,0.0,,,,,,,,,,1203.0,,0.0,,0.0,,,,,,0.0,15590.0,0.0,,,,,0.0,0.0,14394.0,1203.0,0.0,0.0,0.0,0.0
7045.0,35.0,36.0,0.0,2034.0,257.0,1.0,111.0,,111.0,,670.0,0.0,,3.0,362.0,2864.0,435.0,81.0,849.0,2607.0,3226.0,7.0,1525.0,47.0,,0.0,0.0,0.0,233.0,630.0,653.0,23.0,0.0,630.0,968.0,366.0,651.0,73.0,0.0,7.0,0.0,0.0,,,,,,0.0,0.0,,false,20.0,312.0,,7.0,500.0,0.0,0.0,0.0,-9.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,630.0,,,,,,213.0,41.0,653.0,0.0,,,0.0,75.0
7072.0,242.0,0.0,0.0,6131.0,666.0,3.0,0.0,,77.0,,315.0,0.0,,0.0,749.0,5879.0,1076.0,232.0,1761.0,5754.0,6628.0,0.0,3060.0,72.0,,0.0,,,876.0,904.0,1126.0,222.0,0.0,904.0,2984.0,2356.0,73.0,48.0,,84.0,0.0,475.0,,,,,,0.0,,,false,0.0,48.0,,2.0,93.0,,67.0,,-3.0,305.0,0.0,57.0,,,,,,,,,,,,,,0.0,,,,,,0.0,904.0,106.0,,,,,299.0,54.0,1126.0,0.0,0.0,0.0,0.0,75.0
7456.0,51.0,0.0,0.0,2862.0,519.0,3.0,1523.0,,1526.0,,199.0,0.0,,0.0,258.0,2869.0,208.0,33.0,382.0,1632.0,3127.0,30.0,1110.0,25.0,,0.0,,,140.0,1422.0,1445.0,23.0,1.0,1422.0,190.0,574.0,167.0,72.0,,8.0,0.0,0.0,,,,,,0.0,,,true,0.0,53.0,,9.0,16.0,,45.0,,0.0,126.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,1422.0,0.0,,,,,120.0,15.0,1445.0,0.0,0.0,4.0,0.0,0.0
7634.0,20.0,0.0,0.0,1626.0,226.0,0.0,202.0,,204.0,,83.0,0.0,,0.0,198.0,1573.0,122.0,74.0,410.0,984.0,1771.0,16.0,513.0,12.0,,0.0,,,61.0,696.0,696.0,0.0,0.0,696.0,438.0,486.0,33.0,9.0,,2.0,0.0,0.0,,,,,,0.0,,,true,0.0,272.0,,3.0,41.0,,0.0,,0.0,47.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,696.0,0.0,,,,,135.0,34.0,696.0,0.0,0.0,1.0,0.0,15.0
8033.0,15.0,0.0,0.0,8966.0,1348.0,4.0,239.0,,239.0,,22.0,0.0,,0.0,1591.0,7450.0,460.0,200.0,792.0,3561.0,9041.0,39.0,2390.0,53.0,,0.0,,,379.0,3266.0,4137.0,871.0,0.0,3266.0,3798.0,3416.0,22.0,127.0,,6.0,5.0,0.0,,,,,,0.0,,,false,0.0,165.0,,4.0,0.0,,0.0,,0.0,236.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,3266.0,117.0,,,,,915.0,417.0,4137.0,0.0,19.0,0.0,0.0,212.0
8462.0,2.0,-2.0,0.0,1782.0,740.0,3.0,197.0,,197.0,,167.0,0.0,,0.0,95.0,2436.0,359.0,105.0,573.0,1389.0,2531.0,3.0,773.0,21.0,,0.0,,,43.0,1327.0,1327.0,0.0,0.0,1327.0,201.0,347.0,167.0,24.0,,1.0,0.0,31.0,,,,,,0.0,,,true,0.0,297.0,,241.0,334.0,,0.0,,0.0,223.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,1327.0,0.0,,,,,43.0,26.0,1327.0,0.0,0.0,0.0,0.0,77.0
8631.0,7.0,47.0,0.0,864.0,82.0,0.0,,,19.0,,6.0,0.0,,0.0,65.0,904.0,267.0,14.0,347.0,896.0,969.0,71.0,440.0,15.0,,0.0,,,109.0,250.0,322.0,72.0,16.0,250.0,428.0,218.0,6.0,1.0,,2.0,0.0,0.0,,,,,,0.0,,,false,0.0,117.0,,16.0,10.0,,0.0,,0.0,253.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,250.0,0.0,,,,,52.0,5.0,322.0,0.0,0.0,0.0,0.0,0.0
9357.0,194.0,0.0,0.0,15492.0,7937.0,0.0,0.0,,5586.0,,6.0,284.0,,0.0,318.0,15934.0,593.0,248.0,2042.0,8462.0,16252.0,31.0,5496.0,84.0,,6.0,,,592.0,8050.0,8050.0,0.0,0.0,8050.0,31.0,1873.0,0.0,16.0,,80.0,0.0,0.0,,,,,,0.0,,,true,0.0,65.0,,262.0,97.0,,0.0,,0.0,337.0,0.0,332.0,,,,,,,,,,,,,,0.0,,,,,,0.0,8050.0,88.0,,,,,12.0,2.0,8065.0,-15.0,0.0,8.0,0.0,0.0
9553.0,32.0,0.0,0.0,2751.0,153.0,10.0,883.0,,1440.0,,716.0,0.0,,0.0,1209.0,2551.0,118.0,26.0,368.0,1127.0,3760.0,29.0,680.0,13.0,,0.0,,,79.0,1513.0,1542.0,29.0,0.0,1513.0,221.0,901.0,692.0,18.0,,63.0,0.0,0.0,,,,,,0.0,,,true,0.0,36.0,,2.0,189.0,,0.0,,0.0,92.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,1513.0,831.0,,,,,288.0,40.0,1542.0,0.0,0.0,0.0,0.0,0.0
9807.0,1711.0,0.0,0.0,36755.0,1154.0,0.0,0.0,,0.0,,1924.0,0.0,,231.0,2902.0,36697.0,10315.0,608.0,5097.0,18032.0,39599.0,217.0,10511.0,216.0,,31.0,0.0,0.0,2424.0,28961.0,28961.0,0.0,0.0,28961.0,5158.0,30435.0,1776.0,44.0,0.0,158.0,2499.0,0.0,4.0,,,,,0.0,0.0,0.0,true,0.0,8.0,,470.0,75.0,0.0,97.0,0.0,0.0,6778.0,0.0,0.0,0.0,97.0,0.0,5.0,0.0,,,,,,,,,0.0,,,,,,0.0,28961.0,,67.0,95.0,261.0,185.0,918.0,198.0,28980.0,-19.0,,,0.0,0.0
9955.0,78.0,122.0,0.0,2154.0,633.0,0.0,187.0,,189.0,,348.0,176.0,,0.0,309.0,2609.0,219.0,142.0,424.0,1990.0,2918.0,131.0,1332.0,22.0,,0.0,,,234.0,1033.0,1060.0,27.0,179.0,1033.0,73.0,1231.0,348.0,10.0,,76.0,0.0,0.0,,,,,,0.0,,,true,0.0,28.0,,33.0,0.0,,1.0,,0.0,76.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,1033.0,143.0,,,,,73.0,5.0,1060.0,0.0,0.0,0.0,0.0,-100.0
10250.0,148.0,0.0,0.0,8480.0,3273.0,2.0,0.0,,0.0,,838.0,0.0,,0.0,621.0,9304.0,2383.0,538.0,2150.0,7789.0,9925.0,32.0,5000.0,98.0,,0.0,,,639.0,3723.0,3733.0,10.0,0.0,3723.0,1323.0,3586.0,803.0,12.0,,38.0,0.0,410.0,,,,,,0.0,,,true,5.0,293.0,,56.0,479.0,,0.0,,0.0,1247.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,3723.0,0.0,,,,,342.0,119.0,3733.0,0.0,84.0,104.0,0.0,165.0
10849.0,197.0,13.0,0.0,4133.0,245.0,0.0,175.0,,194.0,,214.0,0.0,,0.0,623.0,4436.0,474.0,138.0,869.0,3024.0,5059.0,75.0,1833.0,50.0,,0.0,,,322.0,1290.0,1623.0,333.0,18.0,1290.0,902.0,2766.0,2.0,10.0,,236.0,3.0,0.0,,,,,,0.0,,,false,0.0,26.0,,87.0,314.0,,0.0,,0.0,313.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,1290.0,0.0,,,,,334.0,82.0,1623.0,0.0,19.0,1.0,0.0,276.0
11145.0,27.0,0.0,0.0,5397.0,637.0,33.0,,,21.0,,213.0,0.0,,0.0,699.0,5157.0,1180.0,263.0,1236.0,4098.0,5856.0,33.0,2206.0,69.0,,0.0,282.0,0.0,656.0,1705.0,2115.0,410.0,21.0,1705.0,1586.0,1878.0,126.0,27.0,0.0,0.0,1.0,135.0,,,,,,0.0,0.0,,false,0.0,1275.0,,34.0,146.0,0.0,14.0,0.0,0.0,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,1705.0,,,,,,192.0,171.0,2115.0,0.0,,,0.0,124.0
11640.0,44.0,2.0,0.0,4624.0,869.0,0.0,880.0,,880.0,,934.0,0.0,,307.0,516.0,5532.0,1017.0,314.0,675.0,4422.0,6048.0,27.0,3076.0,49.0,,0.0,,,671.0,1823.0,2127.0,304.0,0.0,1823.0,698.0,1905.0,680.0,118.0,,47.0,16.0,0.0,,,,,,0.0,,,false,0.0,272.0,,128.0,288.0,,0.0,,0.0,380.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,1823.0,0.0,,,,,275.0,79.0,2127.0,0.0,0.0,0.0,0.0,2.0
