IDRSSD,RCFD0071,RCFD0081,RCFD1773,RCFD2130,RCFD2143,RCFD2145,RCFD2150,RCFD2160,RCFD2170,RCFD2930,RCFD2948,RCFD3000,RCFD3123,RCFD3190,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3545,RCFD3548,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN2200,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON1773,RCON2130,RCON2143,RCON2145,RCON2150,RCON2160,RCON2170,RCON2200,RCON2930,RCON2948,RCON3000,RCON3123,RCON3190,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCON8678,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34
37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5169.0,3246.0,44736.0,0.0,0.0,278.0,0.0,699.0,76416.0,59267.0,123.0,59390.0,0.0,973.0,0.0,0.0,17026.0,1200.0,76416.0,0.0,0.0,11299.0,0.0,0.0,3500.0,0.0,15118.0,44150.0,1a,1231.0,0.0,23261.0,22288.0,1027.0,0.0,0.0,0.0,0.0,17026.0,,0.0
242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2765.0,1761.0,11371.0,0.0,0.0,292.0,0.0,484.0,43297.0,33561.0,28.0,38189.0,0.0,156.0,4600.0,0.0,5108.0,120.0,43297.0,0.0,0.0,4827.0,0.0,0.0,120.0,0.0,8720.0,24841.0,4.0,1231.0,0.0,24102.0,23946.0,41.0,2678.0,0.0,0.0,0.0,5108.0,,0.0
279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15333.0,6534.0,10328.0,0.0,776.0,5856.0,209.0,8863.0,269899.0,201839.0,1131.0,238533.0,0.0,1102.0,35563.0,0.0,31366.0,1.0,269899.0,0.0,0.0,31236.0,0.0,0.0,0.0,0.0,25719.0,176120.0,1a,1231.0,0.0,183300.0,182198.0,129.0,3378.0,0.0,0.0,0.0,31366.0,,36424.0
354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.0,524.0,646.0,0.0,0.0,84.0,0.0,151.0,13722.0,12180.0,44.0,12224.0,0.0,151.0,0.0,0.0,1498.0,100.0,13722.0,0.0,0.0,461.0,0.0,0.0,936.0,1055.0,5233.0,6947.0,4.0,1231.0,0.0,9934.0,9783.0,1.0,779.0,0.0,0.0,0.0,1498.0,,0.0
457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6224.0,545.0,3.0,0.0,0.0,308.0,86.0,1714.0,55556.0,40813.0,359.0,51172.0,0.0,565.0,10000.0,0.0,4384.0,60.0,55556.0,0.0,0.0,382.0,0.0,0.0,3940.0,0.0,7300.0,33513.0,4.0,1231.0,0.0,46196.0,45631.0,2.0,1011.0,0.0,0.0,0.0,4384.0,,34.0
505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42245.0,8738.0,72266.0,0.0,1709.0,10269.0,0.0,13310.0,623461.0,549454.0,5422.0,570756.0,58.0,6346.0,15880.0,0.0,52647.0,6480.0,623461.0,0.0,0.0,30611.0,0.0,0.0,18403.0,0.0,147441.0,402012.0,2a,1231.0,0.0,479720.0,473374.0,-2847.0,1550.0,0.0,0.0,0.0,52705.0,,0.0
1155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15468.0,7900.0,22150.0,0.0,0.0,4064.0,605.0,8089.0,255909.0,230472.0,2050.0,232522.0,0.0,3853.0,0.0,0.0,23387.0,1600.0,255909.0,0.0,0.0,17583.0,0.0,0.0,4900.0,365.0,24949.0,205523.0,5.0,1231.0,0.0,196500.0,192647.0,-696.0,4621.0,0.0,0.0,0.0,23387.0,,0.0
1351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12952.0,3793.0,6954.0,0.0,0.0,4901.0,241.0,2151.0,175191.0,147751.0,655.0,148406.0,0.0,1160.0,0.0,0.0,26785.0,240.0,175191.0,0.0,0.0,25958.0,0.0,0.0,530.0,0.0,20215.0,127536.0,4.0,1231.0,0.0,106454.0,105294.0,57.0,0.0,0.0,0.0,0.0,26785.0,,38905.0
1454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293104.0,16163.0,324787.0,0.0,0.0,4031.0,0.0,13832.0,931209.0,830145.0,2806.0,832951.0,0.0,3704.0,0.0,0.0,98258.0,1000.0,931209.0,0.0,0.0,94647.0,0.0,0.0,1214.0,1004.0,385500.0,444645.0,2b,1231.0,0.0,281992.0,278288.0,1397.0,0.0,0.0,0.0,0.0,98258.0,,0.0
1669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24864.0,10728.0,53321.0,0.0,0.0,4196.0,5.0,13772.0,310617.0,260409.0,460.0,260869.0,0.0,3052.0,0.0,0.0,49748.0,800.0,310617.0,0.0,0.0,47058.0,0.0,0.0,800.0,0.0,59848.0,200561.0,4.0,1231.0,0.0,177097.0,174045.0,1090.0,0.0,0.0,0.0,0.0,49748.0,,29686.0
