IDRSSD,RIAD0093,RIAD3196,RIAD3521,RIAD4010,RIAD4012,RIAD4020,RIAD4024,RIAD4056,RIAD4058,RIAD4059,RIAD4060,RIAD4065,RIAD4069,RIAD4070,RIAD4073,RIAD4074,RIAD4079,RIAD4080,RIAD4092,RIAD4093,RIAD4107,RIAD4115,RIAD4135,RIAD4150,RIAD4172,RIAD4180,RIAD4185,RIAD4200,RIAD4217,RIAD4300,RIAD4301,RIAD4302,RIAD4313,RIAD4340,RIAD4435,RIAD4436,RIAD4507,RIAD4508,RIAD4513,RIAD4518,RIAD5415,RIAD5416,RIAD8431,RIAD8757,RIAD8758,RIAD8759,RIAD8760,RIAD9106,RIADA220,RIADA251,RIADA530,RIADB485,RIADB486,RIADB487,RIADB488,RIADB489,RIADB491,RIADB492,RIADB493,RIADB496,RIADB497,RIADC216,RIADC232,RIADC386,RIADC387,RIADC886,RIADC887,RIADC888,RIADC889,RIADC890,RIADF186,RIADF228,RIADF551,RIADF552,RIADF553,RIADF554,RIADFT28,RIADFT36,RIADFT37,RIADFT38,RIADFT39,RIADFT40,RIADG103,RIADG104,RIADGW44,RIADH032,RIADH033,RIADH034,RIADH035,RIADHK03,RIADHK04,RIADHT69,RIADHT70,RIADHT73,RIADHT74,RIADJ321,RIADJJ33
37.0,22.0,44.0,0.0,1153.0,179.0,0.0,,,71.0,,753.0,0.0,,0.0,198.0,1806.0,232.0,75.0,696.0,1819.0,2004.0,0.0,983.0,19.0,,0.0,,,140.0,263.0,263.0,0.0,66.0,263.0,425.0,104.0,609.0,14.0,,9.0,0.0,0.0,,,,,,0.0,,,false,0.0,374.0,,31.0,58.0,,0.0,,0.0,157.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,263.0,0.0,,,,,152.0,10.0,263.0,0.0,0.0,0.0,,0.0
242.0,8.0,0.0,0.0,949.0,52.0,3.0,52.0,,52.0,,165.0,0.0,,0.0,157.0,1058.0,148.0,43.0,163.0,779.0,1215.0,49.0,494.0,12.0,,0.0,,,122.0,420.0,427.0,7.0,14.0,420.0,409.0,242.0,85.0,3.0,,0.0,0.0,0.0,,,,,,0.0,,,true,0.0,194.0,,49.0,0.0,,0.0,,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,420.0,68.0,,,,,60.0,18.0,427.0,0.0,2.0,3.0,,0.0
279.0,221.0,0.0,0.0,7238.0,224.0,17.0,,,548.0,,88.0,6.0,,0.0,1624.0,6267.0,1206.0,347.0,2113.0,6569.0,7891.0,45.0,3815.0,62.0,,0.0,,,542.0,714.0,860.0,146.0,6.0,714.0,4862.0,1364.0,88.0,175.0,,15.0,0.0,0.0,,,,,,0.0,,,false,0.0,240.0,,11.0,471.0,,-4.0,,0.0,863.0,0.0,99.0,,,,,,,,,,,,,,0.0,,,,,,0.0,714.0,468.0,,,,,660.0,100.0,860.0,0.0,0.0,0.0,,44.0
354.0,24.0,0.0,0.0,458.0,228.0,6.0,76.0,,76.0,,0.0,0.0,,0.0,34.0,435.0,402.0,44.0,273.0,699.0,469.0,2.0,392.0,8.0,,0.0,,,34.0,113.0,138.0,25.0,0.0,113.0,98.0,12.0,0.0,0.0,,0.0,0.0,343.0,,,,,,0.0,,,false,0.0,44.0,,2.0,1.0,,0.0,,-3.0,18.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,113.0,0.0,,,,,10.0,0.0,138.0,0.0,0.0,0.0,,0.0
457.0,56.0,0.0,0.0,1918.0,327.0,5.0,183.0,,213.0,,21.0,0.0,,0.0,263.0,1698.0,146.0,54.0,363.0,1182.0,1961.0,17.0,714.0,10.0,,0.0,,,105.0,665.0,665.0,0.0,30.0,665.0,796.0,414.0,1.0,3.0,,0.0,0.0,50.0,,,,,,0.0,,,true,0.0,168.0,,0.0,0.0,,0.0,,0.0,42.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,665.0,102.0,,,,,94.0,8.0,662.0,3.0,0.0,0.0,,0.0
505.0,273.0,0.0,0.0,15994.0,2043.0,0.0,0.0,,176.0,,523.0,0.0,,711.0,959.0,16314.0,3536.0,483.0,4150.0,13831.0,17273.0,49.0,8461.0,119.0,,0.0,,,1220.0,4006.0,5413.0,1407.0,92.0,4006.0,6573.0,6167.0,178.0,33.0,,230.0,0.0,209.0,,,,,,0.0,,,false,0.0,1035.0,,0.0,477.0,,55.0,,586.0,1329.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,4006.0,325.0,,,,,97.0,231.0,5413.0,0.0,115.0,48.0,,606.0
1155.0,18.0,0.0,0.0,8198.0,2600.0,0.0,180.0,,510.0,,299.0,0.0,,241.0,470.0,8392.0,2616.0,336.0,2356.0,6182.0,8862.0,294.0,3312.0,60.0,,0.0,,,514.0,4684.0,4771.0,87.0,212.0,4684.0,1892.0,2859.0,273.0,101.0,,2.0,598.0,216.0,,,,,,0.0,,,true,25.0,312.0,,69.0,0.0,,0.0,,9.0,984.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,4684.0,0.0,,,,,297.0,54.0,4771.0,0.0,218.0,14.0,,55.0
1351.0,133.0,0.0,0.0,5907.0,1212.0,0.0,600.0,,600.0,,203.0,0.0,,0.0,1091.0,5338.0,423.0,204.0,810.0,3044.0,6429.0,0.0,1814.0,38.0,,0.0,,,420.0,2492.0,2492.0,0.0,0.0,2492.0,873.0,1794.0,203.0,109.0,,12.0,-11.0,0.0,,,,,,0.0,,,true,0.0,1428.0,,307.0,0.0,,0.0,,0.0,219.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,2492.0,0.0,,,,,686.0,163.0,2492.0,0.0,0.0,11.0,,225.0
1454.0,225.0,80.0,0.0,13356.0,3412.0,0.0,100.0,,100.0,,2794.0,20.0,,2906.0,615.0,18164.0,7301.0,367.0,4821.0,15471.0,18779.0,130.0,8369.0,135.0,,0.0,,,2281.0,10098.0,10098.0,0.0,20.0,10098.0,3495.0,5837.0,634.0,69.0,,37.0,0.0,666.0,,,,,,0.0,,,true,0.0,512.0,,935.0,1507.0,,112.0,,0.0,3244.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,10098.0,0.0,,,,,219.0,102.0,10074.0,24.0,5.0,1.0,,0.0
1669.0,81.0,0.0,0.0,7892.0,678.0,0.0,,,277.0,,542.0,18.0,,0.0,508.0,8731.0,1561.0,283.0,1921.0,5169.0,9239.0,23.0,2751.0,51.0,,0.0,,,497.0,3874.0,4752.0,878.0,18.0,3874.0,4047.0,1849.0,428.0,114.0,,3.0,13.0,0.0,,,,,,0.0,,,false,0.0,1041.0,,620.0,141.0,,0.0,,21.0,1244.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,3874.0,0.0,,,,,246.0,67.0,4752.0,0.0,0.0,0.0,,371.0
1856.0,57.0,0.0,0.0,1205.0,381.0,2.0,,,92.0,,183.0,2.0,,0.0,426.0,1167.0,1006.0,16.0,599.0,1209.0,1593.0,35.0,485.0,8.0,,0.0,,,125.0,960.0,960.0,0.0,0.0,960.0,175.0,391.0,0.0,5.0,,18.0,0.0,0.0,,,,,,0.0,,,true,0.0,166.0,,4.0,144.0,,0.0,,0.0,982.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,960.0,156.0,,,,,173.0,35.0,960.0,0.0,0.0,8.0,,4.0
2161.0,181.0,0.0,0.0,7368.0,1510.0,1.0,155.0,,784.0,,458.0,0.0,,0.0,546.0,7420.0,1105.0,369.0,2423.0,6887.0,7966.0,75.0,3758.0,61.0,,0.0,96.0,0.0,706.0,1029.0,1338.0,309.0,0.0,1029.0,2203.0,2749.0,458.0,134.0,0.0,40.0,0.0,0.0,,,,,,0.0,0.0,,false,18.0,104.0,,0.0,24.0,0.0,0.0,0.0,0.0,736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,1029.0,,,,,,55.0,80.0,1338.0,0.0,,,0.0,300.0
2732.0,142.0,0.0,0.0,14324.0,1574.0,0.0,0.0,,3.0,,203.0,0.0,,157.0,1531.0,13487.0,598.0,260.0,1918.0,8912.0,15018.0,167.0,5686.0,63.0,,0.0,,,1308.0,3533.0,5173.0,1640.0,0.0,3533.0,951.0,11790.0,196.0,64.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,6.0,,324.0,0.0,,0.0,,-12.0,166.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,3533.0,0.0,,,,,469.0,856.0,5173.0,0.0,27.0,0.0,,0.0
