IDRSSD,RIAD0093,RIAD3196,RIAD3521,RIAD4010,RIAD4012,RIAD4020,RIAD4024,RIAD4056,RIAD4058,RIAD4059,RIAD4060,RIAD4065,RIAD4069,RIAD4070,RIAD4073,RIAD4074,RIAD4079,RIAD4080,RIAD4092,RIAD4093,RIAD4107,RIAD4115,RIAD4135,RIAD4150,RIAD4172,RIAD4180,RIAD4185,RIAD4200,RIAD4217,RIAD4300,RIAD4301,RIAD4302,RIAD4313,RIAD4340,RIAD4435,RIAD4436,RIAD4507,RIAD4508,RIAD4513,RIAD4518,RIAD5415,RIAD5416,RIAD8431,RIAD8757,RIAD8758,RIAD8759,RIAD8760,RIAD9106,RIADA220,RIADA251,RIADA530,RIADB485,RIADB486,RIADB487,RIADB488,RIADB489,RIADB491,RIADB492,RIADB493,RIADB496,RIADB497,RIADC216,RIADC232,RIADC386,RIADC387,RIADC886,RIADC887,RIADC888,RIADC889,RIADC890,RIADF186,RIADF228,RIADF551,RIADF552,RIADF553,RIADF554,RIADFT28,RIADFT36,RIADFT37,RIADFT38,RIADFT39,RIADFT40,RIADG103,RIADG104,RIADGW44,RIADH032,RIADH033,RIADH034,RIADH035,RIADHK03,RIADHK04,RIADHT69,RIADHT70,RIADHT73,RIADHT74,RIADJ321,RIADJJ33
37.0,18.0,40.0,0.0,1172.0,230.0,0.0,,,72.0,,763.0,0.0,,0.0,161.0,1984.0,230.0,82.0,712.0,1826.0,2145.0,39.0,983.0,19.0,,0.0,,,131.0,428.0,428.0,0.0,67.0,428.0,370.0,93.0,621.0,15.0,,4.0,0.0,0.0,,,,,,0.0,,,false,0.0,407.0,,69.0,98.0,,0.0,,0.0,148.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,428.0,0.0,,,,,117.0,11.0,428.0,0.0,0.0,0.0,,0.0
242.0,34.0,0.0,0.0,1044.0,52.0,13.0,56.0,,56.0,,182.0,0.0,,0.0,172.0,1193.0,109.0,54.0,171.0,816.0,1365.0,46.0,521.0,12.0,,0.0,,,124.0,458.0,486.0,28.0,15.0,458.0,435.0,281.0,82.0,6.0,,0.0,0.0,0.0,,,,,,0.0,,,true,0.0,220.0,,80.0,0.0,,0.0,,1.0,49.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,458.0,60.0,,,,,43.0,29.0,486.0,0.0,2.0,3.0,,0.0
279.0,242.0,-29.0,0.0,7410.0,260.0,80.0,0.0,,447.0,,383.0,4.0,,0.0,1346.0,7633.0,1353.0,476.0,2055.0,6989.0,8979.0,34.0,4271.0,61.0,,0.0,,,564.0,1494.0,1843.0,349.0,27.0,1494.0,4861.0,1557.0,383.0,195.0,,20.0,44.0,0.0,,,,,,0.0,,,false,0.0,285.0,,131.0,917.0,,-2.0,,6.0,829.0,0.0,99.0,,,,,,,,,,,,,,0.0,,,,,,0.0,1494.0,429.0,,,,,382.0,98.0,1843.0,0.0,0.0,0.0,,125.0
354.0,42.0,0.0,0.0,1101.0,77.0,0.0,45.0,,45.0,,0.0,0.0,,0.0,281.0,879.0,1073.0,43.0,336.0,1964.0,1160.0,47.0,1505.0,56.0,,0.0,,,123.0,-84.0,-112.0,-28.0,0.0,-84.0,771.0,163.0,0.0,0.0,,6.0,0.0,1015.0,,,,,,0.0,,,false,0.0,45.0,,6.0,0.0,,0.0,,0.0,15.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,-84.0,151.0,,,,,86.0,2.0,-112.0,0.0,0.0,0.0,,100.0
457.0,79.0,0.0,0.0,2303.0,352.0,4.0,230.0,,260.0,,18.0,0.0,,0.0,256.0,2091.0,253.0,59.0,341.0,1155.0,2347.0,14.0,694.0,10.0,,1.0,,,120.0,1073.0,1142.0,69.0,30.0,1073.0,915.0,535.0,0.0,3.0,,0.0,0.0,0.0,,,,,,0.0,,,true,0.0,241.0,,8.0,0.0,,0.0,,0.0,194.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,1073.0,89.0,,,,,78.0,6.0,1139.0,3.0,0.0,0.0,,50.0
505.0,456.0,-1132.0,0.0,16238.0,1214.0,0.0,0.0,,149.0,,562.0,0.0,,695.0,917.0,17214.0,3449.0,516.0,3903.0,13273.0,18131.0,513.0,8022.0,119.0,,0.0,,,1348.0,4824.0,5898.0,1074.0,96.0,4824.0,6893.0,6884.0,114.0,41.0,,196.0,0.0,-8.0,,,,,,0.0,,,false,0.0,1098.0,,153.0,469.0,,46.0,,496.0,1560.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,4824.0,237.0,,,,,64.0,119.0,5898.0,0.0,125.0,19.0,,360.0
1155.0,65.0,0.0,0.0,11392.0,3101.0,2.0,,,543.0,,737.0,0.0,,247.0,481.0,12252.0,2900.0,472.0,3543.0,9426.0,12733.0,401.0,4954.0,79.0,,0.0,,,875.0,4908.0,5045.0,137.0,170.0,4908.0,2589.0,4637.0,477.0,217.0,,11.0,0.0,270.0,,,,,,0.0,,,true,27.0,495.0,,105.0,85.0,,0.0,,0.0,1641.0,0.0,54.0,,,,,,,,,,,,,,0.0,,,,,,0.0,4908.0,0.0,,,,,153.0,46.0,5045.0,0.0,267.0,3.0,,681.0
1351.0,212.0,0.0,0.0,5301.0,1185.0,0.0,509.0,,509.0,,143.0,0.0,,0.0,1007.0,5036.0,536.0,269.0,926.0,3191.0,6043.0,61.0,1861.0,37.0,,0.0,,,404.0,2156.0,2156.0,0.0,0.0,2156.0,833.0,1709.0,143.0,140.0,,5.0,0.0,0.0,,,,,,0.0,,,true,0.0,1065.0,,533.0,0.0,,0.0,,0.0,254.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,2156.0,0.0,,,,,505.0,150.0,2156.0,0.0,0.0,13.0,,225.0
1454.0,228.0,-27.0,0.0,13220.0,2607.0,0.0,154.0,,154.0,,2895.0,15.0,,2954.0,897.0,20028.0,7326.0,293.0,5382.0,16766.0,20925.0,479.0,8980.0,135.0,,1.0,,,2404.0,10150.0,10150.0,0.0,14.0,10150.0,3211.0,6790.0,583.0,93.0,,39.0,0.0,162.0,,,,,,0.0,,,true,0.0,458.0,,1832.0,2445.0,,93.0,,156.0,3613.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,10150.0,0.0,,,,,251.0,324.0,10161.0,-11.0,54.0,1.0,,400.0
1669.0,222.0,36.0,0.0,8602.0,847.0,0.0,0.0,,285.0,,485.0,14.0,,0.0,940.0,9005.0,1515.0,332.0,2250.0,5694.0,9945.0,64.0,2918.0,50.0,,6.0,,,526.0,3684.0,4498.0,814.0,14.0,3684.0,4238.0,2209.0,372.0,415.0,,5.0,0.0,0.0,,,,,,0.0,,,false,0.0,1023.0,,532.0,243.0,,0.0,,7.0,1176.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,3684.0,9.0,,,,,225.0,63.0,4498.0,0.0,0.0,0.0,,364.0
1856.0,51.0,0.0,0.0,918.0,126.0,10.0,141.0,,141.0,,118.0,0.0,,0.0,153.0,1095.0,62.0,19.0,336.0,797.0,1248.0,50.0,324.0,7.0,,0.0,,,137.0,360.0,360.0,0.0,0.0,360.0,207.0,276.0,0.0,4.0,,8.0,0.0,0.0,,,,,,0.0,,,true,0.0,168.0,,4.0,140.0,,0.0,,0.0,46.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,360.0,3.0,,,,,82.0,13.0,360.0,0.0,0.0,-3.0,,0.0
2161.0,306.0,0.0,0.0,7780.0,1440.0,23.0,80.0,,89.0,,814.0,0.0,,0.0,833.0,9077.0,1322.0,533.0,3315.0,8561.0,9910.0,128.0,4054.0,62.0,,0.0,10.0,0.0,1192.0,1191.0,1416.0,225.0,0.0,1191.0,3044.0,3054.0,449.0,255.0,0.0,94.0,0.0,0.0,,,,,,0.0,0.0,,false,22.0,131.0,,19.0,1052.0,0.0,0.0,0.0,39.0,749.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,1191.0,,,,,,216.0,46.0,1398.0,18.0,,,0.0,440.0
2732.0,291.0,0.0,0.0,15258.0,1114.0,0.0,0.0,,5.0,,215.0,0.0,,171.0,1172.0,15603.0,605.0,263.0,2167.0,9493.0,16775.0,1054.0,6058.0,64.0,,0.0,,,1268.0,4510.0,6715.0,2205.0,0.0,4510.0,946.0,13187.0,210.0,89.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,6.0,,248.0,0.0,,0.0,,0.0,158.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,4510.0,0.0,,,,,211.0,581.0,6715.0,0.0,13.0,0.0,,0.0
2750.0,74.0,0.0,0.0,1727.0,151.0,4.0,831.0,,918.0,,146.0,0.0,,0.0,193.0,1791.0,133.0,18.0,427.0,1294.0,1984.0,12.0,767.0,9.0,,2.0,,,100.0,556.0,556.0,0.0,4.0,556.0,38.0,584.0,145.0,23.0,,10.0,0.0,0.0,,,,,,0.0,,,true,0.0,36.0,,82.0,3.0,,30.0,,1.0,84.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,556.0,21.0,,,,,56.0,17.0,630.0,-74.0,0.0,0.0,,0.0
3252.0,70.0,11.0,0.0,4850.0,367.0,57.0,2011.0,,2039.0,,505.0,10.0,,0.0,426.0,5836.0,1363.0,608.0,1105.0,3553.0,6262.0,4.0,2303.0,39.0,,3.0,,,145.0,3467.0,3557.0,90.0,40.0,3467.0,2.0,1754.0,439.0,19.0,,15.0,0.0,0.0,,,,,,0.0,,,true,0.0,688.0,,557.0,264.0,,186.0,,-88.0,657.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,3467.0,75.0,,,,,174.0,85.0,3557.0,0.0,0.0,0.0,,100.0
3458.0,62.0,0.0,0.0,1924.0,228.0,2.0,264.0,,264.0,,167.0,4.0,,0.0,331.0,1890.0,169.0,80.0,411.0,1590.0,2221.0,22.0,911.0,19.0,,11.0,,,268.0,322.0,394.0,72.0,4.0,322.0,459.0,811.0,81.0,19.0,,11.0,0.0,0.0,,,,,,0.0,,,false,0.0,162.0,,12.0,79.0,,0.0,,-1.0,87.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,322.0,20.0,,,,,156.0,63.0,394.0,0.0,0.0,3.0,,75.0
