IDRSSD,RCFD3353,RCFD3355,RCFD3365,RCFD3368,RCFD3381,RCFD3401,RCFD3484,RCFDB558,RCFDB559,RCFDB560,RCFN3360,RCFN3404,RCON3353,RCON3355,RCON3360,RCON3365,RCON3368,RCON3381,RCON3386,RCON3387,RCON3401,RCON3465,RCON3466,RCON3484,RCON3485,RCONB558,RCONB559,RCONB560,RCONB561,RCONB562,RCONB563,RCONHK16,RCONHK17
37.0,,,,,,,,,,,,,0.0,,20443.0,0.0,79123.0,6044.0,,4620.0,,7547.0,1877.0,0.0,13185.0,6271.0,6798.0,44786.0,0.0,5145.0,14941.0,19217.0,941.0
242.0,,,,,,,,,,,,,0.0,,28975.0,3245.0,55549.0,2642.0,2078.0,1736.0,,12784.0,8760.0,0.0,7609.0,11534.0,0.0,10834.0,0.0,3979.0,14042.0,8139.0,7707.0
279.0,,,,,,,,,,,,,0.0,59923.0,259138.0,3405.0,415063.0,4708.0,188.0,7385.0,,163192.0,82821.0,53.0,63263.0,2884.0,106380.0,24134.0,0.0,4563.0,91882.0,77015.0,20122.0
354.0,,,,,,,,,,,,,0.0,,42936.0,4310.0,51430.0,1258.0,1094.0,3148.0,,26018.0,11110.0,0.0,0.0,948.0,49.0,0.0,0.0,856.0,8349.0,19402.0,1067.0
457.0,,,,,,,,,,,,,18.0,,68009.0,228.0,72493.0,1325.0,6463.0,8857.0,,22973.0,22091.0,0.0,3475.0,1398.0,1.0,7.0,0.0,6296.0,28886.0,12058.0,1565.0
505.0,,,,,,,,,,,,,0.0,18811.0,637388.0,0.0,755097.0,3735.0,0.0,28675.0,,274153.0,284764.0,0.0,122045.0,23986.0,24383.0,31849.0,0.0,37054.0,341570.0,34061.0,13921.0
1155.0,,,,,,,,,,,,,0.0,0.0,335975.0,6752.0,461962.0,14078.0,11464.0,70018.0,,90142.0,153007.0,0.0,250158.0,12356.0,4218.0,55176.0,482.0,6429.0,40490.0,37617.0,11810.0
1351.0,,,,,,,,,,,,,0.0,0.0,105250.0,0.0,203307.0,10097.0,5844.0,20665.0,,20504.0,43389.0,0.0,23455.0,69406.0,1044.0,9236.0,0.0,14071.0,43020.0,57175.0,18638.0
1454.0,,,,,,,,,,,,,1867.0,0.0,436942.0,0.0,1048036.0,27526.0,3915.0,65800.0,,119526.0,213009.0,928.0,195958.0,192271.0,197877.0,166904.0,0.0,14449.0,303175.0,51972.0,40124.0
1669.0,,,,,,,,,,,,,0.0,6311.0,273145.0,0.0,404348.0,12942.0,7384.0,26651.0,,148192.0,72630.0,486.0,103391.0,51528.0,21815.0,26578.0,0.0,19120.0,78471.0,43952.0,20860.0
1856.0,,,,,,,,,,,,,0.0,,24142.0,113.0,43357.0,6503.0,3729.0,3086.0,,7288.0,7321.0,0.0,3382.0,222.0,1675.0,6155.0,0.0,2719.0,16076.0,9736.0,2315.0
2161.0,,,,,,,,,,,,,0.0,1644.0,214430.0,5610.0,383082.0,3779.0,989.0,17204.0,,87100.0,106295.0,0.0,91613.0,1996.0,70347.0,52574.0,430.0,2281.0,105024.0,38486.0,8434.0
2732.0,,,,,,,,,,,,,0.0,0.0,544575.0,0.0,710327.0,93458.0,0.0,23689.0,,34018.0,487071.0,0.0,46633.0,28667.0,0.0,27694.0,0.0,121.0,198051.0,60591.0,122033.0
2750.0,,,,,,,,,,,,,188.0,,43470.0,780.0,67485.0,510.0,17185.0,3111.0,,816.0,17578.0,0.0,14484.0,7997.0,209.0,8806.0,0.0,793.0,21110.0,11960.0,1264.0
3252.0,,,,,,,,,,,,,1923.0,2400.0,108940.0,1906.0,314812.0,250.0,45471.0,9021.0,,57.0,48468.0,106.0,127732.0,82134.0,49570.0,53697.0,0.0,5223.0,39937.0,18892.0,36199.0
