IDRSSD,RCFD0071,RCFD0081,RCFD1773,RCFD2130,RCFD2143,RCFD2145,RCFD2150,RCFD2160,RCFD2170,RCFD2930,RCFD2948,RCFD3000,RCFD3123,RCFD3190,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3545,RCFD3548,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN2200,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON1773,RCON2130,RCON2143,RCON2145,RCON2150,RCON2160,RCON2170,RCON2200,RCON2930,RCON2948,RCON3000,RCON3123,RCON3190,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCON8678,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34
37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7511.0,3594.0,55307.0,0.0,0.0,227.0,17.0,714.0,88671.0,71051.0,154.0,71205.0,0.0,962.0,0.0,0.0,17466.0,1200.0,88671.0,0.0,0.0,11489.0,0.0,0.0,3500.0,0.0,21568.0,49483.0,,,0.0,22263.0,21301.0,1277.0,0.0,0.0,0.0,0.0,17466.0,0.0,0.0
242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3065.0,3354.0,17435.0,0.0,0.0,565.0,0.0,429.0,53102.0,43513.0,22.0,47885.0,0.0,176.0,4350.0,0.0,5217.0,120.0,53102.0,0.0,0.0,4886.0,0.0,0.0,120.0,0.0,12029.0,31484.0,,,0.0,25484.0,25308.0,91.0,2946.0,0.0,0.0,0.0,5217.0,0.0,0.0
279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17182.0,4889.0,13714.0,0.0,603.0,6782.0,209.0,9168.0,349989.0,286800.0,2210.0,318654.0,0.0,1583.0,29644.0,0.0,31335.0,1.0,349989.0,0.0,0.0,31238.0,0.0,0.0,0.0,0.0,39243.0,247557.0,,,0.0,220072.0,218489.0,96.0,40727.0,0.0,0.0,0.0,31335.0,0.0,38226.0
354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0,532.0,480.0,0.0,0.0,89.0,0.0,118.0,18200.0,16438.0,36.0,16474.0,0.0,177.0,0.0,0.0,1726.0,100.0,18200.0,0.0,0.0,690.0,0.0,0.0,936.0,1245.0,8275.0,8162.0,,,0.0,7544.0,7367.0,0.0,7657.0,0.0,0.0,0.0,1726.0,0.0,0.0
457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10988.0,949.0,0.0,0.0,0.0,229.0,31.0,1528.0,62963.0,48809.0,139.0,57948.0,0.0,676.0,9000.0,0.0,5015.0,60.0,62963.0,0.0,0.0,1015.0,0.0,0.0,3940.0,0.0,10674.0,38135.0,,,0.0,49266.0,48590.0,0.0,618.0,0.0,0.0,0.0,5015.0,6.0,24.0
505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63214.0,5284.0,72392.0,0.0,1970.0,9604.0,0.0,17476.0,696781.0,615295.0,9461.0,638393.0,58.0,7772.0,13637.0,0.0,58330.0,6480.0,696781.0,0.0,0.0,35578.0,0.0,0.0,18403.0,0.0,154283.0,461012.0,,,0.0,533063.0,525291.0,-2131.0,1550.0,0.0,0.0,0.0,58388.0,0.0,0.0
1155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39170.0,8567.0,27110.0,0.0,0.0,4541.0,133.0,7692.0,288086.0,258089.0,1889.0,259978.0,0.0,4170.0,0.0,0.0,28108.0,1600.0,288086.0,0.0,0.0,21223.0,0.0,0.0,4900.0,309.0,38058.0,220031.0,,,0.0,204734.0,200564.0,385.0,0.0,0.0,0.0,0.0,28108.0,0.0,0.0
1351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20168.0,4254.0,6386.0,0.0,0.0,4655.0,89.0,2054.0,194721.0,165553.0,582.0,166135.0,0.0,1229.0,0.0,0.0,28586.0,240.0,194721.0,0.0,0.0,27807.0,0.0,0.0,530.0,0.0,30499.0,135054.0,,,0.0,107430.0,106201.0,9.0,0.0,0.0,0.0,0.0,28586.0,0.0,50914.0
1454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62673.0,14145.0,504855.0,0.0,0.0,4355.0,0.0,15347.0,976962.0,865995.0,3447.0,869442.0,0.0,4725.0,0.0,0.0,107520.0,1000.0,976962.0,0.0,0.0,103744.0,0.0,0.0,1214.0,3131.0,269777.0,596218.0,,,0.0,377098.0,372373.0,1562.0,0.0,0.0,0.0,0.0,107520.0,83.0,0.0
1669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20968.0,7026.0,97777.0,0.0,0.0,3859.0,138.0,16395.0,384625.0,332625.0,279.0,332904.0,0.0,3727.0,0.0,0.0,51721.0,800.0,384625.0,0.0,0.0,49647.0,0.0,0.0,800.0,0.0,81756.0,250869.0,,,0.0,210146.0,206419.0,474.0,0.0,0.0,0.0,0.0,51721.0,0.0,32043.0
