IDRSSD,RIAD0093,RIAD3196,RIAD3521,RIAD4010,RIAD4012,RIAD4020,RIAD4024,RIAD4056,RIAD4058,RIAD4059,RIAD4060,RIAD4065,RIAD4069,RIAD4070,RIAD4073,RIAD4074,RIAD4079,RIAD4080,RIAD4092,RIAD4093,RIAD4107,RIAD4115,RIAD4135,RIAD4150,RIAD4172,RIAD4180,RIAD4185,RIAD4200,RIAD4217,RIAD4300,RIAD4301,RIAD4302,RIAD4313,RIAD4340,RIAD4435,RIAD4436,RIAD4507,RIAD4508,RIAD4513,RIAD4518,RIAD5415,RIAD5416,RIAD8431,RIAD8757,RIAD8758,RIAD8759,RIAD8760,RIAD9106,RIADA220,RIADA251,RIADA530,RIADB485,RIADB486,RIADB487,RIADB488,RIADB489,RIADB491,RIADB492,RIADB493,RIADB496,RIADB497,RIADC216,RIADC232,RIADC386,RIADC387,RIADC886,RIADC887,RIADC888,RIADC889,RIADC890,RIADF186,RIADF228,RIADF551,RIADF552,RIADF553,RIADF554,RIADFT28,RIADFT36,RIADFT37,RIADFT38,RIADFT39,RIADFT40,RIADG103,RIADG104,RIADGW44,RIADH032,RIADH033,RIADH034,RIADH035,RIADHK03,RIADHK04,RIADHT69,RIADHT70,RIADHT73,RIADHT74,RIADJ321,RIADJJ33
1856.0,17.0,0.0,0.0,306.0,40.0,1.0,46.0,,46.0,,39.0,0.0,,0.0,53.0,344.0,25.0,7.0,94.0,235.0,397.0,9.0,101.0,6.0,,0.0,,,40.0,134.0,134.0,0.0,0.0,134.0,60.0,101.0,0.0,1.0,,7.0,0.0,0.0,,,,,,0.0,,,true,0.0,59.0,,1.0,34.0,,0.0,,0.0,21.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,134.0,2.0,,,,,29.0,4.0,134.0,0.0,0.0,-3.0,,0.0
2161.0,63.0,0.0,0.0,2606.0,502.0,23.0,12.0,,20.0,,249.0,0.0,,0.0,185.0,2898.0,379.0,149.0,889.0,2667.0,3083.0,22.0,1389.0,57.0,,0.0,0.0,0.0,389.0,355.0,430.0,75.0,0.0,355.0,898.0,1126.0,186.0,53.0,0.0,31.0,0.0,0.0,,,,,,0.0,0.0,,false,7.0,53.0,,2.0,150.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,355.0,,,,,,53.0,16.0,430.0,0.0,,,0.0,180.0
2732.0,60.0,0.0,0.0,5091.0,470.0,0.0,0.0,,0.0,,62.0,0.0,,57.0,390.0,4899.0,204.0,93.0,777.0,3222.0,5289.0,75.0,2009.0,66.0,,0.0,,,436.0,1276.0,1881.0,605.0,0.0,1276.0,291.0,4328.0,60.0,29.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,2.0,,61.0,0.0,,0.0,,0.0,48.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,1276.0,0.0,,,,,78.0,223.0,1881.0,0.0,6.0,0.0,,0.0
2750.0,16.0,0.0,0.0,544.0,52.0,0.0,250.0,,279.0,,51.0,0.0,,0.0,51.0,572.0,36.0,5.0,134.0,423.0,623.0,4.0,256.0,9.0,,0.0,,,33.0,117.0,117.0,0.0,2.0,117.0,13.0,188.0,50.0,3.0,,6.0,0.0,0.0,,,,,,0.0,,,true,0.0,12.0,,17.0,1.0,,4.0,,1.0,26.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,117.0,3.0,,,,,22.0,7.0,185.0,-68.0,0.0,0.0,,0.0
3252.0,14.0,0.0,0.0,1520.0,139.0,1.0,591.0,,601.0,,150.0,9.0,,0.0,97.0,1728.0,342.0,181.0,368.0,1136.0,1825.0,2.0,727.0,39.0,,0.0,,,41.0,904.0,934.0,30.0,21.0,904.0,1.0,559.0,142.0,3.0,,2.0,0.0,0.0,,,,,,0.0,,,true,0.0,220.0,,98.0,43.0,,125.0,,0.0,36.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,904.0,21.0,,,,,41.0,18.0,934.0,0.0,0.0,0.0,,0.0
3458.0,19.0,0.0,0.0,623.0,86.0,0.0,83.0,,83.0,,50.0,2.0,,0.0,113.0,592.0,57.0,25.0,129.0,514.0,705.0,4.0,299.0,18.0,,3.0,,,86.0,98.0,120.0,22.0,2.0,98.0,144.0,254.0,26.0,6.0,,5.0,0.0,0.0,,,,,,0.0,,,false,0.0,56.0,,2.0,19.0,,0.0,,0.0,29.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,98.0,7.0,,,,,55.0,23.0,120.0,0.0,0.0,3.0,,15.0
3720.0,27.0,0.0,0.0,1952.0,256.0,0.0,39.0,,53.0,,167.0,0.0,,0.0,87.0,2409.0,606.0,179.0,647.0,1980.0,2496.0,51.0,1169.0,59.0,,0.0,,,164.0,897.0,1034.0,137.0,12.0,897.0,438.0,1069.0,150.0,35.0,,2.0,0.0,31.0,,,,,,0.0,,,false,0.0,136.0,,61.0,263.0,,0.0,,0.0,358.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,897.0,0.0,,,,,20.0,5.0,1034.0,0.0,38.0,0.0,,1.0
3971.0,65.0,0.0,0.0,8556.0,1891.0,0.0,67.0,,67.0,,355.0,436.0,,0.0,784.0,8966.0,1077.0,208.0,2113.0,6134.0,9750.0,11.0,3305.0,114.0,,0.0,,,409.0,2725.0,3708.0,983.0,0.0,2725.0,1639.0,4268.0,19.0,14.0,,163.0,0.0,0.0,,,,,,0.0,,,false,0.0,691.0,,160.0,69.0,,110.0,,0.0,468.0,0.0,307.0,,,,,,,,,,,,,,0.0,,,,,,0.0,2725.0,335.0,,,,,260.0,110.0,3754.0,-46.0,4.0,287.0,,155.0
4156.0,36.0,0.0,0.0,1808.0,117.0,13.0,,,67.0,,168.0,1.0,,0.0,154.0,1967.0,343.0,99.0,688.0,2107.0,2121.0,49.0,1156.0,51.0,,5.0,,,263.0,189.0,203.0,14.0,3.0,189.0,640.0,953.0,105.0,33.0,,3.0,0.0,22.0,,,,,,0.0,,,true,0.0,31.0,,38.0,41.0,,0.0,,0.0,197.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,189.0,4.0,,,,,66.0,10.0,203.0,0.0,25.0,0.0,,0.0
4231.0,23.0,0.0,0.0,602.0,47.0,0.0,,,21.0,,169.0,0.0,,0.0,93.0,795.0,161.0,84.0,285.0,652.0,888.0,25.0,326.0,21.0,,0.0,,,41.0,266.0,304.0,38.0,0.0,266.0,177.0,310.0,132.0,7.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,47.0,,13.0,79.0,,0.0,,0.0,77.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,266.0,0.0,,,,,52.0,11.0,304.0,0.0,0.0,0.0,,0.0
5069.0,76.0,0.0,0.0,7966.0,406.0,0.0,0.0,,0.0,,65.0,0.0,,0.0,319.0,7732.0,51.0,0.0,327.0,1181.0,8051.0,20.0,2255.0,24.0,,0.0,,,-1401.0,5237.0,5877.0,640.0,0.0,5237.0,1602.0,5958.0,19.0,0.0,,0.0,0.0,0.0,,,,,,0.0,,,true,0.0,0.0,,0.0,0.0,,46.0,,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,5237.0,0.0,,,,,174.0,69.0,5924.0,-47.0,0.0,0.0,,678.0
5135.0,102.0,0.0,0.0,4881.0,680.0,0.0,994.0,,1024.0,,8.0,0.0,,0.0,483.0,4510.0,486.0,230.0,653.0,3202.0,4993.0,59.0,2204.0,96.0,,0.0,,,345.0,1392.0,1769.0,377.0,31.0,1392.0,921.0,2027.0,8.0,90.0,,11.0,4.0,0.0,,,,,,0.0,,,false,16.0,213.0,,34.0,0.0,,0.0,,-5.0,256.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,1392.0,36.0,,,,,201.0,54.0,1769.0,0.0,0.0,1.0,,25.0
5210.0,127.0,0.0,0.0,16090.0,1789.0,0.0,60.0,,300.0,,377.0,0.0,,691.0,807.0,17247.0,3367.0,958.0,2395.0,11756.0,18054.0,259.0,6604.0,363.0,,10.0,,,2562.0,6978.0,8809.0,1831.0,240.0,6978.0,4620.0,9198.0,140.0,190.0,,15.0,0.0,281.0,,,,,,0.0,,,false,0.0,183.0,,715.0,598.0,,0.0,,8.0,1310.0,0.0,195.0,,,,,,,,,,,,,,0.0,,,,,,0.0,6978.0,60.0,,,,,326.0,94.0,8858.0,-49.0,119.0,0.0,,0.0
5461.0,229.0,4.0,0.0,4484.0,308.0,0.0,137.0,,167.0,,650.0,0.0,,0.0,245.0,5767.0,550.0,224.0,1153.0,4773.0,6012.0,13.0,2822.0,107.0,,0.0,,,795.0,858.0,1548.0,690.0,0.0,858.0,347.0,3609.0,650.0,5.0,,50.0,0.0,0.0,,,,,,0.0,,,true,0.0,53.0,,252.0,563.0,,2.0,,0.0,324.0,0.0,3.0,,,,,,,,,,,,,,0.0,,,,,,0.0,858.0,2.0,,,,,5.0,4.0,1548.0,0.0,0.0,0.0,,0.0
5751.0,55.0,0.0,0.0,1795.0,504.0,0.0,156.0,,168.0,,379.0,10.0,,151.0,138.0,2094.0,921.0,68.0,524.0,1777.0,2232.0,11.0,1163.0,46.0,,0.0,,,90.0,1207.0,1237.0,30.0,12.0,1207.0,357.0,679.0,96.0,18.0,,4.0,0.0,26.0,,,,,,0.0,,,true,0.0,87.0,,9.0,24.0,,0.0,,0.0,670.0,0.0,0.0,,,,,,,,,,-1.0,,0.0,,0.0,,,,,,0.0,1207.0,0.0,,,,,56.0,9.0,1238.0,-1.0,0.0,6.0,,0.0
6039.0,40.0,0.0,0.0,3589.0,336.0,31.0,72.0,,97.0,,8.0,0.0,,0.0,150.0,3541.0,552.0,214.0,811.0,3179.0,3691.0,22.0,1989.0,101.0,,0.0,0.0,0.0,379.0,660.0,841.0,181.0,9.0,660.0,646.0,2382.0,8.0,18.0,1.0,2.0,26.0,0.0,,,,,,0.0,0.0,0.0,false,12.0,116.0,,38.0,1.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,660.0,,,,,,78.0,14.0,841.0,0.0,,,0.0,73.0
6329.0,222.0,0.0,0.0,21067.0,1077.0,0.0,5.0,,51.0,,58.0,0.0,,0.0,602.0,21064.0,4528.0,897.0,4952.0,14327.0,21666.0,89.0,7589.0,364.0,,0.0,4.0,0.0,1786.0,7115.0,9265.0,2150.0,6.0,7115.0,3728.0,4370.0,58.0,46.0,1.0,7.0,0.0,1436.0,27.0,,,,,0.0,0.0,0.0,false,0.0,11841.0,,36.0,409.0,0.0,0.0,0.0,107.0,1626.0,0.0,0.0,0.0,347.0,56.0,59.0,0.0,,,,,,,,,0.0,,,,,,0.0,7115.0,,865.0,13.0,0.0,19.0,238.0,92.0,9265.0,0.0,,,0.0,2000.0
7009.0,47.0,0.0,0.0,2220.0,388.0,0.0,0.0,,31.0,,210.0,0.0,,26173.0,47.0,2692.0,26481.0,0.0,12139.0,19787.0,2739.0,149.0,7118.0,136.0,,0.0,,,530.0,7858.0,8065.0,207.0,0.0,7858.0,0.0,0.0,210.0,0.0,,0.0,0.0,0.0,,,,,,0.0,,,true,0.0,1801.0,,160.0,0.0,,0.0,,0.0,308.0,0.0,0.0,,,,,,,,,,-1321.0,,0.0,,0.0,,,,,,0.0,7858.0,0.0,,,,,0.0,0.0,9386.0,-1321.0,0.0,0.0,,0.0
7045.0,18.0,0.0,0.0,998.0,55.0,1.0,51.0,,51.0,,436.0,0.0,,4.0,153.0,1509.0,224.0,46.0,432.0,1366.0,1662.0,3.0,818.0,48.0,,0.0,0.0,0.0,116.0,352.0,367.0,15.0,0.0,352.0,521.0,174.0,356.0,39.0,0.0,3.0,0.0,0.0,,,,,,0.0,0.0,,false,10.0,187.0,,4.0,217.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,352.0,,,,,,75.0,21.0,367.0,0.0,,,0.0,0.0
7072.0,107.0,0.0,0.0,2995.0,262.0,1.0,0.0,,11.0,,266.0,0.0,,0.0,297.0,3122.0,338.0,120.0,908.0,2980.0,3419.0,0.0,1553.0,69.0,,0.0,,,491.0,395.0,480.0,85.0,0.0,395.0,1424.0,1274.0,40.0,29.0,,34.0,0.0,51.0,,,,,,0.0,,,false,0.0,24.0,,26.0,97.0,,21.0,,0.0,146.0,0.0,28.0,,,,,,,,,,,,,,0.0,,,,,,0.0,395.0,28.0,,,,,114.0,19.0,480.0,0.0,0.0,0.0,,0.0
7456.0,26.0,0.0,0.0,940.0,127.0,6.0,436.0,,438.0,,103.0,0.0,,0.0,99.0,972.0,127.0,20.0,201.0,782.0,1071.0,5.0,514.0,23.0,,0.0,,,67.0,303.0,317.0,14.0,0.0,303.0,50.0,300.0,86.0,38.0,,1.0,0.0,0.0,,,,,,0.0,,,true,0.0,25.0,,13.0,3.0,,42.0,,0.0,65.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,303.0,1.0,,,,,29.0,5.0,317.0,0.0,0.0,0.0,,0.0
7634.0,13.0,-9.0,0.0,792.0,124.0,0.0,95.0,,95.0,,44.0,0.0,,0.0,87.0,786.0,54.0,32.0,208.0,507.0,873.0,14.0,268.0,15.0,,0.0,,,31.0,309.0,309.0,0.0,0.0,309.0,206.0,227.0,14.0,4.0,,1.0,0.0,0.0,,,,,,0.0,,,true,0.0,140.0,,2.0,20.0,,0.0,,0.0,22.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,309.0,0.0,,,,,55.0,15.0,309.0,0.0,0.0,0.0,,15.0
8033.0,8.0,0.0,0.0,3983.0,240.0,3.0,122.0,,122.0,,9.0,0.0,,0.0,526.0,3517.0,362.0,99.0,446.0,1695.0,4043.0,36.0,1033.0,50.0,,0.0,,,216.0,1727.0,2184.0,457.0,0.0,1727.0,1815.0,1733.0,9.0,52.0,,1.0,141.0,0.0,,,,,,0.0,,,false,0.0,73.0,,11.0,0.0,,0.0,,0.0,113.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,1727.0,21.0,,,,,317.0,128.0,2184.0,0.0,9.0,0.0,,0.0
8462.0,1.0,0.0,0.0,740.0,219.0,3.0,103.0,,103.0,,105.0,0.0,,0.0,47.0,1065.0,187.0,62.0,296.0,722.0,1112.0,5.0,404.0,20.0,,0.0,,,22.0,530.0,530.0,0.0,0.0,530.0,101.0,162.0,105.0,13.0,,0.0,0.0,9.0,,,,,,0.0,,,true,0.0,155.0,,98.0,161.0,,0.0,,0.0,116.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,530.0,0.0,,,,,19.0,14.0,530.0,0.0,0.0,0.0,,0.0
8631.0,4.0,0.0,0.0,387.0,36.0,1.0,,,9.0,,2.0,0.0,,0.0,30.0,433.0,62.0,6.0,174.0,492.0,463.0,24.0,264.0,13.0,,0.0,,,54.0,3.0,3.0,0.0,7.0,3.0,205.0,94.0,2.0,0.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,43.0,,26.0,23.0,,0.0,,0.0,56.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,3.0,0.0,,,,,22.0,4.0,3.0,0.0,0.0,0.0,,0.0
9357.0,74.0,0.0,0.0,5412.0,3282.0,0.0,0.0,,1103.0,,3.0,156.0,,0.0,81.0,5691.0,348.0,145.0,836.0,3964.0,5772.0,61.0,2669.0,79.0,,0.0,,,293.0,2029.0,2029.0,0.0,0.0,2029.0,14.0,985.0,0.0,5.0,,11.0,0.0,0.0,,,,,,0.0,,,true,0.0,28.0,,102.0,27.0,,0.0,,0.0,199.0,0.0,166.0,,,,,,,,,,,,,,0.0,,,,,,0.0,2029.0,0.0,,,,,1.0,1.0,2075.0,-46.0,0.0,4.0,,0.0
9553.0,16.0,0.0,0.0,1154.0,102.0,10.0,379.0,,409.0,,334.0,0.0,,0.0,582.0,1092.0,51.0,10.0,196.0,569.0,1674.0,19.0,341.0,13.0,,0.0,,,32.0,577.0,574.0,-3.0,0.0,577.0,114.0,514.0,314.0,11.0,,38.0,0.0,0.0,,,,,,0.0,,,true,0.0,15.0,,4.0,115.0,,0.0,,0.0,41.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,577.0,433.0,,,,,104.0,18.0,574.0,0.0,0.0,0.0,,0.0
9807.0,1065.0,0.0,0.0,17011.0,319.0,0.0,0.0,,0.0,,808.0,0.0,,164.0,1358.0,16953.0,1008.0,387.0,2657.0,9130.0,18311.0,232.0,4921.0,220.0,,14.0,0.0,0.0,1552.0,8773.0,8773.0,0.0,0.0,8773.0,2334.0,14354.0,727.0,23.0,0.0,80.0,1894.0,0.0,0.0,,,,,0.0,0.0,0.0,true,0.0,4.0,,162.0,18.0,0.0,45.0,0.0,0.0,-1505.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,8773.0,,41.0,51.0,211.0,84.0,178.0,78.0,8831.0,-58.0,,,0.0,0.0
9955.0,34.0,0.0,0.0,1054.0,131.0,0.0,,,27.0,,156.0,108.0,,0.0,109.0,1353.0,116.0,80.0,222.0,955.0,1462.0,38.0,610.0,22.0,,0.0,,,123.0,492.0,514.0,22.0,110.0,492.0,30.0,855.0,156.0,9.0,,57.0,0.0,0.0,,,,,,0.0,,,true,0.0,11.0,,49.0,0.0,,1.0,,0.0,35.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,492.0,55.0,,,,,10.0,1.0,514.0,0.0,0.0,0.0,,0.0
10250.0,74.0,0.0,0.0,3438.0,884.0,13.0,0.0,,0.0,,536.0,0.0,,0.0,219.0,4325.0,1052.0,337.0,1117.0,4085.0,4544.0,10.0,2627.0,98.0,,0.0,,,341.0,1208.0,1292.0,84.0,0.0,1208.0,637.0,1765.0,488.0,6.0,,39.0,0.0,78.0,,,,,,0.0,,,true,2.0,150.0,,90.0,418.0,,0.0,,0.0,571.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,1208.0,0.0,,,,,94.0,45.0,1292.0,0.0,51.0,15.0,,0.0
10849.0,106.0,0.0,0.0,1978.0,111.0,0.0,,,120.0,,132.0,0.0,,0.0,258.0,2106.0,173.0,85.0,469.0,1547.0,2364.0,33.0,916.0,48.0,,0.0,,,162.0,732.0,732.0,0.0,15.0,732.0,474.0,1256.0,1.0,5.0,,0.0,0.0,0.0,,,,,,0.0,,,false,0.0,17.0,,59.0,162.0,,0.0,,0.0,72.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,732.0,0.0,,,,,116.0,31.0,732.0,0.0,16.0,0.0,,0.0
11145.0,12.0,0.0,0.0,2566.0,297.0,0.0,0.0,,10.0,,429.0,0.0,,0.0,231.0,3028.0,504.0,180.0,640.0,2257.0,3259.0,13.0,1202.0,75.0,,0.0,124.0,0.0,415.0,1036.0,1270.0,234.0,10.0,1036.0,739.0,930.0,141.0,11.0,0.0,0.0,0.0,6.0,,,,,,0.0,0.0,0.0,false,0.0,590.0,,0.0,251.0,0.0,8.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,1036.0,,,,,,45.0,39.0,1270.0,0.0,,,0.0,5.0
11640.0,14.0,12.0,0.0,2158.0,211.0,0.0,416.0,,416.0,,505.0,0.0,,270.0,164.0,2722.0,916.0,172.0,341.0,2178.0,2886.0,22.0,1499.0,48.0,,0.0,,,338.0,1217.0,1457.0,240.0,0.0,1217.0,357.0,1035.0,352.0,32.0,,11.0,0.0,0.0,,,,,,0.0,,,false,0.0,139.0,,51.0,139.0,,0.0,,0.0,474.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,1217.0,0.0,,,,,90.0,28.0,1457.0,0.0,0.0,0.0,,15.0
11837.0,24.0,0.0,0.0,720.0,42.0,0.0,,,12.0,,77.0,0.0,,0.0,94.0,926.0,69.0,32.0,286.0,738.0,1020.0,3.0,410.0,16.0,,0.0,,,42.0,202.0,257.0,55.0,0.0,202.0,261.0,388.0,45.0,13.0,,1.0,0.0,0.0,,,,,,0.0,,,false,4.0,13.0,,40.0,179.0,,0.0,,0.0,37.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,202.0,0.0,,,,,49.0,8.0,257.0,0.0,0.0,0.0,,0.0
