IDRSSD,RCFD0071,RCFD0081,RCFD1773,RCFD2130,RCFD2143,RCFD2145,RCFD2150,RCFD2160,RCFD2170,RCFD2930,RCFD2948,RCFD3000,RCFD3123,RCFD3190,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3545,RCFD3548,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN2200,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON1773,RCON2130,RCON2143,RCON2145,RCON2150,RCON2160,RCON2170,RCON2200,RCON2930,RCON2948,RCON3000,RCON3123,RCON3190,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCON8678,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34
37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9561.0,2067.0,54207.0,0.0,0.0,238.0,105.0,801.0,87107.0,69998.0,121.0,70119.0,0.0,962.0,0.0,0.0,16988.0,1200.0,87107.0,0.0,0.0,11500.0,0.0,0.0,3500.0,0.0,20794.0,49204.0,1a,1231.0,0.0,21090.0,20128.0,788.0,0.0,0.0,0.0,0.0,16988.0,0.0,0.0
242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3065.0,3230.0,15344.0,0.0,0.0,571.0,0.0,434.0,54143.0,44616.0,22.0,49038.0,0.0,175.0,4400.0,0.0,5105.0,120.0,54143.0,0.0,0.0,4851.0,0.0,0.0,120.0,0.0,13135.0,31481.0,4.0,1231.0,0.0,24518.0,24343.0,14.0,7156.0,0.0,0.0,0.0,5105.0,0.0,0.0
279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20995.0,5779.0,11767.0,0.0,640.0,6807.0,209.0,9055.0,316508.0,252668.0,1974.0,284850.0,0.0,1562.0,30208.0,0.0,31658.0,1.0,316508.0,0.0,0.0,31550.0,0.0,0.0,0.0,0.0,34582.0,218086.0,1a,1231.0,0.0,213890.0,212328.0,107.0,13431.0,0.0,0.0,0.0,31658.0,0.0,35497.0
354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.0,619.0,489.0,0.0,0.0,95.0,0.0,139.0,17860.0,16108.0,99.0,16207.0,0.0,171.0,0.0,0.0,1653.0,100.0,17860.0,0.0,0.0,616.0,0.0,0.0,936.0,561.0,7417.0,8690.0,4.0,1231.0,0.0,7972.0,7801.0,1.0,7459.0,0.0,0.0,0.0,1653.0,0.0,0.0
457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18738.0,488.0,0.0,0.0,0.0,248.0,31.0,1539.0,64863.0,50285.0,89.0,59874.0,0.0,674.0,9500.0,0.0,4989.0,60.0,64863.0,0.0,0.0,989.0,0.0,0.0,3940.0,0.0,13691.0,36594.0,4.0,1231.0,0.0,44022.0,43348.0,0.0,438.0,0.0,0.0,0.0,4989.0,6.0,27.0
505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109591.0,6562.0,67915.0,0.0,1994.0,9680.0,0.0,16592.0,725224.0,643564.0,8374.0,667818.0,58.0,7565.0,15880.0,0.0,57348.0,6480.0,725224.0,0.0,0.0,34657.0,0.0,0.0,18403.0,0.0,158370.0,485193.0,2a,1231.0,0.0,518905.0,511340.0,-2192.0,1550.0,0.0,0.0,0.0,57406.0,0.0,0.0
1155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47799.0,8282.0,25310.0,0.0,0.0,4577.0,133.0,8004.0,297261.0,269163.0,1864.0,271027.0,0.0,4190.0,0.0,0.0,26234.0,1600.0,297261.0,0.0,0.0,19367.0,0.0,0.0,4900.0,67.0,38445.0,230718.0,5.0,1231.0,0.0,207279.0,203089.0,367.0,0.0,0.0,0.0,0.0,26234.0,0.0,0.0
1351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15377.0,8674.0,5680.0,0.0,0.0,4710.0,180.0,2112.0,192694.0,164328.0,537.0,164865.0,0.0,1369.0,0.0,0.0,27829.0,240.0,192694.0,0.0,0.0,27056.0,0.0,0.0,530.0,0.0,30257.0,134071.0,4.0,1231.0,0.0,109563.0,108194.0,3.0,0.0,0.0,0.0,0.0,27829.0,0.0,47767.0
1454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160060.0,14348.0,461392.0,0.0,0.0,4342.0,0.0,14687.0,1030296.0,922889.0,3231.0,926120.0,0.0,4729.0,0.0,0.0,104176.0,1000.0,1030296.0,0.0,0.0,101711.0,0.0,0.0,1214.0,4677.0,324473.0,598416.0,2b,1231.0,0.0,375434.0,370705.0,251.0,0.0,0.0,0.0,0.0,104176.0,85.0,0.0
1669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29635.0,14188.0,66171.0,0.0,0.0,3903.0,0.0,15652.0,360944.0,309755.0,135.0,309890.0,0.0,3659.0,0.0,0.0,51054.0,800.0,360944.0,0.0,0.0,48528.0,0.0,0.0,800.0,0.0,79847.0,229908.0,4.0,1231.0,0.0,200446.0,196787.0,926.0,0.0,0.0,0.0,0.0,51054.0,0.0,34608.0
1856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20653.0,556.0,17933.0,0.0,98.0,428.0,0.0,2566.0,75787.0,46552.0,82.0,64134.0,0.0,296.0,17500.0,0.0,11653.0,500.0,75787.0,0.0,0.0,173.0,0.0,0.0,13732.0,0.0,4192.0,42360.0,4.0,1231.0,-3000.0,32565.0,32269.0,248.0,1284.0,0.0,0.0,0.0,11653.0,0.0,0.0
2161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46977.0,4977.0,53748.0,0.0,0.0,8187.0,0.0,9175.0,297732.0,237714.0,3273.0,271485.0,0.0,2124.0,30498.0,0.0,26247.0,1000.0,297732.0,0.0,0.0,14811.0,0.0,0.0,10949.0,0.0,73603.0,164111.0,1a,1231.0,0.0,172443.0,170319.0,-513.0,4349.0,0.0,0.0,0.0,26247.0,0.0,0.0
2732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168247.0,15176.0,48836.0,0.0,1112.0,2991.0,0.0,4270.0,688247.0,582391.0,1911.0,584302.0,0.0,5034.0,0.0,0.0,103945.0,0.0,688247.0,0.0,0.0,97829.0,0.0,0.0,5789.0,0.0,174904.0,407487.0,2b,1231.0,0.0,452649.0,447615.0,327.0,0.0,0.0,0.0,0.0,103945.0,0.0,0.0
2750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2319.0,692.0,11787.0,0.0,0.0,241.0,0.0,2865.0,68989.0,60572.0,499.0,61481.0,0.0,506.0,410.0,0.0,7508.0,111.0,68989.0,0.0,0.0,429.0,0.0,0.0,6900.0,0.0,8533.0,52039.0,4.0,1231.0,0.0,41435.0,40929.0,68.0,173.0,0.0,0.0,0.0,7508.0,9983.0,0.0
3252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4489.0,12536.0,121616.0,0.0,0.0,504.0,0.0,3603.0,257564.0,222169.0,147.0,227416.0,0.0,4136.0,5100.0,0.0,30148.0,200.0,257564.0,0.0,0.0,29128.0,0.0,0.0,300.0,0.0,44445.0,177724.0,9.0,1231.0,0.0,103952.0,99816.0,520.0,15000.0,0.0,0.0,0.0,30148.0,0.0,0.0
3458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6430.0,1017.0,10043.0,0.0,0.0,2689.0,0.0,1629.0,69889.0,57763.0,438.0,64506.0,0.0,519.0,4305.0,0.0,5383.0,100.0,69889.0,0.0,0.0,4242.0,0.0,0.0,1101.0,0.0,8836.0,48927.0,5.0,1231.0,0.0,44731.0,44212.0,-60.0,1169.0,0.0,0.0,2000.0,5383.0,0.0,2700.0
3720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83288.0,7749.0,83805.0,0.0,0.0,3516.0,518.0,11455.0,346451.0,302835.0,2127.0,304962.0,0.0,1702.0,0.0,0.0,41489.0,2400.0,346451.0,0.0,0.0,22958.0,0.0,0.0,18600.0,234.0,85011.0,217824.0,1b,1231.0,-3230.0,155973.0,154271.0,761.0,0.0,0.0,0.0,0.0,41489.0,0.0,1615.0
3971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39683.0,4819.0,107906.0,1329.0,7089.0,6851.0,398.0,28597.0,875218.0,669783.0,10531.0,768317.0,0.0,7302.0,88003.0,0.0,106901.0,2.0,875218.0,0.0,0.0,8277.0,0.0,0.0,100923.0,0.0,188619.0,481164.0,1b,1231.0,0.0,682995.0,675693.0,-2301.0,1848.0,0.0,0.0,0.0,106901.0,1005.0,0.0
4156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11942.0,8988.0,50779.0,0.0,1783.0,6480.0,0.0,8458.0,286396.0,244041.0,737.0,260855.0,0.0,2743.0,7250.0,0.0,25541.0,1200.0,286396.0,0.0,0.0,17222.0,0.0,0.0,6657.0,0.0,63157.0,180884.0,4.0,1231.0,0.0,162830.0,160087.0,462.0,37770.0,0.0,0.0,8827.0,25541.0,109.0,0.0
4231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37845.0,1488.0,54943.0,0.0,0.0,952.0,0.0,668.0,138872.0,118935.0,429.0,119364.0,0.0,712.0,0.0,0.0,19508.0,500.0,138872.0,0.0,0.0,6440.0,0.0,0.0,12100.0,0.0,35710.0,83225.0,2a,1231.0,0.0,43688.0,42976.0,468.0,0.0,0.0,0.0,0.0,19508.0,0.0,0.0
5069.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75646.0,578.0,8726.0,0.0,0.0,35439.0,4871.0,6571.0,438345.0,234182.0,4535.0,238717.0,0.0,7988.0,0.0,0.0,199628.0,4500.0,438345.0,0.0,0.0,189713.0,0.0,0.0,4129.0,0.0,57934.0,176248.0,1b,1231.0,0.0,313497.0,305509.0,1286.0,0.0,0.0,0.0,0.0,199628.0,1005.0,0.0
5135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76446.0,12028.0,82649.0,0.0,1042.0,7404.0,2170.0,13935.0,546732.0,438704.0,2322.0,462369.0,0.0,4770.0,21343.0,0.0,84363.0,651.0,546732.0,0.0,0.0,59330.0,0.0,0.0,24391.0,0.0,101583.0,337121.0,1b,1231.0,0.0,355828.0,351058.0,-9.0,0.0,0.0,0.0,0.0,84363.0,0.0,0.0
5210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482453.0,24303.0,355008.0,1849.0,39567.0,34201.0,0.0,90004.0,2640070.0,2301074.0,17791.0,2388847.0,0.0,20237.0,38700.0,0.0,251223.0,4798.0,2640070.0,0.0,0.0,149558.0,0.0,0.0,108340.0,12000.0,99098.0,2201977.0,2a,1231.0,0.0,1610718.0,1590481.0,-11473.0,0.0,0.0,0.0,31282.0,251223.0,1049.0,9155.0
5461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54898.0,16658.0,203613.0,0.0,80.0,13039.0,0.0,16801.0,803456.0,714500.0,6867.0,726367.0,0.0,6704.0,5000.0,0.0,77089.0,2059.0,803456.0,0.0,0.0,68318.0,0.0,0.0,4241.0,0.0,299000.0,415500.0,2b,1231.0,0.0,505071.0,498367.0,2471.0,0.0,0.0,0.0,0.0,77089.0,0.0,0.0
5751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3725.0,3842.0,79799.0,0.0,1126.0,2055.0,43.0,6359.0,247012.0,206363.0,1775.0,208138.0,0.0,2410.0,0.0,0.0,38874.0,600.0,247012.0,0.0,0.0,29108.0,0.0,0.0,8752.0,0.0,40769.0,165594.0,9.0,1231.0,0.0,152325.0,149915.0,414.0,0.0,0.0,0.0,0.0,38874.0,148.0,0.0
6039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36878.0,14831.0,27670.0,869.0,0.0,6451.0,310.0,5699.0,363743.0,327321.0,2341.0,329662.0,0.0,3832.0,0.0,0.0,34081.0,469.0,363743.0,0.0,0.0,2813.0,0.0,0.0,30568.0,3750.0,118323.0,208998.0,2b,1231.0,0.0,239117.0,235285.0,231.0,32000.0,0.0,0.0,0.0,34081.0,0.0,0.0
6329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127802.0,33230.0,74700.0,0.0,0.0,31723.0,567.0,23361.0,1208093.0,1091725.0,7544.0,1104269.0,0.0,17004.0,5000.0,0.0,103824.0,2600.0,1208093.0,0.0,0.0,64302.0,0.0,0.0,37400.0,7723.0,402063.0,689662.0,2b,1231.0,0.0,925989.0,908985.0,-478.0,2.0,0.0,0.0,0.0,103824.0,0.0,0.0
7009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127222.0,518.0,301171.0,0.0,0.0,2221.0,0.0,9532.0,843618.0,739451.0,5669.0,745120.0,0.0,0.0,0.0,0.0,98498.0,500.0,843618.0,0.0,0.0,96679.0,0.0,0.0,552.0,0.0,137543.0,601908.0,2a,1231.0,0.0,390128.0,390128.0,767.0,0.0,0.0,0.0,0.0,98498.0,12826.0,0.0
7045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14367.0,5396.0,146326.0,0.0,0.0,1789.0,40.0,2150.0,256516.0,229843.0,1363.0,231206.0,0.0,1099.0,0.0,0.0,25310.0,100.0,256516.0,0.0,0.0,20766.0,0.0,0.0,2325.0,0.0,39040.0,190803.0,1a,1231.0,0.0,87547.0,86448.0,2119.0,0.0,0.0,0.0,0.0,25310.0,0.0,0.0
7072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.0,5065.0,18413.0,0.0,5459.0,11299.0,0.0,16515.0,373525.0,315409.0,4556.0,332865.0,0.0,2998.0,12900.0,0.0,40660.0,0.0,373525.0,0.0,0.0,36588.0,0.0,0.0,4060.0,6487.0,60094.0,255315.0,1a,1231.0,0.0,257898.0,254900.0,12.0,26999.0,0.0,0.0,0.0,40660.0,0.0,27612.0
7456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9762.0,1460.0,28317.0,0.0,0.0,842.0,0.0,3724.0,118240.0,107546.0,226.0,107772.0,0.0,887.0,0.0,0.0,10468.0,400.0,118240.0,0.0,0.0,3221.0,0.0,0.0,6600.0,0.0,26426.0,81120.0,4.0,1231.0,0.0,75022.0,74135.0,247.0,0.0,0.0,0.0,0.0,10468.0,0.0,0.0
7634.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11088.0,594.0,12835.0,0.0,0.0,434.0,0.0,805.0,80458.0,69856.0,119.0,69975.0,0.0,1175.0,0.0,0.0,10483.0,200.0,80458.0,0.0,0.0,2112.0,0.0,0.0,8060.0,0.0,15977.0,53879.0,2b,1231.0,0.0,55877.0,54702.0,111.0,0.0,0.0,0.0,0.0,10483.0,0.0,0.0
8033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48010.0,3315.0,2589.0,0.0,0.0,5947.0,329.0,6041.0,363703.0,297589.0,4855.0,314580.0,0.0,1809.0,12136.0,0.0,49123.0,774.0,363703.0,0.0,0.0,41103.0,0.0,0.0,7226.0,0.0,80791.0,216798.0,2a,1231.0,0.0,288706.0,286897.0,20.0,10575.0,0.0,0.0,0.0,49123.0,0.0,0.0
8462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8224.0,12768.0,87400.0,0.0,0.0,313.0,0.0,727.0,170774.0,142473.0,94.0,142567.0,0.0,2009.0,0.0,0.0,28207.0,350.0,170774.0,0.0,0.0,26006.0,0.0,0.0,350.0,0.0,50295.0,92179.0,4.0,1231.0,0.0,57271.0,55262.0,1501.0,6080.0,0.0,0.0,0.0,28207.0,0.0,0.0
8631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9596.0,2588.0,7720.0,0.0,0.0,2920.0,0.0,3274.0,71254.0,63182.0,839.0,64021.0,0.0,403.0,0.0,0.0,7233.0,500.0,71254.0,0.0,0.0,5931.0,0.0,0.0,800.0,0.0,23529.0,39653.0,1a,1231.0,0.0,40094.0,39691.0,2.0,5465.0,0.0,0.0,0.0,7233.0,0.0,0.0
9357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48867.0,4290.0,40059.0,1063.0,33034.0,1136.0,0.0,4390.0,792913.0,622615.0,7038.0,685156.0,0.0,4914.0,55503.0,0.0,107757.0,500.0,792913.0,0.0,0.0,50407.0,0.0,0.0,56160.0,0.0,239343.0,383272.0,1a,1231.0,0.0,663999.0,659085.0,690.0,0.0,0.0,0.0,0.0,107757.0,989.0,0.0
9553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1649.0,1319.0,41930.0,0.0,0.0,898.0,0.0,8369.0,211589.0,132575.0,1182.0,192683.0,0.0,1212.0,58926.0,0.0,18906.0,400.0,211589.0,0.0,0.0,16557.0,0.0,0.0,1700.0,0.0,28579.0,103996.0,4.0,1231.0,0.0,103132.0,101920.0,249.0,27400.0,0.0,0.0,0.0,18906.0,0.0,28104.0
9807.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464154.0,16777.0,318015.0,69.0,0.0,22749.0,10234.0,158931.0,2656388.0,2239828.0,12730.0,2287111.0,0.0,31217.0,0.0,0.0,369277.0,20000.0,2656388.0,0.0,0.0,233577.0,0.0,0.0,112272.0,0.0,219119.0,2020709.0,2a,1231.0,0.0,1695409.0,1664192.0,3428.0,0.0,0.0,0.0,34553.0,369277.0,1267.0,0.0
9955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28339.0,1776.0,64658.0,0.0,0.0,5557.0,0.0,3784.0,195301.0,151711.0,605.0,171801.0,0.0,1730.0,19485.0,0.0,23500.0,110.0,195301.0,0.0,0.0,20136.0,0.0,0.0,3023.0,0.0,41211.0,110500.0,4.0,1231.0,0.0,92917.0,91187.0,231.0,0.0,0.0,0.0,0.0,23500.0,0.0,0.0
10250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73513.0,11200.0,170081.0,0.0,0.0,9085.0,0.0,4903.0,619162.0,567232.0,2427.0,569659.0,0.0,5288.0,0.0,0.0,49503.0,1500.0,619162.0,0.0,0.0,12816.0,0.0,0.0,32000.0,356.0,171892.0,395340.0,4.0,1231.0,0.0,355312.0,350024.0,3187.0,0.0,0.0,0.0,0.0,49503.0,0.0,0.0
10849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23548.0,1767.0,63815.0,0.0,694.0,6134.0,618.0,3344.0,266749.0,237202.0,561.0,237763.0,0.0,2349.0,0.0,0.0,28986.0,16.0,266749.0,0.0,0.0,12551.0,0.0,0.0,15375.0,0.0,40113.0,197090.0,1b,1231.0,0.0,169178.0,166829.0,1044.0,0.0,0.0,0.0,0.0,28986.0,0.0,0.0
