IDRSSD,RIAD0093,RIAD3196,RIAD3521,RIAD4010,RIAD4012,RIAD4020,RIAD4024,RIAD4056,RIAD4058,RIAD4059,RIAD4060,RIAD4065,RIAD4069,RIAD4070,RIAD4073,RIAD4074,RIAD4079,RIAD4080,RIAD4092,RIAD4093,RIAD4107,RIAD4115,RIAD4135,RIAD4150,RIAD4172,RIAD4180,RIAD4185,RIAD4200,RIAD4217,RIAD4300,RIAD4301,RIAD4302,RIAD4313,RIAD4340,RIAD4435,RIAD4436,RIAD4507,RIAD4508,RIAD4513,RIAD4518,RIAD5415,RIAD5416,RIAD8431,RIAD8757,RIAD8758,RIAD8759,RIAD8760,RIAD9106,RIADA220,RIADA251,RIADA530,RIADB485,RIADB486,RIADB487,RIADB488,RIADB489,RIADB491,RIADB492,RIADB493,RIADB496,RIADB497,RIADC216,RIADC232,RIADC386,RIADC387,RIADC886,RIADC887,RIADC888,RIADC889,RIADC890,RIADF186,RIADF551,RIADF552,RIADF553,RIADF554,RIADFT28,RIADFT36,RIADFT37,RIADFT38,RIADFT39,RIADFT40,RIADG103,RIADG104,RIADGW44,RIADH032,RIADH033,RIADH034,RIADH035,RIADHK03,RIADHK04,RIADHT69,RIADHT70,RIADHT73,RIADHT74,RIADJ321,RIADJJ33
191935.0,4258.0,-2020.0,0.0,41125.0,5608.0,0.0,0.0,,840.0,,3018.0,478.0,,0.0,16451.0,34785.0,4349.0,1013.0,9132.0,29354.0,51236.0,138.0,17148.0,177.0,,982.0,,,3074.0,8125.0,8125.0,0.0,552.0,8125.0,7269.0,27228.0,255.0,5093.0,,981.0,0.0,18.0,,,,,,0.0,,,true,0.0,180.0,,3726.0,1770.0,,0.0,,1.0,3317.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,8125.0,2363.0,0.0,1013.0,0.0,0.0,2587.0,1168.0,8125.0,0.0,0.0,0.0,,-365.0
192147.0,437.0,0.0,0.0,16105.0,1730.0,0.0,200.0,,201.0,,1814.0,0.0,,90.0,5837.0,17118.0,2710.0,847.0,2244.0,9816.0,22955.0,2594.0,6335.0,88.0,,0.0,0.0,0.0,1237.0,7598.0,9717.0,2119.0,8.0,7598.0,4320.0,7739.0,1814.0,2703.0,120.0,47.0,0.0,0.0,,,,,,0.0,0.0,0.0,false,214.0,1901.0,,1334.0,1061.0,0.0,0.0,0.0,71.0,1559.0,0.0,0.0,0.0,108.0,35.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,7598.0,,,,,,1786.0,911.0,9717.0,0.0,,,,295.0
192558.0,1535.0,-421.0,0.0,19246.0,1838.0,0.0,1607.0,,1787.0,,1437.0,10.0,,3625.0,5002.0,18446.0,10419.0,2538.0,6075.0,18397.0,23448.0,673.0,10503.0,119.0,,0.0,365.0,0.0,1819.0,9303.0,9656.0,353.0,11.0,9303.0,6311.0,7989.0,865.0,343.0,0.0,34.0,1.0,625.0,,,,,,0.0,0.0,0.0,true,0.0,1321.0,,1041.0,1007.0,0.0,318.0,0.0,8.0,3224.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,9303.0,,,,,,1505.0,1254.0,9652.0,4.0,,,,395.0
192651.0,124.0,0.0,0.0,2008.0,82.0,9.0,797.0,,797.0,,271.0,0.0,,0.0,455.0,2082.0,109.0,43.0,352.0,1267.0,2537.0,154.0,795.0,9.0,,14.0,,,120.0,953.0,953.0,0.0,0.0,953.0,281.0,807.0,27.0,8.0,,0.0,30.0,0.0,,,,,,0.0,,,true,0.0,41.0,,86.0,9.0,,0.0,,0.0,36.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,953.0,0.0,,,,,220.0,89.0,924.0,29.0,0.0,0.0,,0.0
192857.0,741.0,0.0,0.0,9956.0,1910.0,0.0,1256.0,,1256.0,,590.0,1.0,,0.0,2923.0,9438.0,1113.0,301.0,1913.0,5663.0,12361.0,850.0,3429.0,34.0,,49.0,,,321.0,4888.0,4888.0,0.0,1.0,4888.0,1415.0,5150.0,590.0,368.0,,14.0,0.0,0.0,,,,,,0.0,,,true,25.0,200.0,,136.0,814.0,,32.0,,0.0,780.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,4888.0,0.0,,,,,1229.0,536.0,4888.0,0.0,0.0,0.0,,0.0
193162.0,381.0,0.0,0.0,7163.0,1304.0,256.0,712.0,,712.0,,34.0,0.0,,0.0,2052.0,5954.0,790.0,232.0,1599.0,5173.0,8006.0,405.0,2685.0,37.0,,0.0,,,814.0,793.0,1182.0,389.0,0.0,793.0,2487.0,1579.0,23.0,45.0,,37.0,2.0,17.0,,,,,,0.0,,,false,0.0,1081.0,,105.0,6.0,,164.0,,0.0,363.0,0.0,75.0,,,,,,,,,,,,,0.0,,,,,,0.0,793.0,46.0,,,,,1051.0,529.0,1182.0,0.0,0.0,12.0,,389.0
193537.0,212.0,-204.0,0.0,6414.0,1092.0,353.0,1924.0,,1924.0,,396.0,0.0,,0.0,2054.0,5921.0,742.0,401.0,1483.0,3838.0,7975.0,239.0,2048.0,22.0,,0.0,,,307.0,2246.0,2346.0,100.0,0.0,2246.0,1398.0,1638.0,396.0,52.0,,0.0,13.0,0.0,,,,,,0.0,,,true,0.0,362.0,,159.0,414.0,,0.0,,-3.0,195.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,2246.0,0.0,,,,,1100.0,690.0,2346.0,0.0,0.0,136.0,,275.0
193649.0,329.0,0.0,0.0,6868.0,1364.0,0.0,1743.0,,1803.0,,659.0,23.0,,490.0,2365.0,9866.0,1349.0,349.0,1588.0,4801.0,12231.0,2313.0,2818.0,32.0,,0.0,0.0,0.0,395.0,4715.0,6280.0,1565.0,60.0,4715.0,1177.0,2262.0,659.0,1048.0,221.0,17.0,0.0,0.0,,,,,,0.0,0.0,0.0,false,0.0,262.0,,2351.0,0.0,0.0,0.0,0.0,0.0,437.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,4715.0,,,,,,779.0,209.0,6280.0,0.0,,,,134.0
193809.0,17613.0,-522.0,0.0,85741.0,5666.0,0.0,0.0,,1493.0,,7259.0,0.0,,0.0,42429.0,56852.0,4627.0,826.0,13663.0,47091.0,99281.0,100.0,28415.0,214.0,,0.0,12836.0,0.0,5013.0,14930.0,18870.0,3940.0,1433.0,14930.0,35436.0,43091.0,769.0,257.0,780.0,769.0,0.0,51.0,54.0,,,,,0.0,0.0,0.0,false,0.0,55.0,,1346.0,4066.0,0.0,473.0,0.0,25.0,3198.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,,,,,,,,0.0,,,,,,0.0,14930.0,,527.0,22.0,16.0,262.0,8037.0,3686.0,12391.0,6479.0,,,,1475.0
194440.0,873.0,-55.0,0.0,9587.0,1358.0,295.0,,,935.0,,4.0,0.0,,1.0,4335.0,6849.0,431.0,128.0,963.0,4350.0,11184.0,429.0,2619.0,25.0,,55.0,,,768.0,2620.0,2757.0,137.0,61.0,2620.0,3541.0,3338.0,4.0,89.0,,71.0,0.0,0.0,,,,,,0.0,,,true,0.0,415.0,,683.0,115.0,,0.0,,0.0,301.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,2620.0,511.0,,,,,981.0,1826.0,2698.0,59.0,0.0,1.0,,177.0
194570.0,63.0,-1696.0,0.0,7516.0,231.0,9.0,,,0.0,,68.0,0.0,,0.0,3926.0,4414.0,645.0,44.0,1250.0,4583.0,8340.0,252.0,2729.0,28.0,,0.0,,,604.0,-944.0,-1220.0,-276.0,0.0,-944.0,4735.0,2521.0,38.0,260.0,,61.0,0.0,20.0,,,,,,0.0,,,false,0.0,29.0,,73.0,361.0,,308.0,,0.0,273.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,-944.0,1124.0,,,,,1795.0,684.0,-1220.0,0.0,0.0,0.0,,0.0
194936.0,1729.0,0.0,0.0,8288.0,1371.0,0.0,,,8.0,,374.0,0.0,,0.0,2818.0,6623.0,84.0,40.0,822.0,4087.0,9441.0,461.0,2913.0,23.0,,1.0,,,352.0,2464.0,2620.0,156.0,8.0,2464.0,4261.0,2551.0,361.0,224.0,,7.0,0.0,0.0,,,,,,0.0,,,true,0.0,97.0,,311.0,0.0,,0.0,,0.0,44.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,2464.0,34.0,,,,,452.0,378.0,2620.0,0.0,0.0,0.0,,0.0
195111.0,7125.0,0.0,0.0,55077.0,6247.0,0.0,38.0,,38.0,,662.0,0.0,,0.0,22667.0,37981.0,5244.0,1030.0,10870.0,34927.0,60648.0,1173.0,19477.0,171.0,,0.0,,,4492.0,5377.0,6596.0,1219.0,0.0,5377.0,4619.0,21741.0,63.0,271.0,,434.0,0.0,118.0,,,,,,0.0,,,false,0.0,22432.0,,563.0,2739.0,,264.0,,-109.0,2777.0,0.0,88.0,,,,,,,,,,,,,0.0,,,,,,0.0,5377.0,4696.0,484.0,262.0,84.0,200.0,8253.0,2322.0,6596.0,0.0,1164.0,0.0,,1702.0
195157.0,82.0,0.0,0.0,1827.0,428.0,361.0,253.0,,258.0,,62.0,0.0,,0.0,214.0,3085.0,193.0,88.0,1077.0,2832.0,3299.0,581.0,1415.0,18.0,,0.0,,,213.0,435.0,461.0,26.0,0.0,435.0,340.0,721.0,52.0,22.0,,10.0,0.0,39.0,,,,,,0.0,,,true,0.0,80.0,,291.0,167.0,,1.0,,4.0,61.0,0.0,127.0,,,,,,,,,,,,,0.0,,,,,,0.0,435.0,0.0,,,,,106.0,4.0,436.0,25.0,0.0,0.0,,10.0
195456.0,194.0,0.0,0.0,5339.0,369.0,126.0,,,286.0,,33.0,28.0,,0.0,672.0,5084.0,943.0,701.0,1436.0,4266.0,5756.0,145.0,2370.0,31.0,,2.0,,,460.0,1314.0,1696.0,382.0,119.0,1314.0,1756.0,2663.0,25.0,39.0,,21.0,0.0,64.0,,,,,,0.0,,,false,0.0,265.0,,53.0,11.0,,0.0,,10.0,155.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,1314.0,8.0,,,,,335.0,94.0,1696.0,0.0,0.0,13.0,,65.0
196752.0,472.0,0.0,0.0,7175.0,960.0,153.0,,,30.0,,0.0,0.0,,0.0,2724.0,5727.0,226.0,78.0,865.0,2771.0,8451.0,941.0,1486.0,15.0,,0.0,1272.0,0.0,417.0,2400.0,3185.0,785.0,25.0,2400.0,2080.0,4012.0,0.0,353.0,0.0,182.0,0.0,0.0,,,,,,0.0,0.0,,false,0.0,93.0,,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,2400.0,,,,,,436.0,191.0,3182.0,3.0,,,,0.0
196800.0,2923.0,0.0,0.0,48713.0,1259.0,0.0,0.0,,29.0,,701.0,0.0,,2063.0,17967.0,34076.0,5849.0,600.0,11909.0,28042.0,52043.0,320.0,13877.0,109.0,,0.0,5245.0,0.0,2237.0,8734.0,11735.0,3001.0,0.0,8734.0,31885.0,15222.0,370.0,564.0,0.0,500.0,0.0,425.0,231.0,,,,,0.0,0.0,0.0,false,0.0,318.0,,227.0,1582.0,-21.0,342.0,0.0,0.0,2057.0,0.0,19.0,0.0,0.0,383.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,8734.0,,561.0,0.0,39.0,0.0,6193.0,3042.0,11735.0,0.0,,,,148.0
197142.0,521.0,-16.0,0.0,12711.0,636.0,7.0,426.0,,426.0,,1094.0,0.0,,0.0,4837.0,10763.0,1458.0,422.0,2192.0,6872.0,15600.0,12.0,4164.0,41.0,,414.0,,,516.0,4052.0,4973.0,921.0,61.0,4052.0,5852.0,5147.0,761.0,14.0,,120.0,0.0,0.0,,,,,,0.0,,,false,0.0,650.0,,1646.0,10.0,,0.0,,0.0,1002.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,4052.0,673.0,,,,,2337.0,878.0,4973.0,0.0,0.0,34.0,,360.0
197254.0,187.0,0.0,0.0,1489.0,279.0,306.0,497.0,,497.0,,32.0,0.0,,0.0,569.0,1575.0,245.0,23.0,230.0,997.0,2144.0,197.0,513.0,6.0,,2.0,0.0,0.0,254.0,631.0,823.0,192.0,0.0,631.0,0.0,581.0,21.0,195.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,false,0.0,132.0,,120.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,631.0,,,,,,172.0,13.0,823.0,0.0,,,,0.0
197302.0,3892.0,0.0,0.0,21632.0,2865.0,13.0,0.0,,4.0,,1223.0,0.0,,0.0,9174.0,16223.0,1716.0,308.0,4736.0,15958.0,25397.0,1217.0,9921.0,72.0,,0.0,,,1301.0,1732.0,2123.0,391.0,0.0,1732.0,7106.0,11648.0,0.0,10.0,,27.0,200.0,29.0,,,,,,0.0,,,false,0.0,9.0,,143.0,1142.0,,184.0,,0.0,995.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,1732.0,182.0,,,,,2685.0,2405.0,1759.0,364.0,0.0,0.0,,222.0
197478.0,454359.0,-6862.0,0.0,3170214.0,697048.0,19640.0,314.0,0.0,,115788.0,76467.0,3074.0,0.0,0.0,1370662.0,2324529.0,299303.0,78270.0,445597.0,1012899.0,3695191.0,220625.0,501261.0,3206.0,64055.0,1499.0,163613.0,0.0,64278.0,1175084.0,1479537.0,304453.0,0.0,1175084.0,794626.0,1233998.0,4118.0,128054.0,27.0,4776.0,108.0,3680.0,13007.0,,,,,0.0,0.0,0.0,false,227.0,559.0,327654.0,58464.0,141931.0,0.0,2941.0,0.0,-1.0,187414.0,0.0,1763.0,0.0,1267.0,13886.0,10117.0,1621.0,0.0,-1.0,,,,,,0.0,,,,,,0.0,1175084.0,,880.0,3446.0,155.0,73789.0,176370.0,382712.0,1479071.0,466.0,,,,125000.0
197759.0,1520.0,0.0,0.0,17971.0,2931.0,306.0,1241.0,,2057.0,,433.0,0.0,,0.0,5132.0,14669.0,2182.0,421.0,3690.0,10879.0,19801.0,116.0,5962.0,62.0,,11.0,,,993.0,5048.0,5604.0,556.0,242.0,5048.0,3977.0,8543.0,313.0,93.0,,149.0,0.0,0.0,,,,,,0.0,,,true,0.0,463.0,,253.0,573.0,,0.0,,20.0,1353.0,0.0,234.0,,,,,,,,,,,,,0.0,,,,,,0.0,5048.0,1084.0,,,,,1834.0,590.0,5562.0,42.0,200.0,188.0,,410.0
198073.0,536.0,0.0,0.0,7427.0,150.0,270.0,,,0.0,,0.0,0.0,,0.0,2764.0,4951.0,10.0,2.0,452.0,779.0,7715.0,0.0,281.0,6.0,,0.0,,,46.0,3940.0,4182.0,242.0,0.0,3940.0,6757.0,512.0,0.0,0.0,,18.0,0.0,0.0,,,,,,0.0,,,true,0.0,8.0,,0.0,0.0,,0.0,,0.0,8.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,3940.0,194.0,,,,,1667.0,367.0,4182.0,0.0,0.0,0.0,,0.0
198149.0,2397.0,0.0,0.0,20066.0,1449.0,23.0,1077.0,,1212.0,,692.0,0.0,,0.0,7807.0,16402.0,1400.0,934.0,4174.0,14415.0,24209.0,604.0,8917.0,99.0,,127.0,,,1231.0,1006.0,2998.0,1992.0,135.0,1006.0,4632.0,12689.0,457.0,263.0,,167.0,-71.0,81.0,,,,,,0.0,,,false,0.0,84.0,,753.0,1904.0,,413.0,,-306.0,341.0,0.0,93.0,,,,,,,,,,,,,0.0,,,,,,0.0,1006.0,1438.0,,,,,2529.0,1053.0,2967.0,31.0,0.0,8.0,,420.0
198251.0,762.0,0.0,0.0,10571.0,2898.0,158.0,,,2.0,,31.0,0.0,,0.0,3179.0,9149.0,2272.0,102.0,1548.0,5752.0,12328.0,252.0,3668.0,42.0,,5.0,,,536.0,3113.0,5259.0,2146.0,0.0,3113.0,2058.0,5391.0,31.0,115.0,,239.0,0.0,755.0,,,,,,0.0,,,false,0.0,222.0,,420.0,657.0,,413.0,,0.0,1002.0,0.0,0.0,,,,,,,,,382.0,,0.0,,0.0,,,,,,0.0,3113.0,1363.0,,,,,669.0,265.0,5259.0,0.0,0.0,0.0,,410.0
198961.0,80.0,0.0,0.0,5857.0,1414.0,298.0,,,248.0,,156.0,0.0,,0.0,867.0,6959.0,1142.0,792.0,1806.0,4542.0,7826.0,863.0,2331.0,31.0,,0.0,,,405.0,3290.0,3290.0,0.0,38.0,3290.0,2361.0,1322.0,6.0,156.0,,0.0,0.0,0.0,,,,,,0.0,,,true,0.0,512.0,,517.0,135.0,,0.0,,0.0,350.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,3290.0,324.0,,,,,181.0,126.0,3290.0,0.0,0.0,0.0,,269.0
199137.0,564.0,-125.0,0.0,2525.0,150.0,0.0,,,0.0,,0.0,0.0,,0.0,816.0,4106.0,453.0,182.0,1018.0,3735.0,4922.0,92.0,2243.0,32.0,,139.0,,,474.0,461.0,619.0,158.0,0.0,461.0,372.0,1965.0,0.0,42.0,,0.0,0.0,0.0,,,,,,0.0,,,false,7.0,31.0,,2305.0,0.0,,0.0,,0.0,271.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,461.0,0.0,,,,,66.0,5.0,619.0,0.0,0.0,0.0,,80.0
199351.0,253.0,0.0,0.0,9391.0,895.0,112.0,2727.0,,2732.0,,321.0,0.0,,0.0,3021.0,7411.0,783.0,112.0,1427.0,5994.0,10432.0,234.0,3780.0,42.0,,0.0,,,787.0,2000.0,2000.0,0.0,0.0,2000.0,1619.0,3825.0,105.0,142.0,,35.0,5.0,0.0,,,,,,0.0,,,true,0.0,320.0,,339.0,0.0,,0.0,,0.0,666.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,2000.0,381.0,,,,,1867.0,378.0,2000.0,0.0,0.0,0.0,,200.0
199436.0,563.0,0.0,0.0,11940.0,2860.0,319.0,,,308.0,,818.0,0.0,,0.0,3045.0,10757.0,1985.0,839.0,2928.0,8276.0,13802.0,284.0,4359.0,48.0,,9.0,,,989.0,4131.0,4131.0,0.0,43.0,4131.0,2165.0,5747.0,642.0,296.0,,14.0,-20.0,0.0,,,,,,0.0,,,true,0.0,860.0,,175.0,252.0,,0.0,,-22.0,1160.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,4131.0,23.0,,,,,1433.0,721.0,4131.0,0.0,0.0,28.0,,335.0
199463.0,3046.0,0.0,0.0,35725.0,9488.0,0.0,2326.0,,3500.0,,139.0,0.0,,0.0,12468.0,26574.0,3546.0,686.0,5648.0,20405.0,39042.0,2100.0,12237.0,131.0,,36.0,,,2428.0,9715.0,9715.0,0.0,109.0,9715.0,5647.0,16997.0,30.0,1622.0,,155.0,0.0,0.0,,,,,,0.0,,,true,0.0,93.0,,149.0,774.0,,0.0,,0.0,2860.0,0.0,92.0,,,,,,,,,,,,,0.0,,,,,,0.0,9715.0,2212.0,,,,,3395.0,2157.0,9715.0,0.0,0.0,0.0,,0.0
200435.0,8418.0,-9831.0,-3.0,55467.0,1011.0,0.0,268.0,,299.0,,3521.0,0.0,,5469.0,12911.0,86398.0,16941.0,3652.0,17202.0,54809.0,99309.0,23682.0,32258.0,364.0,,136.0,6.0,0.0,5349.0,37200.0,37200.0,0.0,31.0,37200.0,17318.0,36016.0,3350.0,2972.0,0.0,91.0,0.0,0.0,,,,,,0.0,0.0,0.0,true,0.0,823.0,,6822.0,9726.0,0.0,0.0,0.0,-74.0,7753.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,37200.0,,,,,,883.0,496.0,37200.0,0.0,,,,1496.0
201254.0,713.0,0.0,0.0,7069.0,1425.0,2.0,467.0,,473.0,,489.0,0.0,,0.0,2015.0,6227.0,580.0,126.0,1372.0,4876.0,8242.0,184.0,3095.0,31.0,,36.0,,,409.0,1386.0,1847.0,461.0,0.0,1386.0,836.0,4267.0,90.0,190.0,,23.0,-13.0,0.0,,,,,,0.0,,,false,0.0,68.0,,0.0,475.0,,0.0,,0.0,467.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,1386.0,110.0,,,,,848.0,118.0,1847.0,0.0,0.0,0.0,,84.0
201834.0,20459.0,-18.0,0.0,118428.0,9699.0,0.0,0.0,,319.0,,2236.0,0.0,,8.0,56543.0,78510.0,10806.0,1507.0,7982.0,46712.0,135053.0,9417.0,31947.0,185.0,,0.0,6995.0,0.0,6783.0,41799.0,42239.0,440.0,0.0,41799.0,14150.0,94245.0,1699.0,7897.0,0.0,495.0,0.0,503.0,0.0,,,,,0.0,0.0,0.0,true,0.0,15.0,,2169.0,2308.0,0.0,0.0,0.0,5659.0,3129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,41799.0,,63.0,13.0,49.0,1382.0,17544.0,3648.0,42236.0,3.0,,,,350.0
202514.0,381.0,0.0,0.0,16620.0,2098.0,60.0,,,32.0,,263.0,0.0,,247.0,1604.0,16328.0,2707.0,859.0,2484.0,7340.0,17932.0,438.0,4005.0,57.0,,20.0,,,851.0,11135.0,11135.0,0.0,32.0,11135.0,6285.0,7431.0,208.0,484.0,,45.0,0.0,144.0,,,,,,0.0,,,true,0.0,774.0,,506.0,0.0,,227.0,,17.0,1206.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,11135.0,94.0,,,,,338.0,287.0,11135.0,0.0,0.0,7.0,,560.0
202541.0,222.0,0.0,0.0,5226.0,542.0,0.0,1069.0,,1069.0,,1153.0,0.0,,12.0,1370.0,7303.0,605.0,244.0,1162.0,4019.0,8673.0,713.0,2343.0,27.0,,572.0,,,514.0,3714.0,3889.0,175.0,0.0,3714.0,627.0,2719.0,839.0,61.0,,72.0,0.0,9.0,,,,,,0.0,,,true,0.0,269.0,,1018.0,491.0,,77.0,,0.0,246.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,3714.0,0.0,,,,,310.0,205.0,3889.0,0.0,17.0,0.0,,0.0
202907.0,39679.0,-52329.0,0.0,445487.0,48308.0,0.0,2004.0,,4638.0,,14088.0,0.0,,11789.0,105655.0,435466.0,113706.0,33206.0,106311.0,349799.0,541121.0,2536.0,197427.0,2028.0,,3095.0,15634.0,0.0,40051.0,105208.0,133248.0,28040.0,2633.0,105019.0,158939.0,145615.0,13853.0,14294.0,2543.0,3872.0,-148.0,-578.0,5419.0,,,,,0.0,0.0,0.0,false,0.0,87987.0,,63820.0,11318.0,0.0,4533.0,0.0,2128.0,41577.0,0.0,6010.0,0.0,470.0,6370.0,2623.0,11736.0,0.0,0.0,,,,,,0.0,,,,,,189.0,105208.0,,17500.0,61.0,3484.0,12161.0,23447.0,9506.0,133248.0,0.0,,,,13796.0
203043.0,2438.0,0.0,0.0,17966.0,1947.0,0.0,1147.0,,1147.0,,125.0,0.0,,0.0,6569.0,13501.0,18986.0,920.0,4689.0,23211.0,20070.0,417.0,14526.0,151.0,,0.0,2026.0,0.0,3996.0,6826.0,8976.0,2150.0,18.0,6826.0,5048.0,6009.0,20.0,101.0,0.0,316.0,0.0,335.0,,,,,,0.0,0.0,0.0,false,0.0,3815.0,,538.0,708.0,0.0,699.0,0.0,0.0,6707.0,0.0,0.0,0.0,8675.0,1650.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,6826.0,,,,,,1400.0,604.0,8976.0,0.0,,,,300.0
203052.0,560.0,0.0,0.0,3151.0,92.0,262.0,,,189.0,,15.0,0.0,,0.0,753.0,3897.0,501.0,206.0,994.0,2436.0,4650.0,808.0,1316.0,18.0,,0.0,0.0,0.0,126.0,1962.0,1962.0,0.0,0.0,1962.0,1813.0,463.0,15.0,41.0,0.0,4.0,1.0,0.0,,,,,,0.0,0.0,,true,0.0,594.0,,410.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,0.0,1962.0,,,,,,145.0,7.0,1962.0,0.0,,,,0.0
203575.0,41.0,0.0,0.0,2226.0,59.0,4.0,,,0.0,,37.0,0.0,,0.0,520.0,2248.0,37.0,45.0,932.0,2437.0,2768.0,37.0,1081.0,15.0,,0.0,,,424.0,-106.0,-161.0,-55.0,0.0,-106.0,1575.0,579.0,29.0,6.0,,26.0,0.0,0.0,,,,,,0.0,,,false,0.0,13.0,,173.0,265.0,,0.0,,-203.0,194.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,-106.0,167.0,,,,,283.0,23.0,-161.0,0.0,0.0,1.0,,9.0
204004.0,107962.0,30.0,0.0,556235.0,64835.0,0.0,0.0,,1706.0,,14680.0,0.0,,2212.0,215843.0,399964.0,79557.0,11770.0,89681.0,273328.0,615807.0,3360.0,148497.0,1121.0,,2777.0,53608.0,0.0,32271.0,131197.0,178331.0,47134.0,1706.0,131197.0,63384.0,424748.0,10245.0,13207.0,477.0,6113.0,854.0,2019.0,2023.0,,,,,0.0,165.0,0.0,false,0.0,1562.0,,3809.0,31610.0,0.0,574.0,0.0,1846.0,23564.0,0.0,2879.0,0.0,14071.0,275.0,1748.0,20459.0,0.0,0.0,,,,,,0.0,,,,,,0.0,131197.0,,3920.0,791.0,68.0,6991.0,29461.0,8828.0,178319.0,12.0,,,,27904.0
204237.0,26.0,0.0,0.0,7218.0,1817.0,0.0,,,23.0,,34.0,0.0,,0.0,579.0,11059.0,667.0,753.0,4034.0,6426.0,11638.0,855.0,1614.0,45.0,,0.0,,,778.0,5300.0,5300.0,0.0,0.0,5300.0,1595.0,3376.0,0.0,99.0,,8.0,-165.0,0.0,,,,,,0.0,,,true,91.0,316.0,,3461.0,62.0,,0.0,,0.0,79.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,5300.0,0.0,,,,,437.0,17.0,5300.0,0.0,0.0,0.0,,0.0
204826.0,2058.0,-306.0,0.0,6921.0,962.0,78.0,229.0,,454.0,,509.0,0.0,,0.0,5877.0,10546.0,913.0,283.0,2242.0,5763.0,16423.0,8004.0,2999.0,36.0,,0.0,,,522.0,5120.0,5272.0,152.0,128.0,5120.0,1925.0,3468.0,31.0,1341.0,,96.0,0.0,0.0,,,,,,0.0,,,true,24.0,88.0,,397.0,418.0,,0.0,,-1.0,419.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,5120.0,0.0,,,,,1826.0,652.0,5272.0,0.0,212.0,0.0,,118.0
205243.0,192.0,-421.0,0.0,19650.0,2227.0,237.0,159.0,,242.0,,2702.0,0.0,,0.0,5383.0,19619.0,7173.0,2480.0,4470.0,16319.0,25002.0,756.0,9537.0,120.0,,38.0,,,2205.0,6848.0,8508.0,1660.0,83.0,6848.0,5409.0,8064.0,2385.0,1151.0,,109.0,-20.0,158.0,,,,,,0.0,,,false,306.0,3402.0,,567.0,981.0,,0.0,,0.0,3031.0,0.0,107.0,,,,,,,,,,,,,0.0,,,,,,0.0,6848.0,952.0,,,,,2040.0,1010.0,8508.0,0.0,0.0,1524.0,,1544.0
205346.0,2753.0,-2481.0,0.0,9756.0,1643.0,27.0,362.0,,1158.0,,3209.0,7.0,,0.0,5097.0,11129.0,2281.0,237.0,2165.0,7791.0,16226.0,2720.0,4815.0,53.0,,53.0,,,811.0,3237.0,3262.0,25.0,734.0,3237.0,2138.0,4144.0,1326.0,890.0,,121.0,0.0,67.0,,,,,,0.0,,,true,0.0,673.0,,212.0,174.0,,387.0,,-211.0,978.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,3237.0,0.0,,,,,1087.0,314.0,3164.0,98.0,757.0,66.0,,-26.0
