IDRSSD,RCFD3353,RCFD3355,RCFD3365,RCFD3368,RCFD3381,RCFD3401,RCFD3484,RCFDB558,RCFDB559,RCFDB560,RCFN3360,RCFN3404,RCON3353,RCON3355,RCON3360,RCON3365,RCON3368,RCON3381,RCON3386,RCON3387,RCON3401,RCON3465,RCON3466,RCON3484,RCON3485,RCONB558,RCONB559,RCONB560,RCONB561,RCONB562,RCONB563,RCONHK16,RCONHK17
37.0,,,,,,,,,,,,,0.0,,24169.0,0.0,77241.0,4973.0,,3045.0,,8025.0,2378.0,0.0,13374.0,6703.0,6359.0,42240.0,0.0,5349.0,13325.0,19400.0,814.0
242.0,,,,,,,,,,,,,0.0,,30157.0,8.0,54015.0,2600.0,1821.0,1896.0,,13183.0,8391.0,0.0,7300.0,10392.0,0.0,10653.0,0.0,4262.0,13748.0,8762.0,4783.0
279.0,,,,,,,,,,,,,0.0,78002.0,280642.0,4226.0,446334.0,17180.0,104.0,7344.0,,170443.0,95941.0,36.0,53047.0,2055.0,101870.0,24080.0,0.0,4618.0,88373.0,92513.0,24688.0
354.0,,,,,,,,,,,,,0.0,,54529.0,4615.0,63445.0,843.0,,3179.0,,26849.0,18761.0,0.0,0.0,948.0,40.0,0.0,3.0,5039.0,6663.0,26898.0,3840.0
457.0,,,,,,,,,,,,,0.0,,70826.0,938.0,76399.0,1042.0,7882.0,9253.0,,25335.0,20530.0,0.0,2935.0,1424.0,1.0,13.0,0.0,6508.0,25152.0,16310.0,5072.0
505.0,,,,,,,,,,,,,289.0,31318.0,696026.0,0.0,849203.0,55443.0,0.0,24899.0,,304558.0,311541.0,0.0,108447.0,11532.0,33399.0,18727.0,0.0,42872.0,357557.0,85932.0,31631.0
1155.0,,,,,,,,,,,,,0.0,0.0,372144.0,4749.0,497417.0,14301.0,15868.0,74216.0,,102229.0,168047.0,0.0,273083.0,13731.0,3664.0,54986.0,493.0,6255.0,40079.0,46268.0,14640.0
1351.0,,,,,,,,,,,,,0.0,0.0,108412.0,0.0,211070.0,7462.0,5713.0,21109.0,,21411.0,44567.0,0.0,24085.0,75044.0,906.0,10186.0,0.0,15257.0,42709.0,61407.0,22281.0
1454.0,,,,,,,,,,,,,0.0,0.0,481234.0,0.0,1108706.0,80715.0,4278.0,68390.0,,119174.0,251320.0,706.0,217703.0,184949.0,183641.0,150528.0,0.0,16834.0,278576.0,58067.0,40578.0
1669.0,,,,,,,,,,,,,0.0,5783.0,290438.0,0.0,415402.0,12947.0,6382.0,28819.0,,129427.0,106657.0,431.0,117865.0,52083.0,20303.0,22925.0,0.0,19124.0,67107.0,58180.0,30709.0
1856.0,,,,,,,,,,,,,0.0,,25370.0,247.0,44652.0,8165.0,3070.0,2640.0,,6605.0,9159.0,0.0,3350.0,222.0,2730.0,6442.0,0.0,2739.0,14655.0,11750.0,2110.0
2161.0,,,,,,,,,,,,,2796.0,18648.0,214011.0,1868.0,384412.0,4759.0,761.0,18133.0,,92407.0,100083.0,0.0,91456.0,13873.0,66028.0,52355.0,442.0,2064.0,100711.0,46984.0,10338.0
2732.0,,,,,,,,,,,,,0.0,0.0,571417.0,0.0,745322.0,107952.0,0.0,23278.0,,37782.0,510653.0,0.0,46532.0,24775.0,0.0,25711.0,0.0,88.0,192175.0,89093.0,137477.0
2750.0,,,,,,,,,,,,,163.0,,45871.0,121.0,70503.0,479.0,19574.0,4123.0,,885.0,15688.0,0.0,11876.0,7999.0,189.0,8909.0,0.0,868.0,16406.0,13690.0,3683.0
3252.0,,,,,,,,,,,,,0.0,1000.0,115838.0,18847.0,324628.0,0.0,50811.0,9221.0,,0.0,49263.0,99.0,117282.0,79047.0,44691.0,51769.0,0.0,5796.0,37769.0,30370.0,36969.0
3458.0,,,,,,,,,,,,,940.0,,48018.0,286.0,80027.0,5292.0,3840.0,3762.0,,13741.0,26302.0,121.0,6166.0,3395.0,6572.0,11152.0,0.0,2789.0,10599.0,34940.0,9504.0
3720.0,,,,,,,,,,,,,0.0,0.0,189452.0,225.0,375787.0,34424.0,3658.0,27336.0,,46015.0,98557.0,0.0,101108.0,37957.0,64053.0,36778.0,0.0,9573.0,79494.0,35591.0,20765.0
3971.0,,,,,,,,,,,,,0.0,94508.0,827826.0,1952.0,1078531.0,36676.0,4801.0,186558.0,,110765.0,441359.0,29217.0,97479.0,100788.0,8506.0,46704.0,0.0,55651.0,244009.0,257269.0,66490.0
4156.0,,,,,,,,,,,,,6331.0,13514.0,194514.0,555.0,278604.0,1663.0,,18259.0,,76257.0,90652.0,0.0,53822.0,14515.0,8181.0,40178.0,0.0,2921.0,69021.0,48597.0,13932.0
4231.0,,,,,,,,,,,,,0.0,0.0,48681.0,0.0,156382.0,39713.0,,2596.0,,12457.0,27586.0,0.0,31894.0,16516.0,19590.0,32218.0,0.0,2931.0,38009.0,24828.0,5427.0
5069.0,,,,,,,,,,,,,0.0,87.0,473269.0,0.0,569328.0,57312.0,0.0,3288.0,,78625.0,394501.0,0.0,1670.0,0.0,0.0,13125.0,0.0,0.0,58657.0,184554.0,70067.0
5135.0,,,,,,,,,,,,,0.0,20035.0,405279.0,0.0,598933.0,62184.0,101188.0,47649.0,,74013.0,170307.0,0.0,87854.0,100678.0,0.0,2105.0,805.0,10633.0,78839.0,142501.0,53615.0
5210.0,,,,,,,,,,,,,35950.0,141369.0,1628469.0,0.0,2443741.0,50225.0,8782.0,81596.0,,480692.0,985273.0,0.0,560510.0,217311.0,271097.0,86735.0,0.0,9915.0,639914.0,183195.0,38816.0
5461.0,,,,,,,,,,,,,0.0,41413.0,421243.0,0.0,844758.0,50033.0,8172.0,22218.0,,39973.0,350247.0,0.0,11921.0,108590.0,122241.0,98872.0,0.0,1957.0,615406.0,20818.0,21817.0
5751.0,,,,,,,,,,,,,1.0,3011.0,160302.0,3576.0,286496.0,603.0,21904.0,30967.0,,32131.0,68718.0,0.0,33032.0,5477.0,38475.0,73792.0,0.0,4277.0,101870.0,34492.0,34535.0
6039.0,,,,,,,,,,,,,0.0,0.0,320031.0,27000.0,437122.0,37991.0,6550.0,23843.0,,72960.0,201752.0,0.0,70183.0,35803.0,228.0,1528.0,588.0,6710.0,79340.0,85023.0,26453.0
6329.0,,,,,,,,,,,,,43.0,10761.0,1397819.0,1.0,1781968.0,88777.0,313.0,104957.0,,285231.0,535582.0,0.0,258718.0,55401.0,127467.0,14581.0,0.0,467491.0,532518.0,242606.0,89828.0
7009.0,,,,,,,,,,,,,0.0,0.0,263680.0,0.0,589960.0,194286.0,0.0,49719.0,,0.0,0.0,0.0,0.0,46449.0,0.0,77493.0,0.0,212810.0,388546.0,0.0,0.0
7045.0,,,,,,,,,,,,,0.0,0.0,111352.0,0.0,289590.0,34146.0,5202.0,4668.0,,63436.0,20392.0,0.0,144948.0,1208.0,52425.0,76734.0,498.0,13416.0,65912.0,21908.0,3231.0
7072.0,,,,,,,,,,,,,0.0,20435.0,310627.0,6041.0,442473.0,439.0,125.0,27692.0,,190842.0,89859.0,0.0,25817.0,10998.0,40243.0,36424.0,0.0,2044.0,151467.0,80868.0,44425.0
7456.0,,,,,,,,,,,,,106.0,8000.0,85718.0,0.0,133114.0,1827.0,39893.0,14124.0,,4988.0,24438.0,0.0,32422.0,3435.0,227.0,37603.0,0.0,2099.0,28126.0,22330.0,6998.0
7634.0,,,,,,,,,,,,,0.0,,62383.0,0.0,88626.0,12203.0,7917.0,9434.0,,17926.0,17065.0,0.0,5725.0,2064.0,6333.0,6936.0,0.0,10140.0,15024.0,27832.0,12214.0
8462.0,,,,,,,,,,,,,0.0,0.0,75171.0,4656.0,182270.0,3236.0,15035.0,16085.0,,15001.0,16424.0,0.0,47365.0,32061.0,41224.0,30930.0,0.0,12615.0,8245.0,16480.0,39586.0
8631.0,,,,,,,,,,,,,0.0,,37671.0,2335.0,74592.0,7553.0,,4885.0,,20170.0,9279.0,0.0,4246.0,13087.0,7430.0,783.0,0.0,2661.0,20706.0,12602.0,7187.0
9357.0,,,,,,,,,,,,,0.0,0.0,319731.0,110.0,563701.0,150296.0,0.0,151980.0,,1568.0,88208.0,25197.0,28583.0,28812.0,19665.0,970.0,0.0,2315.0,386073.0,2203.0,6043.0
9553.0,,,,,,,,,,,,,62.0,69688.0,137158.0,4.0,225771.0,4488.0,50629.0,12392.0,,10968.0,59109.0,0.0,27356.0,2828.0,24611.0,49151.0,0.0,1306.0,32219.0,38958.0,10887.0
9807.0,,,,,,,,,,,,,45715.0,50000.0,1728673.0,0.0,2670954.0,196572.0,0.0,26536.0,,228373.0,1471686.0,0.0,24676.0,53991.0,134575.0,360061.0,0.0,436.0,1654191.0,168957.0,286278.0
