IDRSSD,RCFD0071,RCFD0081,RCFD1773,RCFD2130,RCFD2143,RCFD2145,RCFD2150,RCFD2160,RCFD2170,RCFD2930,RCFD2948,RCFD3000,RCFD3123,RCFD3190,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3545,RCFD3548,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN2200,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON1773,RCON2130,RCON2143,RCON2145,RCON2150,RCON2160,RCON2170,RCON2200,RCON2930,RCON2948,RCON3000,RCON3123,RCON3190,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCON8678,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34
37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10392.0,2248.0,53347.0,0.0,0.0,213.0,0.0,1748.0,87842.0,73495.0,96.0,73591.0,0.0,960.0,0.0,0.0,14251.0,1200.0,87842.0,0.0,0.0,11761.0,0.0,0.0,3500.0,0.0,23635.0,49859.0,1a,1231.0,0.0,20854.0,19894.0,-2210.0,0.0,0.0,0.0,0.0,14251.0,0.0,0.0
242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2945.0,2201.0,18384.0,0.0,0.0,544.0,0.0,421.0,53236.0,44994.0,16.0,49360.0,0.0,173.0,4350.0,0.0,3876.0,120.0,53236.0,0.0,0.0,4947.0,0.0,0.0,120.0,0.0,13259.0,31735.0,4.0,1231.0,0.0,25865.0,25692.0,-1311.0,3049.0,0.0,0.0,0.0,3876.0,0.0,0.0
279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5335.0,5828.0,63978.0,0.0,504.0,6795.0,209.0,10391.0,368875.0,295137.0,2315.0,324505.0,0.0,1610.0,27053.0,0.0,44370.0,1.0,368875.0,0.0,0.0,32277.0,0.0,0.0,15276.0,0.0,56341.0,238796.0,1a,1231.0,0.0,226173.0,224563.0,-3184.0,19742.0,0.0,0.0,0.0,44370.0,0.0,31530.0
354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,612.0,745.0,0.0,0.0,80.0,0.0,273.0,25077.0,20772.0,132.0,21004.0,0.0,181.0,100.0,0.0,4073.0,100.0,25077.0,0.0,0.0,698.0,0.0,0.0,3286.0,4528.0,10097.0,10675.0,5.0,1231.0,0.0,11650.0,11469.0,-11.0,6870.0,0.0,0.0,0.0,4073.0,0.0,0.0
457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991.0,1450.0,1431.0,0.0,0.0,214.0,31.0,1574.0,65336.0,52134.0,92.0,60226.0,0.0,674.0,8000.0,0.0,5110.0,60.0,65336.0,0.0,0.0,1188.0,0.0,0.0,3940.0,0.0,11876.0,40258.0,4.0,1231.0,0.0,58988.0,58314.0,-78.0,325.0,0.0,0.0,0.0,5110.0,6.0,0.0
505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148680.0,9548.0,81277.0,0.0,1914.0,9019.0,0.0,17548.0,802458.0,723353.0,8624.0,741977.0,56.0,8186.0,10000.0,0.0,60425.0,6480.0,802458.0,0.0,0.0,38416.0,0.0,0.0,18403.0,0.0,167826.0,555527.0,2a,1231.0,0.0,542258.0,534072.0,-2874.0,400.0,0.0,0.0,0.0,60481.0,0.0,0.0
1155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52525.0,13761.0,63588.0,0.0,9412.0,7438.0,0.0,9598.0,456406.0,409010.0,2227.0,411237.0,0.0,3894.0,0.0,0.0,45169.0,1600.0,456406.0,0.0,0.0,22844.0,0.0,0.0,23696.0,400.0,74303.0,334707.0,5.0,1231.0,0.0,303578.0,299684.0,-2971.0,0.0,0.0,0.0,0.0,45169.0,0.0,0.0
1351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15268.0,4855.0,7764.0,0.0,0.0,4470.0,99.0,1907.0,199736.0,170435.0,420.0,170855.0,0.0,1220.0,0.0,0.0,28881.0,240.0,199736.0,0.0,0.0,28652.0,0.0,0.0,530.0,0.0,31102.0,139333.0,4.0,1231.0,0.0,103063.0,101843.0,-541.0,0.0,0.0,0.0,0.0,28881.0,0.0,63530.0
1454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116420.0,14053.0,534409.0,0.0,0.0,4164.0,0.0,15532.0,1074531.0,996032.0,3129.0,999161.0,0.0,5035.0,0.0,0.0,75370.0,1000.0,1074531.0,0.0,0.0,108353.0,0.0,0.0,1214.0,130.0,355276.0,640756.0,2b,1231.0,0.0,394768.0,389733.0,-35197.0,0.0,0.0,0.0,0.0,75370.0,90.0,0.0
1669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263.0,4547.0,83259.0,0.0,0.0,3822.0,0.0,18314.0,382192.0,324617.0,536.0,335153.0,0.0,4136.0,10000.0,0.0,47039.0,800.0,382192.0,0.0,0.0,49493.0,0.0,0.0,800.0,0.0,82182.0,242435.0,4.0,1231.0,0.0,234296.0,230160.0,-4054.0,0.0,0.0,0.0,0.0,47039.0,0.0,29827.0
