IDRSSD,RCFD0071,RCFD0081,RCFD1773,RCFD2130,RCFD2143,RCFD2145,RCFD2150,RCFD2160,RCFD2170,RCFD2930,RCFD2948,RCFD3000,RCFD3123,RCFD3190,RCFD3200,RCFD3210,RCFD3230,RCFD3300,RCFD3545,RCFD3548,RCFD3632,RCFD3656,RCFD3838,RCFD3839,RCFD5369,RCFD6724,RCFDA130,RCFDB528,RCFDB529,RCFDB530,RCFDB989,RCFDB995,RCFDG105,RCFDJA22,RCFDJJ34,RCFN2200,RCFN6631,RCFN6636,RCON0071,RCON0081,RCON1773,RCON2130,RCON2143,RCON2145,RCON2150,RCON2160,RCON2170,RCON2200,RCON2930,RCON2948,RCON3000,RCON3123,RCON3190,RCON3200,RCON3210,RCON3230,RCON3300,RCON3545,RCON3548,RCON3632,RCON3656,RCON3838,RCON3839,RCON5369,RCON6631,RCON6636,RCON6724,RCON8678,RCONA130,RCONB528,RCONB529,RCONB530,RCONB987,RCONB989,RCONB993,RCONB995,RCONG105,RCONJA22,RCONJJ34
37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6376.0,1685.0,51665.0,0.0,0.0,206.0,0.0,2586.0,84231.0,73039.0,136.0,73175.0,0.0,954.0,0.0,0.0,11056.0,1200.0,84231.0,0.0,0.0,11774.0,0.0,0.0,3500.0,0.0,23966.0,49073.0,,,0.0,22667.0,21713.0,-5418.0,0.0,0.0,0.0,0.0,11056.0,0.0,0.0
242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100.0,1827.0,18077.0,0.0,0.0,540.0,0.0,435.0,52252.0,45720.0,21.0,49034.0,0.0,174.0,3293.0,0.0,3218.0,120.0,52252.0,0.0,0.0,4974.0,0.0,0.0,120.0,0.0,13509.0,32211.0,,,0.0,27243.0,27069.0,-1996.0,1204.0,0.0,0.0,0.0,3218.0,0.0,0.0
279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7419.0,6261.0,68891.0,0.0,470.0,6709.0,209.0,11004.0,373559.0,302015.0,2498.0,331046.0,0.0,1639.0,26533.0,0.0,42513.0,1.0,373559.0,0.0,0.0,32723.0,0.0,0.0,15276.0,0.0,61199.0,240816.0,,,0.0,232026.0,230387.0,-5487.0,12170.0,0.0,0.0,0.0,42513.0,0.0,30039.0
354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9050.0,1203.0,832.0,0.0,0.0,84.0,0.0,621.0,51192.0,30123.0,337.0,45599.0,0.0,216.0,15139.0,0.0,5593.0,100.0,51192.0,0.0,0.0,823.0,0.0,0.0,4686.0,7442.0,12084.0,18039.0,,,0.0,20498.0,20282.0,-16.0,11678.0,0.0,0.0,0.0,5593.0,0.0,0.0
457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492.0,1101.0,1412.0,0.0,0.0,196.0,31.0,881.0,65910.0,52787.0,118.0,60405.0,0.0,685.0,7500.0,0.0,5505.0,60.0,65910.0,0.0,0.0,1602.0,0.0,0.0,3940.0,0.0,12370.0,40417.0,,,0.0,61298.0,60613.0,-97.0,178.0,0.0,0.0,0.0,5505.0,6.0,0.0
505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57425.0,4423.0,71230.0,0.0,1886.0,9000.0,0.0,17701.0,734047.0,653128.0,9106.0,672234.0,56.0,8285.0,10000.0,0.0,61757.0,6480.0,734047.0,0.0,0.0,40128.0,0.0,0.0,18403.0,0.0,169948.0,483180.0,,,0.0,580667.0,572382.0,-3254.0,0.0,0.0,0.0,0.0,61813.0,0.0,0.0
1155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21476.0,14870.0,64639.0,0.0,9394.0,7399.0,0.0,9757.0,441928.0,395774.0,2145.0,397919.0,0.0,3720.0,0.0,0.0,44009.0,1600.0,441928.0,0.0,0.0,24502.0,0.0,0.0,23696.0,1954.0,74527.0,321247.0,,,0.0,316159.0,312439.0,-5789.0,0.0,0.0,0.0,0.0,44009.0,0.0,0.0
1351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7921.0,4684.0,8468.0,0.0,0.0,4409.0,371.0,2053.0,198979.0,169414.0,492.0,169906.0,0.0,1159.0,0.0,0.0,29073.0,240.0,198979.0,0.0,0.0,29040.0,0.0,0.0,530.0,0.0,30672.0,138742.0,,,0.0,103763.0,102604.0,-737.0,0.0,0.0,0.0,0.0,29073.0,0.0,68469.0
1454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12216.0,16065.0,508223.0,0.0,0.0,4112.0,0.0,15574.0,956622.0,902070.0,3483.0,905553.0,0.0,5129.0,0.0,0.0,51069.0,1000.0,956622.0,0.0,0.0,110793.0,0.0,0.0,1214.0,1406.0,299884.0,602186.0,,,0.0,404076.0,398947.0,-61938.0,0.0,0.0,0.0,0.0,51069.0,79.0,0.0
1669.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14555.0,5493.0,72924.0,0.0,0.0,3753.0,0.0,19277.0,392183.0,344841.0,693.0,345534.0,0.0,4192.0,0.0,0.0,46649.0,800.0,392183.0,0.0,0.0,50737.0,0.0,0.0,800.0,0.0,83699.0,261142.0,,,0.0,250964.0,246772.0,-5688.0,0.0,0.0,0.0,0.0,46649.0,0.0,29409.0
1856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8874.0,511.0,10423.0,0.0,98.0,447.0,1100.0,649.0,46245.0,39791.0,61.0,39852.0,0.0,279.0,0.0,0.0,6393.0,500.0,46245.0,0.0,0.0,279.0,0.0,0.0,5732.0,0.0,4571.0,35220.0,,,0.0,23243.0,22964.0,-118.0,179.0,0.0,0.0,0.0,6393.0,0.0,1000.0
2161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13279.0,4961.0,116004.0,0.0,0.0,15590.0,0.0,15899.0,368464.0,329618.0,6798.0,343416.0,0.0,2601.0,7000.0,0.0,25048.0,1000.0,368464.0,0.0,0.0,15212.0,0.0,0.0,20476.0,0.0,109926.0,219693.0,,,0.0,205332.0,202731.0,-11640.0,0.0,0.0,0.0,0.0,25048.0,0.0,0.0
2732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155541.0,20605.0,48514.0,0.0,1112.0,2880.0,0.0,7103.0,713765.0,602607.0,4303.0,606910.0,0.0,5010.0,0.0,0.0,106855.0,0.0,713765.0,0.0,0.0,102284.0,0.0,0.0,5789.0,0.0,179547.0,423060.0,,,0.0,483020.0,478010.0,-1218.0,0.0,0.0,0.0,0.0,106855.0,0.0,0.0
2750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.0,658.0,15672.0,0.0,0.0,279.0,0.0,3659.0,64717.0,57083.0,558.0,58041.0,0.0,509.0,400.0,0.0,6676.0,111.0,64717.0,0.0,0.0,265.0,0.0,0.0,7500.0,0.0,7316.0,49767.0,,,0.0,44408.0,43899.0,-1200.0,0.0,0.0,0.0,0.0,6676.0,38.0,0.0
3252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,6956.0,156627.0,0.0,0.0,477.0,0.0,4449.0,289844.0,258316.0,227.0,261543.0,0.0,3757.0,3000.0,0.0,28301.0,200.0,289844.0,0.0,0.0,32173.0,0.0,0.0,300.0,0.0,54396.0,203920.0,,,0.0,112092.0,108335.0,-4372.0,12500.0,0.0,0.0,0.0,28301.0,0.0,0.0
3458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2208.0,1227.0,17367.0,0.0,0.0,2646.0,0.0,2725.0,75380.0,63892.0,141.0,71033.0,0.0,624.0,3500.0,0.0,4347.0,100.0,75380.0,0.0,0.0,4859.0,0.0,0.0,1101.0,0.0,10330.0,53562.0,,,0.0,48132.0,47508.0,-1713.0,0.0,0.0,0.0,3500.0,4347.0,0.0,1699.0
3720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61267.0,6450.0,85698.0,0.0,0.0,3966.0,455.0,13961.0,384162.0,346093.0,2162.0,348255.0,0.0,1792.0,0.0,0.0,35907.0,2400.0,384162.0,0.0,0.0,25962.0,0.0,0.0,18600.0,0.0,103549.0,242544.0,,,-4500.0,172051.0,170259.0,-6555.0,0.0,0.0,0.0,0.0,35907.0,0.0,42106.0
3971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30102.0,4918.0,121630.0,1837.0,5415.0,6819.0,1171.0,33957.0,1027757.0,834693.0,7772.0,939705.0,0.0,9632.0,97240.0,0.0,88052.0,2.0,1027757.0,0.0,0.0,7159.0,0.0,0.0,93423.0,0.0,169981.0,664712.0,,,0.0,827908.0,818276.0,-12532.0,2717.0,0.0,0.0,0.0,88052.0,915.0,0.0
4156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8513.0,8981.0,60874.0,0.0,1783.0,6355.0,0.0,8669.0,282501.0,252301.0,501.0,263077.0,0.0,2816.0,1500.0,0.0,19424.0,1200.0,282501.0,0.0,0.0,17356.0,0.0,0.0,6657.0,156.0,55933.0,196368.0,,,0.0,183554.0,180738.0,-5789.0,6315.0,0.0,0.0,8775.0,19424.0,117.0,0.0
4231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42217.0,2040.0,56441.0,0.0,0.0,884.0,0.0,6082.0,149486.0,134267.0,232.0,134499.0,0.0,864.0,0.0,0.0,14987.0,500.0,149486.0,0.0,0.0,6972.0,0.0,0.0,12100.0,0.0,40712.0,93555.0,,,0.0,42686.0,41822.0,-4585.0,0.0,0.0,0.0,0.0,14987.0,0.0,0.0
5069.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63234.0,1679.0,8199.0,0.0,0.0,31578.0,0.0,7877.0,512496.0,297948.0,6159.0,304107.0,0.0,10736.0,0.0,0.0,208389.0,4500.0,512496.0,0.0,0.0,199447.0,0.0,0.0,4129.0,0.0,43587.0,254361.0,,,0.0,409750.0,399014.0,313.0,0.0,0.0,0.0,0.0,208389.0,915.0,0.0
