IDRSSD,RCFD3353,RCFD3355,RCFD3365,RCFD3368,RCFD3381,RCFD3401,RCFD3484,RCFDB558,RCFDB559,RCFDB560,RCFN3360,RCFN3404,RCON3353,RCON3355,RCON3360,RCON3365,RCON3368,RCON3381,RCON3386,RCON3387,RCON3401,RCON3465,RCON3466,RCON3484,RCON3485,RCONB558,RCONB559,RCONB560,RCONB561,RCONB562,RCONB563,RCONHK16,RCONHK17
37.0,,,,,,,,,,,,,0.0,,21030.0,0.0,88040.0,9587.0,,3360.0,,9185.0,2235.0,0.0,12554.0,2395.0,6891.0,44571.0,0.0,4025.0,13887.0,21481.0,1454.0
242.0,,,,,,,,,,,,,0.0,,24491.0,5363.0,53623.0,3065.0,1284.0,2265.0,,11300.0,6560.0,0.0,7427.0,6571.0,0.0,9949.0,0.0,2947.0,13779.0,6744.0,3853.0
279.0,,,,,,,,,,,,,0.0,29843.0,218398.0,22788.0,328528.0,19743.0,,5646.0,,151672.0,56379.0,445.0,72650.0,0.0,44735.0,4887.0,0.0,3909.0,79719.0,64566.0,11184.0
354.0,,,,,,,,,,,,,0.0,,8354.0,9326.0,19434.0,712.0,1143.0,3343.0,,2910.0,140.0,0.0,0.0,400.0,75.0,0.0,0.0,736.0,5549.0,2230.0,260.0
457.0,,,,,,,,,,,,,0.0,,44531.0,604.0,63910.0,16219.0,4340.0,8110.0,,15567.0,12252.0,0.0,3707.0,0.0,1.0,24.0,0.0,3364.0,24655.0,9467.0,609.0
505.0,,,,,,,,,,,,,0.0,15486.0,529344.0,1550.0,707283.0,81967.0,0.0,29562.0,,224606.0,219681.0,0.0,106527.0,0.0,28027.0,39293.0,0.0,28828.0,319740.0,27604.0,30755.0
1155.0,,,,,,,,,,,,,0.0,0.0,208460.0,0.0,296031.0,44226.0,4861.0,54157.0,,52075.0,81952.0,0.0,165230.0,5363.0,0.0,20254.0,406.0,4814.0,18534.0,35961.0,8978.0
1351.0,,,,,,,,,,,,,0.0,0.0,109006.0,0.0,193718.0,17410.0,12019.0,22687.0,,19976.0,35400.0,0.0,21219.0,39846.0,2066.0,11158.0,0.0,14265.0,40096.0,59818.0,12562.0
1454.0,,,,,,,,,,,,,0.0,0.0,379627.0,0.0,1020260.0,131407.0,2261.0,82715.0,,122200.0,151164.0,1749.0,176298.0,129534.0,193845.0,156878.0,0.0,17338.0,330213.0,51299.0,39516.0
1669.0,,,,,,,,,,,,,0.0,0.0,203484.0,0.0,369027.0,21899.0,,21079.0,,103440.0,52637.0,792.0,92243.0,63102.0,18780.0,31639.0,0.0,20342.0,78359.0,40753.0,11169.0
