"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON3545	RCON3548	RCON8492	RCON8495	RCON8496	RCON8499	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONHT71	RCONJA22	RCONJF75	
51842	0	3853					463	0	78806					35000	0	0			0	33618	0	0										12		
52719	0	0					6402	0	0					0	0	0			0	0	0	0										0		
52951	0	0					1318	0	137194					10000	0	0			0	51863	0	0										0		
53051	0	0					5	27850	0					0	0	0			3289	0	0	0										0		
54058	0	0					1891	0	95222					13000	0	0			0	33031	0	0										0		
54656	0	22022					3014	0	734552					163370	0	0			0	580998	0	0										0		
54973	59923	0					140803	1191074	1091889					593000	0	0			0	14217	0	0										0		
55336	0	25594					3027	0	135380					51895	0	0			0	24142	0	0										0		
55635	0	3368					241	0	7369					1854	0	0			0	0	0	0										0		
55653	0	27018					310	0	47644					0	0	0			0	5293	0	13070										0		
55970	0	56146					1272	0	57767					20600	0	0			0	0	0	0										0		
56258	0	0					8	0	131260					13000	0	0			0	43187	0	0										0		
56351	0	0					10621	280930	448461					0	0	0			169515	195976	0	0										0		
56548	0	1834					3886	0	85213					91000	0	0			0	0	0	0										80		
56717	0	0					3410	0	191250					43888	0	0			0	71482	0	0										0		
57040	0	38221					288	0	40159					0	0	0			0	1448	0	0										0		
57451	0	88839					2035	0	321419					47000	0	0			0	96115	0	5565										1254		
58225	0	21462					527	0	98034					78	0	0			0	24022	0	0										0		
58243	0	992					30470	764747	226001					260670	0	0			80407	49558	0	0										0		
58355	0	3006					159	0	3006					0	0	0			0	0	0	0										0		
58551	0	0					0	0	82146					0	0	0			0	38551	0	0										0		
58636	0	0					1863	0	92789					6000	0	0			0	36991	0	0										0		
58757	0	20870					1286	0	64150					27304	0	0			0	18292	0	0										96		
58971	615233	144245					28808	3045905	412433					1565000	0	0			1305	2554	0	320857										0		
59316	0	44676					6545	0	398374					151179	0	0			0	128268	0	60055										0		
59352	0	3698					361	0	98486					0	0	0			0	62435	0	0										0		
59370	0	0					528	1244	23463					4000	0	0			0	5469	0	0										31		
59754	0	0					1144	0	1008					11847	0	0			0	1008	0	0										0		
60143	0	1508000	0	0	0	0	775000	0	16209000	235000	78940000	0	73731000	5286000	591000	842000	0	0	0	0	0	0	0	10966000	0	2615000	0	1120000	0	0	0	44000	0	
60330	0	2853					1246	0	186787					71	0	0			0	34461	28600	0										0		
60545	0	4447					831	0	80386					12000	0	0			0	50612	0	0										0		
60554	0	6315					186	0	8409					1124	0	0			0	0	0	0										62		
60648	0	19305					712	2039	123339					0	0	0			2039	51245	0	0										0		
61122	7498	0					3390	183181	81841					80000	0	0			4605	10253	0	39494										0		
61355	0	79628					6322	246880	160471					25000	0	0			90026	43965	0	10368										0		
61476	0	0					16403	0	65987					139186	0	0			0	9154	0	0										0		
61757	24092	0					1199	85906	1192					0	0	0			1778	963	0	0										0		
61832	0	1938					1405	0	217306					0	0	0			0	134380	0	0										0		
61953	0	8924					264	13904	35568					4500	0	0			13342	1921	0	0										0		
62044	0	0					123	0	3964					2000	0	0			0	0	0	0										0		
62110	99	0					126	99	0					0	0	0			0	0	0	0										12477		
62147	0	973					326	500	34858					7000	0	0			0	22446	0	0										0		
63050	0	2203					484	0	77289					10000	0	0			0	47312	0	0										0		
63069	4411923	6389233	0	0	0	0	302026	8772130	10036651	0	92425114	0	81859018	1690440	331695	675	486480	1652802	331559	0	0	0	350823	188573	3191345	0	0	0	0	1806043	0	219977	0	
63201	0	3239					548	19221	59217					3000	0	0			14453	28916	0	0										0		
63573	0	0					1661	0	68333					40374	0	0			0	0	0	0										0		
63733	0	42672					3865	0	376795					51545	0	0			0	88222	0	0										71		
64150	0	3174					1060	14882	125751					16026	0	0			14882	48735	0	0										0		
64552	0	0					1391	0	25299					0	0	0			0	707	0	0										0		
64730	0	0					669	0	114232					10000	0	0			0	934	0	0										0		
65205	0	0					922	0	139574					1170	0	0			0	0	0	0										21996		
65559	0	44192					621	0	435538					95000	0	0			0	94542	0	0										0		
65858	0	2919					701	0	590619					200020	0	0			0	113753	0	0										49		
66154	0	0					1172	0	28558					4845	0	0			0	10898	0	0										0		
66275	0	0					1180	0	13094					15000	0	0			0	4676	0	0										94		
67142	0	0					2542	0	34740					40000	0	0			0	34138	0	0										0		
67151	0	0					2541	3715	245624					24300	0	0			0	69377	0	0										0		
67209	0	0					8332	0	131992					192752	9021	9021			0	3887	0	0										15294		
67254	0	0					0	0	0					0	0	0			0	0	0	0										0		
67656	0	0					1288	125491	125215					10000	0	0			48067	63557	0	0										0		
67870	0	4519					1668	0	49124					11000	0	0			0	7426	0	0										0		
68671	0	0					93	0	0					0	0	0			0	0	0	0										0		
68756	0	20655					1752	15500	153436					529	0	0			0	25272	99378	0										0		
68831	0	0					1030	0	49116					0	0	0			0	11310	0	0										0		
69333	0	0					4813	195065	218662					0	0	0			98770	82812	0	20015										0		
69678	0	61875					1748	492	265907					19300	0	0			492	129327	0	26150										78		
70218	0	0					833	0	3802					16000	0	0			0	0	0	0										0		
70414	1983	0					3113	3536	180658					20337	0	0			1553	67155	0	0										0		
70638	0	1892					2356	0	49647					19959	0	0			0	47037	0	0										0		
70955	0	0					0	0	0					0	0	0			0	0	0	0										0		
71073	0	0					2669	1250	15635					53070	0	0			0	670	0	0										0		
71457	0	16036					4347	185	182502					11500	0	0			185	42824	0	25911										0		
71859	0	488					139	0	2418					0	0	0			0	1098	0	0										0		
72258	0	0					550	248648	238774					0	0	0			228697	0	0	0										0		
72351	0	0					113	0	33782					0	0	0			0	13122	0	0										0		
72454	5099	17623					137	25602	17623					0	0	0			20503	0	0	0										0		
72678	0	0					1424	0	163187					73963	0	0			0	92659	0	3888										11		
73116	0	0					708	0	129544					7000	0	0			0	6718	0	0										0		
73152	0	0					292	0	61196					3000	0	0			0	34368	0	0										0		
73554	0	0					3345	6732	55905					66500	0	0			3232	1869	0	0										0		
73956	0	1944					213	0	25314					301	0	0			0	4922	0	0										0		
74056	0	5711					315	0	55480					0	0	0			0	1570	0	0										0		
74140	0	214226					15475	0	517585					0	0	0			0	90469	0	42998										0		
74403	0	18303					4156	0	122281					129743	0	0			0	0	0	79413										0		
74449	5633	0					25	7148	0					0	0	0			0	0	0	0										0		
75259	0	0					1405	0	31688					26034	0	0			0	5903	0	0										0		
75446	0	0					4013	0	169395					16538	0	0			0	111568	0	0										36		
75455	0	6983					0	0	7537					0	0	0			0	0	0	0										0		
75633																																		
75651	0	5685					580	0	26691					0	0	0			0	4111	0	0										3589		
76153	500	0					470	7906	750					0	0	0			910	0	0	0										0		
76443	0	7871					168	0	43105					363	0	0			0	7541	0	0										0		
76854	0	0					1318	0	65263					15021	0	0			0	31362	0	0										0		
77150	0	0					463	0	13181					9018	0	0			0	0	0	0										0		
77253	0	0					3147	11390	220697					62301	0	0			11390	112490	0	0										0		
77422	0	484					861	0	19350					8000	0	0			0	518	0	0										0		
77851	0	13806					24674	554599	265482					169600	0	0			175803	0	0	0										0		
78157	492	0					100	9802	5560					0	0	0			1545	1001	0	0										0		
78241	0	0					265	0	14972					0	0	0			0	5771	0	0										0		
78559	0	15666					296	0	15666					0	0	0			0	0	0	0										36		
79042	0	0					3355	0	78287					56151	0	0			0	30908	0	0										0		
79127	0	1929					334	0	22628					3228	0	0			0	9670	0	0										0		
79145	0	1995					2324	0	16155					38185	0	0			0	5356	0	0										0		
79257	2723	0					311	4351	447					4668	0	0			580	447	0	0										0		
79855	0	14721					1364	582	15352					30642	0	0			582	620	0	0										0		
80150	0	1951					630	0	209959					52	0	0			0	104338	0	0										0		
80374	0	21443					378	0	95965					0	0	0			0	23443	0	0										0		
80431	0	6581					107	0	25561					0	0	0			0	1687	0	0										0		
81175	0	27479					2191	5	28754					15642	98	0			0	0	0	0										0		
82033	0	0					726	0	74084					0	0	0			0	11775	0	0										0		
82257	0	1930					89	0	16954					0	0	0			0	2996	0	0										6		
82350	0	0					71	0	19080					3	0	0			0	2884	0	0										0		
83151	0	17627					321	0	18175					0	0	0			0	0	0	0										0		
83375	0	31425					1405	151233	223568					15000	1418	0			151233	81601	0	0										1478		
83638	0	0	0	13189	0	0	54001	224014	1285099	14334	9784017	0	8980777	715000			0	22574	0	0	0	0	205649	785761	18365	214895	0	238293	0	10387		2480	48908	
83834	0	1962					1411	1675	60752					3746	0	0			0	24433	0	0										0		
83852	0	2788					34	0	22678					0	0	0			0	9614	0	0										0		
83955	0	0					196	3922	27408					1864	0	0			1704	9753	0	0										0		
84046	0	0					181	0	38090					3213	0	0			0	29880	0	0										0		
84541	0	34614					3682	147206	500688					141771	0	0			146706	50182	0	0										0		
85052	0	0					710	15818	117528					7500	0	0			522	26804	0	3221										0		
85472	0	40715					92465	1129724	738671					970053	0	0			213231	0	0	66799										10268		
85931	0	0					1644	25515	62272					5000	0	0			20786	22104	0	0										0		
86349	0	39054					1820	0	141859					29000	0	0			0	55767	0	0										0		
86675	0	0					4325	0	171032					82000	0	0			0	23640	0	0										0		
87047	0	3263					446	0	64366					0	0	0			0	40498	0	0										0		
87234	0	1982					1654	0	58917					14000	0	0			0	21433	0	0										0		
87476	0	0					2587	0	11565					20550	0	0			0	0	0	0										0		
87579	0	9056					2726	24655	65435					0	0	0			0	0	0	0										4992		
88231	9949	449					3218	32569	13623					40000	0	0			8136	6750	0	0										0		
88259	0	7288					315	0	15826					8907	0	0			0	3166	0	0										0		
88352	0	2685					0	0	47994					0	0	0			0	18628	0	0										0		
88455	0	0					1275	40033	189220					10000	0	0			29395	94718	0	0										0		
89032	0	37654					1022	8848	79527					0	0	0			8393	0	0	0										0		
89135	0	0					269	0	5683					2000	0	0			0	2560	0	0										0		
89854	0	3838					1120	0	9352					14000	0	0			0	0	0	0										72		
89957	0	5000					951	0	11660					4000	0	0			0	0	0	0										0		
90047	0	0					0	0	16581					0	0	0			0	14528	0	0										0		
90177	0	0					3255	16786	21336					77547	0	0			4969	0	0	0										38		
90328	0	2445					3609	0	122368					30000	0	0			0	37541	0	0										94		
90337	0	14354					2654	0	40408					0	0	0			0	9847	0	0										0		
90579	0	28276					828	0	194350					10000	0	0			0	0	0	0										0		
91615	0	0					242	0	27714					1000	0	0			0	9571	0	0										93		
91754	0	13478					2645	0	426430					46610	0	0			0	355294	0	0										0		
91950	0	0					36	3940	10550					403	0	0			3940	6735	0	0										0		
92144	0	10417					101	0	21639					0	0	0			0	3892	0	0										0		
92676	0	5429					2256	0	142121					30000	0	0			0	4803	0	11715										42		
92706	0	0					1345	0	80264					26000	0	0			0	29751	0	0										713		
92902	0	0					45	8140	0					0	0	0			8140	0	0	0										0		
93244	0	3603					4011	2200	90514					63912	0	0			0	27288	0	6912										96		
93543	0	0					2517	0	61648					5000	0	0			0	55334	0	0										1269		
93619																																		
94139	14806	0					1882	35205	101189					50000	0	0			15083	49704	0	3325										472		
94522	0	33492					1168	19750	92098					0	5343	0			0	34233	0	0										2435		
94755	0	4612					823	500	63568					12000	0	0			0	18426	0	0										0		
94858	0	0					225	0	57297					0	0	0			0	36117	0	0										0		
95051	0	0					4193	0	21776					92125	0	0			0	630	0	0										74		
95677	0	0					543	5399	21					10000	0	0			0	0	0	0										0		
96553	5901	0					327	9812	0					3130	0	0			2402	0	0	0										0		
97055	0	0					2699	0	45240					56700	0	0			0	35418	0	0										152		
97279	0	478					131	0	18694					0	0	0			0	6108	0	0										0		
97457	0	1493					901	0	17158					0	0	0			0	10306	0	0										0		
97804	0	0					8266	0	135303					73678	0	0			0	7798	0	0										0		
97943	0	35781					1470	0	147685					36200	0	0			0	66082	0	0										0		
98351	0	0					199	2359	27738					6000	0	0			1637	12352	0	0										0		
98463	0	45925					2880	0	373268					260000	0	0			0	29608	0	24561										0		
98717	0	0					638	0	29696					6831	0	0			0	0	0	0										0		
99143	6702	0					2465	27056	69735					454	0	0			5285	35933	0	0										0		
99376	0	0					10949	1297	354770					250000	0	0			0	0	0	0										0		
99442	0	0					715	157052	88441					0	0	0			54922	81017	0	0										0		
99536	0	76900					1183	0	371316					66	0	0			0	3482	0	15062										0		
99853	0	0					0	0	23134					0	0	0			0	4697	0	0										0		
100236	0	0					317	429	16097					0	0	0			429	3734	0	0										0		
100357	0	0					4985	8992	201408					0	0	0			0	58378	0	0										0		
100562	0	0					19978	127811	2073888					392409	0	0			2680	234177	0	0										2606		
100777	0	994					836	35768	131464					40000	0	0			0	14176	0	0										0		
100843	0	19041					9493	3188	216744					129700	0	0			3188	105213	0	0										0		
101037	0	9973					595	0	424668					25000	0	0			0	127636	0	0										0		
101439	0	17667					192	0	72695					0	0	0			0	5086	0	0										0		
101671	0	19957					1887	4344	268826					10000	0	0			4344	16792	0	0										0		
101738	0	1902					857	69150	104770					24000	0	0			69150	0	0	0										0		
101952	0	852					1450	0	52565					6000	0	0			0	37716	0	0										0		
102333	0	484					0	0	21404					0	0	0			0	8946	0	0										0		
102342	0	5657					1512	0	60586					0	0	0			0	25282	0	0										357		
102557	0	24056					643	0	27045					8879	0	0			0	1114	0	0										0		
102874	0	3052					1385	2031	8842					26000	0	0			0	339	0	0										0		
