"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
9955	0	0	0	0	0	0	2	0				0	1	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	2	
10250	0	0	0	0	0	0	25	4				4	60	47		12				0		0	0	0	0	0			0	0	4	0	0	0			0	0	0	0	0	0	0	0				0	12	1	1	
10849	0	0	0	0	0	0	3	3				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
11145	0	0	0	0	0	0	7	0		0		0	21	0		0		0	0	0	0	0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0	0	0		6	0	15	5	
11640	0	0	0	0	0	0	22	0				11	10	0		10				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	11	
11837	0	0	0	0	0	0	0	0				0	1	0		1							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
12030	38	77	0	0	0	0	2102	140				24	1049	346		30				0		1	0	0	0	0			3	0	446	0	401	0			0	0	0	918	77	288	2	71				106	91	46	47	
12142	0	0	0	0	0	0	6	0				6	18	5		7				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	6	0	
12311	0	8	1452	129			35344		12433	0	0	272	127607		0	3231	38658	0	0	43	0	14	0	15	2023	1519	0	0	8841	2058	1148	455	1185	199	0	1583	0	8	2551	23	68	520	25952	3315	0	0	1476	15371	6937	26450	5029	
12647	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	1	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
12946	0	0	0	0	0	0	182	35				0	642	268		0				0		0	0	0	0	0			43	0	30	0	22	0			0	0	0	1	0	0	0	0				82	50	227	66	
13103	0	0	0	0	0	0	38	0		0		0	673	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	556	0	0	0	0	0	0	0		105	37	12	1	
13251	0	0	0	0	0	0	2	2				0	10	8		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
13457	0	0	0	0	0	0	13	0				13	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14155	0	0	0	0	0	0	0	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	0	0	
14650	0	0	0	0	0	0	19	0				0	8	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				5	0	3	19	
14753	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
14865	0	0	0	0	0	0	5	5				0	19	19		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14977	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
16551	0	0	0	0	0	0	53	1				0	15	0		0				0		0	0	0	0	2			2	0	0	0	0	0			0	0	0	0	0	7	0	43				0	0	13	0	
17110	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17147	0	0	3	0	0	0	900	551		0		0	3153	1831		0		0	0	0	0	0	0	0	155	71			0	0	12	36	378	2			0	0	0	0	9	53	339	0	0	0		162	156	274	21	
17259	0	0	0	0	0	0	2	0				0	6	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	6	2	
17950	0	0	0	0	0	0	1	1				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
17978	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
18050	0	0	0	0	0	0	35	18				0	82	30		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	52	17	
18827	0	0	0	0	0	0	13	5				2	67	14		0				0		0	0	0	0	0			0	0	5	0	47	0			0	0	0	0	0	0	0	0				0	0	6	1	
18836	0	0	0	0	0	0	6	0				0	20	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	2	19	4	
18854	0	0	0	0	0	0	5	5		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
19356	0	0	0	0	0	0	0	0				0	3	0		2							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	0	0	0	
19936	0	0	0	0	0	0	11	0				1	11	0		3				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	8	0	2	0	0				0	0	8	0	
19972	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
20053	58	0	0	0	0	0	3	2				0	71	0		9							0	0	0	0			4	1	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
20633	0	0	0	0	0	0	0	0				0	18	0		5				0		0	0	0	0	0			0	0	0	0	9	0			0	0	0	0	0	0	0	0				0	0	4	0	
20857	0	180	0	0	0	0	226	0				46	2	0		0				0		46	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	0	1	0	
21256	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21359	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21658	0	0	0	0	0	0	0	0				0	4	0		4				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
22048	0	0	0	0	0	0	5	0				0	21	4		0							0	0	0	0			0	0	0	0	0	0			11	0	0	0	0	0	0	0				0	1	6	4	
22543	0	0	0	0	0	0	4	0				0	9	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	9	4	
22552	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
22730	0	0	0	0	0	0	46	0				0	165	0		0							0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	165	44	
23456	0	0	0	0	0	0	212	14				177	3	0		0				0		177	0	0	0	0			0	1	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	20	
23504	0	0	0	0	0	0	87	81		0		0	826	796		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	30	6	
23643	0	0	0	0	0	0	6	0				0	79	0		0							0	0	0	0			0	0	0	0	0	0			0	2	0	0	0	0	0	0				46	0	33	4	
23755	0	0	0	0	0	0	7	0				0	88	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				21	1	67	6	
24006	0	0	0	0	0	0	8	5				0	1	0		0				0		0	0	0	0	3			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
24378	0	0	0	0	0	0	1	0				0	0	0		0							0	0	0	0			0	0	0	1	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
24659	0	0	0	0	0	0	34	32				0	0	0		0				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
24949	0	0	0	0	0	0	4	0				0	1	0		0				0		0	0	0	0	1			0	0	3	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
25357	184	0	0	0	0	0	50	10				21	872	110		426				426		21	0	0	0	0			0	0	0	0	66	0			0	0	0	0	0	0	0	0				24	1	62	18	
25647	0	0	0	0	0	0	2	0		0		0	19	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	19	2	
26765	0	0	0	0	0	0	301	250				43	704	576		76				0		0	0	0	0	0			0	0	4	0	52	0			0	0	0	0	0	4	0	0				0	0	0	0	
27070	0	0	0	0	0	0	1	0				0	2	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
27614	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
27847	0	4	0	0	0	0	71	33				0	188	62		0				0		0	0	0	0	0			0	0	31	0	11	0			0	0	0	0	78	1	0	0				12	2	25	0	
28013	0	0	0	4	0	0	39	16		0		0	950	950		0		0	0	0	0	0	0	0	0	0			0	0	0	9	0	0			0	0	0	0	0	10	0	0	0	0		0	0	0	0	
28152	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
28675	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
28732	0	0	0	0	0	0	4	4				0	7	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	7	0	
29476	0	0	0	0	0	0	1	0				1	9	0		0				0		0	0	0	0	0			0	0	0	0	9	0			0	0	0	0	0	0	0	0				0	0	0	0	
29636	0	0	0	0	0	0	61	1				1	64	2		0				0		0	0	0	0	0			33	31	16	0	0	0			0	0	0	1	0	3	0	0				0	3	29	5	
29878	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
30052	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
30502	0	0	0	0	0	0	70	5				7	64	0		15				0		0	0	0	30	0			0	0	0	49	0	0			0	0	0	0	0	1	0	0				0	1	19	7	
30810	0	0	0	0			257172		116	0	0	0	1813049		0	0	1245	0	0	0	0	0	0	0	0	0			1647729	238019	8	18	144	3412	359790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160519	19011	
31134	0	0	0	0	0	0	5	1				0	53	34		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	19	4	
31255	0	0	0	0	0	0	133	133		0		0	4	0		4		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
31657	0	0	0	0	0	0	29	17				0	16	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	16	12	
31826	0	0	0	0	0	0	15	0		0		0	84	0		0		0	0	0	0	0	0	0	0	0			0	0	5	0	0	0			0	0	0	0	75	0	0	0	0	0		0	5	9	5	
31835	0	0	0	0	0	0	7	0				0	246	244		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	7	
32234	0	0	0	0	0	0	12	0				0	14	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	14	12	
32766	0	0	0	0	0	0	186	0				0	275	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	275	0	0	100	0	0				0	0	0	86	
32971	0	0	0	0	0	0	14	13				0	0	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
33147	0	0	0	0	0	0	1	0				0	67	59		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	8	0	
33259	0	0	0	0	0	0	15	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	15	0	0	0	0				0	0	1	0	
33370	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
33839	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
33857	0	0	0	0	0	0	6	2		0		1	0	0		0		0	0	0	0	1	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	1	0	2	
34434	0	1	0	0	0	0	45	22				0	135	0		0				0		0	0	0	0	0			3	0	0	0	0	0			0	0	0	0	94	10	0	0				10	0	28	12	
34537	0	0	0	0	0	0	998	521		0		0	4628	2656		0		0	0	0	0	0	0	0	0	6			9	0	238	0	84	0			0	0	0	4	0	0	0	21	0	0		48	35	1831	173	
34555	0	0	0	0	0	0	26	0		0		22	14	0		0		0	0	0	0	0	0	0	0	0			0	1	0	0	0	0			0	0	0	0	0	0	0	0	0	0		8	0	6	3	
34742	24	0	0	0	0	0	5	0				0	35	9		0				0		0	0	0	0	0			0	0	4	0	1	0			0	0	0	0	0	0	0	0				0	0	1	1	
35057	0	0	0	0	0	0	4	0				0	7	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	7	3	
35301	0	0	0	0			0		0	0	0	0	32000		0	0	7000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	25000	0	0	0	0	0	0	0	0	
35646	0	0	0	0	0	0	0	0				0	1	0		0				0		0	0	0	0	0			1	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
35879	0	0	0	0	0	0	1	0				0	10	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	10	1	
36456	0	0	0	0	0	0	8	8				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
36933	0	0	0	0	0	0	0	0				0	4	4		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
37051	0	0	0	0	0	0	0	0				0	5	5		0				0		0	5	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
37341	0	0	0	0	0	0	10	3				2	74	61		0				0		2	0	0	0	0			0	0	1	0	1	0			0	0	0	0	0	0	0	0				2	1	10	3	
37435	0	0	0	0	0	0	360	89				0	861	133		0				0		0	0	0	0	0			52	23	14	1	0	0			0	0	0	69	0	7	456	0				120	45	100	112	
37640	0	0	0	0	0	0	150	3		0		110	1061	102		248		0	0	0	0	0	0	0	134	7			149	11	0	0	0	2			0	0	0	0	308	0	0	5	0	0		41	3	77	11	
37659	0	0	0	0	0	0	1	0				0	4	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	1	
37949	0	0	0	0	0	0	24	14				0	0	0		0				0		0	0	0	0	0			0	0	10	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
38740	0	0	0	0	0	0	6	0				1	25	0		10				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	15	4	
39327	0	0	0	0	0	0	14	0				10	38	0		38				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	0	3	
39756	0	0	0	0	0	0	21	21		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
40033	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
40499	0	0	0	0	0	0	152	46		0		0	277	227		0		0	0	0	0	0	0	0	0	0			0	0	0	3	0	0			0	0	0	0	0	1	0	99	0	0		11	2	39	1	
40855	0	0	0	0	0	0	0	0				0	15	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				15	0	0	0	
41553	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
41629	0	0	0	0	0	0	64	0				0	106	19		0				0		0	0	0	0	0			8	1	0	0	0	0			0	0	0	1	0	0	0	0				64	54	15	8	
41825	0	0	0	0	0	0	3	3		0		0	29	29		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
42037	0	0	0	0	0	0	7	0				0	42	39		0				0		0	0	0	0	0			0	0	0	0	3	0			0	0	0	0	0	0	0	0				0	0	0	7	
42354	0	0	0	0	0	0	0	0				0	9	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	7	0	
42372	0	0	0	0	0	0	8	7				0	1	0		0				0		0	0	0	0	1			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
42420	0	0	0	0	67	0	1261	362		0		58	5563	2093		502		0	0	0	0	0	0	0	51	4			150	18	43	12	28	1			0	0	0	6	0	70	283	44	0	0		1611	525	777	119	
42448	0	0	0	0	0	0	188	9				98	713	287		204				0		0	0	0	0	0			29	2	65	0	105	0			0	0	32	0	0	0	0	0				5	6	51	8	
42457	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
43052	0	0	0	0	0	0	1	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	1				0	0	0	0	
43351	650	30	0	0	0	0	93	24				8	703	15		0				0		8	0	0	0	24			0	0	0	0	28	0			0	0	0	0	0	0	0	0				0	2	10	5	
43856	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
43959	0	0	0	0	0	0	72	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	72				0	0	0	0	
44040	0	0	0	0	0	0	0	0				0	12	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				8	0	4	0	
44433	0	0	0	0	0	0	1	0		0		0	11	0		0		0	0	0	0	0	0	0	0	0			0	0	0	1	0	0			0	0	0	0	0	0	0	0	0	0		0	0	11	0	
44741	0	0	0	0	0	0	19	0				2	36	0		8				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				14	4	14	11	
44750	0	0	0	0	0	0	1	0				0	43	0		0							0	0	0	0			0	0	0	1	0	0			0	0	0	0	0	0	0	0				43	0	0	0	
