"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RIADG377	
172475																																																																316	1865		0			2373	7810		533	436219	0	0	0	281001	1753	34743	24653	0	2973	3505	5169	102867	165974	7740	13941	4430	21661	95117	12211				0	0			0	0	13961	1840	33833	67576			0			471	87														232144	0	0	0	533		0	18	0	0	0	0	0	0	0	0	0	0	0	0	0			62	0	0	0	0	23340	0	0	CONF	CONF		
172859																																																																23657	495		76441			11269	913		995	136075	0	0	0	8502	18	219	40095	76	320	2792	5104	210	0	37526	5794	18314	39209	19985	5924				0	0			0	0	251	0	842	6435			0			0	0														18954	0	0	0	0		0	855	0	0	0	0	0	0	0	2798	0	0	0	0	0			0	0	0	0	0	2604	0	0	CONF	CONF		
173306																																																																1044	7071	0	756	33759	0	33759	9218		9587	310667	0	0	0	151498	6387	57774	3203	2968	17313	9946	13493	61825	45590	22048	7009	14000	32427	48981	33634	0	0	0	0	12	0		0	0	7237	2456	29910	37469	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105416				0	635	70	635	0	0	0	0	0	0	0	12536	0	0	0	0	0	0	0	0	0	0	0	0	1022	0	0	CONF	CONF	0	
173342																																																																5859	0		4792			8220	101		324	60173	0	0	0	22917	701	0	18776	1116	2969	4731	10770	2473	857	6399	8325	9479	7554	5375	123				0	0			0	0	1280	2102	3173	3606			0			611	0														48991	0	0	0	833		0	0	0	0	0	0	0	0	0	3739	0	0	0	0	0			222	222	0	0	0	3359	0	0	CONF	CONF		
173557																																																															0	74	37784		0			11651	2846		508	238468	0	0	0	36100	1206	11515	44300	2858	2224	10105	14014	1231	5667	30389	23016	52030	88635	8223	49				0	215			0	0	45	14864	66588	64947			0			5	27														54122	0	0	0	5		0	15	0	0	0	0	0	0	0	664	0	0	0	0	0			0	0	0	0	0	961	0	43	CONF	CONF		
173575																																																															0	0	30703	0	0	25188	0	25188	106299		0	1505385	0	0	0	865055	931	392258	220127	14256	30514	55077	78776	213231	472165	198308	132470	70884	46997	55907	135591	0	0	0	0	206	0		0	0	274047	27398	82299	89952	0	0	0			349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1008765				854	0	0	0	0	0	0	0	0	0	0	1069	0	0	0	505	0	0	0	0	0	0	0	0	2238	0	0	CONF	CONF	0	
173641																																																																18066	8786		4083			13683	1472		2418	223907	0	0	21	51524	547	49414	14881	2	2378	345	1756	2618	44425	8520	18051	18677	12369	30125	84641				0	233			0	0	9227	17459	37472	54148			0			0	0													0	0	0	0	0	1004		0	124	0	0	0	0	0	0	0	1748	0	209	0	0	0			0	0		0	0	2917	795	0	CONF	CONF	0	
173959																																																																2705	1619		592			1149	0		625	27177	0	0	0	8357	0	6349	6029	115	802	1186	495	4045	1714	1672	4555	3175	2134	3388	3801				0	52			0	0	565	820	1259	772			0			0	0														0	0	0	0	5		0	29	0	0	0	0	0	0	0	2041	0	0	0	0	0			5	0		0	5	6592	0	0	CONF	CONF		
174321																																																																1782	2254		69			4390	6348		0	108158	0	0	0	57818	47	0	18945	1315	896	1302	2567	15415	36166	13089	3645	6705	13400	13013	485				0	0			0	0	6341	4194	7650	13523			0			91	0														0	0	0	0	136		0	51	0	0	0	0	0	0	0	1897	0	0	0	0	0			45	0		0	0	1794	0	0	CONF	CONF		
174367																																																															0	2005	291		75			4768	134		0	30117	0	0	0	5932	0	18	9632	10	245	983	4613	81	0	2302	8128	5501	4454	2196	1604				0	0			0	0	5854	3765	2501	4648			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		13092				0		0	1	0	0	0	0	0	0	0	24	0	0	0	0	0			0	0		0	0	119	0	0	CONF	CONF		
174572																																																																0	1221707	0	0	501254	0	501254	105345		0	7506550	0	0	42445	3026994	59376	279089	242783	48865	63191	80035	111302	758963	1961769	502118	405349	1035673	1195776	1200458	136347	0	0	0	1099	341	0				38407	292574	515086	1741992	0	0	0			4699	81	311660	315948	0	7352	7375	0	241	249	0	0	0	0		1176774				20781	0	0	0	0	0	0	0	0	0	0	492	0	0	0	1477	13360	1245	0	0	0	0	0	0	1883	1245	0	CONF	CONF		
175056																																																															0	97469	5665	0	26485	34666	0	34666	0		0	263638	0	0	0	44297	8526	38595	119183	22685	17329	3189	1054	40	0	185442	11302	13257	7279	1517	544	0	0	0	0	0	0		0	0	3661	2951	16030	21268	0	0	0			0	285	0	0	0	0	0	0	0	0	0	0	0	0		0				0	31	0	31	0	0	0	0	0	0	0	1042	0	0	0	0	0	0	0	0	0	0	0	0	1547	0	0	CONF	CONF		
175140																																																															0	83372	26932	0	29158	40198	0	40198	5065		22340	361282	0	0	0	59721	3011	27580	40389	1948	8628	11730	16515	14415	5602	23274	33173	58791	97998	81992	6083	0	0	0	128	54	0		0	0	4927	755	44350	36008	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		240432				305	50	0	50	0	0	0	0	0	0	0	3152	0	0	0	267	0	38	0	0	0	0	0	0	2061	38	110	CONF	CONF		
175458																																																																2540	0		3799			2235	0		247	15299	0	0	0	4046	163	0	4971	13	471	1934	1597	31	0	3934	630	1587	3133	1970	0				0	5			0	0	110	0	728	33			0			0	0														3849	0	0	0	0		0	6	0	0	0	0	0	0	0	755	0	0	0	0	0			0	0	0	0	0	632	0	0	CONF	CONF		
175609																																																															0	3522	0		0			3102	2975		0	107986	14	0	3102	60643	1346	49308	6161	4111	13100	4249	11852	23872	3276	8992	5900	5242	4225	14212	8786				399	153			0	0	3186	741	15444	14163			0			0	194														29620	0	0	0	0		0	164	0	0	0	0	0	0	0	334	0	0	0	0	0			0	0		0	0	1828	0	0	CONF	CONF		
176101																																																															0	3825	223644	0	0	244477	0	244477	15230		0	1569431	0	0	0	131423	264	6634	181280	1375	12107	1250	8928	86578	20258	35415	132566	216753	189685	786821	71589	0	0	0	0	5232	0		0	0	12400	108987	203372	595085	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		866014				14599	14484	0	14484	0	0	0	0	0	0	0	0	0	0	0	14495	0	0	0	104	0	0	0	0	11008	0	1774	CONF	CONF		
176325																																																															0	10022	3204		3156			20758	9967		398	194551	0	0	0	25735	1198	22837	10260	48	1343	1010	3420	4375	15539	23187	2169	10608	36998	31722	64069				0	43			0	0	1799	4818	66503	44612			0			396	0	0	0	0	0	0	0	0	0	0	0	0	0		23067				567		928	18	0	0	0	0	0	0	0	880	0	0	0	171	0			0	0		0	0	512	0	0	CONF	CONF		
176437																																																																3093	0		1526			6014	38		0	35706	0	0	0	6260	0	0	11475	229	793	2492	2622	123	0	2255	8217	10872	4218	3867	0				0	0			0	0	718	5970	8132	2720			0			0	0														0	0	0	0	70		0	8	0	0	0	0	0	0	0	764	0	0	0	0	70			0	0		0	0	463	0	0	CONF	CONF		
176464																																																																34946	4464		9231			74099	0		52895	764345	0	0	0	162080	548	72369	100565	5057	5170	3142	4496	22727	121487	89135	58911	29720	51492	114058	257391				0	198			0	0	52955	65038	100948	171395			0			68	0													0	642935	0	0	0	1777		23570	327	0	0	0	0	0	0	0	3552	0	0	0	0	1709			0	0	0	0	0	8099	0	0	CONF	CONF	0	
176642																																																																2793	2359		1284			2124	728		77	101324	0	0	0	69089	1756	28709	4426	3242	14263	18056	14089	15728	3515	2808	9355	8440	5588	6014	0				0	10			0	0	1337	2918	8702	2874			0			0	345													0	28146	0	0	0	0		0	0	0	0	0	0	0	0	0	4415	0	0	0	0	0			0	0		0	0	858	0	0	CONF	CONF	0	
177135																																																															0	46	0		78			3167	0		194	9268	0	0	0	4950	0	0	3787	111	1421	63	27	1937	1391	14	2241	260	404	1399	0				0	0			0	0	278	8	0	232			0			183	0														0	0	0	0	183		0	0	0	0	0	0	0	0	0	115	0	0	0	0	0			0	0		0	0	200	0	0	CONF	CONF		
177443																																																																15285	2029		7224			13272	590		44	70595	0	0	0	14951	482	10915	17807	85	707	980	1431	4228	7520	6166	12259	5152	12060	9864	10028				0	32			0	0	0	202	9225	2542			0			0	0														13513	0	0	0	0		0	57	0	0	0	0	0	0	0	1268	0	0	0	0	0			0	0	0	0	0	3392	0	0	CONF	CONF		
177500																																																															0	158	0		2327			3426	0		1000	63400	0	0	0	43654	102	0	13551	523	3084	11812	26128	1610	0	2735	7209	5879	3399	398	0				0	0			0	0	7245	1886	373	1464			0			221	0													0	21358	0	0	0	250		0	0	0	0	0	0	0	0	0	511	0	0	0	0	0			0	0		0	0	1254	29	0	CONF	CONF	0	
177555																																																															0	5456	0		4424			3124	0		0	17373	0	12	0	1261	0	0	4904	338	188	633	102	0	0	4165	213	1383	2204	3480	4655				0	0			0	0	0	0	0	0			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0	998	0	0	0	0	0			0	0	0	0	0	2098	0	0	CONF	CONF		
177751																																																																0	0		0			394460	0		0	1007784	0	91875	0	212	0	10	157745	10	0	202	0	0	0	123741	37539	217874	278042	352771	0				0	0					0	25969	446559	48509			0			0	0														391435	0	0	0	0		0	66	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	134	0	0	CONF	CONF		
177920																																																															1599	19625	58251	0	3420	184015	0	184015	127672		6569	1352872	0	0	0	292346	4353	183578	100845	7522	38978	35002	97959	30760	80688	279785	74601	70630	441348	180295	8290	0	1599	0	0	165	0		7919	6018	11060	83140	172123	380580	0	0	0			996	68	273246	273436	2842	26556	27006	265	221	224	3	6678	6922	36		773836				3133	0	0	0	0	0	0	0	0	0	0	1065	0	551	0	368	101	1117	0	0	0	0	0	0	6889	1117	0	CONF	CONF		
178150																																																																7261	312		1353			15808	2814		4642	131089	0	0	0	68342	1158	54070	12455	1988	6075	16015	14518	10146	18840	7762	7725	19284	17035	7115	1568				57	242			0	0	3984	0	4369	10423			0			803	0														0	0	0	0	1258		0	8	0	0	0	0	0	0	0	4988	0	0	0	455	0			0	0		0	0	5328	0	0	CONF	CONF		
178244																																																																23214	2925		22176			13489	1741		1704	111996	0	0	0	26390	0	0	38606	355	1332	10610	8864	4922	207	33035	3893	8745	22435	12083	5034				0	11			0	0	1296	0	0	10527			0			0	0														3630	0	0	0	0		0	6	0	0	0	0	0	0	0	6842	0	0	0	0	0			0	0	0	0	0	1675	0	60	CONF	CONF		
178356																																																																5429	0		0			5077	712		96	60182	0	0	0	26018	305	2343	17315	2526	3684	5261	11988	1230	1329	5552	7136	4965	10483	6028	0				0	0			0	0	3470	753	8672	5546			0			0	218													0	27630	0	0	0	0		0	0	0	0	0	0	0	0	0	1335	0	0	0	0	0			0	0		0	0	2769	0	0	CONF	CONF	0	
178851																																																																55063	6851		19949			6908	13577		0	266873	1002	0	0	34768	973	26802	56136	2321	5884	3712	5859	3624	9795	103942	30033	24868	33831	12491	27941				0	58			0	0	27621	25894	58073	16094			0			0	0													0	0	0	0	0	0		0	71	0	0	0	0	0	0	0	537	0	0	0	0	0			0	0	0	0	0	1438	0	0	CONF	CONF	0	
179148																																																																88617	0		25301			19306	1070		0	209778	0	0	0	47737	0	12152	24542	336	1604	3191	3035	28913	10614	27555	13073	16411	69186	22883	12842				445	0					3561	0	20573	0			0			0	0														134158	0	0	0	0		0	44	0	0	0	0	0	0	0	2539	0	0	0	0	0			0	0	0	0	0	585	0	0	CONF	CONF		
179335																																																																2658	1251		1794			16213	1353		511	93193	0	0	0	26711	612	0	11931	613	1109	987	1105	20728	2164	4059	6394	11452	14494	29714	145				0	0			0	0	676	14774	14995	3676			0			97	0													0	0	0	0	0	389		0	0	0	0	0	0	0	0	0	2423	0	64	0	120	0			108	108		0	0	5546	0	0	CONF	CONF	0	
179700																																																																1006	54456	0	0	10744	0	10744	18308		0	503462	0	0	0	251224	4252	22629	29574	6926	3196	14581	26997	33756	164361	52137	14664	50970	83245	49868	803	0	0	0	0	137	0		0	0	15477	22156	60074	58104	0	0	0			1344	0	0	0	0	0	0	0	0	0	0	0	0	0		157915				1422	15	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	78	7509	0	139	CONF	CONF		
180144																																																																13657	53		3342			6218	0		0	77407	0	0	6218	25390	77	2968	13600	201	3150	417	1278	2966	17298	3749	11102	8106	11752	10032	7260				0	60			0	0	1434	0	1519	19120			0			0	0														72	0	0	0	0		0	0	0	0	0	0	0	0	0	5593	0	0	0	0	0			0	0	0	0	0	944	0	0	CONF	CONF		
180537																																																																0	0		2530			15617	0		0	67875	0	0	0	15589	214	12886	15499	2352	10393	338	1655	33	676	8966	25195	9440	7681	426	198				0	0			0	0	550	988	14556	1070			0			0	0														0	0	0	0	0		0	124	0	0	0	0	0	0	0	8887	0	0	0	0	0			0	0		0	0	7750	0	0	CONF	CONF		
180845																																																															0	12315	0		14880			7190	261		1390	100176	0	0	0	20240	63	15918	21802	251	669	6623	12697	0	0	13373	17368	17502	31693	0	0				0	0			1042	922	262	6808	0	35888			0			100	0														45313	0	0	0	283		0	0	0	0	0	0	0	0	0	693	0	0	0	0	0			183	0	0	0	0	186	0	0	CONF	CONF		
181963																																																																11851	442		877			5066	5427		0	135974	0	0	159	75187	3352	751	19261	2458	2833	8546	16835	32469	11157	20571	7917	8817	11834	10025	1443				678	102			0	0	12288	2306	10426	7426			0			0	0													0	74136	0	0	0	0		0	51	0	0	0	0	0	0	0	307	0	0	0	0	0			0	0		0	0	188	0	0	CONF	CONF	0	
182951																																																																88382	3565		55958			20881	0		22533	516650	0	0	0	148543	2685	1960	117404	1854	8507	8708	32531	46428	50496	79083	27962	56957	108574	37842	57652				0	23			0	0	17488	51439	49032	48424			0			0	0													0	219893	0	0	0	0		0	209	0	0	0	0	0	0	0	6135	0	0	0	0	0			0	0	0	0	0	1353	0	0	CONF	CONF	0	
183668																																																															0	0	13825		0			6215	300		0	693806	814	0	0	1131	0	0	31158	0	0	90	1041	0	0	65779	12214	34929	43952	505458	31157				0	157			0	0	0	2933	33079	635079			0			0	0														608291	0	0	0	0		0	1657	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	244	0	0	CONF	CONF		
183770																																																																47	34623		0			37501	17405		0	523773	0	0	0	186997	1871	102611	73075	8230	5099	10667	9386	47365	106250	91090	23102	20821	42496	62476	96676				0	14			0	0	38017	30852	57649	109499			0			152	0													0	160855	0	0	0	500		0	111	0	0	0	0	0	0	0	7422	0	0	198	150	0			0	0	0	0	0	1765	0	140	CONF	CONF	0	
183958																																																																45578	1152		47324			23477	411		16	166535	0	3662	0	22838	346	21068	44534	939	3009	11431	475	3868	2664	23848	28115	25719	21130	26154	17887				502	153			0	0	583	126	5187	4328			0			0	0														77651	0	0	0	85		0	338	0	0	0	0	0	0	0	6329	0	0	0	0	0			0	0	0	0	0	4185	85	0	CONF	CONF		
184656																																																															0	2042	0		2238			12607	0		0	57956	0	0	0	17122	0	0	9287	214	365	3940	7879	4724	0	2223	6485	11733	15325	5064	0				0	0			0	0	1506	0	6141	9598			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				3		0	25	0	0	0	0	0	0	0	4319	0	0	0	0	0			0	0	0	0	0	2358	3	0	CONF	CONF		
184759																																																															0	5815	0		10650			2911	0		319	26143	0	0	0	123	126	0	10888	0	0	48	0	75	0	12863	960	1899	2145	5159	1974				0	0			0	0	110	0	2228	0			0			0	0														0	0	0	0	92		0	326	0	0	0	0	0	0	0	2710	0	0	0	0	0			58	0	0	0	0	825	34	0	CONF	CONF		
185251																																																															0	463	0		417			1629	0		0	3866	0	0	0	337	0	0	1210	5	206	76	50	0	0	217	782	1494	996	41	0				0	0			0	0	0	0	139	0			0			0	0														0	0	0	0	3		0	0	0	0	0	0	0	0	0	798	0	0	0	0	0			3	0	0	3	0	83	0	0	CONF	CONF		
185448																																																															0	1339	95		2883			18085	1406		0	63386	0	0	0	10318	594	0	23753	376	3071	3739	2937	195	0	10402	9904	15314	11744	1071	0				0	0			0	0	1765	7486	5625	10359			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		11657				0		0	1858	0	0	0	0	0	0	0	893	0	0	0	0	0			0	0	0	0	0	680	0	0	CONF	CONF		
185859																																																															0	346	14426		0			39795	17511		1763	410917	627	0	0	136299	5090	0	140728	29725	13356	52292	38019	2610	297	87400	29006	101777	48745	7278	0				507	0			0	0	33483	3910	86915	66922			0			95	0														283737	0	0	0	379		0	1001	0	0	0	0	0	0	0	1644	0	0	108	71	105			0	0	0	0	0	1932	0	0	CONF	CONF		
186221																																																															0	1145	26675	0	0	72578	0	72578	54340		310	1027506	0	0	0	169669	8828	60532	95439	3336	4627	15203	24728	66407	55214	181289	32021	106391	221420	299813	15814	0	0	0	0	2167	0		0	0	28231	49713	183441	245277	0	0	0			125	194	0	0	0	0	0	0	0	0	0	0	0	0		142099				558	1082	949	1082	0	0	0	0	0	0	0	163018	0	75	0	358	0	0	0	0	0	0	0	0	20083	0	0	CONF	CONF		
186548																																																															0	14496	0		3565			14333	4676		2832	119333	0	0	0	27318	314	0	20543	1129	792	3274	4968	13865	3290	11719	6903	21651	28518	22891	271				0	0			0	0	1211	2955	32901	13396			0			0	0														62279	0	0	0	0		0	2	0	0	0	0	0	0	0	809	0	0	0	0	0			0	0		0	0	525	0	0	CONF	CONF		
186717																																																															0	1238	29884		0			44874	12761		6661	536552	0	0	0	187497	3184	16114	12226	2078	1139	2441	5053	53842	121743	49859	37385	30540	34295	134455	62211				0	13			0	0	8630	22818	68761	146409			0			0	0														391830	0	0	0	0		0	59	0	0	0	0	0	0	0	830	0	0	0	0	0			0	0	0	0	0	2933	0	0	CONF	CONF		
186744																																																																167765	78622		137780			214937	7601		20616	1117826	0	0	30269	116665	7389	68842	219841	5489	13211	14998	29854	51234	1807	293201	67901	141922	287791	197443	3210				0	210			0	0	9146	77377	105044	152737			0			0	136														105125	0	0	0	0		0	149	0	0	0	0	0	0	0	14867	0	0	0	0	0			0	0	0	0	0	6921	0	0	CONF	CONF		
187648																																																															0	1347	0		178			970	0		100	16906	0	0	0	9949	135	0	2363	242	750	2315	5988	297	0	181	1192	3545	1121	103	0				0	0			0	0	13	66	559	884			0			486	0														2500	0	0	0	1007		0	0	0	0	0	0	0	0	0	1099	0	0	0	0	0			126	0	0	0	0	1606	395	0	CONF	CONF		
187947																																																																323518	69296	0	173929	142557	0	142557	28765		33858	1365454	0	1528	31	134543	786	62956	259178	2279	6417	14285	39770	25646	45858	274793	84291	190444	300463	260197	111744	0	0	0	1006	156	0		0	0	8620	136051	114047	184271	0	1528	0			120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	519866				120	337	0	337	0	0	0	0	0	0	0	5663	0	0	0	0	0	0	0	0	0	0	0	0	6523	0	1245	CONF	CONF	0	
188056																																																																32335	4812		21793			17239	774		0	171062	0	0	0	38912	1070	193	30691	357	2346	13353	17821	4609	414	4605	24268	28922	51894	22297	160				0	190			0	0	951	1194	29826	3223			0			0	0														0	0	0	0	0		0	77	0	0	0	0	0	0	0	9709	0	0	0	0	0			0	0	0	0	0	8957	0	0	CONF	CONF		
188177																																																																0	0		0			0	0		0	75812	0	0	0	75340	416	0	29	1	27	730	4111	38545	31215	0	1	30	79	362	0				0	0			0	0	0	0	56	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF		
188430																																																																211	0		0			24580	8086		0	342851	0	0	0	161459	325	51416	13597	12	2352	4922	32878	13473	107822	55090	5676	10765	33678	74228	712				0	0			0	0	1013	15156	43922	69469			0			127	0														63988	0	0	0	1307		18614	16	0	0	0	0	0	0	0	0	0	0	0	0	381			0	0	0	0	0	0	799	0	CONF	CONF		
188449																																																																55185	0	0	38455	18776	0	18776	2280		0	167196	0	0	0	21222	374	20365	55818	404	4281	6573	8493	1375	96	27256	23877	41753	49145	2578	43	0	0	0	0	38	0		0	0	3707	0	8164	11050	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		11662				839	231	0	231	0	0	0	0	0	0	0	7105	0	0	0	358	0	0	0	481	0	0	0	0	609	0	0	CONF	CONF		
188720																																																																723	2887		1320			11632	12246		8652	215994	480	0	0	90355	1425	50772	7249	1828	7076	17844	22771	10883	29596	28263	6304	18098	32534	24144	15953				0	6			0	0	4680	8986	24104	9587			0			182	0														0	0	0	0	300		0	1	0	0	0	0	0	0	0	28876	0	0	0	0	0			8	0		0	8	10994	110	0	CONF	CONF		
188739																																																																2654	0		5451			1555	0		0	48788	0	0	815	27823	0	979	11484	1267	1952	6785	11902	5138	0	6509	2157	2877	5615	2726	837				0	0			0	0	624	1589	3095	336			0			0	70														22046	0	0	0	89		0	235	0	0	0	0	0	0	0	1077	0	0	0	0	0			89	0	0	0	89	4349	0	0	CONF	CONF		
188917																																																															0	363	433		0			9381	3849		0	104143	37	0	0	57191	1419	0	4667	11	663	1643	5202	22623	26868	8841	1980	10774	15581	8441	1277				0	21			0	0	1451	767	18758	10466			0			101	0														0	0	0	0	101		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0		0	0	80	0	0	CONF	CONF		
189129																																																																9431	6271		4143			110857	46095		2397	627223	505	0	0	164801	2543	114935	59393	2371	4450	8216	8048	122734	18864	136655	10347	33483	81596	55576	145132				0	46			0	0	7739	49396	133844	74044			0			706	17													0	164875	0	0	0	887		0	89	0	0	0	0	0	0	0	4973	0	0	21	72	0			88	0	0	5	83	11059	0	55	CONF	CONF	0	
189745																																																															0	0	97204	1447	0	95898	0	95898	12294		0	893611	0	0	0	137522	15529	110537	187072	6316	5139	13663	22990	80898	8281	273788	29571	116944	176920	133921	17488	0	0	0	0	36	0		0	0	17592	102040	82786	261160	0	0	0			1003	43	0	0	0	0	0	0	0	0	0	0	0	0		406195				7604	69610	0	71057	0	0	0	0	0	0	0	125	0	0	0	250	0	6351	0	0	0	0	0	0	368	6351	0	CONF	CONF		
189950																																																																33795	422		14126			5386	85		0	62889	0	0	0	211	0	211	17444	40	0	0	171	0	0	36315	4268	12516	7369	741	306				0	0			0	0	0	1347	3791	3041			0			0	0														1600	0	0	0	1389		0	0	0	0	0	0	0	0	0	551	0	0	0	0	0			1389	0	0	0	0	134	0	0	CONF	CONF		
190563																																																																1727	2822		685			40039	245		4660	168640	0	0	0	28356	1269	19292	35989	2808	2181	6173	621	9581	6884	56451	19305	34612	11691	15950	846				0	0			0	0	5043	15200	25935	32322			0			32	0													0	0	0	0	0	143		0	56	0	0	0	0	0	0	0	4847	0	0	0	0	0			111	0		0	0	5434	0	0	CONF	CONF	0	
190648																																																															0	46727	4079		31023			40314	4991		1859	178358	0	0	0	11494	75	87	42573	431	294	1656	5703	2482	928	43762	11103	30976	53011	26122	1890				0	68			0	0	1958	8989	4488	20299			0			0	0														10110	0	0	0	0		0	538	0	0	0	0	0	0	0	807	0	0	0	0	0			0	0	0	0	0	649	0	26	CONF	CONF		
190947																																																															0	18155	0		9554			5475	0		0	52876	0	0	0	9630	191	8124	10778	681	781	2338	5560	270	0	9215	3846	8695	16860	4625	4				0	7			0	0	1465	8	1230	4456			0			0	0														0	0	0	0	0		0	16	0	0	0	0	0	0	0	2012	0	0	0	0	0			0	0	0	0	0	677	0	0	CONF	CONF		
190956																																																																40879	0		45171			7262	458		0	101768	0	0	0	4665	0	0	36855	0	308	1121	3236	0	0	29047	7500	18207	20030	22319	0				0	0			0	0	0	0	2238	0			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0	491	0	0	0	0	0			0	0	0	0	0	604	0	0	CONF	CONF		
191355																																																															0	68403	1909	0	21355	6999	0	6999	1519		0	178207	0	568	0	33387	802	18531	18349	53	991	2006	6158	14198	9981	27578	19595	36925	47407	12883	337	0	0	0	0	10	0		0	0	1256	335	15469	24311	0	568	0			38	0	0	0	0	0	0	0	0	0	0	0	0	0		19705				38	24	0	24	0	0	0	0	0	0	0	715	0	0	0	0	0	0	0	0	0	0	0	0	1145	0	9	CONF	CONF		
191935																																																																87610	21432		0			52167	3408		21467	840848	0	1606	0	150858	2419	102767	32044	1516	20202	34020	31242	30918	31887	248	84927	92699	290878	146529	73555				0	0			0	0	5421	23434	149363	315686			0			1754	1056														466790	0	0	0	3047		0	971	0	0	0	0	0	0	0	1285	0	0	0	859	249			31	0	0	11	20	3721	154	0	CONF	CONF		
192147																																																															0	1056	8090	0	4047	25904	0	25904	638		16	250352	0	0	0	68903	3293	1362	54782	6637	7976	12423	27861	13500	0	32713	15697	36402	66815	28464	0	0	0	0	2248	0	0		0	0	5206	15920	0	95294	0	0	0			207	301	0	0	0	0	0	0	0	0	0	0	0	0		248023				790	84	0	84	0	0	0	0	0	0	0	10307	0	0	0	0	425	158	0	0	0	0	0	0	9346	158	0	CONF	CONF		
192558																																																																42659	5896	0	23953	31287	0	31287	8369		381	306514	0	324	0	90414	3727	64934	39502	983	12046	3195	6836	31754	35600	16980	42113	30205	63023	40885	22876	0	0	0	0	84	0		0	0	1683	1292	7505	71625	0	324	0			0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	39812				0	141	55	141	0	0	0	0	0	0	0	13923	0	0	0	0	0	0	0	0	0	0	0	0	3196	0	0	CONF	CONF	0	
192651																																																															0	19965	0		13816			1417	375		0	43057	0	0	0	5107	34	0	14234	464	1150	747	933	1786	0	12583	2486	4972	5867	11100	942				0	6			0	0	342	0	0	1292			0			0	0														0	0	0	0	0		0	47	0	0	0	0	0	0	0	324	0	0	0	0	0			0	0	0	0	0	332	0	0	CONF	CONF		
192857																																																																11323	1959		16015			25886	0		2126	138690	0	59	0	19772	69	9660	36441	1634	5144	3747	1394	5987	1828	22907	24196	32317	8332	22880	7699				287	0			0	0	312	3817	18688	35729			0			0	0														8435	0	0	0	0		0	29	0	0	0	0	0	0	0	992	0	0	0	0	0			0	0	0	0	0	1627	0	0	CONF	CONF		
