"IDRSSD"	RCFDJJ03	RCONJJ03	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	RIADJH88	RIADJH89	RIADJH90	RIADJH91	RIADJH92	RIADJH93	RIADJH94	RIADJH95	RIADJH96	RIADJH97	RIADJH98	RIADJH99	RIADJJ00	RIADJJ01	RIADJJ02	RIADMG93	RIADMG94	
266244		0	2612	90	4	0	2527	9	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
266253		0	2055	64	4	0	2052	25	-40					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
266655		0	969	0	0	0	815	0	154					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11		
266851		0	2713	24	11	0	2179	11	510					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
266945		0	9566	0	147	0	8522	396	1293					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
267652		0	1150	0	3	0	1147	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
268006		0	16361	288	11	0	18748	20	-2666					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-31	0	
268136		0	4934	90	36	0	4888	80	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
268677			5228	11	74	0	5154	11	0			0	0																		
268828		0	2959	0	22	0	2945	8	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
268976			1334	0	0	0	1342	8	0																						
269049		0	6967	0	2	0	5804	39	1200					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
269058		0	1648	0	0	0	1398	0	250					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
269571		0	422	0	0	0	340	0	82					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
269759		0	827	25	0	0	806	4	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
270148		0	1061	59	16	0	1042	56	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
270353		0	378	0	0	0	379	1	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
270504		0	9256	208	133	0	8709	37	243					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79		
270531		0	1723	0	0	0	1574	0	149					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103		
270652		0	686	0	0	0	620	0	66					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
271136		0	1800	41	2	0	1800	43	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
271275			3220	0	0	0	3266	46	0				0																		
271341		0	951	15	0	0	936	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
271529		0	3694	0	6	0	3688	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
272030		0	1222	70	11	0	1077	13	77					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
272058		0	258	0	0	0	258	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
272151		0	126	0	0	0	126	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
272272		0	45685	7185	9	0	37483	112	1120					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2887		
272302		0	13365	300	0	0	14343	0	-1278					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273336		0	19445	975	104	0	17818	20	568					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
273550		0	3349	0	1	0	3348	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
273653		0	1325	9	0	0	1316	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
273662		0	10519	300	8	0	8182	46	2075					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
273840		0	2127	50	22	0	2072	4	-13					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
273859		0	76	0	0	0	76	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
274025		0	154	3	0	0	129	0	22					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
274052		0	418	0	0	0	418	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
274548		0	4109	0	0	0	3709	0	400					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
274829		0	3808	0	18	0	3498	5	297					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
274856		0	1310	0	0	0	1310	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
275255		0	2590	55	2	0	2535	2	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
275358		0	13284	0	7	0	13317	40	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
275479			803	0	0	0	803	0	0																						
275657		0	1013	0	3	0	1010	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
276074		0	1966	75	0	0	1891	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
276159		0	1152	12	6	0	1158	24	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
276551		0	1400	0	3	0	1337	15	75					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
276579		0	618307	45756	7327	0	575113	7308	-2581			0		249	0	10	0	0	259	0	0	0	0	0	0	0	0	0	-695	0	
276645		0	2444	45	3	0	2396	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
276654		0	737	0	4	0	788	65	10			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
276850		0	14191	13	23	0	14196	41	0					0	0	25	0	0	25	0	0	0	0	0	0	0	0	0	162		
276953		0	388	0	9	0	379	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
277240		0	7788	100	0	0	7705	17	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
277277		0	2209	125	0	0	2047	1	38					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277679		0	82	0	0	0	79	0	3					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
277736		0	1911	0	2	0	1505	96	500					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
277820			5967	0	1810	0	4210	53	0																						
278256		0	1842	6	0	0	1836	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
278555		0	10658	619	212	0	8926	34	935	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
278733		0	1859	0	6	0	1252	8	609					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
278751		0	176	0	2	0	176	0	-2					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
278818		0	25444	1264	66	0	27472	75	-3283					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
278872		0	1648	0	0	0	1217	0	431					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2		
279105		0	6771	14	5	0	7376	22	-602					0	0	-4	131	0	127	0	0	0	0	0	0	0	0	0	-5	0	
279842		0	10782	-270	1	0	10420	4	635					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	635		
279954		0	8313	-267	185	0	9418	0	-1023					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	564	
280110	0		1399827	87744	16312	0	1357948	61877	-300	0	452	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51387	0	
280138		0	1333	0	2	0	1332	1	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
280352		0	1841	11	13	0	1817	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
280558		0	979	45	0	0	934	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
282075			11051	150	3	0	10910	12	0			0	0																		
282226		0	1394	0	24	0	1502	38	-94					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2		
282824		0	5654	5	138	0	6185	9	-665					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8		
283157		0	493	0	0	0	493	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
283438		0	6926	300	31	0	6977	382	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
283652		0	2617	0	0	0	2617	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
283737		0	9987	0	51	0	9967	31	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
283867		0	7826	1050	25	0	7580	46	-783					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
284154		0	930	84	0	0	879	0	-33					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
284239		0	1901	50	12	0	1874	35	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
284556		0	3548	103	2	0	3466	23	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
284752		0	1079	3	4	0	1081	9	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
284958		0	605	1	1	0	603	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
285151		0	4508	0	5	0	4522	19	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285348		0	813	285	7	0	523	2	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
285544		0	3613	0	8	0	3492	0	113			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285553		0	173	0	0	0	173	0	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285740		0	11042	300	9	0	10776	43	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285777		0	117	2	0	0	148	33	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
285852		0	2873	0	15	0	2937	79	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
285928		0	2599	-23	688	0	2198	7	-257					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23		
286251		0	241	0	5	0	236	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
286457		0	10344	18	55	0	7075	18	3214					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-18		
286840		0	1112	0	0	0	1112	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
287007		0	1674	0	2	0	1672	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
287342		0	1275	0	0	0	1275	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
287922		0	431	5	0	0	427	1	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
287959		0	1047	9	1	0	1037	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
288152		0	165	0	0	0	167	0	-2					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
288376		0	2556	0	2	0	2561	7	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
288853		0	156398	8198	494	0	159199	1581	-9912			0		0	0	0	2317	0	2317	0	0	2	0	0	2	0	0	0	-2113	0	
289056		0	812	3	2	0	664	0	143					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
289225		0	61	0	0	0	61	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
289515		0	14109	467	123	0	14175	120	-536					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62		
289702		0	7443	75	31	0	8407	24	-1046					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
289739		0	2210	26	6	0	2189	11	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2		
289757		0	983	0	29	0	1392	8	-430					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
290249		0	8775	45	13	0	7775	58	1000					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
290838		0	2166	30	1	0	2135	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
290922		0	693	0	0	0	693	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
291059		0	1335	11	0	0	1324	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
291330		0	392	0	1	0	395	4	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
291376			223	0	1	0	222	0	0				0																		
291611		0	3552	150	49	0	3507	154	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
291732		0	151	-13	4	0	161	1	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
292234		0	1351	10	1	0	1407	9	-58					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
292467		0	454	0	1	0	455	2	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
292850		0	307	0	1	0	306	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
292908		0	21523	-654	34	0	19438	30	2735					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	
293053		0	22513	14	103	0	23486	80	-1010					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
293352		0	624	0	19	0	605	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
293437		0	1135	1	21	0	1196	83	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
293651		0	1762	0	4	0	1758	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
293754		0	284	0	0	0	284	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
294023		0	5411	32	45	0	4732	75	677					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
294564		0	18437	68	214	0	18463	308	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-25	0	
294751		0	5632	256	331	0	5600	555	0					0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	52	0	
294779			14698	475	0	0	14229	6	0			0	0																		
294827		0	1244	0	1	0	1377	134	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
295011		0	4189	12	35	0	4161	19	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
295057		0	2009	55	1	0	2056	103	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
295646		0	76	0	0	0	76	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
296456		0	5100	115	61	0	5064	140	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
296474			1823	20	1	0	1802	0	0																						
296559		0	2719	-137	6	0	2871	21	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144		
296755		0	2399	0	0	0	1717	0	682					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
296858		0	2579	45	0	0	2534	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
297051		0	1551	30	0	0	1522	1	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
297631		0	2516	0	3	0	2516	3	0					0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	
297761		0	1612	0	1	0	1611	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
298049		0	2484	29	0	0	2455	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
298218			5394	307	25	0	5320	258	0																						
298245		0	3227	0	24	0	3341	34	-104					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
299868		0	3597	29	2	0	2837	0	729			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300009		0	7023	225	88	0	6760	485	435					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
300063		0	5400	0	0	0	5400	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
300157		0	108	0	0	0	108	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
300353		0	3166	0	3	0	3172	9	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
300456		0	439	0	14	0	425	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
300933		0	4158	75	49	0	4049	15	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300942		0	2272	20	0	0	2352	0	-100					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300960		0	9222	890	53	0	7878	42	443					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
301574		0	6708	-625	2	0	7065	16	282					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
301800		0	10919	-200	36	0	10605	172	650					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-191	0	
302030		0	400	0	0	0	400	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
302133		0	95	9	1	0	85	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
302553		0	2743	113	6	0	2593	106	137					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
302656		0	30645	450	150	0	31302	218	-1039			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
303653		0	1446	0	7	0	1450	11	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
303701		0	1902	29	2	0	1341	8	538					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
303747		0	962	-342	3	0	1117	0	184					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
303952		0	3855	0	463	0	3454	12	-50					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
304173		0	4866	87	3	0	3989	29	816					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
304520		0	1234	25	5	0	1204	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
304575		0	123	0	0	0	123	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
304762		0	423	423	3	0	323	2	-324					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
304913		0	0	0	0	0	0	0	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
305059		0	614	20	31	0	611	48	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
305077		0	603	5	0	0	543	0	55					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
305237		0	1363	75	4	0	1290	6	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
305442		0	4158	110	0	0	4064	16	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
306056		0	290	0	0	0	302	12	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
306140		0	61	0	0	0	61	0	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
306159		0	4680	57	1	0	4623	1	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
306337		0	4935	150	66	0	4842	130	7					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
306908		0	4436	-181	10	0	4571	20	56					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-42		
307062		0	5705	247	1	0	5457	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
307334		0	2181	150	3	0	1526	15	517					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
307361		0	4649	-203	0	0	4852	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223		
307679		0	8231	151	40	0	8236	39	-157					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5		
307932		0	386	0	4	0	407	9	-16					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
308256		0	581	0	0	0	597	16	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
308340			2388	30	20	0	2353	15	0																						
308836		0	1004	0	2	0	1002	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
309150		0	3272	30	16	0	3234	8	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
309655		0	11766	600	202	0	12637	2103	430					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
309851		0	249	0	0	0	254	0	-5					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
310754		0	2987	1007	1	0	2453	495	21					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60		
310950		0	434	-184	0	0	1052	0	-434					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
310978		0	17744	-25	36	0	17757	24	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	485	0	
311050		0	7245	230	108	0	7198	132	-159					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2		
311144		0	361	0	1	0	360	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
311256		0	1583	23	7	0	1553	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
311265		0	2013	50	0	0	1966	3	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
311603		0	7277	10	166	0	7149	22	-26					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
311658		0	401	0	0	0	401	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
311845		0	171863	22832	2544	0	170388	15983	-7918					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	0	
311939		0	2901	120	9	0	2807	35	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
312244		0	9928	75	37	0	8745	77	1148					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
312356		0	1872	330	7	0	1898	73	-290					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
313009		0	2566	0	0	0	2566	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
313157		0	1392	40	4	0	1382	34	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
313223		0	5594	0	3	0	5546	0	45					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
313577		0	5766	150	7	0	6019	92	-318					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
314257		0	5290	161	61	0	5141	283	210					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5		
314444		0	1836	0	44	0	1798	6	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
315656		0	1818	0	3	0	1815	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
316840		0	96122	26763	774	0	70413	3428	1600			0		10	0	0	0	0	10	0	0	3	0	0	3	0	0	0	210	0	
316859		0	871	0	5	0	868	2	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
316934		0	331	0	0	0	331	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
317258		518	3824	214	8	0	3387	25	240					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-12		
317342		0	75672	2250	262	0	73530	370	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	
317379			5412	35	12	0	5377	12	0																						
317650		0	208	0	0	0	118	0	90					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
318639		0	89	15	0	0	74	0	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
318974		0	19115	425	34	0	18722	66	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-100		
319047		0	3050	220	4	0	2054	17	789					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
319458		0	407	0	0	0	452	0	-45					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
319551		0	3819	0	8	0	3811	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
320034		0	480	0	6	0	483	9	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
320052		0	6094	101	35	0	5950	11	19					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
320070		0	1752	0	0	0	1037	0	715					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
320119		0	78605	-4101	1880	0	80826	0	0					4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	377	0	
321152		0	1079	65	1	0	1145	3	-129					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-14	0	
321255		0	376	10	1	0	438	73	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
321273		0	9247	1	19	0	9340	113	0					0	0	10	32	0	42	0	0	0	0	0	0	0	0	0	-3		
321330		0	319	0	0	0	301	0	18					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
321947		0	5698	75	27	0	4958	162	800			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
322449			727	30	3	0	694	0	0																						
322476			16	0	0	0	16	0	0																						
322551		0	501	24	0	0	521	44	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
323204		0	19552	340	57	0	21498	46	-2297					0	0	0	-3	0	-3	0	0	0	0	0	0	0	0	0	0		
323651		0	3414	0	19	0	3413	18	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
324153		0	3188	0	13	0	3199	24	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
324229		0	368	3	5	0	173	0	187					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
324256		0	349	9	1	0	339	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
324340		0	15065	309	112	0	7619	140	7165					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-284	0	
324854		0	2013	150	3	0	1878	18	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
324863		0	23260	487	11	0	22766	4	0			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
324975		0	712	26	5	0	379	16	318					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
325141		-189	1437	-189	0	0	1650	24	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	-58	58	0	
325459		0	261	0	1	0	261	1	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
325534		0	2559	0	14	0	2613	0	-68					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
326054		0	3077	40	2	0	3028	2	9					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114		
326344		0	5182	75	7	0	5061	7	46					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
326858		0	20862	0	31	0	20858	27	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
326979			4481	-148	0	0	4797	168	0																						
327220		0	1042	0	0	0	1042	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
327305		0	7787	-82	3	0	7429	1	438					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	
327435		0	9245	-440	17	0	9684	16	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440		
327556		0	2092	90	42	0	1960	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
327855		0	10319	-190	5	0	10882	3	-375					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19		
328058		0	415	0	0	0	476	0	-61			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
328357		0	2701	-190	0	0	2768	17	140					0	0	35	177	0	212	0	0	0	0	0	0	0	0	0	-15	0	
328656		0	2728	0	0	0	2755	27	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
328777		0	17556	1256	134	0	17277	63	-1048					0	0	2	527	0	529	0	0	0	0	0	0	0	0	0	-167	0	
329149		0	1619	0	1	0	1618	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
329345		0	6475	300	22	0	6985	91	-741					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
329550		0	4403	78	6	0	4336	17	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
329952		0	5745	40	8	0	5835	32	-106					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10	0	
330239		0	1746	35	24	0	1729	42	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
