"IDRSSD"	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
241157	87100	16192	8832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																15534	0	14765				Best effort forward sale agreement				
241559		677	5951																																	14869	0	28314								
241607		5172	55367																																	110765	0	13630								
242257		5603	12506																																	18016	0	7389								
242444	0	21605	70729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																10687	0	2688								
242949		0	4409																																	5099	0	1140								
242958		556	0																																	2587	0	840								
242976	40	13033	27860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																14221	1229	5857								
243375		0	0																																	8678	0	20813								
243414		680	5148																																	20937	5000	147								
243955		0	0																																	639	0	244								
244037		2693	1022																																	1663	0	5250								
244149	0	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3619	0	12141								
244158		0	17384																																	4484	0	38131								
244251		538	118																																	41746	0	20561								
245016																																														
245276	0	2379	75763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0				932069	78789	126208								
245351		29969	6249																																	5301	0	19681								
245557		10127	9292																																	31613	0	22624								
246022	0	11555	15393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																58834	0	1308								
246134	0	8690	16314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6895	0	12098								
246451		6042	6878																																	3969	0	1128								
246657	0	0	59257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																28084	0	50								
246947		0	178																																	645	0	1								
246956		0	907																																	11849	0	61451								
247140		15975	109956																																	65340	0	32624								
247355		153165	117319																																	47735	0	42374								
247476		1625	0																																	26	0	134								
247551		7411	21118																																	5376	0	15717								
247908		22232	78598																																	145397	0	3329								
248240	0	15914	57940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																114805	4790	38800								
248352		185	443																																	3992	0	16172								
248455		521	4390																																	15064	0	8398								
248633		0	0																																	2543	0	48719								
248745		2007	18039																																	46473	0	6072								
249416		1056	0																																	1786	0	1094								
249612	0	0	180303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57842	0	24445	0	0	0	0	0	0	0	24445	0				1029750	350144	16605								
249658		4647	1528																																	817	0	281								
250430		2225	335																																	7	0	637								
250476		0	0																																	6367	0	90								
250850		0	0																																	2004	0	5145								
251352	0	80	5823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																11967	0	15347								
251558		3558	14024																																	26771	0	4337								
251745		22689	16328																																	13038	0	62705								
251978		3770	14029																																	15620	0	2432								
252041		10941	16024																																	15486	0	40190								
252452		90	672																																	1052	0	4212								
252658		7796	12933																																	8796	0	60								
253356	0	11064	202620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																174200	0	2312								
253468	370000	0	29475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																246563	0	763								
253646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																17554	0	18571								
253730		0	3671																																	2248	0	817								
254317		0	600																																	33532	0	2002								
254504		0	4556																																	16433	0	1961				FHLB of NY Unused LoC				
254849		0	11851																																	32757	0	0								
255350		1610	529																																	1044	0	356								
255547	0	1388	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1010	0	673								
255556		2681	13223																																	5712	0	4278								
255574		106	21761																																	29493	0	3274								
255659	0	75928	313711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																196807	0	362141								
256058		7538	13231																																	7236	0	16202								
256076		6540	0																																	1773	0	303								
256179		1909	5556																																	0	0	3759								
256553	0	24807	214332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																251769	0	339740								
257233		12707	46146																																	31864	0	20486								
257345		1275	2870																																	4194	0	8855								
257578		21500	7534																																	5	0	0								
257653		0	0																																	427	0	1233								
257756		2882	4827																																	21157	0	2160	FHLB MPF Credit Enhancement							
258146		0	0																																	133	0	987								
258306		1472	1513																																	18712	0	670								
258379		18213	2526																																	1674	0	4397								
258445		3129	35563																																	0	0	40224								
258539		0	216																																	3119	0	13420								
258771	0	311711	247621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																201656	14944	44517								
258874		484	0																																	0	0	1682								
259059		1617	2495																																	1379	0	18248								
259330	30000	0	114733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																39721	0	7156								
259442		6361	9967																																	5383	0	32664								
259956		986	0																																	0	0	3207								
260055	0	186245	264758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																133598	0	86677								
260831		2320	3746																																	4289	0	2080								
261146	0	5549	21629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6667	0	30670								
261360		10061	17447																																	20104	0	7453								
261940		12436	20444																																	41627	0	27943								
262059		10565	20911																																	13371	0	30394								
262237		12841	19184																																	13481	0	6440								
262358		64301	72824																																	38976	0	34987								
262741		9188	33879																																	9680	0	24836								
262844		1536	3652																																	28610	0	33273								
262956		99	3634																																	0	0	213								
263243	0	1062	9041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9395	0	9654								
263627		705	0																																	0	0	1107								
264455		14665	9690																																	7489	0	3417								
264772	0	0	56114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																57041	0	3175								
265340		7923	2188																																	1624	0	4966								
265407		4505	129892																																	67463	0	34297								
265452		532	1																																	2294	0	3491								
265676		2100	3574																																	1209	0	1543								
266066		798	8931																																	24248	0	35622								
266244		1453	3220																																	8873	0	3177								
266253		145	2481																																	4108	0	9176								
266655		0	1126																																	2700	0	17798								
266851		6217	2343																																	1632	0	9883								
266945		19509	79329																																	18446	6334	19680								
267652		394	651																																	4279	0	207								
268006	0	39256	97006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																71595	0	80218								
268136		9411	2134																																	7878	0	4381								
268677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3837	0	253								
268828	0	0	21806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7953	0	225								
268976		12674	3697																																	0	0	28893								
269049		28643	43811																																	23360	0	32454								
269058	0	1391	4037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8785	0	230								
269571		660	0																																	0	0	368								
269759		0	0																																	0	0	12240								
270148		1271	95																																	842	0	6391								
270353		0	122																																	620	0	1514								
270504		5165	84419																																	63672	0	44736								
270531		956	7156																																	9313	0	33								
270652		0	0																																	1804	0	15985								
271136		0	0																																	0	0	3635								
271275	0	4770	9692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6821	0	2274								
271341		1390	9897																																	294	0	749								
271529		16627	2575																																	8367	0	8158								
272030		3326	2154																																	1406	0	2260								
272058		0	2603																																	199	0	3660								
272151		0	0																																	25	0	460								
272272		28213	313565																																	182881	3000	151489								
272302	82300	2207	106628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7661	0	55065								
273336	0	23513	89663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																288590	5200	111476								
273550		1694	1194																																	15998	0	52060								
273653		31	607																																	588	0	5601								
273662		14034	81277																																	27726	0	105620								
273840		117	0																																	10683	0	17118								
273859		0	0																																	0	0	1								
274025		0	0																																	0	0	496								
274052		424	298																																	469	0	810								
274548		821	733																																	6607	0	51443								
274829	0	957	10486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1052	0	4393								
274856		285	34																																	470	0	18790								
275255	9390	517	1577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7518	0	28873								
275358		1450	80290																																	116233	0	184629								
275479		3759	558																																	55	0	3950								
275657		0	239																																	836	0	5725								
276074		2119	1107																																	5991	0	241								
276159		0	146																																	1200	0	3068								
276551		322	1001																																	2832	0	9656								
276579	0	1972774	4111568	0	0	488592	0	323321	0	109616	13860	35329	173065	156722	0	9583	0	56033	181307	76398	325051	20418	0	0	0	0	0	0	0	0	0	0				9399678	2025702	2774593								
276645		1542	4546																																	11276	0	15517								
276654	0	0	1478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4624	0	8050								
276850		8247	51652																																	43455	3468	78778								
276953		135	0																																	311	0	1626								
277240		750	6640																																	0	0	37636								
277277	0	6734	3108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																14228	0	4475								
277679	0	705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	18								
277736		7568	6063																																	1328	0	8684								
277820		0	0																																	4811	0	22044								
278256		0	14500																																	4281	0	32089								
278555		60992	57355																																	81492	0	43148								
278733		7599	18271																																	2153	0	1164								
278751		0	329																																	0	0	0								
278818	292000	45081	233862	0	0	6307	1522	0	0	0	0	0	0	6307	0	0	0	0	1522	0																226666	0	45273								
278872		6661	5596																																	4635	0	0								
279105	0	4100	35636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																49172	0	40583								
279842		6777	38384																																	29015	0	8198								
279954	0	9080	58717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																102972	9636	112075								
280110																																							FNMA DUS							
280138		293	3530																																	297	0	1442								
280352		1492	10436																																	13066	0	3052								
280558		1051	1302																																	5337	0	2783								
282075	46000	57413	88087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																82050	0	3124								
282226		3047	8669																																	818	0	4228								
282824		1785	4925																																	42444	0	163								
283157		0	0																																	250	0	8077								
283438	75000	1359	12214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																18242	0	1330								
283652		7374	8068																																	6537	0	152								
283737		27605	14428																																	60864	11315	38596								
283867		18952	128666																																	38611	0	380								
284154		8239	4709																																	8481	0	244								
284239		2449	0																																	1641	0	13458								
284556		6193	22552																																	7253	0	61659								
284752		109	546																																	2011	0	2110								
284958		0	0																																	285	0	4150								
285151	0	2755	673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8943	0	7494								
285348		879	3012																																	13052	0	7920								
285544	0	0	2881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7865	0	626								
285553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1069	0	5363								
285740	16300	9201	44857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																78075	0	4476								
285777		0	0																																	0	0	0								
285852		17515	21307																																	11253	0	6633								
285928		3162	11218																																	3409	0	2944								
286251		0	0																																	440	0	287								
286457		19530	28347																																	110486	0	27313								
286840		0	0																																	968	0	6843								
287007		0	0																																	0	0	1150								
287342	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7740	0	7588								
287922		0	0																																	407	0	0								
287959		610	248																																	3400	0	5004								
288152		0	0																																	0	0	2377								
288376	0	1892	2082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																15936	0	90								
288853	0	483419	1086311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0				175568	0	433736								
289056		0	18																																	1434	0	1623								
289225		178	0																																	0	0	524								
289515		10375	65600																																	231210	0	4936								
289702		27139	84367																																	109598	0	17416								
289739		8773	5079																																	2117	0	9691								
289757		0	4147																																	5240	0	33577								
290249	0	43995	25922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																50132	0	4353								
290838		487	11492																																	38555	0	160								
290922		342	0																																	660	0	121								
291059		3849	9678																																	3570	0	10287								
291330		1353	4267																																	460	0	1972								
291376	0	0	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																500	0	15								
291611		64	583																																	1467	0	5610								
291732		0	0																																	592	0	386								
292234		1593	1858																																	1698	0	5440								
292467		2594	453																																	0	0	1036								
292850		0	0																																	0	0	166								
292908	0	1159	69513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																202314	0	24651								
293053		23452	88134																																	241838	0	68310								
293352		0	0																																	0	0	15								
293437		1450	2725																																	1940	0	1789								
293651		0	0																																	2821	0	37061								
293754		3578	655																																	3284	0	249								
294023		815	15018																																	3840	0	8605								
294564	349450	34739	119842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																221888	0	129808								
294751	0	3197	25620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	3585								
294779	0	66864	83932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																50376	0	25351								
294827		1329	120																																	4237	0	10								
295011	0	4659	7720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																26453	0	3141								
295057		0	5																																	1636	0	3124								
295646		0	0																																	297	0	0								
296456		3611	7721																																	4356	0	9135								
296474		4402	6855																																	1410	761	2682								
296559		1341	1664																																	8500	0	10843								
296755		4803	1211																																	5581	0	11158								
296858		960	863																																	525	0	121								
297051		2239	3070																																	1532	0	7549								
297631	0	3978	2300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																426	0	5781								
297761		0	1250																																	5285	0	268								
298049		406	7639																																	6010	0	10474								
298218		7148	12135																																	49091	0	6083								
298245	0	2468	2869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9360	0	11254								
299868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
300009		0	3076																																	0	0	50889								
300063		4942	12779																																	0	0	0								
300157		0	840																																	186	0	4084								
300353		13228	5972																																	14227	0	0								
300456		0	0																																	10	0	550								
300933	0	11680	31430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3318	0	11032								
300942	0	390	5843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6416	0	5058								
300960		18811	77858																																	54964	0	29143								
301574		452	23675																																	10810	0	5702								
301800	0	25067	8470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																28947	0	9438								
302030		6436	1205																																	3782	0	1905								
302133		0	0																																	0	0	0								
302553		3809	14727																																	18039	0	20309								
302656	0	9626	254790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																214806	0	331794								
303653		7589	4390																																	1625	0	309								
303701		174	0																																	2747	0	182								
303747		226	761																																	4188	0	934								
303952		1023	60																																	8844	0	39033								
304173		10448	0																																	72717	0	5228								
304520		4861	4483																																	2819	0	10857								
304575		0	0																																	0	0	278								
304762		255	85																																	2559	0	1585								
304913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
305059		0	0																																	1037	0	7578								
305077		499	0																																	2061	0	393								
305237		1913	1975																																	5372	0	3163								
305442		6672	23930																																	18597	0	6888								
306056		110	0																																	600	0	1814								
306140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																134	0	61								
306159	0	8254	7547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8052	0	2029								
306337		1743	770																																	12006	0	31172								
306908		13627	16100																																	17590	0	14904								
307062		4598	20568																																	76596	0	1160								
307334		12422	4300																																	2223	0	543								
307361		13468	35182																																	24964	0	4594								
307679		10153	41444																																	86773	0	24721								
307932		1819	5																																	990	0	5								
308256		227	793																																	1344	0	5942								
308340		2174	1486																																	4604	0	35544								
308836		0	38																																	0	0	1266								
309150		9767	1831																																	220	0	19721								
309655		21302	78316																																	78678	20213	14529								
309851		0	97																																	971	0	2057								
310754		3674	5190																																	8327	0	32172	Warehouse cred line collateralized by loans in 10b			Mort loans orig in 3rd party's name - saleable by bank				
310950		0	504																																	2431	0	2015								
310978	0	78149	45962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																17131	0	30578								
311050		11222	14521																																	71285	0	6172								
311144		0	0																																	617	0	2428								
311256		4080	762																																	17505	2000	11703								
311265		16	5113																																	12662	0	1658								
311603		8276	33224																																	30081	0	15080								
311658		0	1908																																	683	0	40								
311845	579000	224909	220359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14415	2321	0	0	0	0	0	0	0	0	0	0				1589131	0	1037156								
311939		2083	4423																																	8744	0	12991								
312244		5936	4848																																	32892	0	94720								
312356		2110	2048																																	2122	0	622								
313009		9840	3048																																	2700	0	22								
313157		255	1102																																	9900	0	5718								
313223		3610	13100																																	39104	0	5433								
313577		2053	5865																																	57369	0	60415								
314257		8895	24152																																	78798	0	870								
314444		3103	2264																																	2754	0	1192								
315656		7147	12598																																	4160	0	97								
316840	0	66154	293363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																417607	544740	152186								
316859		1248	1115																																	1715	0	1516								
316934		0	0																																	11634	0	0								
317258		2144	38264																																	33756	0	25339								
317342	0	17138	436292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																789390	10500	148625								
317379		4163	11484																																	12722	0	12136								
317650		0	0																																	410	0	36								
318639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																58	0	2298								
318974		77306	13220																																	77096	1962	47421								
319047		5715	3820																																	9574	300	6212								
319458	0	917	3099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2301	0	3188								
319551		0	32706																																	26254	0	46233								
320034		54	4																																	451	0	6036								
320052	0	17980	12469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7823	0	11974								
320070		871	3504																																	2030	0	3518								
320119	0	0	164461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171790	7060	175930	0	0	0	0	0	0	0	175930	0				1605340	270590	222912								
321152	0	29588	12130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3448	0	1343								
321255	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																489	0	443								
321273		39620	11953																																	24539	0	5712								
321330		0	54																																	8614	0	11								
321947	0	14878	4189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1194	1750	32198								
322449		2981	627																																	100	0	1534								
322476		0	0																																	0	0	0								
322551		1017	250																																	265	0	1394								
323204		22164	59000																																	96729	0	185975								
323651		719	3481																																	4228	0	4341								
324153		3959	4220																																	1688	0	2701								
324229		1679	66																																	0	0	231								
324256		0	0																																	9471	0	0								
324340	0	25486	82955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																185569	2833	49680								
324854		1523	6249																																	7554	0	10302								
324863	0	77136	88963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																167382	0	317067								
324975		0	0																																	0	0	2797								
325141	0	1952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2733	0	1581								
325459		0	0																																	389	0	4370								
325534		1898	3811																																	3427	0	17589								
326054		11195	6868																																	37093	0	7693								
326344		1684	9180																																	31173	0	36508								
326858		3038	65889																																	169812	0	151612								
326979		1284	6622																																	12695	0	8524								
327220		194	229																																	11492	0	1101								
327305	0	17809	10480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																80851	0	13677								
327435		12541	30605																																	8468	0	745								
327556		8586	9282																																	20922	0	14666								
327855		30083	77187																																	23538	0	9948								
328058	0	152	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	402								
328357	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																401	0	0								
328656		0	0																																	0	0	33943								
328777	0	59569	227851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																68554	0	18385								
329149		0	0																																	2258	0	33030								
329345		41474	25980																																	41961	1975	11369								
329550		9804	3741																																	43671	0	808								
329952	0	35315	3072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7629	0	5931								
330239		439	3348																																	8644	0	6450								
330248		0	0																																	979	0	11345								
330855	0	16333	98232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																123187	0	69407								
330873	0	5994	1816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																294	0	4010								
330949		6576	9224																																	2934	0	6643								
331076		4823	12854																																	1464	0	0								
331375		18617	5147																																	5428	0	7950								
331544		0	445																																	4723	0	522								
331713		2523	8276																																	18444	0	21765								
332224		2306	7463																																	1809	0	5910								
332345		95	438																																	576	0	0								
332671		2158	1586																																	0	0	0								
332756		169	160																																	1314	0	4847								
333034		2930	8120																																	2671	0	2092								
333203	0	37995	85543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																19517	0	41080								
333650		162	124																																	8698	0	54931								
333856	0	15230	2101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																10304	0	608								
333940	0	169	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																509	0	3303								
334264		9407	50837																																	15238	0	17904								
335346		4229	26869																																	4565	0	61957								
336147		7257	3920																																	2267	0	5956								
336361		5852	3063																																	2697	0	653								
336576		3670	0																																	8470	0	3146								
337340		0	0																																	569	0	12								
338646		7903	22948																																	5407	0	29171								
338851	0	21	1738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3261	0	1560								
338945		75	145																																	2237	0	5357								
339072	0	73330	3221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3694	0	1200								
339353		0	897																																	3921	0	3457								
339456	0	33895	35483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																27097	0	6207								
339607		19435	23992																																	7210	0	3653								
339773	0	85166	476260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																330992	0	147716								
339858	0	65961	4480802	0	0	10415	0	207	792	2760	6863	0	0	0	0	207	0	0	0	0	118781	271615	242768	1833	0	0	0	0	0	0	242768	1833				10033264	141554	4324516								
339876		507	0																																	0	0	0								
340135	195000	58267	149136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																71573	544	9675								
340144		26830	17532																																	142277	0	62699								
340256		12227	32027																																	26297	0	1394								
340443		377	230																																	0	0	371								
340742	0	1356	18067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																41809	0	9078								
340751		22391	35873																																	26091	0	7894								
341310		12912	37890																																	42180	0	12045								
342054		15277	20964																																	5820	0	8935								
342362	0	3598	8042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4131	0	21095								
342410	1440	41464	153237	0	0	29158	4916	0	0	0	0	0	16029	13129	0	0	0	0	0	4916																297174	0	54624								
342634	0	348599	2422916	0	0	242087	49907	0	0	211416	30671	0	0	0	0	30664	19243	0	0	0	3083	1883	14687	0	0	0	0	0	0	0	14687	0				1183097	0	537296								
343051		146	423																																	417	0	34								
343248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	13149								
343770		260	0																																	1637	0	1222								
343903		7436	1135																																	8844	0	22007								
343958		0	259																																	3129	0	16069								
344647	0	1301	15891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																43711	0	35191								
344852		1061	412																																	1159	0	2837								
345309	0	17139	20939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																40869	0	52847								
345345	0	255	2761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																25404	0	84278								
345747	0	2671	22258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																24115	0	15159								
345756	0	8285	3947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																20068	0	0								
345877		5574	29405																																	20683	0	10064								
346379		4277	3548																																	8798	0	6051								
346566		2856	195																																	720	0	0								
346771		644	235																																	5378	0	4104								
347022		4902	5732																																	3323	0	1442								
347639		0	5576																																	10323	0	0								
347956	32200	14921	32638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																57510	0	77896								
348159		7007	6077																																	8986	0	1382								
348720		56232	32135																																	20494	0	4282								
349129		2969	7303																																	859	0	611								
349343		1635	1329																																	22243	0	7941								
350572		1845	3345																																	12588	0	3163								
350657		20	0																																	1583	0	888								
350750		3689	7836																																	271	327	13302								
351131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																106	0	13868								
351560		0	7686																																	27621	0	0								
351878		0	0																																	8181	0	1352								
352370		2097	4270																																	1783	0	2969								
352651		6596	550																																	16729	0	802								
352745		0	0																																	2755	0	2322								
352772	0	602314	797243	0	0	46948	1225	0	0	0	0	0	6169	40779	0	0	0	0	0	1225	0	15379	14315	0	0	0	0	0	6422	0	20737	0				1054437	0	326065								
353238		26348	6421																																	4395	0	6521								
353546		376	282																																	2381	0	8366								
353555	0	57247	147014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2341456	0	57811								
353957		0	0																																	0	0	3031								
354057		0	612																																	159	0	1359								
354253		0	0																																	1955	0	3732								
354310	830400	39246	339549	0	0	792838	0	0	0	376560	416278	0	0	0	0	0	0	0	0	0																899252	0	125202								
354552		5370	15023																																	18796	0	29812								
354851		0	0																																	2128	0	4447								
355120		4157	53007																																	25778	0	5914								
355559		1484	12665																																	31020	0	3778				Mortgage Loans sold	Trust Accounts			
355858	0	23816	86285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																51555	0	67418								
356239		2296	0																																	12827	0	42333								
356659		3289	423																																	0	0	2410								
356752		3673	6800																																	0	0	0								
357526		2044	5689																																	5479	0	2117								
357553		0	766																																	3848	0	33928								
357777		0	1316																																	12099	0	4561								
357937		7339	21050																																	7290	0	6091								
358112		417	1108																																	1029	0	2010								
358448		200	155																																	375	0	1634								
358756		136	205																																	1926	0	6856								
359472		576	1376																																	0	0	0								
359650		0	4																																	24	0	298								
359744		190	142																																	2151	0	6583								
360777	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	331								
361055		22492	33899																																	34878	0	41878								
361167	0	154333	776923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																318324	8329	90076								
361279		7438	6943																																	4362	0	1255								
361354		0	0																																	290	0	829								
361439	0	20935	15770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6422	0	2370								
362043		0	0																																	1293	0	1750								
362155		3603	39																																	1496	0	3783								
362717	0	990	42052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																75134	0	13376								
362856		0	0																																	0	0	1673								
362940		0	0																																	196	0	746								
363442		0	0																																	0	0	0								
363648		522	0																																	1549	0	16160								
363657	0	3074	7784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	5734								
363778		3103	0																																	0	0	0								
364131		7719	13874																																	6891	0	3854								
364270																																														
364430		13109	8545																																	5196	0	6967								
364850	0	617	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3217	0	595								
365325	0	696681	3326549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65070	0	0	0	0	0	0	0	0	0	0	0				1185289	10250	1054012								
365745		49	38895																																	4620	0	3798								
365848		0	1892																																	299	0	172								
365950		347	4933																																	548	0	3882								
366078		13792	36875																																	47459	0	1166								
366238	160000	25626	112975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																25209	0	77488								
366247		1010	1710																																	5013	0	17598								
366359		104	0																																	779	0	731								
366658		766	604																																	4243	0	953								
