"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJA29	RCFDJF76	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJA29	RCONJF76	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL59	RCONLL60	RCONMM07	RCONMQ52	RCONN523	RCONN524	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
	INTANGIBLE ASSETS	OTHER REAL ESTATE OWNED	FHLB ADVANCES MATURING <= 1 YEAR	GOODWILL	MORTGAGE SERVICING ASSETS	OTHER BORROWED MONEY	IS CU WEB SITE INTERACTIVE?	AGGREG AKT OF EXT OF CREDIT TO EXECS	NBR OF EXEC OFFCRSEPRIN SHAREHOLDERS	ESTMTD FAIR VAL OF MTG SERVNG ASSETS	DOES RPRTNG BANK SELL MUTUAL FUNDS?	ASSETS MANAGED: MUTUAL FUNDS&ANNUITY	OTHER BORR0WINGS MATURING <= 1 YEAR	FHLB ADVS:RMNG MAT/REPRNG DT 1 YR LE	FHLB ADVS:RMNG MAT/REPRNG DT 1-3 YRS	FHLB ADVS:RMNG MAT/REPRNG DT 3-5 YRS	FHLB ADVS:RMNG MAT/REPRNG DT OVR 5 Y	FHLB ADVANCES: STRUCTURED ADVANCES	OT BRWD MNY:WT RMNG MAT/REPR DT 1 YR	OT BRWD MNY:WT RMNG MAT/REPR DT 1-3 	OT BRWD MNY:WT RMNG MAT/REPR DT 3-5 	OT BRWD MNY:WT RMNG MAT/REPR DT OV 5	SECURED LIBLTIES:AMT OF	Cost of equity securities with readi	All other intangible asset	ASSET CVR LS SHR FDIC OREO PRTN PROT	CPTV INS SUB TOTAL ASSET CPTV INS SU	CPTV INS SUB TOTAL ASSET CPTV REINS 	ALL OTHR RE OWNED IN FOREIGN OFFICES	INTANGIBLE ASSETS	OTHER REAL ESTATE OWNED	FHLB ADVANCES MATURING <= 1 YEAR	GOODWILL	MORTGAGE SERVICING ASSETS	OTHER BORROWED MONEY	IS CU WEB SITE INTERACTIVE?	CONSTRCTN&LAND DEVLPMNT IN DOMS OFFC	FARMLAND IN DOMESTIC OFFICES	1-4 FMLY RESDTL PROPTS IN DOMS OFFCS	MULTIFMLY RESDTL PROPTS IN DOMS OFFC	NONFRM NONRESDTL PROPTS IN DOMS OFFC	AGGREG AKT OF EXT OF CREDIT TO EXECS	NBR OF EXEC OFFCRSEPRIN SHAREHOLDERS	ESTMTD FAIR VAL OF MTG SERVNG ASSETS	DOES RPRTNG BANK SELL MUTUAL FUNDS?	ASSETS MANAGED: MUTUAL FUNDS&ANNUITY	OTHER BORR0WINGS MATURING <= 1 YEAR	FHLB ADVS:RMNG MAT/REPRNG DT 1 YR LE	FHLB ADVS:RMNG MAT/REPRNG DT 1-3 YRS	FHLB ADVS:RMNG MAT/REPRNG DT 3-5 YRS	FHLB ADVS:RMNG MAT/REPRNG DT OVR 5 Y	FHLB ADVANCES: STRUCTURED ADVANCES	OT BRWD MNY:WT RMNG MAT/REPR DT 1 YR	OT BRWD MNY:WT RMNG MAT/REPR DT 1-3 	OT BRWD MNY:WT RMNG MAT/REPR DT 3-5 	OT BRWD MNY:WT RMNG MAT/REPR DT OV 5	SECURED LIBLTIES:AMT OF	SECURED LIBLTIES:AMT OF	BK ACT AS TR CUST IRA, HSA, & OTHR?	BK CUST OTHR SRVC SL PRCH SCTY?	Cost of equity securities with readi	All other intangible asset	ASSET CVR LS SHR FDIC OREO PRTN PROT	CPTV INS SUB TOTAL ASSET CPTV INS SU	CPTV INS SUB TOTAL ASSET CPTV REINS 	INST USE HOLA QTL OR IRS DBLA	INST COMPLY W HOLA QLT OR IRS DBLA	Number of outstanding PPP Loan	Outstanding balance of PPP loan	Outstanding balance of loans pledged	Quarterly average amount of PPP loan	Outstanding balance of borrowings fr	Outstanding balance of borrowings fr	Estimated number of international re	Estimated number of international re	EST NUMBER OF REMITTANCE TRANSFERS	EST DOLLAR OF REMITTANCE TRANSFERS	URLS PUB WEB TO ACCPT OR SOLICT DEPS	TRD NM OTR THN LGL TTL ID INST DEPS	URLS PUB WEB TO ACCPT OR SOLICT DEPS	TRD NM OTR THN LGL TTL ID INST DEPS	URLS PUB WEB TO ACCPT OR SOLICT DEPS	TRD NM OTR THN LGL TTL ID INST DEPS	URLS PUB WEB TO ACCPT OR SOLICT DEPS	TRD NM OTR THN LGL TTL ID INST DEPS	URLS PUB WEB TO ACCPT OR SOLICT DEPS	TRD NM OTR THN LGL TTL ID INST DEPS	URLS PUB WEB TO ACCPT OR SOLICT DEPS	TRD NM OTR THN LGL TTL ID INST DEPS	URLS PUB WEB TO ACCPT OR SOLICT DEPS	URLS PUB WEB TO ACCPT OR SOLICT DEPS	URLS PUB WEB TO ACCPT OR SOLICT DEPS	URLS PUB WEB TO ACCPT OR SOLICT DEPS	URL	
37																														0	0	0	0	0	0	true	0	0	0	0	0	19	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0		0	0			0	0	0	0	0	0			0																		https://www.bankofhancock.com/	
242																														0	0	200	0	0	3100	true	0	0	0	0	0	3	0	0	true	0	0	200	1300	477	1123	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			0																		www.fcbxeniaflora.com	
279																														271	162	15757	0	6	76896	true	0	0	0	0	162	4522	2	6	false	0	0	15757	27666	33473	0	0	0	0	0	0	0	0	false	false		265		0	0			0	0	0	0	0	0	0	0	164	0																	www.broadstreet.bank	
354																														0	0	4750	0	0	4878	true	0	0	0	0	0	25	0	0	false	0	128	4750	0	0	0	0	128	0	0	0	0	128	false	false		0		0	0			0	0	0	0	0	0	0	0	0	0																	www.bisonstatebank.com	
457																														0	25	2500	0	0	8500	true	0	0	0	0	25	1675	2	0	false	0	0	2500	3500	2500	0	0	0	0	0	0	0	0	true	false	0	0		0	0			0	0	0	0	0	0			0																		www.lowrystate.com	
505																														1734	0	25000	1595	139	55000	true	0	0	0	0	0	7648	2	139	true	0	0	25000	20000	10000	0	0	0	0	0	0	50	0	true	true		0		0	0			2	19	0	0	0	0			147																		https://ww.bsnb.com	
1155																														9286	0	0	8580	0	0	true	0	0	0	0	0	4814	2	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	706		0	0			1	7	0	0	0	0			17		www.rvrbankchecking.com																www.rvr.bank	
1351																														0	221	0	0	0	0	true	0	0	0	0	221	2769	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			0																		www.bankofgrandin.net	
1454																														0	227	0	0	0	0	true	0	0	227	0	0	13877	11	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	9	0		0	0			2	61	0	0	0	0			95																		WWW.HILLTOP.BANK	
1669																														0	0	0	0	0	5500	true	0	0	0	0	0	8153	3	0	false	0	5500	0	0	0	0	0	5500	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0	0	0	74	626																	www.lnbparis.com	
1856																														98	0	0	98	0	0	true	0	0	0	0	0	212	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0		0	0			0	0	0	0	0	0			1																		www.washitastatebank.com	
2161																														0	0	0	0	0	18000	true	0	0	0	0	0	93	0	0	false	0	18000	0	0	0	0	0	18000	0	0	0	0	0	true	false	57	0	0	0	0			1	1158	0	0	0	0			0																		www.lamarnationalbank.com	
2732																														1112	0	0	0	0	0	true	0	0	0	0	0	19395	3	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	1112		0	0			0	0	0	0	0	0	0	0	522	1177		Albank															www.albanybank.com	
2750																														0	0	10840	0	0	12310	true	0	0	0	0	0	1387	2	0	false	0	1470	10840	0	0	0	0	1470	0	0	0	0	1470	true	false	0	0		0	0			0	0	0	0	0	0			0																		www.genoacb.com	
3252																														0	0	1000	0	0	1000	true	0	0	0	0	0	2271	1	0	false	0	0	1000	0	0	0	0	0	0	0	0	0	0	false	false		0		0	0			0	0	0	0	0	0			0																		https://www.fnbgordon.com	
3458																														0	0	500	0	0	500	true	0	0	0	0	0	0	0	0	false	0	0	500	0	0	0	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			16																		www.farmbank.com	
3720																														0	360	0	0	0	0	true	360	0	0	0	0	594	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			0																		www.myboc.bank	
3971																														3776	894	33146	489	0	88646	true	0	0	0	0	894	0	0	0	true	0	50000	33146	5500	0	0	0	50000	0	0	0	0	50000	true	false	960	3287		0	0			0	0	0	0	0	0	0	435	435	10293																	www.midcountrybank.com	
4156																														1783	0	16000	1783	0	17500	true	0	0	0	0	0	0	0	0	false	0	0	16000	1500	0	0	0	0	0	0	0	0	0	false	false		0		0	0			0	0	0	0	0	0			102																		www.kanza.bank	
4231																														0	0	0	0	0	0	true	0	0	0	0	0	210	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			0																		www.fmbanksylvania.com	
5069																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	1000	0		0	0			0	0	0	0	0	0			0																			
5135																														1042	50	10000	1042	0	21182	true	0	0	0	0	50	11154	3	0	false	0	0	10000	10000	0	1182	0	0	0	0	0	0	0	false	false		0		0	0			0	0	0	0	0	0			0			Fisrt State Bank of Arlington		First State Bank of Colquitt		Firts State Bank of Albany		First State Bank of Donalsonville		First State Bank of Leesburg		Fisrt STate Bank of Bainbridge					fsbanks.com	
5210																														37507	467	30000	35800	0	207615	true	0	0	0	0	467	4208	2	0	false	0	26	30000	80000	95000	0	0	26	781	248	1560	0	2615	true	false	1044	1707		0	0			0	0	0	0	0	0			139																		http://www.acnb.com	
5461																														49	0	0	0	0	40000	true	0	0	0	0	0	0	0	0	true	0	10000	0	30000	0	0	0	10000	0	0	0	0	10000	false	false	0	49		0	0			2	36	0	0	0	0			5																		www.bankbac.com	
5751																														1089	0	0	1089	0	0	true	0	0	0	0	0	512	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0		0	0			0	0	0	0	0	0			44																		www.kcbks.bank	
6039																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0	0	0	0			0	0	0	0	0	0			52																		www.pineland.bank	
6329																														0	370	30000	0	0	30000	true	300	0	0	0	70	430	0	0	true	0	0	30000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0			9	1091	0	0	0	0			146																		www.abbank.com	
7009																														0	0	0	0	0	0	true	0	0	0	0	0	31235	7	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	743	0		0	0			0	0	0	0	0	0	0	0	517	44107																	http://www.bessemertrust.com	
7045																														0	0	0	0	0	0	true	0	0	0	0	0	2358	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0																	http://www.banktpb.com	
7072																														6889	95	6000	5478	625	22500	true	0	0	95	0	0	452	0	1269	true	0	13500	6000	3000	0	0	0	13500	0	0	0	0	13500	true	false	0	786		0	0	2	true	0	0	0	0	0	0			0																		www.wallkill.com	
7456																														0	0	8257	0	0	8257	true	0	0	0	0	0	859	0	0	false	0	0	8257	0	0	0	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			18		www.bankofhartington.net		www.bankofhartington.online														www.bankofhartington.com	
7634																														0	0	0	0	0	0	false	0	0	0	0	0	2374	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0			0	0	0	0	0	0			0																		THEFOURCOUNTYBANK.COM	
8462																														0	0	0	0	0	0	true	0	0	0	0	0	3265	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0		0	0			1	5	0	0	0	0			0																		http://www.perrytonbank.com	
8631																														0	0	0	0	0	0	true	0	0	0	0	0	659	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	267	0		0	0			0	0	0	0	0	0			0																		www.pcbsm.com	
9357																														31210	0	0	28667	0	0	true	0	0	0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	970	2543		0	0			1	82	0	0	0	0			0																		scale.bank	
9553																														0	0	11861	0	0	74131	true	0	0	0	0	0	228	0	0	false	0	0	11861	2354	4404	55152	21867	0	0	0	360	80	360	true	false		0		0	0			0	0	0	0	0	0			2																		http://www.adamscountybank.net	
9807																														0	1699	0	0	0	50000	true	1699	0	0	0	0	18904	3	0	true	0	0	0	50000	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0			3	1062	0	0	0	0			0																		www.amboybank.com	
9955																														0	0	2019	0	0	18216	true	0	0	0	0	0	487	0	0	false	0	0	2019	10022	6175	0	0	0	0	0	0	0	0	true	false	63	0		0	0			0	0	0	0	0	0			0																		www.fusion.bank	
10250																														0	0	0	0	0	0	true	0	0	0	0	0	7753	3	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0			0	0	0	0	0	0			53																		www.thebankofelkriver.com	
10849																														694	0	0	694	0	0	true	0	0	0	0	0	9762	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0		0	0			0	0	0	0	0	0			0																		https://www.firststatebk.com	
11145																														459	0	13498	450	0	24284	false	0	0	0	0	0	4688	1	0	false	0	0	13498	10786	0	0	0	0	0	0	0	0	0	false	false		9	0	0	0			0	0	0	0	0	0			0																		www.losb.com	
11640																														0	0	0	0	0	0	true	0	0	0	0	0	6917	4	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			19																		www.fnbclarksdale.com	
11837																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			0																		www.farmbk.com	
12030																														0	1124	0	0	0	0	true	0	395	49	0	680	783	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0		0	0			0	0	0	0	0	0			71																		www.fnbsouth.net	
12142																														0	0	1000	0	0	1000	true	0	0	0	0	0	243	0	0	false	0	0	1000	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0			0	0	0	0	0	0			63																		www.clevelandstatebank.com	
12311	5988077	10293	0	5318529	515044	8742435	true	189522	4	515282	true	0	135608	0	1724212	1005818	749	0	135608	4002672	947783	925593	369547	0	154504	0	0	0	0						8742435		0	1375	8631	287	0																0		true	true								681	17242	0	0	0	0	0	0	13583	268907	apply.huntington.com																www.huntington.com	
12647																														258	0	0	0	38	12850	true	0	0	0	0	0	1324	1	38	false	0	0	0	4000	3000	5850	0	0	0	0	0	0	0	true	false		220		0	0			0	0	0	0	0	0			0																		http://www.PORTAGECOUNTYBANK.COM	
12946																														37087	0	20000	28251	0	75040	true	0	0	0	0	0	4417	4	0	true	0	30000	20000	25040	0	0	0	30000	0	0	0	0	0	true	false	3603	8836		0	0			2	122	0	0	0	0			366																		www.myfarmers.bank	
13103																														18198	0	132032	14250	0	197272	true	0	0	0	0	0	7788	2	0	false	0	51283	139032	4108	2189	660	0	51283	0	0	0	0	1113	false	false	164956	3948	0	0	0			7	230	0	0	0	0			426																		www.bristolcountysavings.com	
13251																														0	0	0	0	0	0	true	0	0	0	0	0	81	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0		0	0			1	5	0	0	0	0			0																		www.elysianbank.net	
13457																														660	0	0	0	0	0	true	0	0	0	0	0	286	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	660		0	0			0	0	0	0	0	0			0																		www.bankoflewellen.com	
14155																														0	0	0	0	0	16000	true	0	0	0	0	0	945	1	0	false	0	16000	0	0	0	0	0	16000	0	0	0	0	16000	false	false		0		0	0			2	9	0	0	0	0			81																		https://www.fandcbank.com	
14650																														0	0	0	0	0	0	true	0	0	0	0	0	1505	3	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0			0	0	0	0	0	0			0																		www.banklg.com	
14753																														0	0	0	0	0	0	true	0	0	0	0	0	2951	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	4	0		0	0			1	2	0	0	0	0			0																		www.fsbbucklin.com	
14865																														834	0	0	0	0	0	true	0	0	0	0	0	1009	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	834		0	0			1	19	0	0	0	0			170			Bank of Eastern Washington, a branch of Bank of Eastern Oregon															www.beobank.com	
14977																														0	0	0	0	0	0	true	0	0	0	0	0	1072	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0	0	0	0			0	0	0	0	0	0			0																		firstfedlfd.com	
16551																														4614	0	4000	2433	2181	23500	true	0	0	0	0	0	295	0	2181	false	0	0	4000	6000	13500	0	23500	0	0	0	0	0	0	true	false	0	0		0	0			0	0	0	0	0	0			0		www.vacationpropertyloans.com																http://www.northviewbank.com	
17110																														0	0	0	0	0	0	false	0	0	0	0	0	3365	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	29143	0	0	0	0			0	0	0	0	0	0			0																		www.haverfordquality.com	
17147																														746810	4831	60000	711554	8157	721322	true	0	0	111	4720	0	2420	1	11895	true	0	1175	60000	170000	465000	17852	0	1175	0	0	7295	0	0	true	false		27099	0	0	0			41	2723	0	0	0	0	684	684	684	11400		First Merchants Private Wealth Advisors, A Division of First Merchants Bank															http://www.firstmerchants.com	
17259																														0	0	0	0	0	2994	true	0	0	0	0	0	337	1	0	false	0	2994	0	0	0	0	0	2994	0	0	0	11149	2994	false	false	0	0		0	0			0	0	0	0	0	0			0			THE FIRST NATIONAL BANK IN COMANCHE															WWW.FNBMARLOW.COM	
17950																														4867	0	10200	3677	0	10200	true	0	0	0	0	0	2213	1	0	false	0	0	10200	0	0	0	0	0	0	0	0	0	0	true	false		1190		0	0			3	14	0	0	0	0			89		www.bankofjoliet.com	BANK OF JOLIET, BANK OF THERMOPOLIS	www.bankofthermopolis.com	BANK OF HARLEM, BANK OF RED LODGE	www.bankofharlemmt.com	BANK OF GREYBULL, BANK OF LOVELL	www.bankofredlodge.com	BANK OF POWELL	www.bankofgreybull.com	BANK OF BUTTE, BANK OF PLENTYWOOD	www.bankoflovell.com	BANK OF MALTA, BANK OF GLASGOW	www.bankofpowell.com	www.bankofbutte.com	www.bankofplentywood.com	www.bankofmaltamt.com	www.bankofbridger.com	
17978																														0	411	0	0	0	0	true	411	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0		0	0	2	true	0	0	0	0	0	0			0																		www.elizfed.com	
18050																														0	239	26000	0	0	26000	true	0	0	239	0	0	7719	2	0	true	0	0	26000	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0			1	3	0	0	0	0			88																		www.fnbbastrop.bank	
18827																														9261	36	142500	9122	0	192500	true	0	0	36	0	0	39212	3	0	true	0	0	142500	50000	0	0	0	0	0	0	0	0	0	true	false	1001	139		0	0			8	282	0	0	0	0	0	0	414	6575																	https://www.nextierbank.com	
18836																														0	164	0	0	0	0	true	0	164	0	0	0	711	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0			0	0	0	0	0	0			0																		www.caponvalleybank.com	
18854																														8478	0	0	7447	0	0	true	0	0	0	0	0	500	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	1031	0	0	0			1	1999	0	0	0	0			55																		www.bank7.com	
19356																														783	361	5000	762	0	5000	true	0	0	300	0	61	228	0	0	false	0	0	5000	0	0	0	0	0	0	0	0	0	0	false	false		21		0	0			0	0	0	0	0	0			4																		www.sbtmiami.com	
19936																														0	0	5099	0	0	5264	true	0	0	0	0	0	831	0	0	false	0	0	5099	165	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0			0	0	0	0	0	0			0																		www.cbkamericus.com	
19972																														0	0	0	0	0	0	false	0	0	0	0	0	597	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false		0		0	0			0	0	0	0	0	0			0																			
20053																														0	0	0	0	0	7000	true	0	0	0	0	0	0	0	0	false	0	0	0	0	7000	0	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			0																		www.securityonlinebank.com	
20633																														0	329	17406	0	0	27142	true	194	0	135	0	0	3201	1	0	false	0	5000	17406	3685	1051	0	0	5000	0	0	0	0	5000	false	false	0	0		0	0			1	141	0	0	0	0			30			MCNB BANKS															www.mcnbbanks.com	
20857																														5460	0	0	5247	0	7063	true	0	0	0	0	0	750	1	0	false	0	4	0	0	890	5147	2538	4	136	53	833	0	0	true	false		213		0	0			0	0	0	0	0	0			108		fmbankminnesota.com		granitefallsbank.com														mybankfm.com	
21256																														0	0	0	0	0	0	true	0	0	0	0	0	103	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0			0	0	0	0	0	0			0																		www.statebankofburrtononline.com	
21359																														0	90	0	0	0	0	true	0	0	0	0	90	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			16	28																	http://www.asbgrygla.com	
21658																														0	40	0	0	0	10205	true	0	0	0	0	40	983	0	0	true	0	0	0	205	10000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0			0	0	0	0	0	0			0																		www.alliancebank.us	
22048																														0	277	2	0	0	16507	true	0	0	277	0	0	3879	2	0	false	0	9986	6002	40	0	479	0	9986	0	0	0	925	9986	true	false		0		0	0			0	0	0	0	0	0			126																		www.unionbnk.com	
22543																														4005	0	0	0	4005	0	true	0	0	0	0	0	3501	1	4005	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	36	0		0	0			0	0	0	0	0	0			32																		www.ssbankmi.com	
22552																														0	298	2535	0	0	6086	true	0	0	0	0	298	900	1	0	true	0	0	2535	2571	74	520	0	0	0	0	386	5575	0	true	false		0		0	0			1	33	0	0	0	0			14																		http://www.firstsoutheastbank.com	
22730																														0	0	0	0	0	6226	true	0	0	0	0	0	847	1	0	false	0	6000	0	0	0	226	0	6000	0	0	0	0	0	false	false	0	0		0	0			0	0	0	0	0	0			0																		www.westunionbank.com	
23456																														0	0	3000	0	0	27310	true	0	0	0	0	0	757	0	0	false	0	24000	3000	0	0	0	0	24000	0	310	0	0	0	true	false		0		0	0			0	0	0	0	0	0			0																		www.fnbhenning.com	
23504																														159658	0	1265000	151668	2931	1421100	true	0	0	0	0	0	4777	5	3396	true	0	108100	1265000	0	48000	0	0	108100	0	0	0	0	0	true	false		5059	0	0	0			10	1064	0	0	0	0	0	0	1548	42559																	http://www.dime.com	
23643																														0	84	4500	0	0	11500	true	19	0	65	0	0	2872	2	0	false	0	5000	4500	1000	1000	0	0	5000	0	0	0	0	5000	true	false		0		0	0			1	6	0	0	0	0			0																		www.commercial-bank.net	
23755																														1348	0	0	0	1348	30000	true	0	0	0	0	0	3530	2	3102	false	0	30000	0	0	0	0	0	30000	0	0	0	0	30000	true	false	0	0		0	0			0	0	0	0	0	0	0	0	78	2864	cm.netteller.com		www.airteller.com/fn-cb														www.fnc.bank	
24006																														103493	0	25000	80794	0	38648	true	0	0	0	0	0	50	0	0	false	0	0	25000	2998	0	0	0	0	0	0	10650	0	10650	true	false	0	22699		0	0			2	187	0	0	0	0			0																		www.PCSB.com	
24378																														0	0	1000	0	0	7000	true	0	0	0	0	0	751	0	0	false	0	0	2000	0	5000	0	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			0																		www.gblbank.com	
24659																														1286	85	0	1145	0	0	true	0	0	0	0	85	200	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	2	141		0	0			0	0	0	0	0	0			10																		www.producestatebank.com	
24949																														861	0	0	0	861	5000	true	0	0	0	0	0	453	0	1265	true	0	0	0	5000	0	0	0	0	0	0	0	0	0	true	true	0	0		0	0			0	0	0	0	0	0			20																		http://www.baraboobank.com	
25357																														472	1118	0	472	0	0	true	647	160	216	0	95	2153	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false		0		0	0			0	0	0	0	0	0			0		https://www.redneck.bank																https://www.allamerica.bank	
25647																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0			4	334	0	0	0	0			0																		www.firstsecurebank.com	
26765																														5638	0	25000	3454	0	175000	true	0	0	0	0	0	89104	4	0	false	0	150000	25000	0	0	0	0	150000	0	0	0	0	150000	false	false		2184		0	0			5	394	0	0	0	0	0	0	513	8159																	www.vantage.bank	
27070																														16851	0	6000	15394	358	109250	true	0	0	0	0	0	1565	0	358	false	0	0	6000	37750	50500	15000	0	0	0	0	0	0	0	false	false	0	1099		0	0			1	77	0	0	0	0	0	0	1708	10916																	www.prevail.bank	
27614																														2654	0	0	2654	0	0	true	0	0	0	0	0	1183	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0			0	0	0	0	0	0			0																		www.andover.bank	
27847																														0	0	0	0	0	0	true	0	0	0	0	0	315	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0			0	0	0	0	0	0			68		www.diamondbanking.com																www.diamond.bank	
28013																														41340	0	75765	41012	174	889909	true	0	0	0	0	0	1020	0	174	true	0	104805	75765	330500	327288	0	0	104805	2944	4118	44489	0	139855	true	false	0	154	0	0	0	1	true	3	284	0	0	0	0			338																		www.enorthfield.com	
28152																														0	0	0	0	0	5000	true	0	0	0	0	0	125	0	0	true	0	5000	0	0	0	0	0	5000	0	0	0	0	5000	true	false	0	0	0	0	0			0	0	0	0	0	0			43		www.facebook.com/harvestbankmn																www.harvestbankmn.com	
28675																														533	0	2000	0	533	17714	true	0	0	0	0	0	379	0	533	false	0	2714	14000	1000	0	0	8000	2714	0	0	0	0	0	true	false		0	0	0	0	1	true	0	0	0	0	0	0			0																		www.cumberlandfederal.com	
28732																														0	0	0	0	0	2000	true	0	0	0	0	0	3395	1	0	false	0	2000	0	0	0	0	0	2000	0	0	0	0	2000	true	false	0	0		0	0			0	0	0	0	0	0			18																		www.bankwithpeoples.com	
29476																														199	0	211	199	0	286	true	0	0	0	0	0	2382	2	0	false	0	0	211	75	0	0	0	0	0	0	0	0	0	true	false		0		0	0			1	62	0	0	0	0			0																		eriverbank.com	
29636																														13331	1234	0	13030	0	0	true	320	0	0	0	914	1408	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	500	301		0	0			1	40	0	0	0	0			80																		www.thecitizensbankphila.com	
29878																														0	3361	0	0	0	0	true	0	0	1932	1429	0	1976	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	1	true	0	0	0	0	0	0			390	4594																	www.maspethfederal.com	
