"IDRSSD"	RCONJJ04	RCONJJ05	RCONJJ06	RCONJJ07	RCONJJ08	RCONJJ09	RCONJJ11	RCONJJ12	RCONJJ13	RCONJJ14	RCONJJ15	RCONJJ16	RCONJJ17	RCONJJ18	RCONJJ19	RCONJJ20	RCONJJ21	RCONJJ23	RCONJJ24	RCONJJ25	
	Loans and Leases, Held for Investmen	Loans and Leases, Held for Investmen	Loans and Leases, Held for Investmen	Loans and Leases, Held for Investmen	Loans and Leases, Held for Investmen	Loans and Leases, Held for Investmen	Loans and Leases, Held for Investmen	Loans and Leases, Held for Investmen	Loans and Leases, Held for Investmen	Loans and Leases, Held for Investmen	Loans and Leases, Held for Investmen	Loans and Leases, Held for Investmen	Loans and Leases, Held for Investmen	Loans and Leases, Held for Investmen	Loans and Leases, Held for Investmen	Held to Maturity Securities, Securit	Held to Maturity Securities, Mortgag	Held to Maturity Securities, Asset b	Held to Maturity Securities, Other d	Held to Maturity Securities, Total	
576608	72949	241341	894626	80979	0	190591	1480486	991	2373	5267	1297	0	3647	686	14261	0	0	0	0	0	
576644																					
576952																					
577128	370423	2039864	1147449	1802510	0	798950	6159196	699	20915	7525	21824	0	11048	0	62011	0	238	0	0	238	
577137	84551	411669	107265	206233	88	34	809840	605	3108	517	832	0	0	0	5062	0	0	0	0	0	
577230																					
578116																					
578237																					
578255	195825	624445	145709	384870	0	5947	1356796	4287	7295	1700	4997	0	75	385	18739	0	0	0	0	0	
578554																					
578741																					
578862																					
579140																					
579319																					
579364																					
579636																					
580155																					
580548																					
580847																					
580874																					
581237																					
581358																					
582654																					
582878																					
582953																					
582971	98080	226804	595823	59893	0	37469	1018069	367	1140	3650	2297	0	1629	73	9156	0	0	0	0	0	
583071																					
583268																					
583352																					
583754																					
583905	38922	368957	950319	80844	0	3995	1443037	790	2646	4398	1112	0	28	0	8974	0	0	0	0	0	
584377	69949	479420	127965	155310	380	3161	836185	3097	2662	2608	1497	8	111	0	9983	0	0	0	85	85	
584724																					
584920	423667	1351352	401945	248684	8526	8067	2442241	1835	14830	6247	7685	200	795	0	31592	0	0	0	0	0	
585235																					
585749																					
586027																					
586072																					
586335																					
586960																					
587677																					
587752																					
587800	492770	2574803	1578919	1035811	36037	40060	5758400	17008	24470	7267	19770	469	997	0	69981	0	0	0	0	0	
588245																					
588348																					
588478																					
589158																					
589523	89520	338249	199866	90260	13055	30062	761012	1515	3533	2821	1756	649	454	0	10728	0	0	0	0	0	
589943	190879	504641	364651	337879	0	4627	1402677	4082	8550	3299	4688	0	25	1179	21823	0	0	0	0	0	
590220																					
590640																					
590976																					
591209																					
591320																					
591357																					
591366																					
592439																					
592448	30185	116686	503019	291478	53008	23005	1017381	420	753	6323	8615	324	140	0	16575	0	0	0	0	0	
592550																					
592644																					
593007	0	1672306	2003719	403901	0	18168	4098094	0	18871	12471	4869	0	724	0	36935	0	0	0	0	0	
593052																					
593249																					
593333																					
593771																					
593940																					
594433	195096	561617	256647	125920	2998	31132	1173410	133	1161	719	1537	180	495	10441	14666	0	0	0	0	0	
594451	89779	361155	202851	283021	0	9027	945833	4473	4566	3187	1065	0	325	0	13616	0	0	0	0	0	
594853	187041	519391	166941	147472	0	4078	1024923	2573	4246	2005	2232	0	52	0	11108	0	0	0	0	0	
594938																					
594947	200835	1699674	888639	502875	3469	47481	3342973	3597	22739	10620	6038	30	585	0	43609	0	0	0	0	0	
595270	932457	6331778	20592825	2139520	58113	159121	30213814	13534	75062	57664	42775	4270	2545	0	195850	0	0	0	0	0	
595337																					
595430	52436	155912	170951	662529	0	440550	1482378	1153	1699	1253	1873	0	565	0	6543	2	0	0	20	22	
595869																					
595944																					
596062	93280	253870	361180	103263	0	51148	862741	2191	3138	5010	1471	0	1044	0	12854	0	0	0	0	0	
596156																					
596277																					
596455																					
596978																					
597041																					
597313																					
597452																					
597546																					
597658																					
598002																					
598048																					
598132																					
598543																					
599643																					
599764	465798	1264772	713492	518504	0	24034	2986600	8746	18258	4988	3658	0	923	0	36573	0	0	0	0	0	
600419	160583	297921	590002	179248	0	5114	1232868	1237	2509	2485	1254	0	60	0	7545	0	0	0	112	112	
601032																					
601041																					
601050	1446764	3719306	3583238	6019037	589913	1847221	17205479	31374	29714	15575	47115	28665	9952	0	162395	0	0	0	0	0	
601153																					
601416	0	2005319	727189	735700	0	993931	4462139	0	15844	6050	13102	0	16072	0	51068	3	0	0	0	3	
601443																					
601658																					
602048	72160	821821	456930	118099	0	4181	1473191	622	8417	4547	1770	0	44	0	15400	0	0	0	0	0	
602543																					
602842																					
603232																					
603540																					
603559																					
603755																					
604024																					
604033																					
604547																					
604640																					
605571																					
605610																					
605656																					
606046	3910962	10085931	9329692	8909232	94493	166712	32497022	42118	100654	124851	192714	6378	1319	0	468034	0	0	0	0	0	
606176	141095	169581	81084	140636	0	6524	538920	1451	2376	788	2348	0	211	0	7174	0	0	0	0	0	
606653	3284	524622	79755	226638	667	27025	861991	48	7669	1166	3300	10	408	0	12601	0	0	0	0	0	
607146																					
608358																					
608844																					
609010																					
609467																					
609476																					
609609																					
609645																					
609832																					
610128																					
610164																					
610539																					
610557																					
610913																					
611031																					
612159																					
612878																					
613008	766242	7137667	4345752	1997588	0	30821	14278070	7037	66054	43770	24608	0	753	0	142222	0	0	0	0	0	
613156																					
613343	115427	573513	207866	244585	0	20464	1161855	1006	8448	1385	2463	0	289	0	13591	0	0	0	0	0	
613400	109053	1171780	1318163	359986	0	244564	3203546	0	7234	622	647	0	7529	0	16032	0	0	0	0	0	
613558	87919	359838	283843	175148	297	5746	912791	458	3087	1768	2069	0	57	1092	8531	0	0	0	0	0	
613679																					
613839																					
613950	262926	479172	582626	196185	0	377226	1898135	4458	8493	1639	938	0	8909	2682	27119	0	0	0	0	0	
