"IDRSSD"	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
17950	0	1478	13462																																	11617	0	20229								
17978	0	11376	119																																	0	0	41				Commit's to Originate Single Family Mortgages	Commit's to Originate Non-Residential Mortgages			
18050	0	2103	22601																																	6360	0	9210								
18827	177000	12972	208998																																	75997	11758	21673								
18836	0	4184	4241																																	592	0	5013								
18854	400	31172	73859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	136953	0	13169								
19356	0	928	8207																																	4063	0	636								
19936	0	622	6012																																	10430	0	12618								
19972	0	3222	0																																	0	0	0								
20053	6700	1129	0																																	6287	0	10976								
20633	13500	5	5521																																	1412	0	2551								
20857	0	4840	10395																																	25969	0	101655								
21256	0	0	0																																	50	0	18								
21359	0	0	17																																	963	0	2246								
21658	0	246	6554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			4095	0	6538								
22048	0	1679	12604																																	4167	0	1677								
22543	0	8290	7998																																	22293	0	2988								
22552	0	85	1539																																	3135	0	11333								
22730	0	621	3174																																	1970	0	2900								
23456	0	4908	2812																																	4383	0	3471								
23504	1587389	3626	205032	0	0	93891	0	0	0	0	0	0	83603	10288	0	0	0	0	0	0	109857	0	108100	0	0	0	0	0	0	0	108100	0	0	0	0	852575	150113	4179								
23643	0	1788	6703																																	5902	0	857								
23755	0	5635	11655																																	7462	0	602								
24006	0	2723	53427																																	51751	0	7829								
24378	0	1037	977																																	14	0	28								
24659	0	0	255																																	763	0	3397								
24949	0	2146	24605																																	14579	0	6359								
25357	6525	6342	21386																																	2687	0	21076								
25647	0	3146	21511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	8470	0	2709								
26765	288450	46755	373304																																	366354	0	50576								
27070	0	10	14557																																	19943	0	20288								
27614	0	427	1862																																	6869	0	8034								
27847	0	6199	18806																																	5464	0	719								
28013	0	2356	38531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	108462	0	901								
28152	0	349	1994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			14518	0	9276								
28675	0	4394	4087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			8912	0	3794								
28732	0	3216	2139																																	3590	0	2396								
29476	19015	434	2236																																	8584	0	0								
29636	0	15324	80246																																	11751	0	1432								
29878	0	1585	46358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	0	0	8756								
30052	0	2268	60																																	325	0	0								
30502	0	3921	10872																																	23022	0	43612								
30650	0	2240	5055																																	5646	0	1639								
30810																																	0													
31134	0	3924	1082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			3151	0	5135								
31255	206919	21182	36359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	33840	15663	4044								
31657	0	1014	0																																	2726	0	1059								
31826	0	2795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	1544	0	58182								
31835	16000	0	1213																																	3122	0	7650								
32234	0	0	390																																	14408	0	7402								
32766	0	11177	2250																																	24347	0	1717								
32971	0	16261	10805																																	4046	0	3259								
33147	45920	3208	11260																																	12075	0	17896								
33259	0	15920	74513																																	62886	0	19777								
33370	0	563	1216																																	0	0	0								
33839	0	0	0																																	595	0	3006								
33857	0	35556	31076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	69549	0	92078								
34434	27000	5452	4742																																	3251	0	21264								
34537	0	606982	96909	0	0	0	0	9432	0	0	0	0	0	0	0	0	0	0	9432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2507	0	601175	0	557177								
34555	0	2368	16366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	2146	641	4359	0	6440								
34742	62200	63409	28776																																	5047	0	10774								
35057	5700	2663	1093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			2014	0	12325								
35301																																	0													
35646	0	1052	0																																	5477	0	37								
35879	0	2781	345																																	0	0	5098								
36456	0	0	0																																	657	0	7456								
36933	0	27772	9768																																	1422	0	2793								
37051	1000	253	121																																	2252	0	9526								
37341	0	0	0																																	1354	0	995								
37435	0	39139	81388																																	13149	0	6942								
37640	0	30861	182155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	29686	54546	344793	0	253714								
37659	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			1146	0	1730								
37949	0	0	0																																	0	0	23244								
38740	0	1161	12966																																	4372	0	2023								
39327	0	11769	37456																																	21624	0	22401								
39756	2000	27771	4832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	105521	0	50347								
40033	0	0	93																																	10	0	71								
40499	0	10614	340184	0	0	106992	82283	0	0	49037	57955	0	0	0	0	18662	63621	0	0	0													0	0	0	208168	0	37831								
40855	0	1098	958																																	834	0	4045								
41553	0	3	1																																	194	0	971								
41629	0	574	8065																																	5173	7788	2206								
41825	0	22295	21910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	124472	0	1811								
42037	0	38	636																																	1778	0	101								
42354	13000	7468	12839																																	4717	0	1587								
42372	0	22847	631																																	678	0	5588								
42420	473500	46276	516018	0	0	206325	0	121265	0	0	0	27281	144756	34288	0	0	0	0	59208	62057	0	0	0	0	0	0	0	0	0	0	0	0	0	48326	70264	849298	0	127639								
42448	138800	49353	67497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	7044	3087	50001	0	39676				POTENTIAL RECOURSE ON SOLD LOANS				
42457	0	1	2242																																	1002	0	8238								
43052	0	478	0																																	22617	0	1301								
43351	0	15310	13331																																	17798	0	10782			0					
43856	8000	339	0																																	1833	0	51								
43959	0	2399	4601																																	4754	0	2040								
44040	0	1064	129																																	6693	0	24021								
44433	0	22373	6394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	2937	2210	0	196								
44741	0	16992	28668																																	5528	0	4338								
44750	0	7185	2200																																	2396	0	1								
44929	0	0	3047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			3695	0	1354								
45038	0	4041	3371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			14858	0	10088								
45047	0	2328	2146																																	580	0	4496								
45056	0	9	79																																	2322	0	8353								
45430	0	6909	506																																	2	0	477								
45458	0	4597	1711																																	7827	0	17105								
45551	0	0	43645																																	0	0	284300								
45560	0	55938	280332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	146642	0	53644								
45775	0	329	0																																	930	0	7888								
46053	0	760	816																																	5177	0	15734								
46941	0	1452	11007																																	716	0	6327								
47247	0	92918	9176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	1358	3855	30251	0	3133								
47500	0	3537	4334																																	7144	0	6845								
48057	2700	10	935																																	2395	0	7353								
48150	0	56	67																																	265	0	2530								
48374	0	2279	132603																																	38003	0	40185								
48440	0	633	0																																	8687	0	3413				FHLB Pool (8026)	FHLB New (14578)	FHLB (17742)	FHLB (18555)	
49054	0	1873	4943																																	10349	0	5387								
49148	0	5	0																																	2634	0	442								
49241	97500	11748	85396																																	100253	0	43677								
49652	0	0	1199																																	2956	0	8184								
49858	0	30885	1328																																	2378	0	13								
49951	0	1162	930																																	3651	0	2594	Federal Home Loan Bank							
50144	0	763	0																																	2255	0	410								
50461	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			9560	0	192								
51253	0	2625	4897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	2072	0	3880								
51356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			0	0	716								
51459	0	161	2378																																	7899	0	31512								
51842	0	10321	48709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	28272	0	19535								
52719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	0	0	0								
52951	7975	1289	3134																																	10499	0	3793								
53051	0	0	92																																	1099	0	1587								
54058	0	14742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	0	0	34054								
54656	0	1789	5470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	21275	0	13580								
54973	0	64715	130514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	342515	0	78386								
55336	0	6481	20590																																	8946	0	859								
55635	0	2913	3128																																	259	0	301								
55653	0	1787	5071																																	9532	0	365								
55970	0	16007	24781																																	3366	0	1140								
56258	0	1074	5085																																	20387	0	10790								
56351	0	73262	93878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	134399	5000	86656								
56548	12750	1137	17897																																	1045	0	5131								
56717	0	3671	35305																																	24343	0	4501								
57040	0	0	3609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			0	0	12648								
57451	0	4872	26349																																	51718	0	3008								
58225	0	441	7032																																	7766	0	1782								
58243	0	75583	338090	0	0	1419	0	0	1419	0	0	0	0	0	0	0	0	0	0	0													0	67060	23440	711481	21635	299322								
58355	0	2075	0																																	3191	0	1218								
58551	0	0	0																																	1960	0	14758								
58636	25000	8007	15355																																	7917	0	7920								
58757	0	3260	14673																																	25717	0	22215								
58971	0	189025	508741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	75	0	0	0	0	0	0	0	0	0	0	0	78238	92232	1339397	28	451265								
59316	136650	12152	60473																																	86624	0	10534								
59352	0	4467	10941																																	5458	0	13985								
59370	0	2787	1711																																	9406	0	1901								
59754	0	3963	529																																	1894	0	135								
60143																																	0													
60330	0	13442	25772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	35545	0	20221								
60545	0	743	132																																	10433	0	20100								
60554	0	0	47																																	2981	0	4707								
60648	0	495	8600																																	4419	0	6229								
61122	2500	18828	34716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	121616	0	4186								
61355	0	13652	33053																																	72710	0	23509								
61476	0	14153	20163																																	6214	0	53416								
61757	0	1404	15937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	22681	0	3307								
61832	0	2612	10297																																	11615	0	4480								
61953	0	2013	926																																	1210	0	1707								
62044	0	8629	7137																																	10110	0	7900								
62110	0	0	0																																	0	0	0								
62147	0	688	4126																																	709	0	989								
63050	0	8798	9519																																	4173	0	2599								
63069																																	0													
63201	0	1354	700																																	8303	0	1477								
63573	0	54631	30212																																	7891	0	24								
63733	0	28516	38167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	19671	0	72285								
64150	0	3857	101																																	9952	0	12846								
64552	46075	1878	3344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	5619	0	3797								
64730	0	946	36538																																	42	0	2531								
65205	0	2806	43372																																	5342	0	2604								
65559	0	10477	10735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	42124	0	44400								
65858	0	170045	148922																																	121789	0	97442	N/A	N/A	N/A	N/A	N/A	N/A	N/A	
66154	6000	5378	8142																																	21558	0	7544								
66275	19000	3380	14420																																	25604	0	39705								
67142	0	3258	1552																																	2544	0	1839								
67151	0	54850	59987																																	55737	0	6263								
67209	0	58931	102307																																	35831	0	13078								
67254	0	0	0																																	0	0	0								
67656	0	9133	62740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	142155	1070	17901	0	23054								
67870	0	5917	14970																																	10365	0	1445								
68671	0	601	0																																	0	0	0								
68756	0	20354	33499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	106693	0	43291								
68831	0	1854	5311																																	2459	0	4028								
69333	0	21729	50612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	125282	3702	6111								
69678	0	2429	21190																																	51119	0	25838								
70218	0	0	1281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			555	0	56								
70414	0	1136	4365																																	29886	0	13328								
70638	46500	1115	1446																																	4201	0	28973								
70955	0	0	0																																	0	0	632								
71073	0	4539	1446																																	1552	0	13943								
71457	25750	0	22631																																	19942	0	69913								
71859	0	0	0																																	522	0	123								
72258	0	657	1872																																	13600	0	11756								
72351	0	93	41																																	957	0	820								
72454	0	851	2354																																	6242	0	4642								
72678	0	2042	10768																																	451	0	475								
73116	0	17886	41326																																	21704	0	475								
73152	0	0	211																																	489	0	3800								
73554	0	1027	4669																																	9872	0	35287								
73956	0	0	83																																	1187	0	1053								
74056	0	0	61262																																	1669	0	25334								
74140	0	3926	39866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	5147	132063	5000	56636								
74403	50950	23426	46096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	92322	0	15386								
74449	0	171	0																																	31	0	253								
75259	13700	8890	25562																																	95627	0	45838								
75446	0	928	3192																																	8815	0	21095								
75455	0	0	0																																	21	0	808								
75633																																	0													
75651	0	0	0																																	1253	0	3378								
76153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			440	0	6095								
76443	0	3224	870																																	422	0	2007								
76854	5050	6537	21017																																	27952	0	5553								
77150	0	1075	1177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			4254	0	8158								
77253	0	6815	4841																																	10540	0	16376								
77422	0	1270	3004																																	0	7000	7414								
77851	0	27483	258706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	5740785	60676	356558	9250	163530								
78157	0	276	750																																	111	0	10								
78241	0	2581	14																																	1102	0	2226								
78559	0	218	609																																	825	0	2118								
79042	0	18893	21184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	1531	0	37								
79127	0	453	126																																	478	0	50								
79145	20050	2116	12138																																	786	0	2260								
79257	0	0	0																																	329	0	157								
79855	0	2393	6770																																	4938	0	4414								
80150	0	0	0																																	0	0	1470								
80374	0	2854	0																																	1467	0	225								
80431	0	1133	205																																	998	0	441								
81175	0	4842	10015																																	19790	0	32562								
82033	0	3722	3930																																	2997	0	6910								
82257	0	0	0																																	1539	0	4429								
82350	0	138	0																																	365	0	911								
83151	0	3644	7605																																	23660	0	7418								
83375	0	12596	54095																																	203635	0	82587								
83638																																	0													
83834	25000	2520	6053																																	6464	0	4355								
83852	0	0	0																																	258	0	2349								
83955	0	1238	3738																																	8634	0	6188								
84046	0	86	313																																	1155	0	1460								
84541	0	52585	81835																																	65888	0	78812								
85052	0	555	7988																																	5154	0	220								
85472	1300000	119582	425892	0	0	48473	0	30942	0	0	0	13473	35000	0	0	0	0	0	24611	6331	89032	2007	0	0	0	0	0	0	0	0	0	0	0	0	0	720475	0	90554								
85931	35000	4123	791																																	4455	0	3123								
86349	13500	1581	1350																																	4189	0	2502								
86675	0	21707	14020																																	283	0	128								
87047	0	1333	1905																																	537	0	141								
87234	0	44929	35852																																	31609	0	192								
87476	41421	0	186																																	0	0	103								
87579	0	19613	12377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	2557	0	10942								
88231	37500	90446	40487																																	17585	0	143								
88259	3000	471	37																																	1649	0	7828								
88352	0	1475	2333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			4022	0	4927								
88455	920	11827	13654																																	38669	0	153470								
88950	750	78	5360																																	12771	0	2309								
89032	11500	3030	4559																																	3093	0	3739								
89135	0	0	99																																	8605	0	0								
89854	14000	3700	1628																																	6271	0	14890								
89957	8000	6439	7239																																	2021	0	1087								
90047	0	345	0																																	119	0	1512								
90177	0	0	0																																	0	0	4870								
90328	0	28792	48895																																	14974	0	22060								
90337	25000	10725	30285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	304	523	53781	0	10178								
90579	0	1972	20729																																	6417	0	0								
91615	7750	0	0																																	0	0	13903								
91754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	23931	0	20980								
91950	0	0	0																																	0	0	8020								
92144	0	0	0																																	0	0	6808								
92676	0	4485	20919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	76199	0	15676								
92706	0	2810	450																																	3407	0	1377								
92902	0	0	0																																	0	0	0								
93244	0	5278	12441																																	13274	0	12393								
93543	0	6317	14319																																	25278	0	24392								
93619																																	0													
94139	30000	19638	8292																																	29500	0	10989	FHLB FLUCTUATING BALANCE LETTER OF CREDIT							
94522	45000	35299	37544																																	36369	0	8529								
94755	0	1796	1229																																	3617	0	9557								
94858	0	2104	300																																	1940	0	4675								
95051	0	1727	657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	9466	116	3176	0	6258								
95677	0	0	0																																	1326	0	222								
96553	2000	95	1658																																	2098	0	16002								
97055	20000	23	1306																																	7587	0	30877								
97279	0	587	497																																	2079	0	1377								
97457	7575	1546	3227																																	1332	0	9577								
97804	0	1620	93050																																	112921	0	7927								
97943	0	3372	553																																	20451	0	21330								
98351	0	7420	2527																																	608	0	516								
98463	0	5196	4981																																	39872	0	33788								
98717	0	0	1004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			0	0	0								
99143	17250	1575	2794																																	9652	0	10511								
99376	19369	0	618493	0	0	37398	0	0	0	0	0	0	0	37398	0	0	0	0	0	0													0	0	0	268657	166827	15				Commitments to purchase loans	Recourse on loans			
99442	0	2517	9356																																	18197	0	28193								
99536	0	26505	66288																																	24761	0	1196								
99853	0	391	0																																	0	0	180								
100236	0	13820	17127																																	8190	0	8608								
100357	0	25437	27604																																	20521	0	81943								
100562	0	61578	585263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	85093	627760	0	330230								
100777	0	11693	1283																																	12231	0	2696								
100843	0	2242	12999																																	8463	0	33312								
101037	0	32425	23182																																	19396	0	42005								
101439	0	2843	6355																																	950	0	5248								
101671	0	438	12828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	49934	0	8055								
101738	0	1536	649																																	11051	0	3975								
101952	0	1820	0																																	5531	0	1410								
102333	0	894	905																																	82	0	0	LETTER OF CREDIT							
102342	0	6968	0																																	10604	0	30146								
102557	0	1268	951																																	9057	0	0								
102874	0	5224	3929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			585	0	1814								
103134	5000	2176	3304																																	3363	0	6284								
104234	0	1452	1578																																	0	0	541								
104542	0	0	0																																	0	0	0								
104971	0	0	600																																	0	0	0								
105026	0	12869	1822																																	17756	0	4136								
105473	0	65956	72238																																	103916	2500	82652								
105530	0	2522	0																																	851	0	5400								
106359	0	82966	141665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	3965	3630	105860	0	13208								
106452	0	21440	41042																																	43537	0	12125								
106676	0	1062	2250																																	0	0	0								
107244	3565985	3397105	13581619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1223353	1388522	150337								
107570	0	2977	4639																																	38229	0	1518								
107758	0	147	125																																	946	0	3320								
108072	0	668	0																																	5791	0	727								
108269	0	262	0																																	51	0	400								
108652	0	56	284																																	53	0	2								
108746	0	0	0																																	3	0	6101								
108951	0	2561	8819																																	50007	0	31915								
109136	0	24667	24337																																	1847	0	2187								
109154	0	7811	6																																	1802	0	0								
109453	8500	4787	2210																																	9864	0	12657								
109574	0	35563	11566																																	27076	0	8599								
109659	22625	2768	13947																																	9882	0	4250								
110413	0	0	63746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	5743	5193	74249	0	11805								
110936	0	0	28784																																	12592	0	18541								
110945	0	2525	3189																																	11612	0	12080								
110972	0	1335	2512																																	1181	0	549								
111157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0			5281	0	19826								
111205	0	22896	14604																																	23266	0	22226								
111942	0	15536	22257																																	38835	0	6068								
111979	0	3598	4982																																	18209	0	16093								
112163	0	54005	60640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	150839	0	52368								
112332	0	2092	1063																																	429	0	876								
112510	0	1270	851																																	1001	0	1803								
112556	0	0	0																																	804	0	3593								
112837																																	0													
113003	0	606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	0	0	1878								
113030	0	3032	2449																																	823	0	2523								
113441	0	2492	45118																																	34915	0	24631								
113601	0	71573	371506																																	670	0	31								
113740	0	1741	26809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													0	0	0	103067	0	2567								
114149	0	0	6155																																	12430	0	5099								
