"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON3545	RCON3548	RCON8492	RCON8495	RCON8496	RCON8499	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONHT71	RCONJA22	RCONJF75	
8462	0	3811					21	0	97720					0	0	0			0	30291	0	0										0		
8631	0	0					347	0	19445					0	0	0			0	787	0	0										0		
9357	0	12470					395	0	46339					0	0	0			0	0	0	0										877		
9553	0	2377					3438	31635	38493					74131	0	0			31635	12370	0	0										0		
9807	0	54450					8150	187830	372421					50000	0	0			78699	210818	0	37885										1123		
9955	0	10761					3079	0	61730					18216	0	0			0	31778	10128	0										0		
10250	0	9870					2406	64945	186285					0	0	0			64945	57183	0	0										0		
10849	0	14346					685	0	60415					0	0	0			0	17344	0	0										0		
11145	0	0					1590	0	127562					24284	0	0			0	68593	0	0										0		
11640	0	0					3014	0	113915					0	0	0			0	74983	0	0										0		
11837	0	25512					139	0	79071					0	0	0			0	5470	0	0										0		
12030	0	46706					20247	194	51134					0	0	0			0	0	0	0										0		
12142	0	0					763	53452	65139					1000	0	0			42	42435	0	0										0		
12311	0	2856266	0	0	0	205878	675743	15749844	25305058	246772	188483971	0	170342722	8742435	383951	638718	101524	154743	1722	3373138	0	617711	9401617	11479373	6244981	4856291	0	2369369	0	10000	0	1205	679762	
12647	0	0					578	60382	0					12850	0	0			28397	0	0	0										0		
12946	0	14843					8847	0	595942					75040	0	0			0	288085	0	0										4565		
13103	0	55284					6533	26542	402102					197272	0	0			0	18027	0	0										216681		
13251	0	2020					756	0	4086					0	0	0			0	795	0	0										0		
13457	0	1092					0	0	3525					0	0	0			0	864	0	0										0		
14155	0	12887					366	0	32901					16000	0	0			0	12442	0	0										0		
14650	1963	0					152	5868	0					0	0	0			3901	0	0	0										0		
14753	0	390					182	575	10657					0	0	0			500	5110	0	0										87		
14865	0	0					766	3088	232889					0	0	0			835	2949	0	0										0		
14977	0	3210					24	0	4147					0	0	0			0	937	0	0										0		
16551	0	72394					3176	26464	75781					23500	0	0			22714	942	0	0										0		
17110	100	0					219	100	0					0	0	0			0	0	0	0										29143		
17147	0	0					41773	2184497	1627108					721322	0	0			1099201	1065171	0	157280										0		
17259	0	2116					791	300	20919					2994	0	0			300	11448	0	0										0		
17950	0	47064					2119	0	356582					10200	0	0			0	81611	0	0										0		
17978	29336	0					302	121972	0					0	0	0			10202	0	0	0										0		
18050	0	41927					4811	0	370851					26000	0	0			0	129711	0	0										0		
18827	0	156372					13319	0	276273					192500	0	0			0	52394	0	0										1401		
18836	0	2853					556	0	37668					0	0	0			0	6880	0	0										0		
18854	0	104657					1283	0	169487					0	0	0			0	25857	0	0										0		
19356	0	0					602	0	15905					5000	0	0			0	10176	0	0										0		
19936	4945	23115					559	5801	102201					5264	0	0			0	17471	0	0										0		
19972	0	0					33	26963	0					0	0	0			26919	0	0	0										1694		
20053	0	955					471	0	7067					7000	0	0			0	3183	0	0										0		
20633	0	2333					1513	0	61644					27142	0	0			0	22507	0	0										681		
20857	56846	0					711	95337	109049					7063	0	0			35991	106158	0	1210										73		
21256	0	0					59	0	2584					0	0	0			0	0	0	0										0		
21359	0	4355					318	240	21629					0	0	0			0	4352	0	0										0		
21658	0	17233					1149	0	59701					10205	0	0			0	8651	0	0										96		
22048	0	983					1198	0	53708					16507	0	0			0	19586	0	0										0		
22543	0	16793					824	0	19037					0	0	0			0	2244	0	0										96		
22552	0	8218					690	1139	19890					6086	0	0			1139	0	0	0										77		
22730	0	0					447	0	122286					6226	0	0			0	44252	0	9136										0		
23456	0	0					1129	615	85741					27310	0	0			615	37190	0	0										0		
23504	0	234190					98750	594639	883547					1421100	117341	117341			0	26810	0	0										2242		
23643	0	0					1793	0	78244					11500	0	0			0	36536	0	0										0		
23755	0	1437					873	38465	55835					30000	0	0			19515	26647	0	0										0		
24006	0	166094					6306	0	331021					38648	12494	12494			0	18922	0	0										0		
24378	0	0					437	11005	4431					7000	0	0			698	0	0	0										0		
24659	31234	14734					56	34078	16637					0	0	0			2331	397	0	0										16		
24949	0	0					1581	96153	52001					5000	0	0			0	0	0	0										0		
25357	0	0					3647	21380	22046					0	0	0			1504	8419	0	0										0		
25647	0	1884					1315	0	26047					0	0	0			0	0	0	0										0		
26765	0	5644					13863	10120	173492					175000	0	0			10120	8839	0	0										0		
27070	0	8359					8160	0	193430					109250	0	0			0	92618	0	0										0		
27614	0	0					898	0	232160					0	0	0			0	98460	0	0										0		
27847	0	0					2292	23	134459					0	0	0			0	87953	0	0										0		
28013	0	44379					49734	9866	795464					889909	17396	4905			0	763	0	25000										629		
28152	1056	9939					507	18040	37999					5000	0	0			10721	12956	0	0										0		
28675	0	0					1517	0	131430					17714	0	0			0	3787	0	0										9		
28732	0	2331					141	9803	21352					2000	0	0			1239	6732	0	0										0		
29476	0	0					702	715	4076					286	0	0			715	1294	0	0										0		
29636	0	0					3070	387799	177350					0	0	0			92931	92978	0	158086										445		
29878	0	0					2457	0	41935					0	0	0			0	0	0	0										0		
30052	7915	0					125	9000	0					0	0	0			1085	0	0	0										0		
30502	0	0					3693	0	246756					125000	0	0			0	12890	0	55353										2589		
30650	0	0					334	0	25498					0	0	0			0	5878	0	0										0		
30810																																		
31134	0	2904					155	0	26652					0	0	0			0	18965	0	0										0		
31255	0	14820					3707	0	161308					0	0	0			0	116991	0	0										0		
31657	0	0					382	108077	0					0	0	0			11175	0	0	0										0		
31826	0	22830					1910	0	58705					0	0	0			0	21396	0	0										0		
31835	0	9237					1968	2210	39498					0	0	0			2210	9787	0	0										0		
32234	15607	2997					2900	176011	56210					0	0	0			126879	4200	0	0										0		
32766	0	0					2034	0	0					47000	0	0			0	0	0	0										0		
32971	0	6698					1460	1	47188					17500	0	0			0	23367	0	0										78		
33147	0	2466					798	0	13625					0	0	0			0	1584	0	0										0		
33259	0	100597					1433	1405	153574					55000	0	0			0	1168	0	0										0		
33370	0	0					299	17	0					5894	0	0			0	0	0	0										0		
33839	0	0					90	0	11979					2000	0	0			0	2993	0	0										0		
33857	0	15715					8306	0	91300					147287	0	0			0	28188	0	0										0		
34434	1992	6418					1065	6755	63195					0	0	0			4763	14546	0	0										0		
34537	0	192					69998	680313	1836020					50000	0	0			0	9390	0	475764										13623		
34555	0	38745					4385	0	141901					1591	0	0			0	42894	0	0										0		
34742	0	1952					3577	3000	51723					20000	0	0			0	15654	0	0										0		
35057	0	3714					740	0	13397					0	0	0			0	4917	0	0										89		
35301	8572000	8022000	0	249000	6000	3000	512000	50633000	29027000	11537000	200997000	0	190976000	11537000	580000	2720000	12000	0	0	354000	4885000	1867000	17419000	4062000	15982000	1656000	6618000	5469000	2024000	9212000	0	5000	0	
35646	0	842					490	0	24886					0	0	0			0	16778	0	0										0		
35879	11828	0					1084	40051	23948					18630	0	0			0	12083	0	0										0		
36456	499	3200					304	499	39435					0	0	0			0	9974	0	0										0		
36933	0	0					968	0	59646					15000	0	0			0	23772	0	0										0		
37051	0	0					679	0	1677					15000	0	0			0	1677	0	0										31		
37341	0	0					611	0	4963					6400	0	0			0	3945	0	0										19		
37435	0	91252					1694	60311	570148					0	0	0			5295	28850	0	0										0		
37640	0	0					14687	0	1592720					77643	0	0			0	768876	0	40968										0		
37659	0	0					51	6070	208					0	0	0			6070	0	0	0										0		
37949	0	0					481	0	119432					3000	0	0			0	55564	0	12319										0		
38740	0	0					2600	0	89056					29293	0	0			0	25764	0	0										0		
39327	15961	0					652	40364	155031					0	0	0			4929	15801	0	0										0		
39756	0	7392					922	0	142339					10271	0	0			0	58643	0	4591										0		
40033	0	2946					319	0	18269					0	0	0			0	4670	0	0										0		
40499	0	0					28508	19796	290151					568462	23245	23245			0	0	0	0										0		
40855	0	0					927	0	12731					10231	0	0			0	5203	0	0										10		
41553	0	2963					434	18834	54075					0	0	0			18328	0	0	0										0		
41629	0	4966					1580	0	51321					22500	0	0			0	14167	0	0										0		
41825	0	0					1364	96112	40927					18000	33	0			28630	6878	0	0										0		
42037	0	0					64	0	27001					0	0	0			0	11656	0	0										0		
42354	0	8928					1161	0	45127					15000	0	0			0	16877	0	0										0		
42372	0	12086					777	0	90289					10000	0	0			0	6858	0	0										0		
42420	0	0					50871	419009	1020326					572016	0	0			25561	7542	0	34835										0		
42448	0	0					8823	0	169325					100436	0	0			0	130983	0	0										0		
42457	0	0					621	8405	12554					0	0	0			8405	0	0	0										0		
43052	0	1991					2326	0	31930					1000	0	0			0	9349	0	0										0		
43351	0	0					663	0	3710					10861	0	0			0	2060	0	0										0		
43856	0	943					1096	2645	11245					0	0	0			2645	1437	0	0										0		
43959	0	2558					488	0	94858					3500	0	0			0	46767	0	0										0		
44040	0	0					1393	0	143169					5000	0	0			0	48272	0	0										0		
44433	0	0					3681	0	99734					43000	0	0			0	9211	0	0										0		
44741	0	28677					1459	0	189639					0	0	0			0	113248	0	0										3790		
44750	0	0					1624	0	44160					28700	0	0			0	610	0	0										0		
44929	0	39548					544	0	46755					0	0	0			0	4501	0	0										0		
45038	0	1682					219	499	66313					2000	0	0			499	17527	0	795										125		
45047	0	19633					712	0	44400					9000	0	0			0	10624	0	0										0		
45056	0	4776					226	10541	23909					2800	0	0			10541	347	0	0										0		
45430	0	0					479	17806	32386					8000	0	0			17806	0	0	0										0		
45458	0	0					2887	500	69803					37078	0	0			0	27707	0	0										0		
45551	0	30292					7097	0	181671					125000	0	0			0	71034	0	0										0		
45560	0	53535					9261	41383	724817					150000	0	0			4175	36035	0	0										3484		
45775	0	0					1014	0	27727					22347	0	0			0	977	0	0										0		
46053	0	4662					2447	36212	73659					0	0	0			21690	22846	0	0										101		
46941	0	1689					266	1863	48188					481	0	0			1363	9693	0	0										0		
47247	0	0					7672	1207	32058					43900	425	294			707	16322	0	0										0		
47500	0	0					1105	0	53591					20605	0	0			0	8998	0	0										34064		
48057	0	8559					566	0	37804					0	0	0			0	20192	0	0										0		
48150	0	4673					255	0	8047					417	0	0			0	2145	0	0										14		
48374	0	30429					11527	0	145594					133463	0	0			0	30647	0	191										497		
48440	0	0					947	150	43393					6750	0	0			150	15753	0	0										0		
49054	0	0					3427	0	31879					69072	0	0			0	1054	0	0										0		
49148	0	0					284	0	54138					0	0	0			0	13805	0	0										0		
49241	0	0					13407	33084	103948					13	0	0			10444	40492	0	0										0		
49652	0	941					599	0	46798					9660	0	0			0	28215	0	0										868		
49858	0	994					1109	0	11760					0	0	0			0	1996	0	0										0		
49951	0	0					329	0	20603					0	0	0			0	1065	0	0										0		
50144	0	0					356	52414	0					4900	0	0			9586	0	0	0										0		
50461	0	0					0	0	0					0	0	0			0	0	0	0										0		
51253	0	0					6295	0	5266					100000	0	0			0	0	0	0										0		
51356	0	0					0	0	21207					0	0	0			0	0	0	0										0		
51459	0	22782					3145	0	150841					5000	0	0			0	31629	0	0										71		
51842	0	3832					463	0	80739					15000	0	0			0	34861	0	0										12		
52719	0	0					6402	0	0					0	0	0			0	0	0	0										0		
52951	0	0					1313	0	132765					16000	0	0			0	53969	0	0										0		
53051	0	0					5	28599	0					0	0	0			3422	0	0	0										0		
54058	0	0					1908	0	98514					13000	0	0			0	33146	0	0										0		
54656	0	23289					2990	0	759070					163870	0	0			0	601948	0	0										0		
54973	59918	0					126962	1201314	1136439					750000	0	0			0	14358	0	0										0		
55336	0	25062					3004	0	139284					37025	0	0			0	24312	0	0										0		
55635	0	3843					254	0	7934					2302	0	0			0	0	0	0										0		
55653	0	28995					310	0	50306					0	0	0			0	5339	0	9312										0		
55970	0	58226					785	0	61636					9600	0	0			0	0	0	0										0		
56258	0	0					8	0	136193					17000	0	0			0	44113	0	0										0		
56351	0	0					10415	282778	462613					0	0	0			170373	200163	0	0										0		
56548	0	1840					3800	0	83610					30000	0	0			0	0	0	0										79		
56717	0	0					4060	0	195884					50143	0	0			0	75108	0	0										0		
57040	0	38186					284	0	40300					0	0	0			0	1628	0	0										0		
57451	0	88964					2035	0	327110					48000	0	0			0	97948	0	4247										1254		
58225	0	22966					793	0	95703					79	0	0			0	24153	0	0										0		
58243	19936	0					34566	753629	196714					253236	0	0			82310	50655	0	0										0		
58355	0	5008					156	0	5008					0	0	0			0	0	0	0										0		
58551	0	0					0	0	83563					0	0	0			0	38044	0	0										0		
58636	0	0					1841	0	93907					0	0	0			0	37999	0	0										0		
58757	0	21098					2139	0	66342					27318	0	0			0	18630	0	0										94		
58971	614464	193124					28808	3079857	484726					1915000	0	0			1313	2582	0	336961										0		
59316	0	53600					7318	0	406259					144236	0	0			0	129479	0	54076										0		
59352	0	4680					361	0	112950					0	0	0			0	72628	0	0										0		
59370	0	0					527	1265	22886					4000	0	0			0	5543	0	0										28		
59754	0	0					1315	0	1005					11989	0	0			0	1005	0	0										0		
60143	0	1603000	0	0	0	0	909000	0	16867000	209000	85316000	0	79822000	8028000	603000	871000	0	0	0	0	0	0	0	11365000	0	2764000	0	1135000	0	0	0	39000	0	
60330	0	2833					1230	0	193838					78	0	0			0	35763	28600	0										0		
60545	0	4406					647	0	80629					8000	0	0			0	51095	0	0										0		
60554	0	6342					188	0	8520					1183	0	0			0	55	0	0										63		
60648	0	27708					712	2547	133802					0	0	0			2547	52252	0	0										0		
61122	37462	0					5250	214342	83578					80000	0	0			4604	10313	0	45418										0		
61355	0	94917					9079	249335	180850					25000	0	0			90211	47679	0	13825										0		
61476	0	0					17047	0	70574					154015	0	0			0	9808	0	0										0		
61757	27106	0					1195	99069	1550					0	0	0			1915	1317	0	0										0		
61832	0	3915					1733	0	228629					7150	0	0			0	143062	0	0										0		
61953	0	9930					261	13871	38333					4500	0	0			13302	1938	0	0										0		
62044	0	0					250	0	573					0	0	0			0	0	0	0										0		
62110	99	0					126	99	0					0	0	0			0	0	0	0										12314		
62147	0	973					326	500	35450					7000	0	0			0	22654	0	0										0		
63050	0	2221					475	0	79091					10000	0	0			0	48446	0	0										0		
63069	4396976	6415397	0	0	0	0	359721	8850163	10060248	0	93373306	0	83058939	4215959	404768	78	505388	1640915	348386	0	0	0	352308	198665	3247105	0	0	0	0	1805271	0	206722	0	
63201	0	3266					555	17108	60805					7000	0	0			12335	29482	0	0										0		
63573	0	0					1648	0	68064					27374	0	0			0	0	0	0										0		
63733	0	42534					4441	0	376939					65072	0	0			0	91442	0	0										65		
64150	0	3212					1027	14884	129330					26062	0	0			14884	49319	0	0										0		
64552	0	0					1296	0	24471					0	0	0			0	711	0	0										0		
64730	0	0					650	0	119903					10000	0	0			0	935	0	0										0		
65205	0	0					1293	0	146726					1180	0	0			0	0	0	0										23983		
65559	0	39185					1154	0	435447					95000	0	0			0	96499	0	0										0		
65858	0	5894					876	0	602991					185861	0	0			0	115465	0	0										48		
66154	0	0					1205	0	26165					4899	0	0			0	10937	0	0										0		
66275	0	0					1122	0	13466					15000	0	0			0	4725	0	0										92		
67142	0	0					2395	0	35006					20000	0	0			0	34389	0	0										0		
67151	0	0					2238	3876	253336					24300	0	0			0	70926	0	0										0		
67209	0	0					8762	0	133667					198759	7930	7930			0	3905	0	0										20926		
67254	0	0					0	0	0					0	0	0			0	0	0	0										0		
67656	0	0					1284	127679	129211					27000	0	0			48294	64679	0	0										0		
67870	0	9534					1629	0	42964					11000	0	0			0	7466	0	0										0		
68671	0	0					93	0	0					0	0	0			0	0	0	0										0		
68756	0	23575					1752	15500	151566					0	0	0			0	26899	50332	0										0		
68831	0	0					1019	0	50035					0	0	0			0	11470	0	0										0		
69333	0	0					4290	198451	224309					0	0	0			100640	85449	0	22679										0		
69678	0	70697					1556	491	278119					14300	0	0			491	131663	0	23873										79		
70218	0	0					833	0	3785					16000	0	0			0	0	0	0										0		
70414	1958	0					3149	4008	184626					20357	0	0			2050	67638	0	0										0		
70638	0	1879					2355	0	42948					26413	0	0			0	40300	0	0										0		
70955	0	0					0	0	0					0	0	0			0	0	0	0										0		
71073	0	0					2770	1250	16067					53070	0	0			0	688	0	0										0		
71457	0	17041					5576	185	184750					51500	0	0			185	42878	0	27050										0		
71859	0	488					138	0	2464					0	0	0			0	1104	0	0										0		
72258	0	9928					533	232104	252993					0	0	0			211659	0	0	0										0		
72351	0	0					103	0	34807					0	0	0			0	13409	0	0										0		
72454	5115	17785					224	25790	17785					0	0	0			20675	0	0	0										0		
72678	0	0					1989	0	168192					64292	0	0			0	94057	0	2649										7		
73116	0	0					708	0	132887					7000	0	0			0	6829	0	0										0		
73152	0	0					286	0	62738					3000	0	0			0	34500	0	0										0		
73554	0	0					3299	6695	44380					70500	0	0			3234	1877	0	0										0		
73956	0	1942					212	0	26563					1194	0	0			0	5133	0	0										0		
74056	0	7713					884	0	58111					19335	0	0			0	1564	0	0										0		
74140	0	214799					15475	0	528146					40000	0	0			0	92877	0	46800										0		
74403	0	18231					4863	0	125802					150158	0	0			0	0	0	64135										0		
74449	7311	0					25	8826	0					0	0	0			0	0	0	0										0		
75259	0	0					1713	0	32105					36034	0	0			0	6183	0	0										0		
75446	0	0					3908	0	189072					16825	0	0			0	128951	0	0										36		
75455	0	6899					0	0	7462					0	0	0			0	0	0	0										0		
75633																																		
75651	0	5651					584	0	26166					0	0	0			0	4146	0	0										3621		
76153	1000	0					462	9954	749					0	0	0			910	0	0	0										0		
76443	0	7817					168	0	44115					378	0	0			0	7620	0	0										0		
76854	0	0					1318	0	67399					15198	0	0			0	32016	0	0										0		
77150	0	0					161	0	14633					1065	0	0			0	0	0	0										0		
77253	0	0					2731	11779	229376					47353	0	0			11779	116297	0	0										0		
77422	0	979					867	0	20197					9000	0	0			0	515	0	0										0		
77851	0	13662					31669	561220	266107					332100	0	0			177700	0	0	0										0		
78157	5498	0					100	14909	5764					0	0	0			1554	1014	0	0										0		
78241	0	0					265	0	14867					0	0	0			0	5888	0	0										0		
78559	0	15708					279	0	15708					0	0	0			0	0	0	0										39		
79042	0	0					3264	0	79927					53722	0	0			0	31305	0	0										0		
79127	0	1929					334	0	22954					3242	0	0			0	9705	0	0										0		
79145	0	3971					2319	0	20146					39185	0	0			0	6982	0	0										0		
79257	2236	0					329	4361	440					5244	0	0			1077	440	0	0										0		
79855	0	14710					1217	582	15341					24200	0	0			582	620	0	425										0		
80150	0	1947					863	0	215738					55	0	0			0	106694	0	0										0		
80374	0	22419					394	0	98086					0	0	0			0	25298	0	0										0		
80431	0	6583					107	0	26314					0	0	0			0	1687	0	0										0		
81175	0	27621					2205	6	28941					18642	96	0			0	0	0	0										0		
82033	0	0					639	0	75682					0	0	0			0	11932	0	0										0		
82257	0	2175					89	0	15033					0	0	0			0	3017	0	0										6		
82350	0	0					71	0	19167					3	0	0			0	2915	0	0										0		
83151	0	17563					308	0	18146					0	0	0			0	0	0	0										0		
83375	0	14678					985	151172	206610					10000	1323	0			151172	89114	0	0										1483		
83638	0	0	0	12888	0	0	50294	226645	1204592	14219	9679701	0	8884013	645000			0	24587	0	0	0	0	208394	732742	18251	188790	0	235134	0	10451		2534	26200	
83834	0	1948					1402	1675	61919					3090	0	0			0	24466	0	0										0		
83852	0	2795					34	0	23162					0	0	0			0	9822	0	0										0		
83955	0	0					135	3957	27723					896	0	0			1704	11163	0	0										0		
84046	0	0					221	0	40334					3963	0	0			0	31748	0	0										0		
84541	0	41880					8171	151254	510821					345529	0	0			150754	41448	0	0										0		
85052	0	0					543	16379	121021					20000	0	0			0	27374	0	3189										0		
85472	0	41067					100542	1160868	751924					920166	0	0			222009	0	0	73149										16		
85931	0	0					1633	27159	60496					5000	0	0			22360	22652	0	0										0		
86349	0	20489					1096	0	101300					20000	0	0			0	45773	0	0										0		
86675	0	0					4274	0	175334					82000	0	0			0	23966	0	0										0		
87047	0	3248					446	0	65956					0	0	0			0	41293	0	0										0		
87234	0	3952					1751	0	60961					14000	0	0			0	21910	0	958										0		
87476	0	0					1735	0	12103					18750	0	0			0	0	0	0										0		
87579	0	9107					3100	24893	67349					0	0	0			0	0	0	0										5050		
88231	12916	450					4369	36742	7201					65000	0	0			8349	6751	0	0										0		
88259	0	7275					314	0	17009					7413	0	0			0	4138	0	0										0		
88352	0	5466					0	0	52067					0	0	0			0	18554	0	0										0		
88455	0	0					4852	39732	184187					97519	0	0			29084	95567	0	0										0		
88950	0	0					813	0	7663					15000	0	0			0	120	0	0										0		
89032	0	18538					1020	9414	62841					0	0	0			8944	0	0	0										0		
89135	0	0					268	0	5859					2000	0	0			0	2616	0	0										0		
89854	0	3863					1110	0	9527					14000	0	0			0	0	0	0										71		
89957	0	4958					799	0	9679					5000	0	0			0	0	0	0										0		
90047	0	0					0	0	16537					0	0	0			0	14485	0	0										0		
90177	0	0					2975	17070	21869					70310	0	0			5180	0	0	0										29		
90328	0	2446					3338	0	127389					27500	0	0			0	40366	0	0										94		
90337	0	14384					2636	0	41270					0	0	0			0	10157	0	0										0		
90579	0	28316					1500	0	200703					25000	0	0			0	0	0	0										0		
91615	0	0					250	0	28159					1000	0	0			0	9626	0	0										96		
91754	0	14269					2624	0	442307					46610	0	0			0	369086	0	0										0		
91950	0	0					208	3945	10762					3561	0	0			3945	6837	0	0										0		
92144	0	12438					104	0	24858					0	0	0			0	4070	0	0										0		
92676	0	5901					1987	1	147094					25000	0	0			0	4834	0	12418										40		
92706	0	0					1578	0	82129					33000	0	0			0	30103	0	0										35		
92902	0	0					45	8149	0					0	0	0			8149	0	0	0										0		
93244	0	4557					3992	2200	93183					69009	0	0			0	29646	0	7553										71		
93543	0	0					2517	0	61409					5000	0	0			0	54926	0	0										903		
93619																																		
94139	14771	0					1860	35183	102782					50000	0	0			15075	51625	0	3631										438		
94522	0	38400					1138	19750	95021					0	5366	0			0	34635	0	0										2248		
94755	0	4610					813	500	64946					12000	0	0			0	21195	0	0										0		
94858	0	0					586	0	60679					0	0	0			0	38587	0	0										0		
95051	0	0					4197	0	22064					92248	0	0			0	653	0	0										74		
95677	0	0					423	5445	25					7000	0	0			0	0	0	0										0		
96553	7708	0					323	11570	0					3265	0	0			2476	0	0	0										0		
97055	0	0					2732	0	45246					47200	0	0			0	35808	0	0										144		
97279	0	475					136	0	19078					0	0	0			0	6374	0	0										0		
97457	0	4476					1165	0	22239					6000	0	0			0	12381	0	0										0		
97804	0	0					8950	0	135893					98406	0	0			0	7921	0	0										0		
97943	0	55951					1205	0	177281					31200	0	0			0	73726	0	0										0		
98351	0	0					199	2416	29872					0	0	0			1641	12543	0	0										0		
98463	0	48157					2914	0	394310					160000	0	0			0	29752	0	18677										0		
98717	0	0					650	0	30513					7087	0	0			0	0	0	0										0		
99143	10005	0					2440	36646	71768					5468	0	0			5306	37813	0	0										0		
99376	0	0					12595	1421	345743					240000	0	0			0	0	0	0										0		
99442	0	0					1355	158250	113260					1000	0	0			54947	90723	0	0										0		
99536	0	73438					1183	0	374665					71	0	0			0	3512	0	14036										0		
99853	0	0					0	0	22718					0	0	0			0	5121	0	0										0		
100236	0	11932					337	429	28466					0	0	0			429	3803	0	0										0		
100357	0	0					5941	9002	238836					50000	0	0			0	64761	0	0										0		
100562	0	0					19978	133494	2152504					632582	0	0			2671	236375	0	0										2634		
100777	0	1976					636	37218	125811					40000	0	0			0	14214	0	0										0		
100843	0	19297					9391	3306	224561					146450	0	0			3306	117468	0	0										0		
101037	0	9895					840	0	486042					105000	0	0			0	130604	0	0										0		
101439	0	23518					190	0	74333					0	0	0			0	5109	0	0										0		
101671	0	0					3494	3900	259774					45707	0	0			3900	17087	0	0										0		
101738	0	1933					849	70458	107953					22000	0	0			70458	0	0	0										0		
101952	0	863					1446	0	52527					6000	0	0			0	37511	0	0										0		
