"IDRSSD"	RCONG353	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	RCONMG95	
	SFP TPS ISS RE INV TRS HTM FV	SFP TPS ISS RE INV TR AFS AMRTZ COST	SFP TPS ISS RE INV TR AFS FV	SFP CORP & SIMILAR LN HTM AMRTZ COST	SFP CORP & SIMILAR LN HTM FV	SFP CORP & SIMILAR LN AFS AMRTZ COST	SFP CORP & SIMILAR LN AFS FV	SFP 1T4 RES MBS I OR G GSE HTM AMRTZ	SFP 1T4 RES MBS I OR G GSE HTM FV	SFP 1T4 RES MBS I OR G GSE AFS AMRTZ	SFP 1T4 RES MBS I OR G GSE AFS FV	SFP 1T4 MBS N I OR G GSE HTM AMRTZ	SFP 1T4 RES MBS N I OR G GSE HTM FV	SFP 1T4 MBS N I OR G GSE AFS AMRTZ	SFP 1T4 RES MBS N I OR G GSE AFS FV	SFP DVRS (MIXED) POOLS SFP HTM AMRTZ	SFP DVRS (MIXED) POOLS SFP HTM FV	SFP DVRS (MIXED) POOLS SFP AFS AMRTZ	SFP DVRS (MIXED) POOLS SFP AFS FV	SFP OTHR CLTRL REF ASSET HTM AMRTZ	SFP OTHR CLTRL REF ASSET HTM FV	SFP OTHR CLTRL REF ASSET AFS AMRTZ	SFP OTHR CLTRL REF ASSET AFS FV	US government agency obligations (ex	US government agency obligations (ex	US government agency obligations (ex	US government agency obligations (ex	Mortgage backed securities (MBS), Is	Mortgage backed securities (MBS), Is	Mortgage backed securities (MBS), Is	Mortgage backed securities (MBS), Is	Asset-backed securities and structur	Asset-backed securities and structur	Asset-backed securities and structur	Asset-backed securities and structur	MBS CMRL PT SCTY GUAR FNMA HTM AMTRZ	MBS CMRL PT SCTY GUAR FNMA HTM FV	MBS CMRL PT SCTY GUAR FNMA AFS AMTRZ	MBS CMRL PT SCTY GUAR FNMA AFS FV	MBS CMRL PT SCTY OTHR HTM AMTRZ	MBS CMRL PT SCTY OTHR HTM FV	MBS CMRL PT SCTY OTHR AFS AMTRZ	MBS CMRL PT SCTY OTHR AFS FV	MBS CMRL OTHR CMRL GUAR FNMA HTM AMT	MBS CMRL OTHR CMRL GUAR FNMA HTM FV	MBS CMRL OTHR CMRL GUAR FNMA AFS AMT	MBS CMRL OTHR CMRL GUAR FNMA AFS FV	MBS CMRL OTHR CMRL OTHR CMRL HTM AMT	MBS CMRL OTHR CMRL OTHR CMRL HTM FV	MBS CMRL OTHR CMRL OTHR CMRL AFS AMT	MBS CMRL OTHR CMRL OTHR CMRL AFS FV	Amortized cost of available-for-sale	
37																								0	0	5711	4769	0	0	6313	5191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
242																								0	0	6523	5992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
279																								1734	1733	0	0	22301	19717	26379	24925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14579	14057	-119	
354																								0	0	700	688	0	0	39	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
457																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
505																								0	0	0	0	0	0	37652	37672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1155																								0	0	10489	10167	0	0	1162	1128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470	494	0	0	0	0		
1351																								58979	53961	15887	15277	0	0	784	737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1454																								0	0	149541	134768	0	0	155753	131510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1669																								0	0	4001	3840	0	0	20151	16920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
1856																								0	0	222	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
2161																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16451	14651		
2732																								0	0	12170	11789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
2750																								0	0	7543	6989	0	0	182	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3252																								0	0	9657	9596	0	0	4636	4370	0	0	0	0	0	0	10984	10685	0	0	0	0	0	0	13859	13365	0	0	0	0		
3458																								0	0	1022	945	0	0	4822	4131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
3720																								7751	6998	10881	10618	0	0	62683	54254	0	0	0	0	0	0	2899	3020	0	0	0	0	0	0	0	0	0	0	0	0		
3971																								0	0	52450	45548	0	0	8301	7394	0	0	0	0	0	0	1875	1872	0	0	0	0	0	0	0	0	0	0	0	0		
4156																								0	0	8607	7758	0	0	5291	4762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
4231																								0	0	4873	4801	0	0	23514	21212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
5069																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
5135																								0	0	31527	30784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
5210																								0	0	176458	156794	2467	2343	178441	158830	0	0	0	0	0	0	68898	64715	0	0	0	0	0	0	600	575	0	0	0	0		
5461																								27027	25480	67737	63795	101996	92218	5427	5032	0	0	0	0	446	415	3754	3625	0	0	0	0	0	0	0	0	0	0	0	0		
5751																								0	0	3433	3383	0	0	13632	13391	0	0	3973	3898	0	0	1940	2042	0	0	0	0	0	0	148	148	0	0	4856	4722		
6039																								0	0	8500	8328					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
6329																								0	0	52290	50325					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
7009																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
7045																								0	0	1001	928					0	0	0	0	0	0	331	299	0	0	0	0	0	0	0	0	0	0	0	0		
7072																								0	0	9000	8181	37471	32558	511	476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
7456																								0	0	3435	3172	0	0	220	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
7634																								0	0	1467	1394	0	0	6578	6106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
8462																								0	0	28014	25879	0	0	41156	37739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
8631																								0	0	13085	12241	0	0	7358	6417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
9357																								0	0	15852	15231	0	0	10052	9692	0	0	0	0	0	0	7520	7276	0	0	0	0	0	0	1219	1207	0	0	0	0		
9553																								0	0	320	311	0	0	15532	13680	0	0	0	0	0	0	28	27	0	0	0	0	0	0	0	0	0	0	0	0		
9807																								27496	27208	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
9955																								0	0	16140	15016	0	0	364	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
10250																								0	0	18876	16965	0	0	112285	100401	0	0	0	0	0	0	931	917	0	0	0	0	0	0	0	0	0	0	0	0		
10849																								0	0	7123	6796	0	0	10407	9422	0	0	30	26	0	0	5905	5440	0	0	0	0	0	0	0	0	0	0	0	0		
11145																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31146	28667	9	
11640																								0	0	22104	19415	0	0	12101	9707	0	0	0	0	0	0	10892	9810	0	0	0	0	0	0	0	0	0	0	0	0		
11837																								0	0	13882	13094	0	0	34400	29209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
12030																								0	0	2778	2785	0	0	0	0	0	0	0	0	194	193	1635	1643	0	0	0	0	0	0	0	0	0	0	0	0		
12142																								10130	9409	30	30	33303	30146	10952	10014	0	0	0	0	4990	4597	5614	5258	0	0	0	0	2278	1862	1834	1662	0	0	0	0		
12311																																																					
12647																								23814	21597	0	0	6211	5339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	192	0	0	0	0	0	0		
12946																								0	0	168533	152643	0	0	103029	90867	0	0	60	52	0	0	8592	7115	0	0	0	0	0	0	0	0	0	0	0	0		
13103																								26542	26542	0	0					0	0	64802	61583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
13251																								0	0	0	0	0	0	1453	1271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
13457																								0	0	1292	1326	0	0	243	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14155																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14650																								0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14753																								0	0	4695	4386	75	74	429	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
14865																								0	0	117230	112584	1288	1171	16355	16081	0	0	4148	4116	0	0	46677	45127	0	0	0	0	965	965	6519	6346	0	0	0	0		
14977																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
16551																								0	0	1997	1945	0	0	538	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
17110																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
17147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374002	309843	111521	95307					0	0	0	0	11435	11124	45410	41008	0	0	0	0	5735	5235	10266	10206	0	0	0	0		
17259																								0	0	2500	2418	0	0	5588	4937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
17950																								0	0	5487	5062	0	0	120458	106422	0	0	0	0	0	0	18729	16953	0	0	0	0	0	0	798	715	0	0	0	0		
17978																								82434	74576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
18050																								0	0	0	0	0	0	163362	144990	0	0	22306	20280	0	0	0	0	0	0	0	0	0	0	1628	1405	0	0	0	0		
18827																								0	0	34130	31158	0	0	6431	5813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
18836																								0	0	4490	4185	0	0	5868	5197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
18854																								0	0	138	135					0	0	0	0	0	0	11481	10623	0	0	0	0	0	0	2187	2014	0	0	0	0		
19356																								0	0	0	0	0	0	1956	2012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
19936																								0	0	17470	15579	32	32	24185	21657	0	0	0	0	0	0	1761	1720	0	0	0	0	0	0	0	0	0	0	0	0		
19972																								0	0	0	0	39	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
20053																								0	0	1148	1072	0	0	1247	1152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
20633																								0	0	12230	11299	0	0	12812	11662	0	0	0	0	0	0	7483	6732	0	0	0	0	0	0	0	0	0	0	0	0		
20857																								2500	2342	0	0	0	0	1889	1785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
21256																								0	0	2699	2573	0	0	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
21359																								0	0	1755	1577	0	0	10295	8931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
21658																								0	0	18769	17647					0	0	0	0	0	0	1074	1006	0	0	0	0	0	0	0	0	0	0	0	0		
22048																								0	0	4281	3876	0	0	27119	23437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
22543																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
22552																								0	0	0	0	0	0	11743	10471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
22730																								0	0	2984	2738	0	0	42497	37661	0	0	864	769	0	0	6663	6396	0	0	0	0	0	0	850	664	0	0	0	0		
23456																								0	0	0	0	0	0	50857	45258	0	0	0	0	0	0	981	1012	0	0	0	0	0	0	0	0	0	0	0	0		
23504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10688	8933	51419	48699	89563	78263	0	0					10688	8933	51419	48699	78810	69324	17093	15356	0	0	0	0	176665	154152	117419	101602	0	0	0	0	0	
23643																								0	0	2040	2008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
23755																								0	0	7255	6476	18950	18270	19633	17327	0	0	0	0	0	0	3399	2987	0	0	0	0	0	0	0	0	0	0	0	0		
24006																								0	0	36553	36702	0	0	47023	46519	0	0	0	0	0	0	2441	2449	0	0	0	0	0	0	43002	39634	0	0	0	0		
24378																								2000	1979	0	0	8307	7602	4622	4431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
24659																								513	513	1500	1506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
24949																								13567	12245	6184	6076	22040	21199	7962	7888	0	0	0	0	16289	15802	14780	14936	0	0	0	0	16266	14941	5374	4948	0	0	0	0		
25357																								0	0	0	0	592	591	6586	6554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
25647																								0	0	12288	11562					0	0	0	0	0	0	381	381	0	0	0	0	0	0	288	237	0	0	0	0		
26765																								0	0	0	0	0	0	175610	154095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
27070																								0	0	10848	10161	0	0	25029	22474	0	0	0	0	0	0	5084	4557	0	0	0	0	0	0	5086	4713	0	0	3525	3305		
27614																								0	0	0	0	0	0	137829	119025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
27847																								0	0	0	0	23	23	30186	27181	0	0	0	0	0	0	7645	6388	0	0	0	0	0	0	0	0	0	0	0	0		
28013																								0	0	75898	73909					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
28152																								3474	3459	7401	6958					0	0	0	0	0	0	1615	1517	0	0	0	0	0	0	0	0	0	0	0	0		
28675																								0	0	6720	6578					0	0	0	0	0	0	2839	2749	0	0	0	0	0	0	0	0	0	0	0	0		
28732																								7392	7267	6476	5983	1172	1143	6546	5829	0	0	0	0	0	0	482	477	0	0	0	0	0	0	0	0	0	0	0	0		
29476																								0	0	1469	1449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
29636																								4065	3690	0	0	207942	188795	60619	52405	0	0	9157	9051	5927	5550	1261	1126	0	0	0	0	54478	47540	1896	1770	0	0	0	0		
29878																								0	0	45031	41935					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30052																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30502																								0	0	52037	45289	0	0	212048	176958	0	0	0	0	0	0	3854	3404	0	0	0	0	0	0	147	144	0	0	0	0	0	
30650																								0	0	5345	5010	0	0	6085	5421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
30810																																																					
31134																								0	0	2000	1817					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31255																								0	0	245	241					0	0	0	0	0	0	940	914	0	0	0	0	0	0	0	0	0	0	0	0		
31657																								0	0	0	0	96902	83659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
31826																								0	0	9598	8588					0	0	0	0	0	0	82	83	0	0	0	0	0	0	0	0	0	0	0	0		
31835																								0	0	17497	15575	0	0	1680	1437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
32234																								0	0	2761	2731	8820	8018	926	955	0	0	4283	4300	3831	3508	0	0	0	0	0	0	0	0	14	1	951	883	3092	3026		
32766																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
32971																								0	0	0	0	1	1	6277	6118	0	0	573	564	0	0	2790	2642	0	0	0	0	0	0	2513	2376	0	0	0	0		
33147																								0	0	2435	2204	0	0	4171	3634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	211	0	0	0	0		
33259																								0	0	31023	27555	0	0	25941	22409	0	0	0	0	0	0	939	888	0	0	0	0	0	0	0	0	0	0	0	0		
33370																								0	0	0	0	17	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
33839																								0	0	9505	8986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
33857																								0	0	0	0					0	0	1159	942	0	0	0	0	0	0	0	0	0	0	1327	1274	0	0	0	0		
34434																								0	0	14419	13446	0	0	21557	19265	0	0	0	0	0	0	502	490	0	0	0	0	0	0	6499	5764	0	0	0	0		
34537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1014	884	335053	330397	0	0	37519	37253					1014	884	335053	330397	85978	76390	281137	267801	0	0	0	0	2645	2155	63968	63671	0	0	17949	17350		
34555																								0	0	7059	6785					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
34742																								0	0	27466	25316	0	0	8786	7868	0	0	992	933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
35057																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
35301																																																					
35646																								0	0	7600	6992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
35879																								28223	27990	0	0	0	0	7950	7022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	719	615	0	0	0	0		
36456																								0	0	16989	15015	0	0	6703	5804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
36933																								0	0	5081	4622	0	0	36370	31252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
37051																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
37341																								0	0	720	700	0	0	363	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
37435																								34823	32157	68477	68100	9370	8245	152791	135108	0	0	9939	9725	9323	8549	32952	28900	0	0	0	0	0	0	19878	18436	0	0	0	0		
37640																								0	0	20882	18825					0	0	0	0	0	0	243980	204818	0	0	0	0	0	0	4460	3560	0	0	0	0		
37659																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
37949																								0	0	4112	4066	0	0	26903	24494	0	0	3333	3319	0	0	216	216	0	0	0	0	0	0	2134	2025	0	0	0	0		
38740																								0	0	293	279	0	0	48800	41668	0	0	0	0	0	0	22224	19376	0	0	0	0	0	0	1060	844	0	0	0	0		
39327																								19474	18897	48884	45673	0	0	71879	64021	0	0	0	0	0	0	23336	21484	0	0	0	0	0	0	8619	8052	0	0	0	0		
39756																								0	0	3963	3937					0	0	4969	4944	0	0	4422	4517	0	0	0	0	0	0	905	732	0	0	0	0		
40033																								0	0	6689	5879	0	0	1806	1657	0	0	254	275	0	0	0	0	0	0	0	0	0	0	115	109	0	0	0	0		
40499																								19796	19263	49028	41960					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40855																								0	0	7545	7528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
41553																								0	0	62030	51112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
41629																								0	0	29989	27308	0	0	1839	1577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
41825																								1925	1792	3498	3031					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
42037																								0	0	1000	973	0	0	11039	9568	0	0	371	359	0	0	161	149	0	0	0	0	0	0	0	0	0	0	0	0		
42354																								0	0	0	0	0	0	22090	19322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
42372																								0	0	2933	2910	0	0	14511	13457	0	0	0	0	0	0	626	634	0	0	0	0	0	0	31223	27686	0	0	0	0		
42420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2190	2160	0	0	22543	18365	1000	915					2190	2160	0	0	0	0	0	0	0	0	0	0	34873	27859	126817	104552	0	0	0	0		
42448																								0	0	34584	32470					0	0	0	0	0	0	0	0	0	0	0	0	0	0	609	552	0	0	0	0		
42457																								0	0	1250	1211	0	0	8283	7103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	942	952		
43052																								0	0	2945	2857	0	0	8710	8309	0	0	0	0	0	0	897	832	0	0	0	0	0	0	0	0	0	0	0	0		
43351																								0	0	0	0	0	0	515	510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
43856																								0	0	1866	1795	0	0	2588	2445	0	0	0	0	0	0	4447	4318	0	0	0	0	0	0	0	0	0	0	0	0		
43959																								0	0	21407	17258	0	0	21930	19211	0	0	0	0	0	0	933	762	0	0	0	0	0	0	0	0	0	0	0	0		
44040																								0	0	17505	16171	0	0	56148	49261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
44433																								0	0	5203	4663					0	0	0	0	0	0	16436	14740	0	0	0	0	0	0	0	0	0	0	4193	3606		
44741																								0	0	42421	39994	0	0	1836	1604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
44750																								0	0	37945	27889	0	0	167	157	0	0	0	0	0	0	249	233	0	0	0	0	0	0	0	0	0	0	3263	3266		
44929																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
45038																								0	0	23007	20739					0	0	902	804	0	0	3503	3034	0	0	0	0	0	0	703	649	0	0	0	0		
45047																								0	0	9021	8576	0	0	6144	5567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
45056																								0	0	7630	7175	0	0	4125	3824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
45430																								0	0	2000	1792	0	0	30437	26293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
45458																								0	0	4554	4065	0	0	23708	20703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	304	0	0	0	0		
45551																								0	0	14595	13479	0	0	59760	52118	0	0	5143	4763	0	0	4630	4155	0	0	0	0	0	0	2008	1759	0	0	0	0		
45560																								0	0	24419	20944					0	0	15451	15112	0	0	0	0	0	0	0	0	0	0	12668	12402	0	0	0	0		
45775																								0	0	17485	14842	0	0	14114	11908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
46053																								3589	3089	25668	23642	10089	10421	18826	17359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
46941																								0	0	16408	15524	0	0	22781	19823	0	0	0	0	0	0	774	693	0	0	0	0	0	0	0	0	0	0	0	0		
47247																								0	0	473	451					0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	110	0	0	0	0		
47500																								0	0	9957	9292	0	0	40113	33651	0	0	0	0	0	0	1901	1650	0	0	0	0	0	0	0	0	0	0	0	0		
48057																								0	0	10092	9053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
48150																								0	0	0	0	0	0	1350	1229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
48374																								0	0	31295	30367	0	0	14702	12790	0	0	5092	4514	0	0	0	0	0	0	0	0	0	0	6846	5655	0	0	0	0		
48440																								0	0	10776	9004	0	0	10171	8869	0	0	0	0	0	0	9349	8050	0	0	0	0	0	0	0	0	0	0	0	0		
49054																								0	0	22786	20413	0	0	1349	1188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
49148																								0	0	0	0	0	0	35956	31081	0	0	0	0	0	0	424	399	0	0	0	0	0	0	0	0	0	0	0	0		
49241																								0	0	22235	20662	4517	3859	3999	3417	0	0	0	0	1837	1641	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
49652																								0	0	8470	7877	0	0	6790	5970	0	0	1603	1603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
49858																								0	0	0	0	0	0	5827	5834	0	0	0	0	0	0	2950	2936	0	0	0	0	0	0	0	0	0	0	0	0		
49951																								0	0	8452	7450	0	0	13825	12088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
50144																								0	0	0	0	41487	36110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
50461																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
51253																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
51356																								0	0	21995	21207					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
51459																								0	0	26999	25313	0	0	69773	62138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
51842																								0	0	34600	30418					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
52719																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
52951																								0	0	14340	14081	0	0	56822	54392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
53051																								0	0	0	0	25177	22209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
54058																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
54656																								0	0	130987	94830					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
54973																								0	0	12437	12010					253268	210240	0	0	33017	27288	3675	3347	0	0	0	0	231636	197313	91517	75687	0	0	0	0		
55336																								0	0	35465	33134	0	0	51075	46322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
55635																								0	0	2000	1829	0	0	2596	2262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
55653																								0	0	2976	2910	0	0	14014	12612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
55970																								0	0	3957	3410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
56258																								0	0	3965	3696	0	0	79510	69450	0	0	0	0	0	0	749	649	0	0	0	0	0	0	0	0	0	0	0	0		
