"IDRSSD"	RCFDJJ03	RCONJJ03	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	RIADC781	RIADJH88	RIADJH89	RIADJH90	RIADJH91	RIADJH92	RIADJH93	RIADJH94	RIADJH95	RIADJH96	RIADJH97	RIADJH98	RIADJH99	RIADJJ00	RIADJJ01	RIADJJ02	RIADMG93	RIADMG94	
39327		0	3225	177	99	0	2624	127	452					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103		
39756		0	6782	1042	357	0	6078	695	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	
40033		0	860	0	4	0	860	4	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
40499		0	47972	6689	473	0	45236	4426	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1009	0	
40855		0	1431	32	0	0	1412	13	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
41553		0	802	208	3	0	643	7	-45					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
41629		0	2348	818	290	0	2117	1034	157					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5		
41825		0	7742	-447	12	0	7330	20	867					0	0	-51	155	0	104	0	0	0	0	0	0	0	0	0	-249	0	
42037		0	781	68	54	0	500	91	250					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
42354		0	2613	489	2	0	2146	24	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
42372		0	3621	59	23	0	2627	12	924					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4		
42420		0	117718	17759	3115	0	102906	33267	27205					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2946	0	
42448		0	23301	2967	590	0	25681	6724	787					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	507	0	
42457		0	575	251	0	0	685	361	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
43052			1329	120	9	0	1325	125	0																						
43351		0	6296	2325	150	0	4623	502	-300					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
43856		0	677	133	21	0	556	33	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
43959		0	936	113	3	0	830	90	80					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
44040		0	4782	0	38	0	4753	9	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
44433		0	7239	367	4	0	6880	12	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44741		0	5560	408	81	0	4785	110	396					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-35		
44750		0	2105	0	4	0	2148	47	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
44929		0	1169	60	23	0	1142	56	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45038		0	1463	136	35	0	1916	1040	416					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	
45047		0	2731	410	116	0	2680	379	-96					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-51		
45056		0	479	0	1	0	478	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
45430		0	839	23	7	0	821	12	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
45458		0	1605	-108	15	0	1872	10	-164					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3		
45551		0	8276	2055	117	0	9504	1860	-1540					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1540		
45560		0	16030	667	106	0	15444	307	120					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	0	
45775		0	941	-44	0	0	974	1	12					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		
46053		0	2939	314	363	0	2895	633	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
46941		0	1825	24	36	0	1839	74	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
47247		0	14106	600	102	0	8725	118	4797					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47500		0	3879	-139	86	0	4254	9	-313					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-64		
48057		0	786	10	4	0	775	3	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
48150		0	246	21	0	0	224	9	10					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
48374		0	13242	3016	707	0	11414	2000	105					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224		
48440		0	1704	0	0	0	1716	12	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92		
49054		0	3290	0	13	0	3277	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
49148		0	696	0	0	0	699	3	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
49241		0	12557	100	275	0	9944	732	2970					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
49652		0	2370	60	98	0	2888	676	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
49858		0	1686	32	33	0	1621	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
49951		0	965	22	4	0	463	62	538					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
50144		0	484	20	45	0	570	68	-83					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
50461		0	5395	300	0	0	5095	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
51253		0	11839	150	265	0	12062	638	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
51356		0	212	90	8	0	114	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
51459		0	1490	11	22	0	1589	21	-111					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		
51842		0	13305	-1750	278	0	14215	38	600					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52719		0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52951		0	4282	3796	376	0	3777	3667	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
53051		0	699	0	0	0	700	1	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
54058		0	6735	0	137	0	8988	90	-2300					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
54656		0	4052	-215	67	0	4344	144	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440	0	
54973		0	74372	9657	5818	0	72216	13319	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700	0	
55336		0	4214	730	107	0	3831	328	-126					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-32		
55635		0	1287	538	132	0	954	451	114					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
55653		0	915	0	22	0	958	65	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
55970		0	6453	-360	0	0	6956	143	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
56258		0	2418	240	5	0	2582	9	-400					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
56351		0	33235	3600	390	0	28647	1902	2500					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
56548		0	9012	-400	54	0	9412	50	-4					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
56717		0	10807	833	313	0	10588	358	-569					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
57040		0	1728	25	1	0	1702	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
57451		0	6164	129	4	0	4946	33	1118					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	844		
58225		0	2802	300	37	0	2749	284	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
58243		0	81112	-3600	3195	0	77268	907	5156					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
58355		0	555	60	0	0	504	9	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
58551		0	2858	480	234	0	3143	999	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
58636		0	5009	405	377	0	4735	508	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-80		
58757		0	1748	413	2	0	1888	555	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215		
58971		0	146156	10485	1289	0	120839	2711	16254					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1855	0	
59316		0	18968	5581	130	0	16999	6208	2466					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-32		
59352		0	6719	427	26	0	6266	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53		
59370		0	4059	-359	75	0	2503	20	1860					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
59754		0	882	416	35	0	455	91	67					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16		
60143	0		688000	100000	40000	0	610000	62000	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11000	0	
60330		0	14487	2653	752	0	12917	1370	-465			0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-145	0	
60545		0	2331	0	7	0	2336	12	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
60554		0	933	60	9	0	868	4	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
60648		0	4236	0	236	0	4641	641	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
61122		0	17480	1699	518	0	14636	1439	2066			0		0	0	45	0	0	45	0	0	0	0	0	0	0	0	0	-125	0	
61355		0	17387	7896	598	0	21707	12337	-477					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-299		
61476		0	5329	1661	0	0	4561	2	-891					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232		
61757		0	5915	0	18	0	5926	29	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
61832		0	1935	80	4	0	2315	19	-445					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-80		
61953		0	681	389	4	0	673	385	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
62044		0	794	513	0	0	261	13	33					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100		
62110		0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
62147		0	689	2	3	0	720	16	-20					0	0	0	20	0	20	0	0	0	0	0	0	0	0	0	0		
63050		0	3423	300	20	0	3200	97	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
63069	319		716754	161982	8894	0	599115	118959	65722			0		0	0	-6	112	0	106	0	0	8	36	0	44	0	0	-40	-2785	0	
63201		0	2400	316	2	0	2133	51	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20		
63573		0	6871	60	0	0	6811	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
63733		0	11339	950	282	0	11819	439	-1273					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	
64150		0	2245	0	3	0	2242	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
64552		0	4224	46	113	0	4526	461	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	
64730		0	1454	88	31	0	2133	6	-792					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87		
65205		0	5337	261	7	0	5576	234	-273					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239		
65559		0	5046	478	7	0	4572	11	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65858		0	14936	120	389	0	16314	1111	-776					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256		
