"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
145554																																							37603	7674	34173	0	0	4214	0	6059	251018	220076	1150	221226	0	2378	0	0	29792	1280	251018	0	0	26900	0	0	2735	0	120536	99540			0	158139	155761	-1123	34	0	0	0	29792	0	5500	
145741																																							17000	4493	67351	0	0	1806	0	4253	238186	211900	1045	217250	0	1413	0	0	20936	334	238186	0	0	21419	0	0	2100	0	63339	148561			0	144696	143283	-2917	0	0	0	4305	20936	0	0	
145844																																							15869	6682	279856	0	4934	7784	130	28118	685850	568881	1753	632634	0	5387	62000	0	53216	242	685850	0	0	66112	0	0	3058	0	166223	402658			0	347864	342477	-16196	0	0	0	0	53216	0	0	
146056																																							2389	1136	13564	0	0	521	0	2054	54330	48919	335	49254	0	680	0	0	5076	500	54330	0	0	-1043	0	0	5953	0	9313	39606			0	33502	32822	-334	0	1265	0	0	5076	579	0	
146663																																							1204	10257	503490	0	0	13531	0	84999	1297558	1053148	6459	1141607	0	18559	82000	0	155951	2967	1297558	0	0	214563	0	0	4524	137	346786	706362			0	702117	683558	-66103	0	0	0	0	155951	382	0	
147651																																							2995	1828	11074	0	0	1077	0	1110	62893	55619	70	55689	0	802	0	0	7204	500	62893	0	0	6498	0	0	500	0	11184	44435			0	45449	44647	-294	162	0	0	0	7204	0	0	
147679																																							9368	4110	2590	5	30	10395	0	14098	382066	282423	4586	345899	0	1776	58890	0	36167	0	382066	0	0	36859	0	0	0	0	29362	253061			0	305388	303612	-692	0	0	0	0	36167	0	37858	
147857																																							1187	4716	32281	0	0	1652	0	8028	305577	267208	1701	288890	0	2313	16481	0	16687	750	305577	0	0	8746	0	0	19250	0	55351	211857			0	196148	193835	-12059	0	0	3500	0	16687	0	63878	
147923																																							5486	3893	13009	0	0	10279	0	12920	621927	554155	2568	561723	0	2760	5000	0	60204	1659	621927	0	0	52282	0	0	8384	0	189656	364499			0	412539	409779	-2121	223	0	0	0	60204	0	166338	
148171																																							2908	1153	67841	0	3770	4682	0	12629	309505	261374	1276	276950	0	2274	14300	0	32555	338	309505	0	0	38692	29	0	0	83	52135	209239			0	218684	216410	-6475	0	0	0	0	32555	0	0	
148238																																							20857	3215	13219	50	0	9945	75	10841	354124	304783	1969	314292	0	2944	7540	0	39832	125	354124	0	0	33479	0	0	7451	0	50793	253990			0	287582	284638	-1223	11284	0	0	0	39832	0	0	
148340																																							576	7033	36257	0	0	2067	0	4094	132279	118208	737	124845	0	550	0	0	7434	399	132279	0	0	8161	0	0	1506	0	29764	88444			0	82802	82252	-2632	0	0	5900	0	7434	0	0	
148470																																							17662	2484	0	0	0	4322	462	14402	304021	221295	10165	274460	0	1373	43000	0	29561	100	304021	0	0	29502	0	0	0	0	58372	162923			0	230392	229019	-41	500	0	0	0	29561	0	35170	
148715																																							22700	5150	24990	0	0	2213	0	2421	150501	131874	353	132227	0	930	0	0	18274	240	150501	0	0	10215	0	0	10656	0	34684	97190			0	93957	93027	-2837	0	0	0	0	18274	0	0	
148920																																							6932	756	6751	0	0	243	0	879	62051	51609	84	51693	0	550	0	0	10358	240	62051	0	0	9937	0	0	350	0	9531	42078			0	46138	45588	-169	271	0	0	0	10358	0	631	
149150																																							1017	6646	35766	0	2153	3164	0	3046	227976	188666	915	211331	0	1928	21750	0	16645	100	227976	0	0	9864	0	0	9873	0	41108	147558			0	177795	175867	-3192	302	0	0	0	16645	15	0	
150035																																							2689	22654	692763	0	9018	30208	0	85279	1869436	1618567	18959	1744606	95	7666	107080	0	124735	1750	1869436	0	0	156559	0	0	27270	470	463861	1154706			0	1018866	1011200	-60844	117	0	0	0	124830	0	15038	
150044																																							26481	12110	66859	486	2789	18431	0	34606	943853	778287	8989	852714	0	8094	65438	0	91139	2000	943853	0	0	40115	3344	0	53000	0	171559	606728			0	771891	763797	-3976	14950	0	0	0	91139	0	0	
150727																																							53269	4323	270206	0	11301	18960	0	46440	1181242	919307	7110	1104417	0	8141	178000	0	76825	725	1181242	0	0	114049	0	0	1062	295	82595	836712			0	775470	767329	-39011	5083	0	0	0	76825	0	4036	
151546																																							8835	4646	30287	0	0	830	0	1880	98721	85367	376	89943	0	720	4200	0	8778	300	98721	0	0	8951	0	0	950	0	21118	64249			0	52321	51601	-1423	642	0	0	0	8778	0	0	
151957																																							37181	5420	167977	0	6866	8841	79	29287	980434	701888	6150	885762	0	12199	175924	0	94672	500	980434	9903	0	32338	2642	0	81500	318	126831	575057			0	724013	711814	-19666	0	0	1800	0	94672	106	0	
152057																																							15132	2497	37972	0	0	3259	0	5950	191803	168294	4202	172496	0	2170	0	0	19307	200	191803	0	0	16864	0	0	4703	0	68808	99486			0	129163	126993	-2460	0	0	0	0	19307	0	0	
152253																																							3430	2762	17316	0	0	1940	0	2902	273643	236395	470	237654	0	3173	0	0	35989	50	273643	0	0	26912	0	0	9950	0	62559	173836			0	113233	110060	-923	0	0	789	0	35989	0	135233	
152440																																							18826	4667	8775	0	61	532	575	2117	165670	138868	529	139397	0	1532	0	0	26273	50	165670	0	0	26724	0	0	500	0	22807	116061			0	131649	130117	-1001	0	0	0	0	26273	0	0	
153054																																							497	13772	125858	0	1129	3203	0	17076	671330	567509	3356	620525	0	10828	45500	0	50805	3792	671330	0	0	55712	0	0	5000	360	216005	351504			0	520263	509435	-13699	0	0	4160	0	50805	0	0	
153353																																							65990	16365	279937	0	16972	14079	0	57731	1135606	867578	10991	1050617	0	7158	122600	0	84989	600	1135606	0	0	61530	0	0	54074	1457	172897	694681			0	690233	683075	-31215	0	0	0	49448	84989	0	0	
154154																																							1711	9357	326077	0	7790	15304	0	38433	996327	858427	3966	890393	0	7670	28000	0	105934	1200	996327	0	0	107330	0	0	19743	0	225923	632504			0	501404	493734	-22339	0	0	0	0	105934	0	103921	
154770																																							33989	1254	67445	0	111	6315	0	42995	1288699	877236	16885	1052181	0	17017	158060	0	236518	0	1288699	0	0	243428	0	0	0	0	100729	776507			0	1128703	1111686	-6910	340	0	0	0	236518	24564	0	
155759																																							9549	2580	38977	0	0	478	0	1415	106061	91180	135	91315	0	588	0	0	14746	100	106061	0	0	14139	0	0	3300	0	24142	67038			0	53367	52779	-2793	283	0	0	0	14746	0	0	
156457																																							245	5739	7576	0	472	802	0	759	86776	73894	413	79307	0	644	4700	0	7469	110	86776	0	0	2076	0	0	6000	0	18056	55837			0	71827	71183	-717	0	0	300	0	7469	0	0	
156970																																							12438	1006	10235	0	0	1611	0	3988	143566	120619	727	126005	0	1636	4659	0	17561	0	143566	0	0	17792	0	0	0	0	29863	90756			0	115924	114288	-231	0	0	0	0	17561	0	0	
157155																																							247	2278	20947	0	0	746	47	4325	82154	62361	1088	74815	0	843	11366	0	7339	500	82154	0	0	1867	70	0	7500	0	13908	48453			0	51237	50394	-2528	3100	0	0	0	7339	0	0	
157379																																							17882	470	0	0	0	1375	0	828	134444	122038	266	122304	0	529	0	0	12140	0	134444	0	0	0	0	0	12140	0	21086	100952			0	97594	97065	0	1886	0	0	0	12140	0	14938	
157650																																							18089	2679	36779	0	2156	3189	0	2023	141257	127296	1052	128348	0	557	0	0	12909	596	141257	0	0	3086	0	0	10393	0	41689	85607			0	76899	76342	-1166	0	0	0	0	12909	0	0	
157744																																							510	0	74615	0	531	7469	0	12594	326286	294888	2339	307227	0	2645	10000	0	19059	101	326286	0	0	12004	0	0	15179	0	51756	243132			0	217292	214647	-8225	14322	0	0	0	19059	98	1500	
157856																																							19398	1218	14774	0	0	493	0	443	60260	48260	14	53542	0	273	0	0	6718	100	60260	0	0	7520	0	0	800	0	22857	25403			0	20837	20564	-1702	3370	0	0	5268	6718	0	0	
158376																																							12936	1431	0	0	0	2212	0	1623	136881	106466	150	106616	0	1020	0	0	30265	0	136881	0	0	30270	0	0	0	0	25258	81208			0	90941	89921	-5	0	0	0	0	30265	8	28750	
158741																																							6878	3455	55905	0	0	828	0	8919	214634	182868	1241	187404	0	1390	3295	0	27230	400	214634	0	0	29998	0	0	2900	0	30241	152627			0	140039	138649	-6068	0	0	0	0	27230	0	0	
159636																																							213649	28515	811081	0	5889	67594	0	154780	4844636	4375372	39141	4416764	69	44848	2251	0	427803	6995	4844636	0	0	493573	0	0	15398	2294	397991	3977381			0	3595523	3550675	-88163	10159	0	0	0	427872	0	0	
159645																																							2321	356	51037	0	0	1177	0	5660	147077	115785	1207	135435	0	554	17950	0	11642	240	147077	0	0	10905	0	0	2760	0	24499	91286			0	67943	67389	-2263	0	0	493	0	11642	0	19137	
159953																																							16923	978	54645	0	0	841	0	1674	194538	169845	677	172409	0	1711	1887	0	22129	1200	194538	0	0	23301	0	0	1800	0	39738	130107			0	76642	74931	-4172	0	0	0	0	22129	0	44546	
159971																																							68737	15160	34784	0	29033	5132	0	52631	1072786	846098	10910	877008	0	5218	20000	0	195778	0	1072786	0	0	131517	0	0	68772	0	123594	722504			0	700969	695751	-4511	6341	0	0	0	195778	26	165191	
160360																																							6247	8107	177599	0	0	15538	0	23735	760913	662709	7918	687627	0	6975	17000	0	73286	1658	760913	0	0	44528	0	0	36092	0	157655	505054			0	536662	529687	-8992	0	0	0	0	73286	0	0	
160454																																							24512	4298	59617	0	1088	2221	0	8385	249932	227256	1219	228475	0	2977	0	0	21457	100	249932	0	0	18733	0	0	8371	0	87994	139262			0	152717	149740	-5747	0	0	0	0	21457	71	0	
160959																																							96838	18834	393143	151	0	5562	2401	34971	2482103	2089675	11755	2181569	0	35888	67781	0	300534	506	2482103	0	0	299339	0	0	5656	0	261793	1827882			0	1962592	1926704	-4967	0	0	0	12358	300534	0	3499	
161273																																							18601	14064	41239	0	3392	20605	0	50216	1662477	1371234	23771	1457841	0	20013	62836	0	204636	501	1662477	0	0	17524	0	0	188927	0	374433	996801			0	1329442	1309429	-2316	0	0	0	0	204636	3483	201448	
161602																																							5062	48646	504118	0	11457	17245	221	107837	4873001	3598816	61615	4492731	57	35681	800000	0	380213	8000	4873001	21500	21500	357691	0	0	46314	4182	832655	2766161			0	3701294	3665613	-31792	343	0	10800	0	380270	7780	478997	
162337																																							135477	33232	252177	0	5332	12785	57	29287	1329473	1216165	12112	1228277	0	18093	0	0	101196	200	1329473	0	0	88922	0	0	32678	1012	270099	946066			0	878207	860114	-20604	0	0	0	0	101196	0	0	
163343																																							34431	2461	0	0	462	1106	16	2153	103263	87329	138	87467	0	1021	0	0	15796	400	103263	0	0	14796	0	0	600	311	25163	62166			0	63344	62323	0	0	0	0	0	15796	0	0	
163549																																							26523	33070	354717	565	23355	30418	190	67339	1966039	1678978	35350	1828951	0	17163	114623	0	137088	316	1966039	0	0	91422	0	0	79229	6405	316247	1362731			0	1430611	1413448	-33879	5419	0	0	0	137088	0	4590	
163857																																							12419	9962	151651	0	0	6348	0	31331	737969	638974	6807	665172	0	6302	11870	0	72797	500	737969	0	0	77941	0	0	1250	1545	159336	479638			0	502783	496481	-6894	3681	0	0	7521	72797	0	24551	
164153																																							13840	1645	72310	0	405	1502	0	2447	144237	133504	923	134427	0	643	0	0	9810	650	144237	0	0	6157	0	0	9350	0	41185	92319			0	52514	51871	-6347	138	0	0	0	9810	79	0	
164331																																							12361	4846	140627	0	24	2005	249	11008	336819	316187	688	316875	0	1254	0	0	19944	1100	336819	0	0	30762	0	0	1600	0	97605	218582			0	156257	155003	-13518	10696	0	0	0	19944	0	0	
164377																																							3193	574	26961	0	0	4277	744	9563	166374	136166	3183	150349	0	1125	11000	0	16025	0	166374	0	0	16832	0	0	0	0	11455	124711			0	122187	121062	-807	0	0	0	0	16025	0	0	
164957																																							575	2647	12916	0	0	3437	0	1593	108760	93888	477	97365	0	970	3000	0	11395	200	108760	0	0	11138	0	0	959	0	20375	73513			0	84297	83327	-902	4265	0	0	0	11395	0	0	
164975																																							7020	285	13283	0	68	1013	0	3947	124168	111121	199	113320	0	674	2000	0	10848	0	124168	0	0	360	0	0	11852	0	5237	105884			0	99226	98552	-1364	0	0	0	0	10848	0	0	
165628																																							792960	201996	3021126	33943	1022223	248660	106	1237297	17459008	13503078	645478	15125435	502	141433	969379	7500	2333071	10075	17459008	0	0	918892	0	0	1713923	9213	3464732	10038346			0	10933177	10791744	-309819	0	0	0	0	2333573	19419	80321	
165758																																							3430	2854	56641	0	0	1401	0	4853	187776	166406	1273	174679	0	1391	7000	0	13097	10	187776	0	0	3463	0	4000	7990	2232	56836	109570			0	112756	111365	-2366	5000	0	0	0	13097	0	0	
166111																																							11682	2521	3432	0	0	6569	18	29812	324962	255771	4443	285916	0	1113	25702	0	39046	0	324962	0	0	44000	0	0	0	0	36907	218864			0	271941	270828	-4954	100	0	0	0	39046	0	0	
166531																																							40915	9093	34250	0	0	13079	0	16336	523718	471633	1531	473545	0	5542	381	0	50173	8000	523718	0	0	36781	0	0	8000	8295	96719	374914			0	407292	401750	-2608	0	0	0	0	50173	0	0	
166652																																							64813	9294	106864	0	3436	8979	0	11249	765509	603813	8981	691015	0	10161	72354	0	74494	500	765509	0	0	35283	0	0	45892	0	210047	393766			0	570059	559898	-7181	0	0	0	5867	74494	2	974	
166849																																							6001	576	11298	0	0	1165	135	3593	139826	120616	1130	126246	0	1412	4500	0	13580	50	139826	0	0	13905	0	0	475	125	21303	99313			0	117045	115633	-850	1300	0	0	0	13580	0	0	
167453																																							5126	2734	41835	0	372	3030	0	4010	141366	102917	528	119445	0	966	16000	0	21921	150	141366	0	0	21606	0	0	1573	0	27455	75462			0	84380	83414	-1408	845	0	0	0	21921	0	0	
167752																																							2133	509	13361	0	1065	38	0	930	30784	26157	112	26552	0	149	283	0	4232	50	30784	0	0	1967	0	0	2825	0	5984	20173			0	10309	10160	-610	2588	0	0	0	4232	0	0	
168357																																							5451	4097	44503	0	3836	3255	116	5686	192533	172376	2705	175081	0	1515	0	0	17452	127	192533	0	0	5144	0	0	15533	0	47671	124705			0	108221	106706	-3352	17408	0	0	0	17452	2	1473	
168571																																							914	15923	48601	0	3288	22611	0	6155	433188	399481	1611	401092	0	3579	0	0	32096	2	433188	0	0	3158	0	0	36316	0	68181	331300			0	318398	314819	-7380	20875	0	0	0	32096	0	2	
169354																																							60155	11120	403610	0	0	1546	0	14073	583398	539444	1244	540688	0	1799	0	0	42710	1137	583398	0	0	56157	0	0	3607	0	204721	334723			0	94693	92894	-18191	0	0	0	0	42710	0	0	
169653																																							83468	82623	1285447	0	32745	123445	30	206334	6554829	5600883	89173	6095056	0	41208	405000	0	459773	81000	6554829	6226	0	23520	0	0	513303	13431	1511925	4088958			0	3651278	3610070	-158050	0	0	0	0	459773	1735	1109275	
169756																																							65788	7346	682	2	0	8411	0	11803	791385	716780	738	721082	0	5322	3564	0	70303	672	791385	0	0	51073	0	0	18560	0	279514	437266			0	440276	434954	-2	0	0	0	0	70303	0	262399	
170257																																							4659	1977	41869	0	0	678	0	2920	76446	69897	253	70150	0	293	0	0	6296	300	76446	0	0	8968	0	0	300	0	35785	34112			0	24636	24343	-3272	0	0	0	0	6296	0	0	
170275																																							31584	4031	72968	149	0	4848	0	12290	348318	299367	1924	315493	0	879	14202	0	32825	0	348318	0	0	38099	0	0	0	0	54044	245323			0	202778	201899	-5274	0	0	0	0	32825	0	20549	
170332																																							165	5347	31725	0	0	12950	26	10297	361414	293018	2018	332996	0	4020	37960	0	28418	1400	361414	0	0	22592	0	0	9366	0	67863	225155			0	304924	300904	-4940	0	0	0	0	28418	0	0	
171133	56737	3417	1275	0	0	4530	0	8690	183984	5583	167706	0	2347	0	0	16278	14804	183984	0	0	-3730	0	0	5299	0		0	111682	109335	-95	0	82	16278	0	0	182	0	182			1275							161859					0												29908	131951							0	0	0	82		0		
171656																																							18568	3135	31775	0	289	3293	151	6849	187215	157072	798	174861	0	1615	16991	0	12354	400	187215	0	0	10801	0	0	2700	0	41106	115966			0	124770	123155	-1547	0	0	0	0	12354	0	0	
171759																																							1940	3074	44292	0	551	7768	0	8258	207457	174149	1200	193854	0	1679	13385	0	13603	700	207457	0	0	13795	0	0	4577	0	46698	127451			0	143233	141554	-5469	20	0	5120	0	13603	0	0	
171768																																							56232	16774	169560	29	945	40513	0	17556	1214112	926910	4793	1080988	0	7023	149285	0	133124	656	1214112	0	0	130805	0	0	13350	98	238002	688908			0	919351	912328	-11687	0	0	0	0	133124	77	0	
172251																																							2177	2480	7892	0	0	644	0	442	60462	54411	82	54493	0	563	0	0	5969	100	60462	0	0	2716	0	0	3400	0	17113	37298			0	46367	45804	-247	1023	0	0	0	5969	0	0	
172457																																							26840	2160	5067	0	266	8875	0	13663	383726	323898	1714	353943	0	3026	28331	0	29783	980	383726	0	0	21649	0	0	11223	0	89861	234037			0	317891	314865	-4069	0	0	0	0	29783	0	11990	
172475																																							2992	5195	9824	0	222	8059	0	16432	573086	468377	4623	525909	0	3357	52909	0	47177	100	573086	0	0	38118	0	0	9000	0	58143	410234			0	467475	464118	-41	0	0	0	0	47177	0	66244	
172859																																							2314	8046	27926	0	5093	989	0	8127	218321	186132	1448	194074	0	1702	6494	0	24247	210	218321	0	0	17187	0	0	8240	0	51918	134214			0	153142	151440	-1390	0	0	0	0	24247	73	14313	
173306																																							13521	5880	171942	3958	506	10882	0	18288	560588	486814	6303	529795	0	1375	36678	0	30793	400	560588	0	0	45178	0	0	1000	143	19302	467512			0	336843	335468	-15785	0	0	0	0	30793	0	0	
173342																																							11213	1749	34072	0	0	658	0	5194	125033	115256	406	118662	0	1275	3000	0	6371	100	125033	0	0	11055	0	0	1536	0	22417	92839			0	73422	72147	-6320	0	0	0	0	6371	0	0	
173557																																							578	3086	75685	0	0	4823	0	4430	337874	288033	1305	310163	0	3610	20825	0	27711	750	337874	0	0	25306	0	0	5745	0	86799	201234			0	250742	247132	-4090	0	0	0	0	27711	0	2140	
173575																																							2904	7360	262235	0	0	17250	0	58315	1970779	1677674	13766	1818190	0	7991	126750	0	152589	0	1970779	0	0	181191	0	0	0	0	316669	1361005			0	1585420	1577429	-28602	0	0	0	0	152589	14417	30869	
173641																																							23988	7228	60748	0	0	2105	0	5204	343720	310406	1298	311704	0	2899	0	0	32016	900	343720	0	0	37294	0	0	1000	0	63831	246575			0	247346	244447	-7178	0	0	0	0	32016	0	0	
173959																																							1943	1060	47086	0	0	722	0	5987	85068	73206	1224	74430	0	301	0	0	10638	276	85068	0	0	15471	0	0	276	0	19138	54068			-15	26661	26360	-5370	1910	0	0	0	10638	0	0	
174321																																							5066	9346	28835	0	0	5204	0	1625	168766	154299	534	154833	0	1551	0	0	13933	2322	168766	0	0	4709	0	0	8552	0	81357	72942			0	120241	118690	-1650	0	0	0	0	13933	0	0	
174367																																							1801	364	15581	0	2575	502	0	1307	66755	45875	104	59529	0	308	13550	0	7226	500	66755	0	0	1817	0	0	7336	0	13730	32145			0	34971	34663	-2427	0	0	0	0	7226	0	9962	
174572																																							347006	64221	1012514	0	117300	93443	0	651327	10336879	7706970	174670	9380078	30	53729	1498438	0	956771	0	10336879	0	0	629345	0	0	513089	0	1485959	6221011			-33169	7699885	7646156	-152494	0	0	0	0	956801	3758	401154	
175056																																							7853	7085	45640	0	2434	6215	0	13210	380050	343089	3664	346753	0	2563	0	0	33297	660	380050	0	0	21568	0	0	11292	0	87428	255661			0	300176	297613	-223	0	0	0	0	33297	0	0	
175140																																							6390	8849	158020	0	7559	8087	57	19507	585905	494232	1893	537622	0	4049	24954	0	48283	375	585905	0	0	52604	0	0	11794	0	149503	344729			0	381485	377436	-16490	0	0	9726	6817	48283	0	0	
175458																																							4415	650	3777	0	0	111	0	672	34691	29592	102	31313	0	479	500	0	3378	100	34691	0	0	784	0	0	2700	0	6577	23015			0	15448	14969	-206	0	0	1119	0	3378	0	10097	
175609																																							27887	4743	119228	0	2380	3802	0	4726	285871	258752	1827	260579	0	2409	0	0	25292	2400	285871	0	0	26009	0	0	520	0	122578	136174			0	112461	110052	-3637	3166	0	0	0	25292	0	9887	
176101																																							140727	6639	489949	0	0	18359	0	98707	2476261	2043307	24608	2302415	0	25182	234500	0	173846	1000	2476261	0	0	171954	0	0	65000	0	703761	1339546			0	1747062	1721880	-64108	0	0	0	0	173846	0	0	
176325																																							196	2875	55674	0	0	3830	0	8036	291520	247872	1093	265965	0	3394	17000	0	25555	420	291520	0	0	29690	0	0	705	0	72145	175727			0	223571	220177	-5260	640	0	0	0	25555	92	0	
176437																																							9954	1512	30389	0	0	299	0	2967	86754	81219	487	81706	0	539	0	0	5048	200	86754	0	0	4330	0	0	4200	0	27210	54009			0	42172	41633	-3682	0	0	0	0	5048	0	0	
176464																																							9086	25751	400674	2211	19793	12755	0	34405	1361427	1213434	9592	1266581	0	7714	0	0	94846	2500	1361427	0	0	71034	0	0	81751	285	310084	903350			0	861340	853626	-60439	81	0	0	43555	94846	0	2760	
176642																																							21251	1972	20157	0	760	2929	27	3707	166980	130527	563	153080	0	1603	21990	0	13900	400	166980	0	0	14116	0	0	400	0	19076	111451			0	117780	116177	-1016	0	0	0	0	13900	0	0	
177135																																							0	4651	0	0	0	63	0	192	33211	24590	6	24596	0	107	0	0	8615	500	33211	0	0	7515	0	0	600	0	13860	10730			0	9981	9874	0	908	0	0	0	8615	0	17523	
177443																																							5969	2548	115862	0	25	35	0	5872	193869	166070	1246	177316	0	907	10000	0	16553	280	193869	0	0	22402	0	0	3670	0	28500	137570			0	62502	61595	-9799	1963	0	0	0	16553	0	0	
177500																																							7363	1685	0	0	0	2140	0	630	78840	68883	582	69465	0	896	0	0	9375	50	78840	0	0	9275	0	0	50	0	20706	48177			0	67918	67022	0	0	0	0	0	9375	0	0	
177555																																							1645	1237	12431	0	0	272	0	1789	39734	30201	88	37659	0	253	7370	0	2075	125	39734	0	0	2020	0	0	545	0	10423	19778			0	22613	22360	-615	0	0	0	0	2075	0	0	
177751																																							320942	18580	227778	0	136	299	0	16236	1514367	1322740	7272	1330012	0	12322	0	0	184355	2500	1514367	0	0	182834	0	0	6907	0	525807	796933			0	942718	930396	-7886	0	0	0	0	184355	0	0	
177920																																							28196	27301	170779	0	44634	21844	0	65016	1818653	1430677	13264	1610555	0	21693	166614	0	208098	8541	1818653	0	0	135138	0	0	80509	7	405580	1025097			0	1478130	1456437	-16090	4439	0	0	0	208098	0	0	
178150																																							5139	5792	101925	0	0	1846	0	10084	266187	247559	1076	248635	0	2003	0	0	17552	169	266187	0	0	24019	0	0	3702	0	46033	201526			0	141989	139986	-10338	1415	0	0	0	17552	0	0	
178244																																							3940	1286	25484	0	0	678	0	3921	159097	138278	408	140706	0	1656	2020	0	18391	137	159097	0	0	19686	0	0	1350	0	33589	104689			0	117774	116118	-2782	7670	0	0	0	18391	0	0	
178356																																							1788	6773	12741	0	0	2495	0	2794	142835	131868	369	132237	0	359	0	0	10598	50	142835	0	0	9488	0	0	5950	0	38530	93338			0	61791	61432	-4890	9875	0	0	0	10598	0	44937	
178851																																							14591	6411	248614	0	865	8975	0	13436	578438	535877	2877	538754	0	4987	0	0	39684	1701	578438	0	0	54353	0	0	3562	1728	189102	346775			0	288763	283776	-19932	0	0	0	0	39684	42	0	
179148																																							2363	4843	38700	0	0	5162	0	7460	255701	225730	2088	227818	0	1989	0	0	27883	760	255701	0	0	26287	0	0	2240	0	57149	168581			0	199076	197087	-1404	0	0	0	0	27883	86	0	
179335																																							2126	3639	78503	0	0	2762	16	11367	190748	170708	1314	172022	0	1342	0	0	18726	560	190748	0	0	5431	0	0	24460	0	51525	119183			0	93477	92135	-11725	200	0	0	0	18726	0	0	
179700																																							2474	5125	143572	0	323	11013	0	33759	714079	582534	1715	651403	0	5210	60914	0	62676	10	714079	0	0	80408	0	0	0	0	81423	501111			0	516504	511294	-17742	0	0	0	6240	62676	6519	0	
180144																																							1990	3987	38962	0	35	1085	0	4776	136108	125216	915	127965	0	847	0	0	8143	1200	136108	0	0	5848	0	0	6025	0	38633	86583			0	84120	83273	-4930	0	0	1834	0	8143	0	2000	
180537																																							1603	2900	37651	0	7025	1547	0	7500	124986	97423	558	97981	0	1227	0	0	27005	75	124986	0	0	4018	0	0	27726	0	22316	75107			0	60712	59485	-4814	7275	0	0	0	27005	0	0	
180845																																							5202	1630	46660	0	4362	490	0	3520	167240	128967	829	148118	0	1012	15000	0	19122	300	167240	0	0	8460	0	0	16623	0	28234	100733			0	106388	105376	-6261	0	0	0	3322	19122	0	0	
181963																																							26719	3518	79192	0	0	2839	0	2705	254209	229704	392	230096	0	1498	0	0	24113	800	254209	0	0	29070	0	0	828	0	77847	151857			0	140734	139236	-6585	0	0	0	0	24113	0	0	
182951																																							29183	3655	69357	0	0	13656	200	23585	720038	633074	7886	661960	0	6078	21000	0	58078	1	720038	0	0	50879	0	0	10706	0	129665	503409			0	584480	578402	-3508	2000	0	0	0	58078	0	0	
183668																																							32774	6995	129862	0	1167	4684	0	25870	903701	799631	7300	806931	0	9784	0	0	96770	1044	903701	0	0	77023	0	0	28150	0	306565	493066			0	709514	699730	-9447	0	0	0	0	96770	2619	0	
183770																																							2133	6543	77344	0	101	19361	0	23761	723214	546142	8791	634331	0	4322	78263	0	88883	0	723214	1135	1135	94010	0	0	0	0	105516	440626			0	597158	592836	-5127	0	0	0	0	88883	0	0	
183958																																							79	6152	89926	0	0	2665	0	6380	291208	239778	805	256583	0	3686	16000	0	34625	300	291208	0	0	38894	0	0	1750	0	62509	177269			0	189692	186006	-6319	0	0	0	0	34625	0	0	
184656																																							15900	5304	124565	0	0	1286	0	4928	212676	203885	1729	205614	0	586	0	0	7062	200	212676	0	0	26301	0	0	200	0	58841	145044			0	61235	60649	-19639	44	0	0	0	7062	0	0	
184759																																							5830	2930	0	0	0	117	25	1041	55733	47604	295	47899	0	479	0	0	7834	400	55733	0	0	6744	0	0	900	0	9107	38497			0	28784	28305	-210	92	0	0	0	7834	2252	15141	
185251																																							4629	715	9195	0	0	102	0	1340	21815	19855	17	19872	0	247	0	0	1943	25	21815	0	0	1118	0	0	1025	0	2927	16928			0	4338	4091	-225	1743	0	0	0	1943	0	0	
185448																																							128	2099	46397	0	0	534	3345	1546	123397	86829	434	99113	0	346	11850	0	24284	100	123397	0	0	24735	0	0	2100	0	25746	61083			0	69692	69346	-2651	0	0	0	0	24284	2	0	
185859																																							5798	4388	25413	0	7921	30728	0	19913	869294	666614	5359	734808	0	14335	59500	0	134486	1286	869294	0	0	63672	0	0	73846	0	269594	397020			0	453867	439532	-4318	0	0	0	3335	134486	0	335601	
186221																																							63539	14731	197824	0	1837	29882	344	59192	1437603	1234638	4836	1312556	0	12206	69450	0	125047	1366	1437603	1249	1249	115419	0	0	25584	470	336233	898405			0	1080252	1068046	-17322	489	0	0	2383	125047	0	0	
186548																																							258	4393	1855	0	0	1812	0	1898	181982	158324	911	159247	0	1561	12	0	22735	45	181982	0	0	21145	0	0	1580	0	47467	110857			0	126554	124993	-35	6000	0	0	0	22735	0	40773	
