"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON3545	RCON3548	RCON8492	RCON8495	RCON8496	RCON8499	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONHT71	RCONJA22	RCONJF75	
35646	0	1687					1486	0	30671					0	0	0			0	19994	0	0										0		
35879	11625	0					1076	39418	24032					19455	0	0			0	11804	0	0										0		
36456	499	3141					299	499	41102					0	0	0			0	9829	0	0										0		
36933	0	0					398	0	61061					5000	0	0			0	23523	0	0										0		
37051	0	0					590	0	1906					13000	0	0			0	1406	0	0										24		
37341	0	0					611	0	5083					6400	0	0			0	3951	0	0										14		
37435	0	67249					1210	62398	524837					0	0	0			7190	29992	0	0										0		
37640	0	0					14856	0	1595495					100553	0	0			0	747307	0	51874										0		
37659	0	0					50	6479	226					0	0	0			6479	0	0	0										0		
37949	0	3452					481	0	131503					2600	0	0			0	58867	0	14222										0		
38740	0	0					2120	0	90649					19317	0	0			0	25355	0	0										0		
39327	17936	0					471	42251	161064					0	0	0			4909	16932	0	0										0		
39756	0	37040					957	0	164978					10605	0	0			0	59442	0	4598										0		
40033	0	3641					316	2	20004					0	0	0			0	5397	0	0										0		
40499	0	0					28533	19839	292013					604568	28127	28127			0	0	0	0										0		
40855	0	989					849	0	13456					10237	0	0			0	5992	0	0										0		
41553	0	0					343	20549	52466					0	0	0			20041	0	0	0										0		
41629	0	4891					1408	0	51848					22500	0	0			0	15499	0	0										0		
41825	0	0					1527	98497	41461					32000	43	0			28580	6801	0	0										0		
42037	0	0					46	0	27917					0	0	0			0	11475	0	0										0		
42354	0	8779					623	0	47675					0	0	0			0	16083	0	0										0		
42372	0	11781					216	0	90665					0	0	0			0	6731	0	0										0		
42420	0	0					46394	439922	737457					499657	0	0			26625	7362	0	52839										0		
42448	0	0					8660	0	156125					106442	0	0			0	127931	0	0										0		
42457	0	0					616	9050	13717					0	0	0			9050	0	0	0										0		
43052	0	1946					2294	0	32885					1000	0	0			0	9183	0	0										0		
43351	0	0					824	0	3813					14341	0	0			0	2086	0	0										0		
43856	0	921					1161	2801	11400					3512	0	0			2801	1461	0	0										0		
43959	0	3011					478	0	95613					3500	0	0			0	45663	0	0										0		
44040	0	0					1393	0	147711					5000	0	0			0	47246	0	0										0		
44433	0	0					3443	0	101422					45000	0	0			0	9061	0	0										0		
44741	0	44729					1459	0	201815					0	0	0			0	105258	0	0										1833		
44750	0	0					1029	0	28774					13100	0	0			0	650	0	0										0		
44929	0	42902					616	0	50261					0	0	0			0	4373	0	0										0		
45038	0	1646					219	645	66906					2000	0	0			645	17371	0	1179										125		
45047	0	20181					598	0	46009					9000	0	0			0	10393	0	0										0		
45056	0	4691					222	11664	24465					0	0	0			11664	344	0	0										0		
45430	0	0					254	17920	33658					3000	0	0			17920	0	0	0										0		
45458	0	0					2847	500	66961					32117	0	0			0	27045	0	0										0		
45551	0	36589					6304	0	215556					125000	0	0			0	84834	0	0										0		
45560	0	76936					14806	44434	804565					125000	0	0			4597	35819	0	0										3436		
45775	0	0					934	0	27843					21407	0	0			0	951	0	0										0		
46053	0	4564					2706	0	106574					7500	0	0			0	44828	0	0										68		
46941	0	1648					285	1863	50746					537	0	0			1363	11981	0	0										0		
47247	0	0					7672	1207	32818					68900	452	328			707	16031	0	0										0		
47500	0	0					681	0	55072					10000	0	0			0	9424	0	0										32574		
48057	0	10176					621	0	40489					0	0	0			0	20743	0	0										0		
48150	0	5656					277	0	9107					433	0	0			0	2120	0	0										12		
48374	0	29896					11928	0	158082					119851	0	0			0	28101	0	163										374		
48440	0	0					947	150	46428					8500	0	0			150	18682	0	0										0		
49054	0	0					2498	0	31574					50589	0	0			0	1025	0	0										0		
49148	0	0					284	0	55033					0	0	0			0	12980	0	0										0		
49241	0	0					13234	33093	104089					37525	0	0			10885	39469	0	0										0		
49652	0	922					1024	0	49380					20597	0	0			0	33500	0	0										781		
49858	0	988					1082	0	5315					0	0	0			0	2183	0	0										0		
49951	0	0					319	0	20874					0	0	0			0	1041	0	0										0		
50144	0	0					356	55349	0					4900	0	0			9994	0	0	0										0		
50461	0	0					0	0	0					0	0	0			0	0	0	0										0		
51253	0	0					6295	0	3611					100008	0	0			0	0	0	0										0		
51356	0	0					0	0	24594					0	0	0			0	0	0	0										0		
51459	0	24344					3144	0	165049					10805	0	0			0	34248	0	0										61		
51842	0	4741					688	0	81509					35000	0	0			0	34945	0	0										12		
52719	0	0					6402	0	0					0	0	0			0	0	0	0										0		
52951	0	0					1305	0	123969					139	0	0			0	45493	0	0										0		
53051	0	0					5	29338	0					0	0	0			2814	0	0	0										0		
54058	0	0					1801	0	94740					13000	0	0			0	31122	0	0										0		
54656	0	24256					4664	0	764454					81370	0	0			0	605233	0	0										0		
54973	59906	62377					125164	1224917	1368037					750000	0	0			0	14630	0	0										0		
55336	0	29624					2355	0	157099					19690	0	0			0	23904	0	0										0		
55635	0	4251					279	0	8421					2688	0	0			0	0	0	0										0		
55653	0	25899					310	0	48706					0	0	0			0	5661	0	6938										0		
55970	0	78220					1333	0	81562					14900	0	0			0	0	0	0										0		
56258	0	0					8	0	138568					17000	0	0			0	40466	0	0										0		
56351	0	0					30551	285973	501046					500000	0	0			172090	200642	0	0										0		
56548	0	1797					3800	0	82146					21000	0	0			0	0	0	0										60		
56717	0	0					4233	0	210590					63681	0	0			0	79291	0	0										0		
57040	0	37408					282	0	39921					0	0	0			0	2037	0	0										0		
57451	0	104404					1207	0	346596					29600	0	0			0	96967	0	2576										1172		
58225	0	27971					1065	0	98525					13600	0	0			0	24920	0	450										0		
58243	19779	0					37413	784370	177835					385470	0	0			82431	49594	0	0										0		
58355	0	6987					272	0	6987					0	0	0			0	0	0	0										0		
58551	0	0					0	0	69602					0	0	0			0	35888	0	0										0		
58636	0	0					1800	0	96673					8005	0	0			0	37399	0	0										0		
58757	0	19193					2665	0	67060					11144	0	0			0	18164	0	0										73		
58971	612926	188270					15420	3160178	508411					1549000	0	0			1828	6135	0	205874										0		
59316	0	41968					7924	0	403621					147399	0	0			0	126519	0	64579										0		
59352	0	4628					118	0	127259					0	0	0			0	81008	0	0										0		
59370	0	489					268	1306	24154					0	0	0			0	5479	0	0										27		
59754	0	0					896	0	1292					11105	0	0			0	1292	0	0										0		
60143	0	1670000	0	0	0	0	1146000	0	17413000	324000	90083000	0	85237000	14113000	530000	1033000	0	0	0	0	0	0	0	11587000	0	3036000	0	1120000	0	0	0	43000	0	
60330	0	5746					981	0	202644					93	0	0			0	35668	22600	0										0		
60545	0	4355					1113	0	81677					16500	0	0			0	51459	0	0										0		
60554	0	9029					239	0	11588					951	0	0			0	428	0	0										49		
60648	0	28363					712	2625	132192					0	0	0			2625	51819	0	0										0		
61122	37332	0					4490	230759	107019					80000	0	0			21986	10567	0	50078										0		
61355	0	93002					8909	256417	180991					25000	0	0			90950	48325	0	13649										0		
61476	0	0					17005	0	67766					165573	0	0			0	9734	0	0										0		
61757	27029	0					1520	99474	1629					0	0	0			2001	1313	0	0										0		
61832	0	3843					1826	0	248830					12544	0	0			0	149113	0	0										0		
61953	0	11960					259	14258	36535					4500	0	0			13674	1902	0	0										0		
62044	0	4994					82	0	5869					0	0	0			0	0	0	0										0		
62110	98	0					126	98	0					0	0	0			0	0	0	0										13219		
62147	0	963					326	500	35632					7000	0	0			0	21805	0	0										0		
63050	0	2176					25	0	84935					0	0	0			0	51557	0	0										0		
63069	99	660557	0	0	0	0	427762	4714376	16007802	0	94596111	0	86319162	9141643	414830	0	537671	1595366	376656	0	0	0	389633	212112	3410317	11732473	0	0	0	1807294	0	160958	0	
63201	0	3197					412	15234	58986					0	0	0			12356	29119	0	0										0		
63573	0	0					2995	0	67334					33295	0	0			0	0	0	0										0		
63733	0	41683					4148	0	388607					55647	0	0			0	93051	0	0										63		
64150	0	3169					1166	12673	117365					28635	0	0			12673	48791	0	0										0		
64552	0	0					1284	0	24380					0	0	0			0	694	0	0										0		
64730	0	0					550	0	119242					10000	0	0			0	929	0	0										0		
65205	0	8588					912	0	183054					1200	0	0			0	6745	0	0										18893		
65513	0	0	0	0	0	0	375	82330	1046	0	295873	0	241819	16200			0	0	0	1046	0	0	0	0	0	0	30101	0	52229	0		0		
65559	0	19182					0	0	434876					100000	0	0			0	107324	0	0										0		
65858	0	5794					789	0	618191					125020	0	0			0	121198	0	0										0		
66154	0	0					1334	0	27535					9281	0	0			0	14463	0	0										0		
66275	0	0					934	0	14244					15000	0	0			0	5084	0	0										70		
66677	0	0					6840	0	6110					56000	0	0			0	0	0	0										0		
67142	0	0					2394	0	43826					20000	0	0			0	43218	0	0										0		
67151	0	2355					1709	4171	305635					18300	0	0			0	81071	0	0										0		
67209	0	1984					6422	0	129235					135770	10689	10689			0	3877	0	0										9267		
67254	0	0					0	0	0					0	0	0			0	0	0	0										0		
67656	5998	0					2458	139045	133917					20000	0	0			48974	64341	0	0										0		
67870	0	9381					1173	0	42398					5000	0	0			0	7234	0	0										0		
68671	0	0					1084	0	0					0	0	0			0	0	0	0										0		
68756	0	23153					1751	15500	139018					0	0	0			0	27351	61607	0										0		
68831	0	0					989	0	51398					6000	0	0			0	24012	0	0										0		
69333	20018	0					4243	226216	225313					0	0	0			105427	86825	0	25384										0		
69678	0	82130					2157	1342	304086					16000	0	0			1342	144615	0	20211										61		
70218	0	0					833	0	3677					16000	0	0			0	0	0	0										0		
70414	7846	0					3291	9890	193405					22394	0	0			2044	66376	0	0										0		
70638	0	1833					2280	0	43569					13526	0	0			0	40947	0	0										0		
70955	0	0					0	0	0					0	0	0			0	0	0	0										0		
71073	0	0					2591	1250	16197					55670	0	0			0	713	0	0										0		
71457	0	22577					5702	258	192503					34565	0	0			258	43127	0	30891										0		
71859	0	482					134	0	2005					0	0	0			0	1098	0	0										0		
72258	0	9743					0	236368	271044					0	0	0			214683	0	0	0										0		
72351	0	0					38	0	35407					0	0	0			0	13184	0	0										0		
72454	5145	17418					265	25858	17418					1150	0	0			20713	0	0	0										0		
72678	0	0					2344	0	173788					57377	0	0			0	95164	0	2899										3		
73116	0	0					828	0	136532					10000	0	0			0	6768	0	0										0		
73152	0	0					278	0	65206					3000	0	0			0	34831	0	0										0		
73554	0	1489					1896	6962	45394					43012	0	0			3462	1855	0	0										0		
73956	0	1908					210	0	28438					2933	0	0			0	5211	0	0										0		
74056	0	7584					333	0	61480					900	0	0			0	1603	0	0										0		
74140	0	209352					15373	0	530495					55000	0	0			0	95241	0	37101										0		
74403	0	17822					4654	0	127340					139263	0	0			0	0	0	53916										0		
74449	7645	0					25	9145	0					0	0	0			0	0	0	0										0		
75259	0	0					661	0	33857					10000	0	0			0	5582	0	0										0		
75446	0	0					4205	1000	203405					19298	0	0			0	139326	0	0										29		
75455	0	6727					0	0	7328					0	0	0			0	0	0	0										0		
75633																																		
75651	0	5515					575	0	25442					2300	0	0			0	4272	0	0										3577		
76153	1994	0					444	12085	0					400	0	0			1800	0	0	0										0		
76443	0	5766					214	0	43292					412	0	0			0	7533	0	0										0		
76854	0	0					2680	0	62655					25053	0	0			0	30350	0	0										0		
77150	0	0					164	0	14752					1157	0	0			0	0	0	0										0		
77253	0	0					3016	11566	235002					27455	0	0			11566	116118	0	0										0		
77422	0	961					784	0	22340					10000	0	0			0	506	0	0										0		
77851	0	3874					22167	578302	264486					87100	0	0			178903	0	0	0										0		
78157	5512	0					100	14664	5953					0	0	0			1570	973	0	0										0		
78241	0	0					266	0	15065					0	0	0			0	5811	0	0										0		
78559	0	15340					269	0	15340					0	0	0			0	0	0	0										27		
79042	0	0					2076	0	80151					29363	0	0			0	30325	0	0										0		
79127	0	2370					249	0	23933					531	0	0			0	9997	0	0										0		
79145	0	13814					2817	0	30901					46935	0	0			0	7327	0	0										0		
79257	1726	0					326	3843	444					5395	0	0			1070	444	0	0										0		
79855	0	14637					815	798	15309					18361	0	0			798	660	0	150										0		
80150	0	1926					627	0	200315					40	0	0			0	91179	0	0										0		
80374	0	27819					419	0	98348					0	0	0			0	26102	0	0										0		
80431	0	7461					179	0	31069					0	0	0			0	2204	0	0										0		
81175	0	27157					2387	8	30233					15685	72	0			0	1651	0	0										0		
82033	0	0					1108	0	76731					12500	0	0			0	11683	0	0										0		
82257	0	2137					117	0	14610					0	0	0			0	3000	0	0										6		
82350	0	0					96	0	20041					3	0	0			0	2869	0	0										0		
83151	0	17204					518	0	17844					650	0	0			0	0	0	0										0		
83375	0	24263					4031	151027	212946					30500	1215	0			151027	85636	0	0										1443		
83638	0	16856	0	16096	0	0	50460	234369	1015005	14497	9488783	0	8702389	770000			0	28812	0	0	0	0	216344	531113	18025	185481	0	226721	0	9926		2500	49942	
83834	0	1909					1385	1675	63204					2385	0	0			0	24101	0	0										0		
83852	0	3193					68	0	25854					0	0	0			0	11802	0	0										0		
83955	0	0					207	4107	22019					2942	0	0			1774	9975	0	0										0		
84046	0	0					206	0	41742					3848	0	0			0	32484	0	0										0		
84541	0	40414					4321	157463	423743					194062	0	0			156963	0	0	0										0		
85052	0	0					704	17701	125364					20000	0	0			0	26863	0	2891										0		
85472	0	40077					112081	1223471	448449					1150528	0	0			249515	0	0	74453										6925		
85931	0	0					1614	27047	60971					5000	0	0			21966	24114	0	0										0		
86349	0	20017					968	0	102987					20000	0	0			0	44995	0	0										0		
86675	0	10947					3881	0	176692					40000	0	0			0	23579	0	0										0		
87047	0	4186					446	0	65368					0	0	0			0	41722	0	0										0		
87234	0	7847					1947	0	65172					39000	0	0			0	21785	0	1914										0		
87476	0	0					1425	0	11880					18250	0	0			0	0	0	0										0		
87579	0	8867					3136	25767	69103					0	0	0			0	0	0	0										4966		
88231	12851	441					2635	40797	6942					40000	0	0			9498	6501	0	0										0		
88259	0	8826					336	0	18903					5163	0	0			0	4130	0	0										0		
88352	0	5365					0	0	53031					0	0	0			0	18166	0	0										0		
88455	0	0					1438	40613	188524					20825	0	0			29953	94383	0	0										0		
88950	0	0					1200	0	10083					24500	0	0			0	119	0	0										0		
89032	0	23662					1018	9433	61253					0	0	0			8926	0	0	0										0		
89135	0	0					60	0	6018					0	0	0			0	2574	0	0										0		
89854	0	3781					1041	0	9653					11000	0	0			0	0	0	0										55		
89957	0	5874					965	0	10450					16400	0	0			0	0	0	0										0		
90047	0	0					0	0	17004					0	0	0			0	14922	0	0										0		
90177	0	0					2896	17866	23113					61474	0	0			5654	0	0	0										23		
90328	0	2407					2801	0	128086					20000	0	0			0	39777	0	0										73		
90337	0	14284					3104	0	41747					0	0	0			0	10090	0	0										0		
90579	0	27796					1070	0	213173					8000	0	0			0	0	0	0										0		
91615	0	0					330	0	28938					4000	0	0			0	9461	0	0										72		
91754	0	14881					2785	0	452041					22610	0	0			0	377583	0	0										0		
91950	0	0					114	3953	10761					1426	0	0			3953	6728	0	0										0		
92144	0	12195					117	0	24948					0	0	0			0	4008	0	0										0		
92676	0	5324					2044	7	150499					22575	0	0			0	4786	0	9938										40		
92706	0	0					1217	0	83050					24000	0	0			0	29424	0	0										57		
92902	0	0					45	8220	0					0	0	0			8220	0	0	0										0		
93244	0	4946					3823	2200	93100					67201	0	0			0	29561	0	5289										0		
93543	0	0					2517	0	58794					5000	0	0			0	52637	0	0										762		
93619																																		
94139	14702	0					1845	35333	102816					0	0	0			14584	51258	0	3363										400		
94522	0	52516					913	19750	103666					0	5147	0			0	41106	0	0										2005		
94755	0	4512					903	500	66888					13500	0	0			0	20886	0	0										0		
94858	0	0					543	0	62671					0	0	0			0	39197	0	0										0		
95051	0	0					4612	0	23044					106639	0	0			0	631	0	0										54		
95677	0	0					223	2767	28					0	0	0			0	0	0	0										0		
96553	15698	0					273	19924	0					3400	0	0			2789	0	0	0										0		
97055	0	0					2275	0	43010					43216	0	0			0	32835	0	0										139		
97279	0	462					182	0	19940					0	0	0			0	7007	0	0										0		
97457	0	5890					1180	0	26703					5000	0	0			0	15428	0	0										0		
97804	0	0					3342	0	136492					88445	0	0			0	7745	0	0										0		
97943	0	55910					2181	0	177436					38500	0	0			0	73778	0	0										0		
98351	0	977					195	2545	35483					0	0	0			1691	15838	0	0										0		
98463	0	47198					3677	0	426813					160000	0	0			0	29136	0	23325										0		
98717	0	0					672	0	29960					7589	0	0			0	0	0	0										0		
99143	11993	0					2394	38573	69678					10495	0	0			5318	36087	0	0										0		
99376	0	0					17221	1666	324528					300000	0	0			0	0	0	0										0		
99442	0	0					853	161359	93284					3000	0	0			55000	86471	0	0										0		
99536	0	72027					1208	0	392649					82	0	0			0	3774	0	10726										0		
99853	0	0					0	0	24652					0	0	0			0	5294	0	0										0		
100236	0	23539					251	431	37488					0	0	0			431	3722	0	0										0		
100357	0	9807					5777	9023	227372					20000	0	0			0	66760	0	0										0		
100562	0	0					19978	145117	2320413					392714	0	0			2651	275651	0	0										2598		
100777	0	6720					637	40354	124644					28000	0	0			0	11651	0	0										5431		
100843	0	19126					8956	3520	216194					121800	0	0			3520	127901	0	0										0		
