"IDRSSD"	RIADA491	RIADB904	RIADB905	RIADB906	RIADB907	RIADB909	RIADB910	RIADB911	RIADB912	RIADB947	RIADB948	RIADB949	RIADB950	RIADB951	RIADB952	RIADB953	RIADB954	RIADB955	RIADB956	RIADB957	RIADB958	RIADB959	RIADB960	RIADB961	RIADC058	RIADJ315	RIADJ316	
2037185																												
2044811																												
2044820																												
2051127																												
2059990																												
2068107																												
2107181																												
2107341																												
2119773																												
2121196																												
2122997																												
2123930																												
2132594																												
2132941		2701	368	20	103	136	801																			3362	0	
2140348																												
2142155		1188	11	0	435	328	209																			1640	240	
2163477		25135	0	0	649	118	90																			3438	5279	
2164111																												
2182786		0	0	0	0	0	7000		0																	0	0	
2193616																												
2209553																												
2218443																												
2232757																												
2233875																												
2236821																												
2239288																												
2262718		12876	1118	263	547	255	4854	424																		11342	2196	
2265456		9663	2235	1071	58846	6720	18268																			38438	1634	
2297998																												
2298995																												
2304636																												
2305969																												
2316714																												
2317672																												
2325882		14286	0	0	16	2	0																			105	1673	
2328137																												
2328285		4809	0	0	282	2113	0																			256	131	
2329200																												
2332910																												
2333140																												
2337335		0	0	0	0	0	0																			0	0	
2339599																												
2339795																												
2343167																												
2344753		2772	151	5	1509	413	42																			2581	240	
2353595		480	39	6	72	6	31																			274	101	
2354323																												
2354985																												
2356091																												
2358769		59	434	0	82	26	0																			451	22	
2362458																												
2371816																												
2372774		421	32	0	99	0	53																			233	285	
2385514																												
2390929		798	619	117	828	20	0																			2029	71	
2391588																												
2396592																												
2396604																												
2398701																												
2434113																												
2451240																												
2465881																												
2467670																												
2471239																												
2482824																												
2483438																												
2489805																												
2490285																												
2497181		199	0	0	34	0	0																			235	0	
2502656																												
2502825																												
2505424																												
2505451																												
2505460																												
2508751																												
2515320																												
2529176		897	0	0	200	331	0																			589	24	
2531562																												
2531991		2734	0	0	0	0	0		0																	0	21	
2533043																												
2533119																												
2536633																												
2539960																												
2562137																												
2562164																												
2567123		0	0	0	0	2026	12286																			42908	0	
2568063		200	0	0	3369	25	1148																			6537	0	
2576134																												
2577739																												
2580243																												
2587916																												
2594240																												
2594419																												
2596646																												
2597223		8015	0	0	14	357	0																			474	141	
2597232		2566	0	0	41	188	0																			567	0	
2598396																												
2600039		0	0	0	175	44577	644																			0	0	
2602828																												
2605566																												
2607412																												
2608754																												
2610784																												
2614344																												
2615190																												
2615220																												
2618780		853	0	0	45	18	0																			230	0	
2619714																												
2621285																												
2621940																												
2624400																												
2625724																												
2631172																												
2631846																												
2634191																												
2634351		630	489	182	212	139	0																			494	16	
2641827		191	0	0	31	0	30																			1479	0	
2642598		108	179	0	0	0	0																			3630	42	
2643595																												
2649122		941	0	0	40	1	0																			656	17	
2649177																												
2651899																												
2652092																												
2654911	7636	0	283	385	12	30982	0	12404		0	0	0	0	0	0	0	0	0	0	280	30	0	280	30	39917	543	2500	
2661861																												
2666400																												
2667920		6454	0	0	62	28	140																			1080	73	
2667939																												
2667957																												
2668598																												
2684552																												
2686211																												
2687133																												
2687487																												
2693264																												
2694681																												
2694944																												
2696180																												
2697963																												
2700984																												
2702764																												
2705112																												
2705895																												
2708122																												
2713920		8201	0	0	202	114	0																			551	245	
2716088																												
2718596																												
2719810		4473	32	7	569	585	1767																			1079	7	
2723376		2838	0	0	0	74	0																			0	0	
2724766																												
2726050																												
2729677		0	5589	7	216	115418	0																			0	0	
2730431																												
2732565																												
2733263																												
2734729																												
2735137																												
2735146		2420	304	123	70273	3227	270																			57736	1142	
2736219																												
2736291																												
2736451																												
2736714																												
2737980																												
2743244																												
2745426																												
2745529		1531	12	0	790	95	0																			1469	252	
2746245																												
2747279																												
2747466																												
2747587																												
2748502																												
2749059																												
2753917		617	0	0	106	0	110																			859	94	
2754222																												
2756730																												
2756909																												
2757205																												
2758613																												
2759629																												
2760232																												
2764212																												
2769570																												
2769954																												
2771694																												
2774707																												
2775151																												
2775179																												
2775692																												
2785477																												
2785646																												
2787770																												
2788656																												
2791085																												
2791517																												
2793593																												
2794732																												
2796277		1371	49	40	577	39	0																			2341	216	
2797162																												
2797210		728	308	68	321	19	141																			646	39	
2797359																												
2797724																												
2800491																												
2805535																												
2805928																												
2806635																												
2806840																												
2806877																												
2807173																												
2808602																												
2809373		8641	0	0	31	961	0																			0	0	
2811086																												
2815879																												
2819167																												
2819242																												
2820604																												
2823221																												
2826017		17711	456	287	6449	164	1323																			40359	19831	
2833882																												
2834759																												
2835103																												
2836306																												
2838207																												
2839053																												
2839790																												
2845755																												
2845782		848	0	0	0	4	381																			66	0	
2847085																												
2847142																								0				
2849285																												
2849463																												
2849801																												
2850722																												
2850768																												
2855866																												
2857600																												
2858492																												
2858960																												
2860039																												
2860271																												
2860459																												
2861317																												
2867337																												
2869162																												
2871099																												
2871558																												
2873598		1891	0	0	335	15	287																			1689	60	
2877345																												
2877484																												
2877831																												
2877840																												
2880019																												
2881445		2129	0	0	7647	500	0						13	7		23			25							12477	129	
2882983																												
2883971																												
2887399																												
2889227																												
2891622																												
2897633																												
2901558																												
2903123																												
2905761																												
2907019																												
2907439																												
2912750		1853	23	0	369	92	8																			656	154	
2913702																												
2914268		12462	140	0	2132	264	0																			0	0	
2914727																												
2915461																												
2916534																												
2916963		1553	0	0	0	322	162																			469	0	
2917184																												
2917317																												
2919423																												
2919898																												
2920287																												
2920773																												
2921211																												
2921622																												
2921659		8934	25752	2719	4	30904	4634																			4942	1355	
2925620																												
2925666		4452	319	453	1512	1303	285																			4196	385	
2929392		510	75	0	290	97	0																			791	71	
2938198																												
2938769																												
2939001																												
2939391																												
2941068		554	1284	20	356	18	0																			1779	170	
2943615																												
2947556																												
2948058																												
2948423																												
2949970																												
2953418																												
2954059																												
2954497																												
2958972																												
2960555																												
2960788		231	0	0	0	0	0																			0	374	
2963266																												
2963275																												
2963864																												
2967796																												
2970657																												
2973041		410	177	0	1346	10	0																			1190	118	
2973386		102	0	1625	32	127392	0																			0	0	
2980209																												
2986407																												
2989006																												
2992547																												
2997216																												
2997748																												
2998576																												
3005097																												
3010363																												
3015939		878	47	5	385	322	419																			1810	92	
3016347																												
3017081		500	20693	3572	426690	2762	5848																			349737	5305	
3019982																												
3020447																												
3022610																												
3025929																												
3027763																												
3029253		405	1190	0	3387	0	532																			2226	3554	
3029589		485	20	0	271	32	0																			764	126	
3032833																												
3034257																												
3034695																												
3039636																												
3040418																												
3041358																												
3042234																												
3045383	-503	8231	0	0	17093	0	0	0																	79414	53386	319	
3047659																												
3048487																												
3049635																												
3049729																												
3052813																												
3066025		44659	6226	5900	235	2817	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3908	8248	
3067929																												
3068579																												
3070545																												
3075474																												
3076220																												
3076248																												
3076453																												
3076604																												
3089752		1809	6	44	407	11	0																			673	10	
3090833																												
3102893																												
3103591																												
3109043																												
3109146																												
3110197																												
3116519																												
3120646																												
3120897																												
3122994																												
3125315																												
3125557																												
3128923																												
3131400																												
3134399																												
3134698																												
3138146																												
3139321																												
3140822		293	16	0	143	76	3																			306	77	
3141726																												
3145797																												
3146150																												
3148613																												
3150205																												
3150447																												
3153233																												
3153297																												
3158546		4412	842	25	1279	73	60																			2127	374	
3160978																												
3165357																												
3166699		7313	0	0	0	0	0																			0	45	
3174920																												
3180136																												
3184228																												
3185579																												
3185896																												
3187630																												
3189063																												
3194692																												
3199811																												
3202702																												
3212149																												
3212402																												
3213333																												
3213735		5615	2650	82	34	32	138																			11650	0	
3214059																												
3216017																												
3216316																												
3217331																												
3217957																												
3219269		5014	0	0	4130	0	0																			4795	0	
3220863																												
3221468																												
3223305																												
3223408																												
3223417																												
3224302																												
3224375																												
3224478																												
3224580																												
3228908																												
3229642																												
3229875		5312	2027	810	2623	295	1090																			8990	645	
3232204																												
3232370																												
3235410																												
3243282																												
3247589																												
3248849																												
3253834																												
3254297																												
3262788																												
3267738																												
3268173																												
3268249																												
3270046																												
3271799																												
3271986																												
3272956																												
3274709																												
3276543																												
3277241																												
3280625																												
3281510																												
3282012																												
3282692																												
3284070																												
3284397																												
3284445		845	0	0	0	4381	785																			0	1	
3284490																												
3285246																												
3285778																												
3286999																												
3287660																												
3288452																												
3290240		2532	11	0	1064	33	147																			4388	180	
3293540																												
3296859																												
3297490																												
3303298		3065	311	162	537	692	15021		0																	4915	777	
3303944																												
3303953																												
3306280																												
3306598																												
3308529																												
3308574																												
3309393																												
3309571																												
3310287		17812	0	0	1	550	6974																			22	155	
3314043																												
3314119																												
3316739																												
3317192																												
3317932																												
3320576																												
3320781		368	173	0	268	3	0																			430	150	
3322468																												
3325759																												
3337097																												
3340725																												
3340903																												
3341393																												
3342671																												
3343146																												
3344321																												
3346268																												
3346633																												
3347603																												
3347911																												
3348468																												
3348888																												
3349241																												
3350658																												
3350724																												
3353154																												
3354599																												
3356191																												
3357077																												
3357219																												
3357385																												
3357620		688	0	0	0	0	0																			0	0	
3357947																												
3358270																												
3368635																												
3368925																												
3370133																												
3370357																												
3374234																												
3374382																												
3374403																												
3374412																												
3377235																												
3378773																												
3383665																												
3384952																												
3385744																												
3386264																												
3386536																												
3387140																												
3388482																												
3390337																												
3390627																												
3391718																												
3393851																												
3394278																												
3394380																												
3397233																												
3398623																												
3401970																												
3402913																												
3404207																												
3404373																												
3404467																												
3404506																												
3404999																												
3407084																												
3408728																												
3410141																												
3411773																												
3412417																												
3419416																												
3428258																												
3429219																												
3435948																												
3437148																												
3437157																												
3437456																												
3437483																												
3438958																												
3440803																												
3445901																												
3446225																												
3446784																												
3447576																												
3447820																												
3448162																												
3448425		41	369	0	62	13	0																			20	0	
3449066																												
3451050																												
3455227																												
3459207																												
3459216																												
3463875																												
3465226		1365	5	0	560	52	0																			1569	244	
3465392																												
3466988																												
3468450																												
3470097																												
3470154																												
3470239		3749	0	0	150	44	0																			186	59	
3470930																												
3472046																												
3472859																												
3475083																												
3476192																												
3479018																												
3480069																												
3482045																												
3482111																												
3485215																												
3485420																												
3487433																												
3487947																												
3488579																												
3489035																												
3489071																												
3517590																												
3529315		16789	0	0	2027	1008	1359																			6312	1018	
3531176																												
3532641																												
3537897																												
3538009																												
3545258																												
3546862																												
3547131		2263	0	0	2450	0	217																			8931	59	
3547896																												
3548567																												
3548763																												
3555248																												
3561771																												
3567269																												
3579589																												
3588312																												
3588424																												
3591004																												
3592047																												
3593307																												
3594005																												
3594087																												
3594797																												
3595271																												
3596250																												
3596894																												
3597211																												
3599804																												
3603961																												
3607062																												
3608751																												
3610718																												
3614837																												
3614846																												
3614958																												
3614976																												
3617856																												
3619216																												
3623110																												
3623969																												
3625664																												
3626184																												
3626858																												
3627109																												
3629420																												
3629484																												
3630323																												
3633016																												
3633173																												
3635029																												
3635551																												
3636259																												
3636428																												
3636446																												
3636914																												
3637247																												
3637685	615	3372	0	0	85	27	0	34		1												1			2965	57	0	
3637706																												
3645840																												
3646397																												
3650563																												
3650808																												
3655933																												
3664588																												
3667132																												
3671997																												
3678857																												
3688043		483	372	0	7	0	0																			3183	62	
3688548																												
3688623																												
3690121																												
3690635																												
3690701																												
3715444																												
3719648																												
3720336																												
3720608		1159	115	14	837	81	3																			3002	78	
3721605																												
3729124																												
3783313																												
3783948																												
3786435																												
3793714																												
3804535																												
3807880																												
3812147																												
3816154																												
3816163																												
3816190																												
3821037																												
3821626																												
3821822																												
3832127																												
3835454																												
3843392																												
3851427																												
3869123																												
3938186																												
3939240		1199	0	48	585	2723	0																			0	0	
3943210																												
3952904		711	5	0	141	12	0																			347	2	
4032791		10996	0	0	0	0	0																			875	80	
4125778		2389	0	0	0	0	0																			308	0	
4146830		5924	0	0	0	0	0																			600	0	
4149037		8170	930	4181	1590	73	0																			6727	2274	
4165907																												
4210227																												
4368351		762	0	0	0	0	0																			22	0	
4397164		1583	0	0	130	0	0																			5891	150	
4536084																												
4845861																												
5047505																												
5050028																												
5136959																												
5143788																												
5192496																												
5193989																												
5205819																												
5210989																												
5227101																												
5230790																												
5278251		0	17000	1000	0	16000	14000		0																	0	0	
5303724																												
5312593																												
5313312																												
5316920																												
5332603																												
5336928																												
5342974																												
5349218																												
5382514																												
5397639		0	0	0	0	0	0																			0	0	
5398355																												
5398627																												
5401273																												
5412457																												
5427684																												
5435988																												
5448915																												
5472880																												
5475452																												
5479478																												
5514409																												
5518023																												
5528880																												
5538937																												
5543735																												
5561001	6116	0	0	0	0	14762	4788																		13434	0	0	
5574430																												
5582846																												
5591633		5676	0	0	122	74	0																			1636	1	
5592340																												
5620869																												
5650923																												
5660146																												
5673191																												
5686324																												
5691319																												
5692473																												
5724226																												
5728916																												
5752005		60	0	0	0	5	0																			0	0	
5755510																												
5758436																												
5758445																												
5760439																												
5760662																												
5777549																												
5784921																												
5787418																												
5788705																												
5805424																												
5805451																												
5805817																												
5860740																												
