"IDRSSD"	RCONJJ04	RCONJJ05	RCONJJ06	RCONJJ07	RCONJJ08	RCONJJ09	RCONJJ11	RCONJJ12	RCONJJ13	RCONJJ14	RCONJJ15	RCONJJ16	RCONJJ17	RCONJJ18	RCONJJ19	RCONJJ20	RCONJJ21	RCONJJ23	RCONJJ24	RCONJJ25	
643078																					
643274																					
643340																					
643658																					
644057																					
644141																					
644646																					
644776																					
644842																					
644954																					
644963																					
645157																					
645317	0	607416	207903	93471	1122	13709	923621	0	11669	2765	4397	182	265	727	20005	0	0	0	0	0	
645465	327562	472311	245713	362680	0	6947	1415213	3590	4656	2352	8132	0	74	0	18804	0	0	0	0	0	
645540																					
645577																					
645625	1108854	4372661	3792420	1624781	0	235015	11133731	5798	52951	24735	33232	0	3450	0	120166	155	0	0	38	193	
646042																					
646145																					
646172																					
646444																					
646471																					
646556																					
646743																					
646873																					
647218																					
647245																					
647414																					
647759																					
647777																					
647955																					
648130	4401	309788	62091	41835	0	7435	425550	327	4991	2633	889	0	137	345	9322	0	0	0	0	0	
648242	106582	876794	655946	252853	0	5560	1897735	1986	12865	1313	967	0	28	1831	18990	0	0	0	0	0	
648251																					
648345																					
648550																					
649342																					
649632																					
651121																					
651149																					
651158																					
651354																					
651448																					
651541																					
651756																					
651859	634479	1906674	742701	452088	0	49521	3785463	11329	34046	13695	8073	0	884	0	68027	0	0	0	0	0	
651952																					
652043																					
652070																					
652874	129271	2095149	5216885	1901084	0	22903	9365292	1148	14823	30790	2088	0	168	0	49017	0	0	0	0	0	
652959																					
653134																					
653433																					
653611																					
653778																					
653947																					
654047																					
654300																					
654579																					
655530																					
655839																					
656032																					
656377	2448713	6426680	6582406	2039128	4623	62265	17563815	31136	52124	29827	61915	0	3067	0	178069	0	0	0	0	0	
656470	262525	669965	172810	193319	3926	40611	1343156	7371	4720	1809	3159	827	370	0	18256	0	0	0	0	0	
656658																					
656779																					
657178																					
657271	18878	444140	1437232	80566	0	813107	2793923	136	2708	7340	803	0	7225	53	18265	0	0	0	0	0	
657365	89613	3235672	1295742	1338700	0	5444	5965171	3017	34624	5388	27953	0	42	0	71024	0	0	0	0	0	
657459	209590	904165	365907	552862	3300	67286	2103110	2697	11410	4530	7537	35	823	0	27032	0	0	0	0	0	
657758																					
657954																					
658072																					
658474																					
658924																					
659341																					
659556																					
659640																					
659734																					
659855	1840797	9569651	2198343	3678658	72119	903807	18263375	26485	88399	43847	52223	2721	10949	0	224624	20	0	0	687	707	
660066																					
660253																					
660271																					
660570																					
660655	469491	1451318	166346	846283	2912	994254	3930604	14189	17149	1814	12404	233	12678	2107	60574	0	0	0	0	0	
660879																					
660927																					
661072																					
661157																					
661223																					
661308	28664	333815	2485067	949403	0	455437	4252386	324	2285	21671	16793	0	26358	0	67431	0	650	0	57	707	
661474																					
662350																					
662369	15960	1408159	427837	238280	0	4228	2094464	208	17438	3037	2038	0	283	6	23010	16	0	0	0	16	
662949																					
663058																					
663245	2922352	7574158	2612909	3426948	172419	124744	16833530	38465	77189	50159	28522	6416	9212	0	209963	934	0	0	2280	3214	
663638																					
663656																					
663834	506281	3752741	141580	478356	8195	23583	4910736	6762	53646	2401	6334	148	0	0	69291	7	0	0	93	100	
663955																					
664176																					
664206	179884	729572	3571150	120579	0	50500	4651685	745	3141	15944	1421	0	1221	2053	24525	0	0	0	0	0	
664653																					
664756	3215016	6261488	7747227	4288799	17246	113514	21643290	91858	92345	67722	91098	269	1917	0	345209	0	0	0	0	0	
665146																					
665258																					
665865																					
666059																					
666358																					
666554																					
666844																					
666974																					
667029																					
667252																					
667346																					
667524																					
667551																					
667757	1022239	2428164	1633658	2514653	0	23973	7622687	8729	20839	9018	54950	0	817	0	94353	935	0	0	0	935	
668053																					
668147																					
669555																					
670430																					
670467	56331	603143	50755	115945	0	109040	935214	866	7641	570	2246	0	2062	0	13385	0	0	0	0	0	
670560																					
670654																					
670748																					
670878																					
671053																					
671147																					
671334	256582	633308	138960	640611	2	1117	1670580	11061	8450	279	6990	0	0	0	26780	0	0	0	31	31	
671464	160180	8947860	84120	4809639	3083	859928	14864810	977	103100	1141	55522	35	12119	102	172996	0	0	0	0	0	
671558	61220	401545	205587	217269	0	27979	913600	395	5968	3254	2287	0	324	0	12228	0	0	0	0	0	
672238																					
672247																					
672537																					
672573																					
673244																					
673440	784803	1559176	591572	935400	11139	30046	3912136	19189	37245	14500	24763	59	682	1776	98214	0	0	0	0	0	
673477																					
673851																					
673909	235414	2499822	1051904	631	0	288	3788059	4704	15498	5932	1	0	5	0	26140	0	0	0	0	0	
674344																					
674849	142591	864373	480066	75169	0	16814	1579013	1918	8310	5516	207	0	102	0	16053	0	0	0	0	0	
675042																					
675051																					
675079																					
675248																					
675341																					
675659																					
675855																					
676049																					
676151																					
676478	30326	448217	200190	98220	0	1833	778786	163	5806	904	1212	0	10	1009	9104						
677176	27531	148330	4672668	21953	0	16329	4886811	277	2082	44007	311	0	237	0	46914	0	0	0	0	0	
677354																					
677448																					
677644	91246	463961	272352	324175	3470	20826	1176030	812	6732	3429	4790	78	381	0	16222	3	0	0	0	3	
677756																					
677970																					
678052																					
678070																					
678258																					
678454																					
678557																					
678744																					
679451																					
680055																					
680130																					
680457	76652	350443	104815	116361	0	9947	658218	328	1888	317	623	0	36	0	3192	0	0	0	0	0	
680747																					
680813	134071	1041682	1275177	427710	0	276560	3155200	3645	13724	7917	5386	0	4285	0	34957	0	0	0	0	0	
681043																					
681249																					
682143	35800	332483	271427	241273	0	38958	919941	413	3977	2832	2990	0	593	2679	13484	0	0	0	0	0	
682563	2003319	6389648	2157916	6740568	0	459720	17751171	34704	86222	13035	90095	0	9563	0	233619	267	0	0	0	267	
682648																					
683449																					
683814																					
684455																					
685023																					
685649																					
685676	208565	716424	213756	252932	0	29806	1421483	13	30	11	43	0	0	15463	15560	0	0	0	0	0	
685779																					
686459																					
686570																					
686758																					
687009	354918	5712246	922109	768259	0	343755	8101287	2732	41148	9605	15363	0	5117	0	73965	25	0	0	121	146	
687054																					
687830																					
687951	173241	618741	238981	570921	2025	48707	1652616	812	8331	547	4413	0	1806	148	16057	0	0	0	0	0	
688079																					
688257																					
688453																					
688556																					
689209	188564	605442	529764	63939	0	9771	1397480	2891	4698	5339	571	0	166	140	13805	0	0	0	0	0	
689357																					
689759																					
691042																					
691556																					
691743																					
691958																					
692450																					
692704																					
692946																					
693073																					
693224	1231720	6087896	2925249	4101599	0	720465	15066929	9134	49781	24923	28623	0	8324	-102	120683	146	16	0	0	162	
693345	394936	537400	664028	901556	4584	628691	3131195	322	6875	15267	5253	673	10981	536	39907	0	0	0	0	0	
693952																					
694146																					
694771																					
694847																					
694904	2481193	48444177	7112304	23934199	0	1305999	83277872	23035	261919	95523	174896	0	39096	0	594469	0	0	0	0	0	
695349																					
695947																					
696047																					
696168																					
696430																					
696645																					
697035																					
697147																					
697156																					
697231																					
697763	4158	496011	12086	151043	0	256285	919583	202	6083	32	4764	0	7399	0	18480	1	0	0	0	1	
697950																					
697978	20801	1281462	455663	120474	5973	1777	1886150	155	18317	3380	1488	135	28	0	23503	0	0	0	0	0	
698144	27340	186104	299522	112467	0	335690	961123	958	3536	4548	1636	0	5315	0	15993	0	0	0	0	0	
698546																					
698649																					
699105	103053	361136	517588	56864	0	19978	1058619	1083	2685	2745	762	0	75	0	7350	0	0	0	0	0	
699253																					
700140																					
700252																					
700430																					
700458																					
701062	200819	1367562	2693666	545158	0	713478	5520683	3654	17365	16198	6946	0	19686	0	63849	0	0	0	0	0	
701222	0	435329	405064	120812	1623	32173	995001	0	5169	3953	1766	0	14	0	10902	0	0	0	0	0	
701839	60750	256711	136736	114434	0	118078	686709	855	1684	2427	917	0	1106	182	7171	0	0	0	0	0	
701857																					
702117	263373	2524918	2099557	1310912	0	2159364	8358124	3080	22857	15323	11257	0	47883	0	100400	0	0	0	0	0	
702359																					
702612	48225	313418	294969	96350	0	27348	780310	530	4628	4179	1225	0	414	0	10976	0	0	0	0	0	
702836																					
702911																					
702966																					
703039																					
703552	191744	663842	245755	334764	0	713	1436818	5264	10660	3812	7450	0	16	0	27202	34	0	0	374	408	
703767	77608	816379	172470	141134	0	48067	1255658	2617	8678	1878	1477	0	813	0	15463	16	2	0	438	456	
705378																					
705556																					
706030																					
706058																					
706236																					
706254																					
706450																					
706656																					
707354	276561	1084869	900200	479299	0	78213	2819142	2956	9359	8254	4569	0	292	162	25592	0	0	0	0	0	
708379																					
709143																					
709451																					
709554																					
709602	57684	452055	716703	47531	0	672386	1946359	66	14902	2696	795	0	5892	1168	25519	0	0	0	0	0	
709639																					
709956																					
710176																					
710859																					
711472																					
711520																					
711548																					
711753																					
711801																					
712059																					
712648																					
712956																					
713252																					
713476																					
713926	75706	277176	221640	62776	3209	135753	776260	1858	2763	1674	763	88	1623	0	8769	0	0	0	0	0	
714165																					
714437																					
714839																					
714978																					
715032																					
715050																					
715144																					
715340																					
715470																					
715630																					
715872																					
715975																					
716374	49376	194599	227290	66959	0	53231	591455	631	2016	2446	1564	0	858	0	7515	0	0	0	0	0	
716833	46830	316190	1061108	23487	0	268	1447883	157	3494	11011	137	0	17	0	14816	0	0	0	0	0	
716851																					
716954																					
717232																					
717670																					
717737	170230	618313	212521	97417	1306	3020	1102807	1695	5445	2854	528	8	202	1720	12452	0	0	0	0	0	
717924	332541	1291056	1023891	306794	0	26999	2981281	4569	13332	10891	3920	0	324	-4	33032	0	0	0	0	0	
718145																					
718275																					
718538																					
719030																					
719610																					
719656																					
719964																					
720157																					
720344																					
720746																					
720858																					
721350																					
721752																					
721949																					
722227																					
722432																					
722544	310264	757235	209583	393925	3072	22022	1696101	11908	23483	2551	8126	29	281	1452	47830	0	0	0	0	0	
722777																					
722816	29513	176971	307498	82060	2060	79191	677293	361	2685	2319	1387	38	1218	0	8008	0	0	0	0	0	
723112																					
723158																					
723550																					
723653																					
723756																					
723868																					
724230																					
724744																					
724904																					
724940																					
725077																					
725732																					
725741																					
726458																					
726953	44524	430208	15225	64830	0	879	555666	478	4731	129	1115	0	9	842	7304	0	259	0	318	577	
727174	18827	40991	834881	0	0	7	894706	196	492	10224	0	0	0	0	10912	0	0	0	0	0	
728948																					
728957																					
729011																					
729057																					
729178																					
729310	41206	273910	291624	201899	0	82087	890726	634	5431	2035	5945	0	4751	0	18796	1	22	0	398	421	
729570																					
729842																					
729945																					
730745																					
731050																					
731247	346722	417483	2054645	440922	11831	25838	3297441	5227	4522	23585	9799	286	851	0	44270	0	0	0	0	0	
731957																					
732178																					
732253																					
732637																					
732758																					
732918	45197	363198	536921	158680	0	171237	1275233	178	3531	1011	2913	0	1846	0	9479	0	0	0	0	0	
732954																					
733054																					
733540																					
733559																					
733661																					
733755																					
733951																					
734248																					
734350																					
734538	139661	344688	32424	91551	0	0	608324	4940	7220	593	2108	0	0	115	14976	0	0	0	0	0	
734613																					
735049																					
735067																					
735414																					
735441	50696	504541	97172	463197	2510	14684	1132800	50	2759	311	9119	12	412	0	12663	0	0	0	0	0	
735973																					
736158																					
736206	163365	1682405	1770179	381260	0	28017	4025226	1828	17979	13557	4252	0	457	0	38073	0	0	0	0	0	
736550																					
737548																					
738013																					
738040	34328	797415	167626	452659	0	59633	1511661	317	12665	2796	2739	0	330	2301	21148	0	0	0	0	0	
738143																					
738255																					
738303	111483	428652	762142	39831	0	11124	1353232	713	2316	3593	491	0	116	0	7229	0	0	0	0	0	
738657																					
738769	250029	373666	88468	134374	0	9155	855692	3392	4914	784	937	0	187	0	10214	0	0	0	0	0	
739346																					
739355																					
739560	133193	1484955	2521166	336432	1754	1374	4478874	2432	26550	27977	5554	0	25	0	62538	0	0	0	0	0	
739832																					
740249																					
741068																					
741152																					
741330	267933	267360	632191	54067	0	11221	1232772	1978	2630	3130	721	0	127	-52	8534	0	0	0	0	0	
741358																					
741648																					
741844																					
741956																					
741974																					
742056																					
742542																					
742636																					
742944																					
743679																					
743950																					
744854																					
745347																					
746157																					
746429																					
746755																					
746942																					
746979																					
747051																					
747257																					
748254																					
748357																					
748441																					
748964																					
749242	1620514	5139050	3210588	1851440	0	108924	11930516	24409	73465	43351	43791	0	9375	0	194391	32	0	0	0	32	
749635	63874	275801	109834	61880	0	9001	520390	1005	3788	529	1198	0	114	0	6634	0	0	0	0	0	
749840																					
749943																					
750051																					
750127																					
750341																					
750444																					
750846																					
751254																					
751656	159426	890563	653235	475616	0	83256	2262096	2760	10462	6116	5487	0	836	323	25984	0	0	0	0	0	
751852																					
752831																					
753052																					
753324	95433	554049	365798	302806	934	151950	1470970	903	6301	4010	2317	13	967	0	14511	0	0	0	0	0	
753641																					
753856																					
754068																					
754246																					
754536																					
754826	112330	104955	402492	71010	8135	246068	944990	2233	941	3216	394	212	2304	0	9300	0	0	0	0	0	
754853																					
754929	56957	423270	226490	103900	4657	31267	846541	476	4341	3365	1517	60	533	334	10626	0	0	0	0	0	
755252																					
755421																					
755458																					
756343																					
756848																					
757377																					
757452																					
757779																					
758703	316269	2564588	1802922	854743	0	6273	5544795	5631	17860	8928	17296	0	163	2129	52007	127	0	0	0	127	
758842																					
758851																					
759045																					
759625																					
760210																					
760331																					
760340																					
760434																					
760649																					
760854	27349	119902	234645	66954	1811	74637	525298	739	1587	1238	657	180	1529	0	5930	0	0	0	0	0	
760939																					
760957																					
761244																					
761459																					
761543																					
761806	1774642	11626335	17169636	21009725	0	45709	51626047	15810	213039	146796	251049	0	2217	0	628911	216	0	0	0	216	
761833																					
761851																					
761954																					
762045																					
762447	151711	2752098	416222	1410438	0	80234	4810703	2208	29384	3247	22068	0	1812	0	58719	0	0	0	0	0	
762474	197295	1294319	611860	199050	1021	116182	2419727	1841	12352	3915	2365	38	2101	0	22612	0	0	0	0	0	
762773																					
763211																					
763677	103395	259913	179871	33908	3134	21727	601948	2201	4427	3915	1102	189	449	0	12283	0	0	0	0	0	
763930																					
764030	2217744	7815778	4702134	5361432	0	374671	20471759	54589	96140	62440	54256	0	4646	0	272071	0	0	0	0	0	
764058																					
764067																					
764142																					
764151																					
764816																					
765318																					
765354																					
765505	109072	525261	187887	52863	0	4038	879121	2044	4656	1109	866	0	58	0	8733	0	0	0	0	0	
765662																					
765877																					
766052																					
766164	110707	838110	131076	3236456	0	8409	4324758	1237	5307	1051	27206	0	168	0	34969	0	0	0	0	0	
767152																					
767246																					
767255																					
767554																					
767572																					
767611																					
767732																					
767974	194208	502400	509995	439854	0	646	1647103	2101	5028	3447	5339	0	45	0	15960	0	0	0	0	0	
768074	57828	406358	623005	27426	0	72905	1187522	1664	4368	7156	347	0	2071	0	15606	0	0	0	0	0	
768458																					
768476																					
768953																					
769156																					
769334																					
770451																					
770545																					
770639																					
770657	52845	523328	77987	171668	0	9931	835759	328	6775	684	2782	0	98	127	10794	0	0	0	0	0	
770853																					
771047																					
771140	32493	413365	178912	159567	0	12235	796572	358	6133	1464	2357	0	362	638	11312	0	0	0	0	0	
771458	103391	527212	128031	185187	0	3344	947165	2716	7224	1498	2644	0	107	2327	16516	4	0	0	402	406	
771609	277627	1034055	728035	218105	879	117235	2375936	942	7359	1895	2413	273	4487	1210	18579	0	0	0	0	0	
771748																					
771878																					
772008	38627	741447	370649	245854	778	5823	1403178	830	10397	3365	3459	43	327	1728	20149						
772446																					
772754																					
773032																					
773171																					
773247	366631	2386130	427172	2176265	0	1011146	6367344	3189	28641	6291	23104	0	3725	0	64950	0	0	0	0	0	
773443																					
773470	0	47394	1247513	403	0	154	1295464	0	152	3834	1	0	0	0	3987	0	0	0	0	0	
773742																					
774132	96868	231328	264513	81598	0	10738	685045	937	2408	2973	1097	0	138	42	7595	0	0	0	0	0	
774235																					
774253																					
774347																					
775054																					
775241																					
775456	90311	437924	217082	237418	0	12900	995635	1049	5499	629	5050	0	15	0	12242	0	0	0	0	0	
775773																					
776369																					
776547																					
777254																					
777366																					
777441																					
777870																					
778738	199055	438809	182311	60887	927	18437	900426	860	4178	2816	1229	6	857	0	9946	37	0	0	0	37	
779016																					
779351	165832	742221	539138	522247	18693	26300	2014431	1193	9817	5980	5553	556	524	275	23898	0	0	0	0	0	
779360																					
779641																					
779650																					
779968	1375	526478	59875	336591	0	0	924319	29	7326	521	5163	0	0	252	13291						
780049																					
780218	74448	402702	134756	68694	0	4886	685486	1529	5554	1477	721	0	66	0	9347	0	0	0	0	0	
780263																					
780722																					
780955																					
782016																					
782306	155824	2963819	724856	1460551	0	45951	5351001	5103	42884	2397	25180	0	423	0	75987	0	0	0	0	0	
782548																					
783161	12260	781945	113194	125305	0	596	1033300	487	10776	2174	1988	0	17	137	15579	0	0	0	0	0	
783246																					
783349																					
783648	669411	2770057	796531	1648560	1296	451001	6336856	4175	47262	6141	14900	0	43	-2059	70462	0	0	0	0	0	
783844	75899	451562	80043	77752	0	738	685994	1199	4099	539	1345	0	6	0	7188	0	0	0	0	0	
783910																					
784159																					
784430																					
785147																					
785473																					
785857																					
785923	107592	851859	312896	137742	0	29161	1439250	1262	3761	1326	1072	0	535	0	7956	6	0	0	0	6	
785950																					
786210	180519	520946	508422	102463	0	5243	1317593	4509	4133	3701	997	0	25	1506	14871	0	0	0	0	0	
786256																					
786340																					
786555																					
786612	515398	2145951	730176	635929	0	7223	4034677	3667	14197	3145	11403	0	176	0	32588	0	0	0	0	0	
786733																					
786948																					
787141																					
787459																					
787842																					
788559																					
788652																					
788773																					
789051																					
790150																					
790271																					
790543	337819	378883	78905	161143	0	13921	970671	3658	5373	763	3043	0	181	0	13018	45	0	0	0	45	
790703																					
790918	31677	438208	304803	90752	0	5799	871239	173	4676	1905	314	0	89	0	7157	0	0	0	0	0	
791072																					
791353																					
791821																					
791942																					
792453																					
792640																					
792659																					
794149																					
794336	4184	484373	112533	13963	0	1308	616361	71	7195	2076	538	0	20	0	9900	0	0	0	0	0	
794345																					
794475																					
794653																					
795249																					
795548																					
795959																					
795968																					
796152																					
796451																					
796572	51184	431390	281920	61456	145	12126	838221	819	7046	1656	1835	8	152	1	11517	0	0	0	0	0	
796657																					
797140																					
797775	36032	237247	1298690	9761	0	15	1581745	1428	3813	9061	111	0	0	0	14413	0	0	0	170	170	
798512																					
799359																					
799751																					
799854																					
799939																					
799948																					
800134																					
800442																					
800479																					
800657	21002	5377719	1771643	3774292	0	225535	11170191	103	33076	24880	35227	0	5307	0	98593	0	0	0	0	0	
800853																					
801047																					
801056																					
801654																					
803256																					
803265																					
803649																					
803658																					
803957																					
804150																					
804338	116647	592782	70671	773325	0	3521	1556946	1176	2769	881	5238	0	0	1987	12051	54	0	0	128	182	
804374																					
804422																					
804860																					
805045																					
805250																					
805335																					
805755																					
805876																					
806846	250774	796313	356089	41113	407	470	1445166	1009	6331	0	47	0	41	1587	9015	0	0	0	0	0	
806958																					
807348																					
807432																					
807656																					
807955	217901	666829	223131	496783	0	22949	1627593	1911	8574	2745	4411	0	150	-95	17696	0	0	0	0	0	
808260	172903	2033424	392754	887405	0	5237	3491723	3195	34695	7179	25851	0	192	0	71112	450	0	0	0	450	
808345																					
808653																					
809070																					
809276																					
809379																					
809650																					
809771	35603	17877	671220	0	0	127	724827	209	105	3942	0	0	1	0	4257						
810544																					
811046	332000	2397918	451984	1688385	2042	110048	4982377	6050	26435	3237	35455	40	2180	0	73397	0	0	0	0	0	
811457																					
811541																					
811550																					
811747																					
812164																					
812379																					
812436																					
812557																					
812614																					
813059																					
813572																					
813853																					
814074																					
814355																					
814430	1394802	8425321	3662810	3878198	0	61144	17422275	8394	46479	36877	39648	0	14296	0	145694	0	0	0	0	0	
814458																					
814476																					
814551																					
814711																					
815053																					
815147																					
815156	19490	309981	43843	233410	0	18520	625244	507	4051	525	2876	0	192	1364	9515	0	0	0	0	0	
815277																					
815754																					
815772																					
816256																					
816304																					
816603	192552	2070847	2777985	324448	0	15693	5381525	946	25660	7399	4991	0	347	0	39343	0	0	0	0	0	
816751																					
817477																					
817824																					
818401	98891	337421	765832	36139	0	14710	1252993	2352	5200	4860	609	0	313	-74	13260	0	0	0	0	0	
818540																					
818559																					
818652																					
819154																					
819172																					
819453																					
819556																					
819855																					
820048	39085	433064	173515	34061	0	5682	685407	262	5739	1971	753	0	145	0	8870	0	0	0	0	0	
820301																					
820477																					
820842																					
820879																					
821036																					
821157																					
821559																					
821643																					
821906	51877	406750	585710	186108	0	17978	1248423	665	4851	6460	3283	0	299	0	15558	0	0	0	0	0	
822042	72158	615909	149668	158407	0	3556	999698	1749	5828	1906	2045	0	84	5	11617	0	0	0	0	0	
822051																					
822275																					
822556	34139	22392	3436	1077410	0	1	1137378	871	571	88	11463	0	0	7637	20630	0	0	0	0	0	
822631																					
823076																					
823133																					
823142																					
823450																					
823478	1086748	20809	157248	114035	0	730	1379570	2012	118	1559	598	0	85	0	4372	0	135	0	0	135	
823553																					
823638																					
823656																					
824242																					
824653																					
824671																					
824738																					
825146	244543	1248673	1071501	681637	2777	101205	3350336	2536	15236	16923	5961	241	1975	1313	44185	0	0	0	0	0	
825454																					
825548																					
825753																					
825847																					
825940																					
826451																					
826648																					
826956	282017	1237418	319703	1110654	0	46637	2996429	3641	12951	3133	10991	0	482	0	31198	0	0	0	0	0	
827355																					
827458																					
827560																					
828110																					
828174																					
828473																					
828651	154327	640300	469470	420342	0	26265	1710704	3035	4303	2460	2628	0	705	0	13131	0	0	0	0	0	
829032																					
829041																					
829050																					
830113																					
830252																					
830355																					
830542	29954	294939	196240	181963	0	10801	713897	780	3265	1383	2552	0	112	0	8092	0	0	0	0	0	
830645																					
830748																					
831008	50542	285967	410726	11171	0	1924	760330	345	1326	1009	2020	0	17	-2	4715	0	0	0	0	0	
831576																					
831642																					
831875																					
831941																					
832528																					
832546																					
833404	32635	534154	616856	170081	0	21464	1375190	430	2861	2929	1888	0	588	0	8696	0	0	0	0	0	
833749																					
833851																					
834175																					
835079																					
835257																					
835378																					
835444																					
835613																					
835659																					
835743																					
835770																					
836656																					
836843	313837	1820783	616852	1195415	4736	67026	4018649	2314	19597	4393	23538	120	438	0	50400	0	0	0	0	0	
837000	0	1898886	1245933	119379	0	1700	3265898	0	18481	9988	1483	0	15	0	29967	0	0	0	0	0	
837046																					
837149																					
837158																					
837354																					
837448																					
837541																					
837608																					
837653																					
837840																					
837952																					
837970																					
838155																					
839068																					
839246																					
839255																					
839572	664	1432	850361	553	0	9293	862303	0	0	6588	0	0	222	0	6810	0	0	0	0	0	
839817																					
839974																					
840019																					
840251																					
840354																					
840363	104101	438766	146736	517530	0	34142	1241275	703	4478	1285	7733	0	1082	-424	14857	0	0	0	0	0	
840578																					
840747	4687	751194	288783	172742	7095	35574	1260075	39	8385	3266	2068	231	434	0	14423	0	0	0	0	0	
841472																					
841753																					
841838																					
842376																					
842460	163327	772675	239269	112174	0	21875	1309320	2084	10075	3061	2757	0	423	5338	23738	0	0	0	0	0	
842853																					
843476																					
843542																					
843953																					
844053	106142	424545	76717	326586	1373	42015	977378	2608	3485	749	6438	178	789	0	14247	0	0	0	0	0	
844138																					
844455																					
844567																					
845247																					
845573	95931	2431906	680401	46918	0	2149	3257305	556	23540	1921	1976	0	27	1057	29077	0	0	0	0	0	
846132																					
846945																					
847157																					
847979																					
848248																					
848453																					
849076																					
849348																					
849357																					
849432																					
850036	150277	850434	483722	716127	0	523026	2723586	2967	6424	6020	3615	0	15107	0	34133	0	0	0	0	0	
850054																					
850456																					
851060																					
851172																					
851239																					
851631																					
852218																					
852254																					
852320																					
852544	163653	605332	421909	324756	0	43351	1559001	3392	5839	4074	4729	0	1045	0	19079	0	0	0	0	0	
852704	0	322082	239109	205841	0	6104	773136	0	3394	2235	2834	0	41	0	8504	0	0	0	0	0	
852713	74319	523575	273108	155063	0	3699	1029764	854	3837	2368	859	0	447	0	8365	0	0	0	0	0	
852973																					
853112	144634	635208	495903	207576	5439	10357	1499117	1512	6492	7037	1772	101	149	0	17063	0	0	0	0	0	
853251																					
853671																					
853747																					
853804																					
853934																					
853952	1001365	4621226	2655183	1924509	84325	1111519	11398127	22595	32367	35865	23260	7483	33076	0	154646	31	0	0	0	31	
854173																					
854753																					
854847																					
855143																					
855264																					
855303																					
855563																					
855741																					
855844																					
855956																					
856159																					
856243	57101	585151	135888	400793	460	1081	1180474	491	8401	4819	3293	16	14	1244	18278	0	0	0	0	0	
856346																					
856458																					
856542																					
856748	145003	674714	206282	123786	0	20864	1170649	3013	7665	3582	1751	0	339	0	16350	0	0	0	0	0	
856869																					
856944																					
857259																					
857455																					
857576																					
857745																					
857811																					
857875																					
857941																					
858153																					
858443																					
858452																					
858528																					
858818																					
858854																					
859002	162570	712563	492353	179564	0	1483	1548533	2282	10198	2548	3893	0	35	684	19640						
859141	40786	452312	241701	263540	0	5099	1003438	370	6103	2446	2542	0	39	0	11500	0	0	0	0	0	
859552																					
859655																					
859712	0	2206173	2167861	913	2158	20454	4397559	0	17104	13600	12	33	212	0	30961	0	0	0	0	0	
860053	144736	659378	198082	134587	0	209702	1346485	4607	7002	4830	3015	0	1963	-772	20645	0	0	0	0	0	
860147																					
860231																					
860259																					
860334																					
860352																					
861153																					
861658																					
861854																					
862057																					
862141																					
863362																					
863607																					
863652																					
863746																					
864378																					
864471	8840	128361	537342	25824	0	267	700634	149	2210	2039	273	0	3	680	5354	0	0	0	0	0	
864846																					
864855																					
865142																					
865151																					
865450																					
865544																					
865759																					
865852																					
866000	35253	450784	874168	99651	0	862844	2322700	776	9839	8517	1230	0	2110	0	22472	0	0	0	0	0	
866121																					
866251																					
867070																					
867258																					
867632																					
867650																					
867856																					
868059																					
868572																					
868956																					
869346																					
869551																					
869663																					
869953																					
870539																					
870650																					
870856																					
870913																					
871358																					
871648																					
871769	746055	4485711	1106964	307891	0	164994	6811615	21262	53435	13998	7760	0	2406	0	98861	300	0	0	0	300	
871956																					
872047																					
872579																					
873259																					
874050																					
874452																					
874845	606590	1960854	414337	1788567	0	91912	4862260	8431	27140	3192	32097	0	847	351	72058	0	0	0	0	0	
875048																					
875057																					
875132																					
875655																					
875758																					
875879																					
875936																					
876157																					
876634	226404	831285	1101951	227219	0	296653	2683512	2848	5453	15171	1446	0	3325	0	28243	0	0	0	0	0	
876700	5348	1055528	436963	166529	0	22530	1686898	40	5458	1830	1807	0	1477	0	10612	0	0	0	0	0	
877350																					
877752																					
877958																					
879336																					
879439																					
879457	68493	494885	132197	308605	0	28482	1032662	761	8928	1503	2267	0	295	1795	15549	0	0	0	0	0	
879550																					
879644																					
879747																					
880332																					
880855																					
881012																					
881441																					
881478	356240	2454625	623294	759139	6462	51584	4251344	10086	16615	4574	13427	371	1335	0	46408	0	0	0	0	0	
881852																					
881900																					
882242																					
882541																					
882701	121663	613382	452284	203127	0	4541	1394997	1632	5051	6086	4979	0	77	0	17825	0	0	0	0	0	
882952																					
883351																					
883959																					
884303	124942	877384	417850	258073	0	215657	1893906	1480	9522	2334	4120	0	2716	0	20172	0	0	0	0	0	
884358																					
884376																					
884442																					
884648																					
884657																					
885225	70566	461698	159883	65147	0	816	758110	1394	4891	2064	1280	0	6	314	9949	0	0	0	0	0	
885252																					
885430																					
885579																					
885869	123120	323682	249308	132999	0	44904	874013	1860	4770	3614	3006	0	800	1481	15531	0	0	0	0	0	
886204	24497	46193	542823	2677	0	621	616811	502	626	2302	80	0	18	639	4167						
886624																					
887340	56743	627244	347783	167197	1225	7966	1208158	1521	9308	4175	1561	19	112	2	16698	0	0	0	0	0	
887827																					
887854																					
888002	594798	1378655	1420030	358830	0	8297	3760610	8089	12702	6775	7786	0	93	0	35445	0	0	0	0	0	
888141																					
888271																					
888552																					
888833																					
890050																					
890078																					
890649																					
890742	113085	396667	170630	167086	1540	15514	864522	1677	4788	1817	2339	34	144	0	10799	5	0	0	0	5	
890957																					
891226																					
891253																					
